"plh0177","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1991","general elemantary","590","0.239476718492438","0.223863406121705","0.255090030863171","10"
"10 Completely satisfied","1991","inadequately","96","0.184349979414817","0.154766476554901","0.213933482274732","10"
"10 Completely satisfied","1991","middle vocational","1328","0.216016189161548","0.206327206669157","0.225705171653939","10"
"10 Completely satisfied","1991","vocational + Abi","44","0.114367967494315","0.0823268727865357","0.146409062202095","10"
"10 Completely satisfied","1991","higher vocational","151","0.212195692849648","0.18303135820902","0.241360027490276","10"
"10 Completely satisfied","1991","higher education","232","0.156895772267045","0.139514508531088","0.174277036003002","10"
"2 on Scale 1 to 10","1991","general elemantary","49","0.0104794069393091","0.00675387823638122","0.014204935642237","2"
"2 on Scale 1 to 10","1991","middle vocational","125","0.0143131000840541","0.011516580789409","0.0171096193786993","2"
"2 on Scale 1 to 10","1991","vocational + Abi","10","","","","2"
"2 on Scale 1 to 10","1991","in school","4","","","","2"
"2 on Scale 1 to 10","1991","inadequately","18","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","9","","","","2"
"2 on Scale 1 to 10","1991","higher education","43","0.0255921209053185","0.0180453941072915","0.0331388477033456","2"
"3 on Scale 1 to 10","1991","in school","3","","","","3"
"3 on Scale 1 to 10","1991","inadequately","27","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","94","0.0266310004630253","0.0207406702927049","0.0325213306333458","3"
"3 on Scale 1 to 10","1991","middle vocational","249","0.0275410882744181","0.0236880115887268","0.0313941649601095","3"
"3 on Scale 1 to 10","1991","vocational + Abi","21","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","16","","","","3"
"3 on Scale 1 to 10","1991","higher education","65","0.03576748275307","0.0268924457971616","0.0446425197089784","3"
"4 on Scale 1 to 10","1991","general elemantary","93","0.0278310355942511","0.0218131669722681","0.033848904216234","4"
"4 on Scale 1 to 10","1991","middle vocational","239","0.0311915724144055","0.0270987861799231","0.035284358648888","4"
"4 on Scale 1 to 10","1991","vocational + Abi","19","","","","4"
"4 on Scale 1 to 10","1991","higher education","70","0.0361562445488682","0.0272349049423422","0.0450775841553943","4"
"4 on Scale 1 to 10","1991","in school","10","","","","4"
"4 on Scale 1 to 10","1991","inadequately","40","0.040231218889315","0.0252398590668063","0.0552225787118237","4"
"4 on Scale 1 to 10","1991","higher vocational","18","","","","4"
"5 on Scale 1 to 10","1991","in school","5","","","","5"
"5 on Scale 1 to 10","1991","inadequately","72","0.102866815664392","0.0796906155619981","0.126043015766786","5"
"5 on Scale 1 to 10","1991","general elemantary","253","0.0769778356446949","0.067225782584826","0.0867298887045638","5"
"5 on Scale 1 to 10","1991","middle vocational","695","0.0914489035362605","0.0846624105673844","0.0982353965051366","5"
"5 on Scale 1 to 10","1991","vocational + Abi","34","0.0653529621492447","0.0404709818744095","0.0902349424240799","5"
"5 on Scale 1 to 10","1991","higher vocational","61","0.0741055453651572","0.0554210784913608","0.0927900122389537","5"
"5 on Scale 1 to 10","1991","higher education","182","0.0985560007405627","0.0843115401706446","0.112800461310481","5"
"6 on Scale 1 to 10","1991","in school","14","","","","6"
"6 on Scale 1 to 10","1991","middle vocational","548","0.0781243688464816","0.0718059137693131","0.0844428239236501","6"
"6 on Scale 1 to 10","1991","vocational + Abi","28","","","","6"
"6 on Scale 1 to 10","1991","higher vocational","55","0.0640849292647374","0.0466158188362173","0.0815540396932574","6"
"6 on Scale 1 to 10","1991","inadequately","77","0.128568211319881","0.10303181420597","0.154104608433793","6"
"6 on Scale 1 to 10","1991","general elemantary","220","0.0664197462286419","0.0573094693272002","0.0755300231300836","6"
"6 on Scale 1 to 10","1991","higher education","143","0.0755195784666974","0.0628921844251943","0.0881469725082004","6"
"7 on Scale 1 to 10","1991","general elemantary","376","0.127849434254925","0.115632780046833","0.140066088463017","7"
"7 on Scale 1 to 10","1991","in school","18","","","","7"
"7 on Scale 1 to 10","1991","inadequately","103","0.149701811879518","0.122482616783633","0.176921006975404","7"
"7 on Scale 1 to 10","1991","vocational + Abi","66","0.17410154191556","0.1359253045392","0.21227777929192","7"
"7 on Scale 1 to 10","1991","middle vocational","939","0.129771575129856","0.121859545697576","0.137683604562136","7"
"7 on Scale 1 to 10","1991","higher vocational","105","0.144738916325811","0.119642215756576","0.169835616895046","7"
"7 on Scale 1 to 10","1991","higher education","251","0.144871315145726","0.128050693812784","0.161691936478669","7"
"8 on Scale 1 to 10","1991","middle vocational","1575","0.231000113075781","0.221076936761756","0.240923289389807","8"
"8 on Scale 1 to 10","1991","vocational + Abi","91","0.284192431929827","0.238784378672409","0.329600485187245","8"
"8 on Scale 1 to 10","1991","in school","38","0.249813996818126","0.182735864474443","0.316892129161808","8"
"8 on Scale 1 to 10","1991","inadequately","140","0.203417510668187","0.172707096844722","0.234127924491653","8"
"8 on Scale 1 to 10","1991","general elemantary","655","0.228825606123067","0.213456954937193","0.244194257308941","8"
"8 on Scale 1 to 10","1991","higher vocational","197","0.265596158688906","0.23409308131412","0.297099236063692","8"
"8 on Scale 1 to 10","1991","higher education","400","0.244162821775639","0.223632819943821","0.264692823607458","8"
"9 on Scale 1 to 10","1991","in school","29","","","","9"
"9 on Scale 1 to 10","1991","inadequately","61","0.0952720562167381","0.0728736098787243","0.117670502554752","9"
"9 on Scale 1 to 10","1991","general elemantary","439","0.17330135447717","0.159453524131409","0.187149184822932","9"
"9 on Scale 1 to 10","1991","middle vocational","1070","0.164439825229667","0.15571264704761","0.173167003411724","9"
"9 on Scale 1 to 10","1991","vocational + Abi","51","0.133754385706544","0.0994852598885362","0.168023511524553","9"
"9 on Scale 1 to 10","1991","higher vocational","137","0.184319999853507","0.156662001092253","0.21197799861476","9"
"9 on Scale 1 to 10","1991","higher education","261","0.167318826770004","0.149480797453298","0.185156856086711","9"
"0 Completely dissatisfied","1992","vocational + Abi","3","","","","0"
"0 Completely dissatisfied","1992","higher vocational","5","","","","0"
"0 Completely dissatisfied","1992","higher education","11","","","","0"
"0 Completely dissatisfied","1992","general elemantary","64","0.0133626422094611","0.00909438442705698","0.0176308999918652","0"
"0 Completely dissatisfied","1992","middle vocational","86","0.00737639308123235","0.00533113289497504","0.00942165326748966","0"
"0 Completely dissatisfied","1992","in school","1","","","","0"
"0 Completely dissatisfied","1992","inadequately","21","","","","0"
"1 on Scale 1 to 10","1992","in school","","","","","1"
"1 on Scale 1 to 10","1992","inadequately","8","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","35","0.00955235777805378","0.00593662151856669","0.0131680940375409","1"
"1 on Scale 1 to 10","1992","middle vocational","67","0.00796942159560714","0.00584417088853125","0.010094672302683","1"
"1 on Scale 1 to 10","1992","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","1992","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1992","higher education","11","","","","1"
"10 Completely satisfied","1992","general elemantary","507","0.22340698125121","0.207923421861789","0.23889054064063","10"
"10 Completely satisfied","1992","in school","33","0.250807679603682","0.187305497488029","0.314309861719335","10"
"10 Completely satisfied","1992","inadequately","77","0.162880170178524","0.13383792329439","0.191922417062658","10"
"10 Completely satisfied","1992","middle vocational","1098","0.193348188880617","0.183908724556446","0.202787653204787","10"
"10 Completely satisfied","1992","vocational + Abi","48","0.138360300433135","0.10396008146462","0.17276051940165","10"
"10 Completely satisfied","1992","higher vocational","131","0.191110231748724","0.163266954827855","0.218953508669593","10"
"10 Completely satisfied","1992","higher education","176","0.131098351218674","0.114828050131709","0.147368652305639","10"
"2 on Scale 1 to 10","1992","in school","5","","","","2"
"2 on Scale 1 to 10","1992","inadequately","17","","","","2"
"2 on Scale 1 to 10","1992","general elemantary","49","0.0113387045250442","0.00740292122692409","0.0152744878231644","2"
"2 on Scale 1 to 10","1992","middle vocational","135","0.0131235185358053","0.0104033815050724","0.0158436555665382","2"
"2 on Scale 1 to 10","1992","vocational + Abi","14","","","","2"
"2 on Scale 1 to 10","1992","higher vocational","13","","","","2"
"2 on Scale 1 to 10","1992","higher education","48","0.0267978162689071","0.0190127394159733","0.0345828931218409","2"
"3 on Scale 1 to 10","1992","vocational + Abi","22","","","","3"
"3 on Scale 1 to 10","1992","higher vocational","25","","","","3"
"3 on Scale 1 to 10","1992","higher education","87","0.0461551233509393","0.0360402488685783","0.0562699978333002","3"
"3 on Scale 1 to 10","1992","in school","5","","","","3"
"3 on Scale 1 to 10","1992","inadequately","35","0.0535085075664171","0.0358085564365979","0.0712084586962364","3"
"3 on Scale 1 to 10","1992","general elemantary","99","0.0277392758171995","0.0216345716413095","0.0338439799930894","3"
"3 on Scale 1 to 10","1992","middle vocational","240","0.0274126544596617","0.0235098742703362","0.0313154346489873","3"
"4 on Scale 1 to 10","1992","middle vocational","277","0.0346594077643902","0.0302873580499926","0.0390314574787877","4"
"4 on Scale 1 to 10","1992","vocational + Abi","21","","","","4"
"4 on Scale 1 to 10","1992","higher vocational","28","","","","4"
"4 on Scale 1 to 10","1992","higher education","104","0.0540470497014071","0.0431469008621687","0.0649471985406454","4"
"4 on Scale 1 to 10","1992","in school","8","","","","4"
"4 on Scale 1 to 10","1992","general elemantary","118","0.0305616670103655","0.0241632239874224","0.0369601100333087","4"
"4 on Scale 1 to 10","1992","inadequately","36","0.0574107250124644","0.0391145606277385","0.0757068893971903","4"
"5 on Scale 1 to 10","1992","in school","14","","","","5"
"5 on Scale 1 to 10","1992","inadequately","80","0.122804218274328","0.096990105640534","0.148618330908123","5"
"5 on Scale 1 to 10","1992","general elemantary","246","0.0729728586212371","0.0633045034149137","0.0826412138275605","5"
"5 on Scale 1 to 10","1992","middle vocational","701","0.0947013417368486","0.0877027889429011","0.101699894530796","5"
"5 on Scale 1 to 10","1992","vocational + Abi","35","0.0832317524021447","0.0557105813681759","0.110752923436113","5"
"5 on Scale 1 to 10","1992","higher vocational","65","0.0635181888872556","0.0462465944026014","0.0807897833719099","5"
"5 on Scale 1 to 10","1992","higher education","209","0.100025182787028","0.0855614123667044","0.114488953207351","5"
"6 on Scale 1 to 10","1992","vocational + Abi","44","0.117289235431073","0.0852316434124843","0.149346827449662","6"
"6 on Scale 1 to 10","1992","higher vocational","57","0.0718971688882369","0.0536040545180264","0.0901902832584474","6"
"6 on Scale 1 to 10","1992","higher education","162","0.0934502580148522","0.0794189636471059","0.107481552382598","6"
"6 on Scale 1 to 10","1992","in school","16","","","","6"
"6 on Scale 1 to 10","1992","general elemantary","242","0.0782935201641268","0.0683076728031244","0.0882793675251293","6"
"6 on Scale 1 to 10","1992","middle vocational","569","0.0750183041227912","0.0687220183826563","0.0813145898629261","6"
"6 on Scale 1 to 10","1992","inadequately","59","0.0993301021049909","0.0758053229048156","0.122854881305166","6"
"7 on Scale 1 to 10","1992","general elemantary","387","0.139833648136705","0.126941574958024","0.152725721315387","7"
"7 on Scale 1 to 10","1992","in school","23","","","","7"
"7 on Scale 1 to 10","1992","inadequately","110","0.157292704323817","0.128657851355092","0.185927557292543","7"
"7 on Scale 1 to 10","1992","middle vocational","1043","0.148735650650745","0.140230656871587","0.157240644429903","7"
"7 on Scale 1 to 10","1992","vocational + Abi","65","0.190239390281156","0.151135392941852","0.22934338762046","7"
"7 on Scale 1 to 10","1992","higher vocational","113","0.147924959279632","0.122783333526186","0.173066585033079","7"
"7 on Scale 1 to 10","1992","higher education","252","0.144990465831202","0.128017143232359","0.161963788430046","7"
"8 on Scale 1 to 10","1992","in school","37","0.176911470918103","0.121010050025371","0.232812891810836","8"
"8 on Scale 1 to 10","1992","inadequately","108","0.18307122922969","0.152655065632141","0.213487392827239","8"
"8 on Scale 1 to 10","1992","general elemantary","644","0.233423143842893","0.217698692474108","0.249147595211678","8"
"8 on Scale 1 to 10","1992","middle vocational","1505","0.232847417426291","0.222745336877094","0.242949497975488","8"
"8 on Scale 1 to 10","1992","vocational + Abi","71","0.178198296730663","0.140071712248475","0.216324881212852","8"
"8 on Scale 1 to 10","1992","higher vocational","197","0.265842252725338","0.234556946989566","0.297127558461109","8"
"8 on Scale 1 to 10","1992","higher education","340","0.228360341608449","0.208124127011328","0.24859655620557","8"
"9 on Scale 1 to 10","1992","vocational + Abi","59","0.168399733381635","0.131115894869372","0.205683571893898","9"
"9 on Scale 1 to 10","1992","in school","37","0.235417601866679","0.173265876551787","0.297569327181571","9"
"9 on Scale 1 to 10","1992","middle vocational","1003","0.164807701746011","0.155939894784454","0.173675508707568","9"
"9 on Scale 1 to 10","1992","inadequately","70","0.102913573670612","0.0790158924660235","0.1268112548752","9"
"9 on Scale 1 to 10","1992","general elemantary","389","0.159515200643704","0.145904149620975","0.173126251666432","9"
"9 on Scale 1 to 10","1992","higher vocational","129","0.164439482361067","0.138189699706873","0.190689265015261","9"
"9 on Scale 1 to 10","1992","higher education","253","0.166264029702907","0.148315656769624","0.184212402636191","9"
"0 Completely dissatisfied","1993","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","1993","higher vocational","7","","","","0"
"0 Completely dissatisfied","1993","higher education","15","","","","0"
"0 Completely dissatisfied","1993","general elemantary","52","0.0132369920060724","0.00891326845222622","0.0175607155599186","0"
"0 Completely dissatisfied","1993","middle vocational","62","0.00546710386431429","0.0036968471391915","0.00723736058943707","0"
"0 Completely dissatisfied","1993","in school","2","","","","0"
"0 Completely dissatisfied","1993","inadequately","18","","","","0"
"1 on Scale 1 to 10","1993","general elemantary","37","0.00782784670090835","0.00449380131035418","0.0111618920914625","1"
"1 on Scale 1 to 10","1993","in school","1","","","","1"
"1 on Scale 1 to 10","1993","inadequately","7","","","","1"
"1 on Scale 1 to 10","1993","middle vocational","58","0.0060594096603486","0.00419627869059122","0.00792254063010598","1"
"1 on Scale 1 to 10","1993","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","1993","higher vocational","8","","","","1"
"1 on Scale 1 to 10","1993","higher education","17","","","","1"
"10 Completely satisfied","1993","inadequately","87","0.203675037327761","0.171557392662795","0.235792681992727","10"
"10 Completely satisfied","1993","general elemantary","562","0.252133200340881","0.23570522734159","0.268561173340172","10"
"10 Completely satisfied","1993","middle vocational","1135","0.199506370725382","0.189912246481518","0.209100494969246","10"
"10 Completely satisfied","1993","vocational + Abi","55","0.161851206962574","0.125108345791287","0.198594068133861","10"
"10 Completely satisfied","1993","in school","41","0.271600850607449","0.205701771674321","0.337499929540576","10"
"10 Completely satisfied","1993","higher vocational","144","0.208011346322158","0.1789047929107","0.237117899733616","10"
"10 Completely satisfied","1993","higher education","190","0.141302188484091","0.124417858370296","0.158186518597887","10"
"2 on Scale 1 to 10","1993","general elemantary","70","0.0172425559471325","0.0123178440552214","0.0221672678390435","2"
"2 on Scale 1 to 10","1993","middle vocational","140","0.0163951244105804","0.0133464172638545","0.0194438315573062","2"
"2 on Scale 1 to 10","1993","higher education","61","0.0310959743400345","0.0226823778967894","0.0395095707832795","2"
"2 on Scale 1 to 10","1993","vocational + Abi","12","","","","2"
"2 on Scale 1 to 10","1993","higher vocational","17","","","","2"
"2 on Scale 1 to 10","1993","in school","4","","","","2"
"2 on Scale 1 to 10","1993","inadequately","27","","","","2"
"3 on Scale 1 to 10","1993","vocational + Abi","9","","","","3"
"3 on Scale 1 to 10","1993","higher vocational","19","","","","3"
"3 on Scale 1 to 10","1993","higher education","72","0.0353597575079202","0.0264076242278177","0.0443118907880227","3"
"3 on Scale 1 to 10","1993","in school","9","","","","3"
"3 on Scale 1 to 10","1993","inadequately","41","0.0606913168825166","0.0416499960477189","0.0797326377173144","3"
"3 on Scale 1 to 10","1993","general elemantary","83","0.0237392619630845","0.0179799135293872","0.0294986103967819","3"
"3 on Scale 1 to 10","1993","middle vocational","234","0.0293858314960753","0.0253313033515016","0.033440359640649","3"
"4 on Scale 1 to 10","1993","in school","5","","","","4"
"4 on Scale 1 to 10","1993","inadequately","36","0.052477209265827","0.0346940130777526","0.0702604054539013","4"
"4 on Scale 1 to 10","1993","general elemantary","113","0.0361852861552211","0.0291201649459858","0.0432504073644565","4"
"4 on Scale 1 to 10","1993","middle vocational","279","0.0363270844298157","0.0318352047739454","0.0408189640856861","4"
"4 on Scale 1 to 10","1993","vocational + Abi","11","","","","4"
"4 on Scale 1 to 10","1993","higher vocational","14","","","","4"
"4 on Scale 1 to 10","1993","higher education","77","0.0395040114160827","0.0300621507057844","0.048945872126381","4"
"5 on Scale 1 to 10","1993","general elemantary","237","0.0794321699801969","0.0692019977386561","0.0896623422217376","5"
"5 on Scale 1 to 10","1993","middle vocational","661","0.0887505836088156","0.0819232322370406","0.0955779349805906","5"
"5 on Scale 1 to 10","1993","vocational + Abi","41","0.0862495186646613","0.0582438086180272","0.114255228711295","5"
"5 on Scale 1 to 10","1993","higher vocational","57","0.0833108484270941","0.0634933143045144","0.103128382549674","5"
"5 on Scale 1 to 10","1993","higher education","189","0.097219291921404","0.0828592213478282","0.11157936249498","5"
"5 on Scale 1 to 10","1993","in school","12","","","","5"
"5 on Scale 1 to 10","1993","inadequately","87","0.132324022031383","0.105301383299089","0.159346660763677","5"
"6 on Scale 1 to 10","1993","vocational + Abi","39","0.11298768232138","0.0814060324690626","0.144569332173698","6"
"6 on Scale 1 to 10","1993","higher vocational","48","0.0654140026736064","0.0476830207439448","0.083144984603268","6"
"6 on Scale 1 to 10","1993","higher education","144","0.0762606168990101","0.063395489254227","0.0891257445437931","6"
"6 on Scale 1 to 10","1993","middle vocational","541","0.0739497643339896","0.067667247158018","0.0802322815099611","6"
"6 on Scale 1 to 10","1993","in school","16","","","","6"
"6 on Scale 1 to 10","1993","inadequately","61","0.0968875638526519","0.0732972047957048","0.120477922909599","6"
"6 on Scale 1 to 10","1993","general elemantary","212","0.0677257535711184","0.058219583016432","0.0772319241258047","6"
"7 on Scale 1 to 10","1993","in school","23","","","","7"
"7 on Scale 1 to 10","1993","inadequately","69","0.111734815245413","0.0866104441456407","0.136859186345185","7"
"7 on Scale 1 to 10","1993","general elemantary","346","0.11812345207984","0.105913082838675","0.130333821321006","7"
"7 on Scale 1 to 10","1993","middle vocational","970","0.134604778084299","0.126410975449466","0.142798580719131","7"
"7 on Scale 1 to 10","1993","vocational + Abi","68","0.174870383437919","0.136976103623859","0.212764663251979","7"
"7 on Scale 1 to 10","1993","higher vocational","107","0.135643164919071","0.111088541235271","0.160197788602872","7"
"7 on Scale 1 to 10","1993","higher education","266","0.166615952852822","0.148553775824758","0.184678129880887","7"
"8 on Scale 1 to 10","1993","general elemantary","598","0.240182621974281","0.224021100740773","0.25634414320779","8"
"8 on Scale 1 to 10","1993","higher education","364","0.226296829208938","0.206014602385715","0.246579056032162","8"
"8 on Scale 1 to 10","1993","middle vocational","1534","0.237643334795051","0.227424769272575","0.247861900317528","8"
"8 on Scale 1 to 10","1993","vocational + Abi","84","0.223288291055361","0.181743427238127","0.264833154872595","8"
"8 on Scale 1 to 10","1993","higher vocational","212","0.253452330708039","0.222258787601866","0.284645873814212","8"
"8 on Scale 1 to 10","1993","in school","37","0.239174853244176","0.175973081371004","0.302376625117348","8"
"8 on Scale 1 to 10","1993","inadequately","88","0.139535058664991","0.111901432282779","0.167168685047203","8"
"9 on Scale 1 to 10","1993","middle vocational","1051","0.171910614591328","0.16285249668316","0.180968732499497","9"
"9 on Scale 1 to 10","1993","vocational + Abi","58","0.153224696840736","0.117290915930206","0.189158477751267","9"
"9 on Scale 1 to 10","1993","in school","25","","","","9"
"9 on Scale 1 to 10","1993","inadequately","83","0.140702232658941","0.112972099321816","0.168432365996066","9"
"9 on Scale 1 to 10","1993","general elemantary","374","0.144170859281264","0.130881956821217","0.15745976174131","9"
"9 on Scale 1 to 10","1993","higher vocational","114","0.175678071591649","0.148388608299238","0.202967534884061","9"
"9 on Scale 1 to 10","1993","higher education","240","0.164486366723863","0.146517075932971","0.182455657514755","9"
"0 Completely dissatisfied","1994","in school","2","","","","0"
"0 Completely dissatisfied","1994","inadequately","12","","","","0"
"0 Completely dissatisfied","1994","general elemantary","42","0.0124212830546856","0.00807187336644986","0.0167706927429214","0"
"0 Completely dissatisfied","1994","middle vocational","65","0.00692120344767846","0.00491666209579419","0.00892574479956273","0"
"0 Completely dissatisfied","1994","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1994","higher vocational","4","","","","0"
"0 Completely dissatisfied","1994","higher education","11","","","","0"
"1 on Scale 1 to 10","1994","higher vocational","8","","","","1"
"1 on Scale 1 to 10","1994","higher education","15","","","","1"
"1 on Scale 1 to 10","1994","in school","","","","","1"
"1 on Scale 1 to 10","1994","inadequately","8","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","24","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","52","0.00570133804116408","0.00388088625724815","0.00752178982508001","1"
"1 on Scale 1 to 10","1994","vocational + Abi","1","","","","1"
"10 Completely satisfied","1994","in school","51","0.228001997326199","0.173304017647618","0.282699977004781","10"
"10 Completely satisfied","1994","inadequately","74","0.16040979342069","0.129739645675336","0.191079941166044","10"
"10 Completely satisfied","1994","general elemantary","543","0.25494916172554","0.237834001260559","0.272064322190521","10"
"10 Completely satisfied","1994","middle vocational","1133","0.202389470706257","0.192674941596631","0.212103999815883","10"
"10 Completely satisfied","1994","vocational + Abi","52","0.147759321781548","0.112630496117042","0.182888147446055","10"
"10 Completely satisfied","1994","higher vocational","127","0.185321432471206","0.157623767162546","0.213019097779866","10"
"10 Completely satisfied","1994","higher education","210","0.147046807901149","0.129984432536219","0.164109183266079","10"
"2 on Scale 1 to 10","1994","vocational + Abi","8","","","","2"
"2 on Scale 1 to 10","1994","in school","5","","","","2"
"2 on Scale 1 to 10","1994","inadequately","15","","","","2"
"2 on Scale 1 to 10","1994","general elemantary","60","0.0216640602106016","0.0159469685102112","0.0273811519109921","2"
"2 on Scale 1 to 10","1994","middle vocational","135","0.0189290236782462","0.0156340899905562","0.0222239573659363","2"
"2 on Scale 1 to 10","1994","higher education","35","0.01986297942456","0.013140729036124","0.026585229812996","2"
"2 on Scale 1 to 10","1994","higher vocational","9","","","","2"
"3 on Scale 1 to 10","1994","in school","7","","","","3"
"3 on Scale 1 to 10","1994","inadequately","33","0.0591382162774795","0.039424714735926","0.078851717819033","3"
"3 on Scale 1 to 10","1994","general elemantary","86","0.0234501725573632","0.0175075047718309","0.0293928403428954","3"
"3 on Scale 1 to 10","1994","middle vocational","206","0.0260878117081412","0.0222338172704012","0.0299418061458812","3"
"3 on Scale 1 to 10","1994","vocational + Abi","17","","","","3"
"3 on Scale 1 to 10","1994","higher vocational","21","","","","3"
"3 on Scale 1 to 10","1994","higher education","82","0.0415271519019502","0.0319153442231337","0.0511389595807667","3"
"4 on Scale 1 to 10","1994","in school","9","","","","4"
"4 on Scale 1 to 10","1994","inadequately","31","0.0426769988535583","0.0257845377071419","0.0595694599999748","4"
"4 on Scale 1 to 10","1994","general elemantary","90","0.0311005229444685","0.0242836620190746","0.0379173838698625","4"
"4 on Scale 1 to 10","1994","middle vocational","237","0.028408114258953","0.0243911728236118","0.0324250556942943","4"
"4 on Scale 1 to 10","1994","vocational + Abi","27","","","","4"
"4 on Scale 1 to 10","1994","higher vocational","28","","","","4"
"4 on Scale 1 to 10","1994","higher education","83","0.0428756615062183","0.0331159116059687","0.0526354114064679","4"
"5 on Scale 1 to 10","1994","general elemantary","218","0.0855096292626669","0.0745282141841227","0.0964910443412111","5"
"5 on Scale 1 to 10","1994","middle vocational","666","0.0914951459811851","0.0845241471384569","0.0984661448239133","5"
"5 on Scale 1 to 10","1994","vocational + Abi","41","0.0898632095234368","0.0615525911555896","0.118173827891284","5"
"5 on Scale 1 to 10","1994","higher vocational","55","0.0761781923546451","0.0572679702507215","0.0950884144585688","5"
"5 on Scale 1 to 10","1994","higher education","160","0.0752320028237931","0.062524307322035","0.0879396983255513","5"
"5 on Scale 1 to 10","1994","in school","11","","","","5"
"5 on Scale 1 to 10","1994","inadequately","65","0.111754276851847","0.0854233961674502","0.138085157536244","5"
"6 on Scale 1 to 10","1994","vocational + Abi","35","0.0904508368803788","0.0620569765612516","0.118844697199506","6"
"6 on Scale 1 to 10","1994","higher vocational","51","0.064197410967585","0.0467255940056736","0.0816692279294964","6"
"6 on Scale 1 to 10","1994","higher education","155","0.0914403503578078","0.0775537877883942","0.105326912927221","6"
"6 on Scale 1 to 10","1994","middle vocational","553","0.0812303393760693","0.0746250048987663","0.0878356738533723","6"
"6 on Scale 1 to 10","1994","in school","17","","","","6"
"6 on Scale 1 to 10","1994","inadequately","52","0.0812168734491453","0.058387374230746","0.104046372667545","6"
"6 on Scale 1 to 10","1994","general elemantary","194","0.0655025703470348","0.0557867504881018","0.0752183902059678","6"
"7 on Scale 1 to 10","1994","in school","38","0.178249188682276","0.128351810897017","0.228146566467534","7"
"7 on Scale 1 to 10","1994","inadequately","73","0.122545764548843","0.0951408699280579","0.149950659169628","7"
"7 on Scale 1 to 10","1994","general elemantary","329","0.114191915848484","0.10170231018109","0.126681521515878","7"
"7 on Scale 1 to 10","1994","middle vocational","898","0.129569903220175","0.121449990254951","0.137689816185399","7"
"7 on Scale 1 to 10","1994","vocational + Abi","61","0.149515556026538","0.114215009042876","0.184816103010201","7"
"7 on Scale 1 to 10","1994","higher vocational","111","0.148270308074866","0.12293855874002","0.173602057409712","7"
"7 on Scale 1 to 10","1994","higher education","249","0.148892817706912","0.131742266044536","0.166043369369289","7"
"8 on Scale 1 to 10","1994","vocational + Abi","83","0.225540221928695","0.184167271491468","0.266913172365921","8"
"8 on Scale 1 to 10","1994","higher vocational","204","0.281192289430016","0.249144707928775","0.313239870931257","8"
"8 on Scale 1 to 10","1994","higher education","383","0.228668061191562","0.208434491756514","0.248901630626609","8"
"8 on Scale 1 to 10","1994","general elemantary","559","0.219601758956551","0.203344876135244","0.235858641777858","8"
"8 on Scale 1 to 10","1994","middle vocational","1547","0.232110476978354","0.221902748709976","0.242318205246733","8"
"8 on Scale 1 to 10","1994","in school","49","0.216072787932611","0.162415121748743","0.269730454116478","8"
"8 on Scale 1 to 10","1994","inadequately","128","0.225371581280432","0.190452481811122","0.260290680749742","8"
"9 on Scale 1 to 10","1994","in school","37","0.19967623801591","0.147557976576962","0.251794499454858","9"
"9 on Scale 1 to 10","1994","inadequately","59","0.113425625435968","0.086923547622716","0.139927703249221","9"
"9 on Scale 1 to 10","1994","general elemantary","346","0.163565550001983","0.149040317182488","0.178090782821478","9"
"9 on Scale 1 to 10","1994","middle vocational","1079","0.177157172603776","0.167925717294934","0.186388627912618","9"
"9 on Scale 1 to 10","1994","vocational + Abi","65","0.17670538667416","0.138947507809972","0.214463265538349","9"
"9 on Scale 1 to 10","1994","higher vocational","138","0.174932404684893","0.147851255378987","0.202013553990799","9"
"9 on Scale 1 to 10","1994","higher education","272","0.191580084051863","0.172619890181289","0.210540277922437","9"
"0 Completely dissatisfied","1995","in school","4","","","","0"
"0 Completely dissatisfied","1995","inadequately","9","","","","0"
"0 Completely dissatisfied","1995","general elemantary","40","0.012729690011219","0.00832110471692975","0.0171382753055083","0"
"0 Completely dissatisfied","1995","middle vocational","53","0.00573177070143456","0.00392469114211214","0.00753885026075699","0"
"0 Completely dissatisfied","1995","vocational + Abi","5","","","","0"
"0 Completely dissatisfied","1995","higher vocational","7","","","","0"
"0 Completely dissatisfied","1995","higher education","17","","","","0"
"1 on Scale 1 to 10","1995","inadequately","8","","","","1"
"1 on Scale 1 to 10","1995","general elemantary","22","","","","1"
"1 on Scale 1 to 10","1995","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1995","higher education","19","","","","1"
"1 on Scale 1 to 10","1995","middle vocational","49","0.00474884914928056","0.00310318344133722","0.00639451485722389","1"
"1 on Scale 1 to 10","1995","in school","2","","","","1"
"1 on Scale 1 to 10","1995","vocational + Abi","6","","","","1"
"10 Completely satisfied","1995","in school","46","0.171835135829299","0.126415929610773","0.217254342047824","10"
