"plh0177","year","migback","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1988","indirect migration background","40","0.251891491700605","0.194788264922735","0.308994718478476","10"
"2 on Scale 1 to 10","1988","no migration background","94","0.0117843032997639","0.00926938377966425","0.0142992228198636","2"
"2 on Scale 1 to 10","1988","direct migration background","85","0.0195525074043791","0.0143134741598678","0.0247915406488905","2"
"2 on Scale 1 to 10","1988","indirect migration background","5","","","","2"
"3 on Scale 1 to 10","1988","direct migration background","121","0.0356140537550083","0.0286015372560677","0.0426265702539488","3"
"3 on Scale 1 to 10","1988","no migration background","138","0.0203794937490075","0.0170866441748995","0.0236723433231155","3"
"3 on Scale 1 to 10","1988","indirect migration background","11","","","","3"
"4 on Scale 1 to 10","1988","no migration background","190","0.0284529862203917","0.0245782503846077","0.0323277220561758","4"
"4 on Scale 1 to 10","1988","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","1988","direct migration background","121","0.0403793133601022","0.0329308442632652","0.0478277824569392","4"
"5 on Scale 1 to 10","1988","direct migration background","299","0.111200740056698","0.0993049460365634","0.123096534076832","5"
"5 on Scale 1 to 10","1988","indirect migration background","21","","","","5"
"5 on Scale 1 to 10","1988","no migration background","551","0.0836892231649247","0.0772356174656722","0.0901428288641772","5"
"6 on Scale 1 to 10","1988","no migration background","468","0.0643694488629905","0.058650208428254","0.0700886892977269","6"
"6 on Scale 1 to 10","1988","direct migration background","269","0.095345253040293","0.0842323192796192","0.106458186800967","6"
"6 on Scale 1 to 10","1988","indirect migration background","16","","","","6"
"7 on Scale 1 to 10","1988","direct migration background","392","0.138557133034715","0.12548442870848","0.151629837360951","7"
"7 on Scale 1 to 10","1988","no migration background","942","0.131910637284566","0.12402442636048","0.139796848208653","7"
"7 on Scale 1 to 10","1988","indirect migration background","32","0.164681044368947","0.115892307048898","0.213469781688997","7"
"8 on Scale 1 to 10","1988","no migration background","1686","0.234557247664487","0.224682476320958","0.244432019008016","8"
"8 on Scale 1 to 10","1988","indirect migration background","57","0.2114500414479","0.157735719518255","0.265164363377546","8"
"8 on Scale 1 to 10","1988","direct migration background","564","0.220463566957274","0.204777127475802","0.236150006438745","8"
"9 on Scale 1 to 10","1988","indirect migration background","26","","","","9"
"9 on Scale 1 to 10","1988","direct migration background","311","0.128578801215608","0.115912888198205","0.141244714233012","9"
"9 on Scale 1 to 10","1988","no migration background","1187","0.164500136659927","0.155860358625401","0.173139914694453","9"
"0 Completely dissatisfied","1989","no migration background","39","0.00460826531908364","0.0029991032789058","0.00621742735926147","0"
"0 Completely dissatisfied","1989","direct migration background","80","0.0223138557554453","0.0166255196460032","0.0280021918648873","0"
"0 Completely dissatisfied","1989","indirect migration background","4","","","","0"
"1 on Scale 1 to 10","1989","no migration background","22","","","","1"
"1 on Scale 1 to 10","1989","direct migration background","41","0.0117606268071116","0.00760874941553465","0.0159125041986885","1"
"1 on Scale 1 to 10","1989","indirect migration background","","","","","1"
"10 Completely satisfied","1989","direct migration background","356","0.161967938684776","0.14777922407021","0.176156653299342","10"
"10 Completely satisfied","1989","no migration background","1615","0.241856370727678","0.231682445605081","0.252030295850275","10"
"10 Completely satisfied","1989","indirect migration background","44","0.264570243394859","0.210641211164854","0.318499275624864","10"
"2 on Scale 1 to 10","1989","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","1989","direct migration background","94","0.0275020859177338","0.0212037565880757","0.0338004152473919","2"
"2 on Scale 1 to 10","1989","no migration background","83","0.0122277742130799","0.00961659826395368","0.0148389501622061","2"
"3 on Scale 1 to 10","1989","direct migration background","125","0.0366230463905805","0.0293891286011084","0.0438569641800526","3"
"3 on Scale 1 to 10","1989","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","1989","no migration background","133","0.018535858367264","0.0153312305666721","0.0217404861678559","3"
"4 on Scale 1 to 10","1989","no migration background","179","0.0264856882731975","0.0226705452097752","0.0303008313366199","4"
"4 on Scale 1 to 10","1989","indirect migration background","14","","","","4"
"4 on Scale 1 to 10","1989","direct migration background","121","0.0448612535568361","0.0368892562557514","0.0528332508579208","4"
"5 on Scale 1 to 10","1989","no migration background","596","0.0918866242835562","0.0850233680863693","0.0987498804807431","5"
"5 on Scale 1 to 10","1989","indirect migration background","34","0.0964145749096982","0.0603286797277051","0.132500470091691","5"
"5 on Scale 1 to 10","1989","direct migration background","303","0.103061216371068","0.0913520158721144","0.114770416870022","5"
"6 on Scale 1 to 10","1989","indirect migration background","19","","","","6"
"6 on Scale 1 to 10","1989","no migration background","446","0.0645993088709907","0.0587588522141857","0.0704397655277958","6"
"6 on Scale 1 to 10","1989","direct migration background","237","0.0931907384682369","0.0819952625755645","0.104386214360909","6"
"7 on Scale 1 to 10","1989","direct migration background","374","0.135068104346186","0.121904780450442","0.148231428241931","7"
"7 on Scale 1 to 10","1989","indirect migration background","30","0.0964539917282564","0.0603615081188598","0.132546475337653","7"
"7 on Scale 1 to 10","1989","no migration background","855","0.124016506615586","0.116185425285301","0.13184758794587","7"
"8 on Scale 1 to 10","1989","no migration background","1655","0.242126560917216","0.231948768559025","0.252304353275408","8"
"8 on Scale 1 to 10","1989","direct migration background","588","0.229168296519722","0.212981710429566","0.245354882609878","8"
"8 on Scale 1 to 10","1989","indirect migration background","58","0.192508998859677","0.144305796355804","0.24071220136355","8"
"9 on Scale 1 to 10","1989","no migration background","1182","0.170962641957409","0.162017820277229","0.17990746363759","9"
"9 on Scale 1 to 10","1989","direct migration background","271","0.134482837182303","0.121343620266547","0.147622054098059","9"
"9 on Scale 1 to 10","1989","indirect migration background","40","0.164876124386348","0.119509562804112","0.210242685968583","9"
"0 Completely dissatisfied","1990","no migration background","242","0.0139630104352996","0.0117616444524991","0.0161643764181002","0"
"0 Completely dissatisfied","1990","direct migration background","60","0.0180360394344254","0.0129985047825345","0.0230735740863164","0"
"0 Completely dissatisfied","1990","indirect migration background","7","","","","0"
"1 on Scale 1 to 10","1990","no migration background","103","0.00761277084475092","0.00598209334711238","0.00924344834238947","1"
"1 on Scale 1 to 10","1990","direct migration background","46","0.01499519366865","0.0103948010446499","0.0195955862926501","1"
"1 on Scale 1 to 10","1990","indirect migration background","2","","","","1"
"10 Completely satisfied","1990","no migration background","2480","0.229378846144202","0.221491093890972","0.237266598397431","10"
"10 Completely satisfied","1990","direct migration background","420","0.188045218538111","0.173254245229429","0.202836191846794","10"
"10 Completely satisfied","1990","indirect migration background","41","0.154988287593872","0.113479746488448","0.196496828699297","10"
"2 on Scale 1 to 10","1990","direct migration background","81","0.0242618053633098","0.0184377178252716","0.0300858929013479","2"
"2 on Scale 1 to 10","1990","no migration background","202","0.0149881594932798","0.0127085996661269","0.0172677193204326","2"
"2 on Scale 1 to 10","1990","indirect migration background","6","","","","2"
"3 on Scale 1 to 10","1990","no migration background","305","0.0250332405586341","0.0221022828144704","0.0279641983027977","3"
"3 on Scale 1 to 10","1990","direct migration background","108","0.034986864172682","0.0280315171029674","0.0419422112423966","3"
"3 on Scale 1 to 10","1990","indirect migration background","12","","","","3"
"4 on Scale 1 to 10","1990","no migration background","376","0.0335921943355542","0.0302118922148099","0.0369724964562986","4"
"4 on Scale 1 to 10","1990","indirect migration background","16","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","149","0.0475077250403691","0.03945556251385","0.0555598875668883","4"
"5 on Scale 1 to 10","1990","no migration background","1046","0.0909634294903301","0.0855685691449092","0.096358289835751","5"
"5 on Scale 1 to 10","1990","indirect migration background","21","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","321","0.115239374789614","0.103152527803825","0.127326221775402","5"
"6 on Scale 1 to 10","1990","no migration background","774","0.0702767872685736","0.0654812319721726","0.0750723425649746","6"
"6 on Scale 1 to 10","1990","indirect migration background","26","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","226","0.0680621172004751","0.0585287593727541","0.0775954750281961","6"
"7 on Scale 1 to 10","1990","indirect migration background","54","0.172900867356237","0.129526412053951","0.216275322658523","7"
"7 on Scale 1 to 10","1990","no migration background","1401","0.130200794208361","0.12388726147633","0.136514326940392","7"
"7 on Scale 1 to 10","1990","direct migration background","418","0.143798922520009","0.130516864134126","0.157080980905892","7"
"8 on Scale 1 to 10","1990","direct migration background","551","0.218420977324313","0.202781101365422","0.234060853283204","8"
"8 on Scale 1 to 10","1990","no migration background","2429","0.225516531269769","0.217675893616439","0.233357168923098","8"
"8 on Scale 1 to 10","1990","indirect migration background","66","0.217453538783934","0.170138960774597","0.264768116793272","8"
"9 on Scale 1 to 10","1990","indirect migration background","41","0.132307678137083","0.0934450589882793","0.171170297285887","9"
"9 on Scale 1 to 10","1990","direct migration background","301","0.126645761948041","0.114056791018811","0.139234732877272","9"
"9 on Scale 1 to 10","1990","no migration background","1556","0.158474235951246","0.151622996317","0.165325475585493","9"
"0 Completely dissatisfied","1991","no migration background","145","0.00928348108683551","0.00746114776164042","0.0111058144120306","0"
"0 Completely dissatisfied","1991","direct migration background","71","0.0207803001976704","0.015333721779822","0.0262268786155189","0"
"0 Completely dissatisfied","1991","indirect migration background","9","","","","0"
"1 on Scale 1 to 10","1991","no migration background","82","0.00596925580967571","0.00450553687678997","0.00743297474256146","1"
"1 on Scale 1 to 10","1991","direct migration background","46","0.0134062870705549","0.00901510736705774","0.017797466774052","1"
"1 on Scale 1 to 10","1991","indirect migration background","4","","","","1"
"10 Completely satisfied","1991","no migration background","2072","0.213976855785015","0.206183962047159","0.221769749522871","10"
"10 Completely satisfied","1991","direct migration background","373","0.179948329172966","0.165280957424484","0.194615700921448","10"
"10 Completely satisfied","1991","indirect migration background","56","0.178796871378323","0.13847983422777","0.219113908528875","10"
"2 on Scale 1 to 10","1991","direct migration background","67","0.0183016896253126","0.013183782552917","0.0234195966977083","2"
"2 on Scale 1 to 10","1991","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","1991","no migration background","185","0.0147581051283048","0.012466792114076","0.0170494181425335","2"
"3 on Scale 1 to 10","1991","no migration background","342","0.0268740434055166","0.0238011413203899","0.0299469454906433","3"
"3 on Scale 1 to 10","1991","direct migration background","124","0.0381024741768982","0.0307927872969371","0.0454121610568593","3"
"3 on Scale 1 to 10","1991","indirect migration background","14","","","","3"
"4 on Scale 1 to 10","1991","no migration background","353","0.0301721919690746","0.0269217049652885","0.0334226789728608","4"
"4 on Scale 1 to 10","1991","direct migration background","127","0.0320548911210309","0.025329302508157","0.0387804797339047","4"
"4 on Scale 1 to 10","1991","indirect migration background","16","","","","4"
"5 on Scale 1 to 10","1991","no migration background","1000","0.0857828085631112","0.0804614501775116","0.0911041669487108","5"
"5 on Scale 1 to 10","1991","indirect migration background","31","0.0648761106605416","0.0389605664881089","0.0907916548329744","5"
"5 on Scale 1 to 10","1991","direct migration background","292","0.0995829641361182","0.0881496494389427","0.111016278833294","5"
"6 on Scale 1 to 10","1991","no migration background","821","0.0746115291625949","0.0696185161342633","0.0796045421909264","6"
"6 on Scale 1 to 10","1991","direct migration background","253","0.0901033938408827","0.0791707706804484","0.101036017001317","6"
"6 on Scale 1 to 10","1991","indirect migration background","38","0.125147281866493","0.0903326716593977","0.159961892073588","6"
"7 on Scale 1 to 10","1991","no migration background","1451","0.131164278038902","0.12474960821305","0.137578947864754","7"
"7 on Scale 1 to 10","1991","direct migration background","380","0.153908610890624","0.140130239778158","0.16768698200309","7"
"7 on Scale 1 to 10","1991","indirect migration background","51","0.139313811003947","0.102880146315026","0.175747475692868","7"
"8 on Scale 1 to 10","1991","direct migration background","574","0.214980188488485","0.199294726685548","0.230665650291423","8"
"8 on Scale 1 to 10","1991","indirect migration background","80","0.23175569766993","0.187359248396418","0.276152146943442","8"
"8 on Scale 1 to 10","1991","no migration background","2489","0.237819144859548","0.229729115252091","0.245909174467006","8"
"9 on Scale 1 to 10","1991","indirect migration background","41","0.112253060723518","0.0790386125719132","0.145467508875123","9"
"9 on Scale 1 to 10","1991","direct migration background","328","0.138830871279457","0.125628710048392","0.152033032510521","9"
"9 on Scale 1 to 10","1991","no migration background","1699","0.169588306191422","0.162457438704997","0.176719173677846","9"
"0 Completely dissatisfied","1992","no migration background","103","0.00672427751354385","0.00514949864455795","0.00829905638252975","0"
"0 Completely dissatisfied","1992","direct migration background","80","0.0209844941268039","0.0154245974504539","0.0265443908031539","0"
"0 Completely dissatisfied","1992","indirect migration background","11","","","","0"
"1 on Scale 1 to 10","1992","no migration background","74","0.00647050367201501","0.00492552929712999","0.00801547804690003","1"
"1 on Scale 1 to 10","1992","indirect migration background","8","","","","1"
"1 on Scale 1 to 10","1992","direct migration background","50","0.0152998592074805","0.0105386375456908","0.0200610808692702","1"
"10 Completely satisfied","1992","no migration background","1714","0.194001960455092","0.186382365141229","0.201621555768955","10"
"10 Completely satisfied","1992","direct migration background","332","0.161125341271467","0.146864237294876","0.175386445248057","10"
"10 Completely satisfied","1992","indirect migration background","48","0.153595886863228","0.118349570096245","0.188842203630211","10"
"2 on Scale 1 to 10","1992","no migration background","201","0.0145925017787514","0.012281849139946","0.0169031544175567","2"
"2 on Scale 1 to 10","1992","direct migration background","73","0.0168589952016031","0.0118650194171238","0.0218529709860823","2"
"2 on Scale 1 to 10","1992","indirect migration background","10","","","","2"
"3 on Scale 1 to 10","1992","no migration background","383","0.0293304070536508","0.0260791102902489","0.0325817038170528","3"
"3 on Scale 1 to 10","1992","indirect migration background","10","","","","3"
"3 on Scale 1 to 10","1992","direct migration background","125","0.0451638161586742","0.0371085029158545","0.0532191294014938","3"
"4 on Scale 1 to 10","1992","direct migration background","138","0.0468834456178015","0.0386836042456053","0.0550832869899977","4"
"4 on Scale 1 to 10","1992","no migration background","435","0.0357214829170687","0.0321452331753639","0.0392977326587735","4"
"4 on Scale 1 to 10","1992","indirect migration background","30","0.0895498426315732","0.0616375463986183","0.117462138864528","4"
"5 on Scale 1 to 10","1992","no migration background","1037","0.0867849756590872","0.0813603390449061","0.0922096122732684","5"
"5 on Scale 1 to 10","1992","indirect migration background","47","0.0998909952398584","0.0705789725770046","0.129203017902712","5"
"5 on Scale 1 to 10","1992","direct migration background","288","0.104520587532576","0.0926533015688286","0.116387873496324","5"
"6 on Scale 1 to 10","1992","no migration background","883","0.0779861198679177","0.0728191106066716","0.0831531291291638","6"
"6 on Scale 1 to 10","1992","direct migration background","244","0.0883365471196634","0.0773285028883174","0.0993445913510094","6"
"6 on Scale 1 to 10","1992","indirect migration background","37","0.0827643516298113","0.0558305792405195","0.109698124019103","6"
"7 on Scale 1 to 10","1992","no migration background","1579","0.147316723669606","0.140487336215689","0.154146111123522","7"
"7 on Scale 1 to 10","1992","direct migration background","384","0.148783064503952","0.134978600098638","0.162587528909265","7"
"7 on Scale 1 to 10","1992","indirect migration background","63","0.151639473692649","0.116577898370522","0.186701049014776","7"
"8 on Scale 1 to 10","1992","direct migration background","545","0.219936017944028","0.203868974230184","0.236003061657872","8"
"8 on Scale 1 to 10","1992","indirect migration background","85","0.237142380156914","0.195564590672511","0.278720169641317","8"
"8 on Scale 1 to 10","1992","no migration background","2311","0.232704064870392","0.22456179884681","0.240846330893975","8"
