"plh0177","year","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","2010","620","0.0269965387176992","0.0249450841425027","0.0290479932928958","4"
"5 on Scale 1 to 10","2010","1562","0.0652773667867178","0.0621507593082055","0.0684039742652301","5"
"6 on Scale 1 to 10","2010","1546","0.0725511427367291","0.0692677881783535","0.0758344972951047","6"
"7 on Scale 1 to 10","2010","3258","0.147596408161038","0.14310677146233","0.152086044859745","7"
"8 on Scale 1 to 10","2010","6245","0.266045075497472","0.260451841664217","0.271638309330727","8"
"9 on Scale 1 to 10","2010","5055","0.201679019128053","0.196600117499344","0.206757920756762","9"
"0 Completely dissatisfied","2011","141","0.00365543913662774","0.00291951130965508","0.00439136696360039","0"
"1 on Scale 1 to 10","2011","146","0.00456960559378137","0.00374716322282588","0.00539204796473686","1"
"10 Completely satisfied","2011","4815","0.181187829489883","0.176490864480241","0.185884794499526","10"
"2 on Scale 1 to 10","2011","327","0.0138194768579358","0.0123958876695389","0.0152430660463326","2"
"3 on Scale 1 to 10","2011","470","0.019394446350502","0.017712754047258","0.0210761386537459","3"
"4 on Scale 1 to 10","2011","656","0.0253969222211274","0.0234784076466246","0.0273154367956303","4"
"5 on Scale 1 to 10","2011","1630","0.067726770235015","0.0646626030410464","0.0707909374289837","5"
"6 on Scale 1 to 10","2011","1672","0.0659896901373695","0.0629622570810535","0.0690171231936854","6"
"7 on Scale 1 to 10","2011","3521","0.137869509156258","0.133665329307467","0.142073689005049","7"
"8 on Scale 1 to 10","2011","6784","0.271444780252304","0.266021867047713","0.276867693456896","8"
"9 on Scale 1 to 10","2011","5671","0.208945530569195","0.203987828707885","0.213903232430506","9"
"0 Completely dissatisfied","2012","126","0.00411935920862901","0.0033475889078353","0.00489112950942271","0"
"1 on Scale 1 to 10","2012","143","0.0040622334379362","0.0032958111530786","0.0048286557227938","1"
"10 Completely satisfied","2012","4931","0.183818791216274","0.17915157593516","0.188486006497388","10"
"2 on Scale 1 to 10","2012","303","0.0106301039599701","0.00939439075742062","0.0118658171625196","2"
"3 on Scale 1 to 10","2012","465","0.0177391015108236","0.0161485460300286","0.0193296569916185","3"
"4 on Scale 1 to 10","2012","624","0.0235077618810334","0.021682145078645","0.0253333786834217","4"
"5 on Scale 1 to 10","2012","1650","0.0645332567399718","0.0615726852499077","0.0674938282300358","5"
"6 on Scale 1 to 10","2012","1707","0.0693964970570306","0.066334387669228","0.0724586064448331","6"
"7 on Scale 1 to 10","2012","3627","0.14216414069736","0.137956228051923","0.146372053342798","7"
"8 on Scale 1 to 10","2012","7077","0.271063095166242","0.265706981922504","0.27641920840998","8"
"9 on Scale 1 to 10","2012","5805","0.208965659124729","0.204066689864066","0.213864628385393","9"
"0 Completely dissatisfied","2013","190","0.00472836822379143","0.00396077220063388","0.00549596424694898","0"
"1 on Scale 1 to 10","2013","180","0.00484035373491854","0.00406376481955298","0.00561694265028409","1"
"10 Completely satisfied","2013","5941","0.193473443852278","0.189053403082579","0.197893484621977","10"
"2 on Scale 1 to 10","2013","403","0.0128800173985664","0.0116183367126292","0.0141416980845037","2"
"3 on Scale 1 to 10","2013","640","0.0186638475915271","0.0171495342550531","0.0201781609280011","3"
"4 on Scale 1 to 10","2013","831","0.0251392520206006","0.0233875762362032","0.0268909278049979","4"
"5 on Scale 1 to 10","2013","1955","0.0606492043596159","0.0579784575644357","0.0633199511547962","5"
"6 on Scale 1 to 10","2013","1988","0.0639508221898972","0.0612131675671719","0.0666884768126224","6"
"7 on Scale 1 to 10","2013","4020","0.135708824879494","0.131876693918031","0.139540955840957","7"
"8 on Scale 1 to 10","2013","7863","0.265077598233969","0.26013888835561","0.270016308112327","8"
"9 on Scale 1 to 10","2013","6671","0.214888267515343","0.210292285250357","0.219484249780328","9"
"0 Completely dissatisfied","2014","157","0.00421562296629529","0.00344444107733172","0.00498680485525885","0"
"1 on Scale 1 to 10","2014","155","0.00434670385536003","0.00356367569558787","0.0051297320151322","1"
"10 Completely satisfied","2014","5061","0.184680802281046","0.180062120968323","0.189299483593768","10"
"2 on Scale 1 to 10","2014","319","0.0103085835025671","0.00910633931781222","0.0115108276873219","2"
"3 on Scale 1 to 10","2014","499","0.0178971366001373","0.016319112790398","0.0194751604098765","3"
"4 on Scale 1 to 10","2014","669","0.024196772738636","0.0223678172572148","0.0260257282200572","4"
"5 on Scale 1 to 10","2014","1664","0.061034614457384","0.0581851963442918","0.0638840325704762","5"
"6 on Scale 1 to 10","2014","1737","0.0623034634546374","0.0594265252238267","0.0651804016854481","6"
"7 on Scale 1 to 10","2014","3535","0.135193182818892","0.131123315649019","0.139263049988764","7"
"8 on Scale 1 to 10","2014","7181","0.271025905973972","0.265735308302369","0.276316503645574","8"
"9 on Scale 1 to 10","2014","6138","0.224797211351074","0.219828469777121","0.229765952925027","9"
"0 Completely dissatisfied","2015","123","0.00419755110094232","0.00339705452330106","0.00499804767858358","0"
"1 on Scale 1 to 10","2015","142","0.00427371542883943","0.00346601990759585","0.00508141095008301","1"
"10 Completely satisfied","2015","4698","0.189546772384642","0.184693920196245","0.194399624573038","10"
"2 on Scale 1 to 10","2015","278","0.00988406173791747","0.00865920403124987","0.0111089194445851","2"
"3 on Scale 1 to 10","2015","441","0.0165829028767616","0.0150017493380882","0.0181640564154349","3"
"4 on Scale 1 to 10","2015","596","0.0243927893658968","0.0224827464640668","0.0263028322677268","4"
"5 on Scale 1 to 10","2015","1497","0.0602060390209588","0.0572608630980408","0.0631512149438767","5"
"6 on Scale 1 to 10","2015","1521","0.0580156262788283","0.0551211550953266","0.06091009746233","6"
"7 on Scale 1 to 10","2015","3361","0.137376652648694","0.133114372829677","0.141638932467711","7"
"8 on Scale 1 to 10","2015","6620","0.271084511856859","0.265580671474507","0.276588352239211","8"
"9 on Scale 1 to 10","2015","5781","0.224439377299661","0.219273640299429","0.229605114299893","9"
"0 Completely dissatisfied","2016","109","0.00365879934056105","0.00289814590437382","0.00441945277674828","0"
"1 on Scale 1 to 10","2016","145","0.00442541351301162","0.00358918047740153","0.00526164654862171","1"
"10 Completely satisfied","2016","4570","0.1883127045459","0.183387234580002","0.193238174511797","10"
"2 on Scale 1 to 10","2016","256","0.00847097844601318","0.00731637461511893","0.00962558227690743","2"
"3 on Scale 1 to 10","2016","417","0.0179572722603681","0.016284260991546","0.0196302835291902","3"
"4 on Scale 1 to 10","2016","628","0.0264615048337555","0.0244394295338226","0.0284835801336884","4"
"5 on Scale 1 to 10","2016","1394","0.0532630427189179","0.0504339893375864","0.0560920961002495","5"
"6 on Scale 1 to 10","2016","1506","0.0595905854434674","0.0566082203964935","0.0625729504904412","6"
"7 on Scale 1 to 10","2016","3179","0.14093471860566","0.13655107164461","0.14531836556671","7"
"8 on Scale 1 to 10","2016","6299","0.270040955238268","0.264447533634173","0.275634376842363","8"
"9 on Scale 1 to 10","2016","5700","0.226884025054078","0.221607624304896","0.23216042580326","9"
"0 Completely dissatisfied","2017","153","0.00459664332967258","0.00378216808799496","0.00541111857135019","0"
"1 on Scale 1 to 10","2017","137","0.00448396980554651","0.0036794932318474","0.00528844637924562","1"
"10 Completely satisfied","2017","5115","0.191763410830083","0.187023064636138","0.196503757024028","10"
"2 on Scale 1 to 10","2017","269","0.00923808231288923","0.00808613265584962","0.0103900319699288","2"
"3 on Scale 1 to 10","2017","476","0.0177672362181042","0.0161765845694497","0.0193578878667588","3"
"4 on Scale 1 to 10","2017","635","0.0227833905351314","0.0209867444694588","0.024580036600804","4"
"5 on Scale 1 to 10","2017","1541","0.0571622872455309","0.05436696934736","0.0599576051437018","5"
"6 on Scale 1 to 10","2017","1676","0.0672247369257","0.0642095725084679","0.070239901342932","6"
"7 on Scale 1 to 10","2017","3649","0.141463075367795","0.137266848402031","0.145659302333559","7"
"8 on Scale 1 to 10","2017","6941","0.267745978234884","0.262414467422087","0.273077489047682","8"
"9 on Scale 1 to 10","2017","5904","0.215771189194663","0.210818101039137","0.220724277350188","9"
"0 Completely dissatisfied","2018","130","0.00380496236385444","0.00305119365774635","0.00455873106996254","0"
"1 on Scale 1 to 10","2018","140","0.00431471498220714","0.0035122467769512","0.00511718318746308","1"
"10 Completely satisfied","2018","4838","0.187607703564252","0.18282802198147","0.192387385147034","10"
"2 on Scale 1 to 10","2018","254","0.00887330556231813","0.00772515712613595","0.0100214539985003","2"
"3 on Scale 1 to 10","2018","454","0.0172264320366528","0.015633434388497","0.0188194296848086","3"
"4 on Scale 1 to 10","2018","674","0.0261492599702976","0.0241955205735787","0.0281029993670165","4"
"5 on Scale 1 to 10","2018","1468","0.0571948737141475","0.054351851496136","0.060037895932159","5"
"6 on Scale 1 to 10","2018","1681","0.0670672615796053","0.0640047962045092","0.0701297269547015","6"
"7 on Scale 1 to 10","2018","3642","0.148282688874266","0.143931742837988","0.152633634910545","7"
"8 on Scale 1 to 10","2018","6820","0.2669452323022","0.26152933988218","0.27236112472222","8"
"9 on Scale 1 to 10","2018","5527","0.212533565050199","0.207524916918231","0.217542213182167","9"
"0 Completely dissatisfied","2019","119","0.00402549091287428","0.00325262085627314","0.00479836096947542","0"
"1 on Scale 1 to 10","2019","122","0.00668111876170437","0.00568676279066694","0.0076754747327418","1"
"10 Completely satisfied","2019","5734","0.200739579492462","0.195850426771654","0.20562873221327","10"
"2 on Scale 1 to 10","2019","217","0.00748410604162904","0.0064321159580124","0.00853609612524569","2"
"3 on Scale 1 to 10","2019","384","0.016544055525475","0.014987117272365","0.0181009937785849","3"
"4 on Scale 1 to 10","2019","532","0.0189449181968037","0.0172808695902117","0.0206089668033956","4"
"5 on Scale 1 to 10","2019","1314","0.0556416644446374","0.0528437050325439","0.058439623856731","5"
"6 on Scale 1 to 10","2019","1506","0.0612914484184708","0.0583636695345176","0.0642192273024239","6"
"7 on Scale 1 to 10","2019","3286","0.138418937766649","0.134203732064348","0.142634143468949","7"
"8 on Scale 1 to 10","2019","6616","0.27138935441789","0.265961638550913","0.276817070284867","8"
"9 on Scale 1 to 10","2019","5954","0.218839326021405","0.213792645476085","0.223886006566725","9"
