"plh0177","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1992","no migration background","Female","523","0.0812861786311565","0.0740163085418186","0.0885560487204945","5"
"5 on Scale 1 to 10","1992","direct migration background","Male","150","0.0999808158248832","0.0838227891823707","0.116138842467396","5"
"5 on Scale 1 to 10","1992","direct migration background","Female","138","0.10917445529045","0.0917391724313686","0.126609738149532","5"
"5 on Scale 1 to 10","1992","indirect migration background","Male","21","","","","5"
"5 on Scale 1 to 10","1992","indirect migration background","Female","26","","","","5"
"6 on Scale 1 to 10","1992","indirect migration background","Male","20","","","","6"
"6 on Scale 1 to 10","1992","no migration background","Male","426","0.0816016716113044","0.073950659335171","0.0892526838874377","6"
"6 on Scale 1 to 10","1992","no migration background","Female","457","0.0747193677687738","0.0677244679059225","0.0817142676316251","6"
"6 on Scale 1 to 10","1992","direct migration background","Male","128","0.0967717858236833","0.0808468671232924","0.112696704524074","6"
"6 on Scale 1 to 10","1992","direct migration background","Female","116","0.0796893093371813","0.0645488373337304","0.0948297813406321","6"
"6 on Scale 1 to 10","1992","indirect migration background","Female","17","","","","6"
"7 on Scale 1 to 10","1992","no migration background","Male","772","0.149532322757547","0.139565648260375","0.159498997254718","7"
"7 on Scale 1 to 10","1992","no migration background","Female","807","0.145314867940496","0.135939544231736","0.154690191649255","7"
"7 on Scale 1 to 10","1992","indirect migration background","Male","32","0.185836040197491","0.132327761501612","0.23934431889337","7"
"7 on Scale 1 to 10","1992","direct migration background","Female","180","0.13805737767774","0.118771423173646","0.157343332181835","7"
"7 on Scale 1 to 10","1992","direct migration background","Male","204","0.159245796178446","0.139536432170219","0.178955160186672","7"
"7 on Scale 1 to 10","1992","indirect migration background","Female","31","0.119070869857294","0.0740727050895041","0.164069034625084","7"
"8 on Scale 1 to 10","1992","no migration background","Male","1102","0.230950143843687","0.219171638183122","0.242728649504252","8"
"8 on Scale 1 to 10","1992","no migration background","Female","1209","0.234288781561614","0.223021051778343","0.245556511344885","8"
"8 on Scale 1 to 10","1992","direct migration background","Male","293","0.214321532461721","0.192218114962414","0.236424949961028","8"
"8 on Scale 1 to 10","1992","direct migration background","Female","252","0.225691609776737","0.202320096179833","0.24906312337364","8"
"8 on Scale 1 to 10","1992","indirect migration background","Male","47","0.25923440263119","0.198952522064554","0.319516283197827","8"
"8 on Scale 1 to 10","1992","indirect migration background","Female","38","0.216102071101776","0.158917248801206","0.273286893402346","8"
"9 on Scale 1 to 10","1992","no migration background","Male","794","0.172637595081764","0.162075029730953","0.183200160432575","9"
"9 on Scale 1 to 10","1992","no migration background","Female","832","0.164508364698016","0.154645723875809","0.174371005520223","9"
"9 on Scale 1 to 10","1992","direct migration background","Male","137","0.115492588565328","0.0982766028230897","0.132708574307566","9"
"9 on Scale 1 to 10","1992","direct migration background","Female","157","0.149140657525103","0.129224797640049","0.169056517410158","9"
"9 on Scale 1 to 10","1992","indirect migration background","Male","25","","","","9"
"9 on Scale 1 to 10","1992","indirect migration background","Female","28","","","","9"
"0 Completely dissatisfied","1993","direct migration background","Female","29","","","","0"
"0 Completely dissatisfied","1993","no migration background","Male","38","0.00627283470456832","0.00404647632169868","0.00849919308743796","0"
"0 Completely dissatisfied","1993","no migration background","Female","54","0.00750274179729513","0.00518173993630722","0.00982374365828305","0"
"0 Completely dissatisfied","1993","direct migration background","Male","29","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Male","7","","","","0"
"0 Completely dissatisfied","1993","indirect migration background","Female","6","","","","0"
"1 on Scale 1 to 10","1993","no migration background","Male","46","0.00728494615795037","0.00488691374306994","0.0096829785728308","1"
"1 on Scale 1 to 10","1993","direct migration background","Male","24","","","","1"
"1 on Scale 1 to 10","1993","direct migration background","Female","21","","","","1"
"1 on Scale 1 to 10","1993","no migration background","Female","37","0.00594345300577535","0.00387604691202154","0.00801085909952915","1"
"1 on Scale 1 to 10","1993","indirect migration background","Male","4","","","","1"
"1 on Scale 1 to 10","1993","indirect migration background","Female","2","","","","1"
"10 Completely satisfied","1993","no migration background","Female","1012","0.223522026954903","0.212316673398215","0.234727380511591","10"
"10 Completely satisfied","1993","no migration background","Male","790","0.182675476704094","0.171779480033443","0.193571473374746","10"
"10 Completely satisfied","1993","direct migration background","Male","189","0.200080054462221","0.178248814804438","0.221911294120004","10"
"10 Completely satisfied","1993","direct migration background","Female","206","0.218846285477111","0.195394075790178","0.242298495164043","10"
"10 Completely satisfied","1993","indirect migration background","Male","24","","","","10"
"10 Completely satisfied","1993","indirect migration background","Female","40","0.22967515630264","0.175781937250633","0.283568375354646","10"
"2 on Scale 1 to 10","1993","no migration background","Male","104","0.0200422362800021","0.0160903326984326","0.0239941398615717","2"
"2 on Scale 1 to 10","1993","no migration background","Female","113","0.015677157209287","0.0123359510828427","0.0190183633357314","2"
"2 on Scale 1 to 10","1993","direct migration background","Male","62","0.0364751434703932","0.026244965201524","0.0467053217392625","2"
"2 on Scale 1 to 10","1993","direct migration background","Female","48","0.0229544275707952","0.0144599520015998","0.0314489031399906","2"
"2 on Scale 1 to 10","1993","indirect migration background","Male","6","","","","2"
"2 on Scale 1 to 10","1993","indirect migration background","Female","8","","","","2"
"3 on Scale 1 to 10","1993","no migration background","Female","170","0.0260764847794163","0.0217901333058495","0.0303628362529831","3"
"3 on Scale 1 to 10","1993","no migration background","Male","154","0.0289979387784184","0.024266173288595","0.0337297042682418","3"
"3 on Scale 1 to 10","1993","direct migration background","Male","60","0.04204742910012","0.0310953905705191","0.052999467629721","3"
"3 on Scale 1 to 10","1993","direct migration background","Female","58","0.0349635560828988","0.024544566984079","0.0453825451817186","3"
"3 on Scale 1 to 10","1993","indirect migration background","Male","12","","","","3"
"3 on Scale 1 to 10","1993","indirect migration background","Female","19","","","","3"
"4 on Scale 1 to 10","1993","no migration background","Male","186","0.0348149411271033","0.0296458082048855","0.0399840740493211","4"
"4 on Scale 1 to 10","1993","no migration background","Female","207","0.0327122009935085","0.0279277339394569","0.0374966680475601","4"
"4 on Scale 1 to 10","1993","direct migration background","Male","71","0.0471928882258528","0.0356212723274602","0.0587645041242453","4"
"4 on Scale 1 to 10","1993","direct migration background","Female","51","0.0326278499756973","0.0225507180063019","0.0427049819450927","4"
"4 on Scale 1 to 10","1993","indirect migration background","Male","12","","","","4"
"4 on Scale 1 to 10","1993","indirect migration background","Female","14","","","","4"
"5 on Scale 1 to 10","1993","no migration background","Male","476","0.0867565281730439","0.0788192072062603","0.0946938491398276","5"
"5 on Scale 1 to 10","1993","no migration background","Female","512","0.0862128113667637","0.0786634664728256","0.0937621562607017","5"
"5 on Scale 1 to 10","1993","direct migration background","Male","142","0.0962981477835591","0.0802000415502483","0.11239625401687","5"
"5 on Scale 1 to 10","1993","direct migration background","Female","133","0.114173024568137","0.0961344535158744","0.1322115956204","5"
"5 on Scale 1 to 10","1993","indirect migration background","Male","22","","","","5"
"5 on Scale 1 to 10","1993","indirect migration background","Female","19","","","","5"
"6 on Scale 1 to 10","1993","no migration background","Male","404","0.0818692735073729","0.074138155515447","0.0896003914992989","6"
"6 on Scale 1 to 10","1993","no migration background","Female","393","0.0641536736921495","0.0575632419580199","0.0707441054262791","6"
"6 on Scale 1 to 10","1993","direct migration background","Male","127","0.0896712667715222","0.0740800857556927","0.105262447787352","6"
"6 on Scale 1 to 10","1993","direct migration background","Female","103","0.0698392743653083","0.0553823873819587","0.0842961613486579","6"
"6 on Scale 1 to 10","1993","indirect migration background","Male","26","","","","6"
"6 on Scale 1 to 10","1993","indirect migration background","Female","21","","","","6"
"7 on Scale 1 to 10","1993","no migration background","Female","729","0.132299011104555","0.123185952237411","0.141412069971698","7"
"7 on Scale 1 to 10","1993","no migration background","Male","717","0.140971117555974","0.13115819149275","0.150784043619198","7"
"7 on Scale 1 to 10","1993","direct migration background","Female","174","0.121216709118922","0.10270408140579","0.139729336832053","7"
"7 on Scale 1 to 10","1993","indirect migration background","Male","43","0.188629478391629","0.13861122131887","0.238647735464387","7"
"7 on Scale 1 to 10","1993","direct migration background","Male","183","0.12976532729483","0.111427378296467","0.148103276293192","7"
"7 on Scale 1 to 10","1993","indirect migration background","Female","24","","","","7"
"8 on Scale 1 to 10","1993","no migration background","Male","1150","0.238381916513109","0.226366610134045","0.250397222892173","8"
"8 on Scale 1 to 10","1993","no migration background","Female","1245","0.241947793016709","0.230428887362581","0.253466698670837","8"
"8 on Scale 1 to 10","1993","direct migration background","Male","247","0.189890138073562","0.168487051874695","0.21129322427243","8"
"8 on Scale 1 to 10","1993","direct migration background","Female","235","0.223165877141595","0.19954891846603","0.24678283581716","8"
"8 on Scale 1 to 10","1993","indirect migration background","Male","41","0.187381000099764","0.137490205333934","0.237271794865594","8"
"8 on Scale 1 to 10","1993","indirect migration background","Female","44","0.145849986408171","0.100626875435364","0.191073097380978","8"
"9 on Scale 1 to 10","1993","no migration background","Male","766","0.171932790498363","0.161292788195779","0.182572792800946","9"
"9 on Scale 1 to 10","1993","no migration background","Female","838","0.163952646079638","0.153994568991271","0.173910723168005","9"
"9 on Scale 1 to 10","1993","direct migration background","Female","136","0.138009933586003","0.118446177859011","0.157573689312995","9"
"9 on Scale 1 to 10","1993","direct migration background","Male","156","0.135870424029512","0.117171994320134","0.154568853738889","9"
"9 on Scale 1 to 10","1993","indirect migration background","Male","38","0.186862802805182","0.137025158814189","0.236700446796175","9"
"9 on Scale 1 to 10","1993","indirect migration background","Female","37","0.163883046707474","0.116454404520767","0.21131168889418","9"
"0 Completely dissatisfied","1994","direct migration background","Female","25","","","","0"
"0 Completely dissatisfied","1994","no migration background","Male","45","0.00658248255988822","0.0042828309236591","0.00888213419611733","0"
"0 Completely dissatisfied","1994","no migration background","Female","45","0.00710000819379502","0.00483185528594228","0.00936816110164776","0"
"0 Completely dissatisfied","1994","direct migration background","Male","21","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Male","2","","","","0"
"0 Completely dissatisfied","1994","indirect migration background","Female","5","","","","0"
"1 on Scale 1 to 10","1994","no migration background","Male","35","0.00688406592160159","0.00453268076984823","0.00923545107335495","1"
"1 on Scale 1 to 10","1994","no migration background","Female","41","0.00581002564428465","0.00375690785952713","0.00786314342904217","1"
"1 on Scale 1 to 10","1994","direct migration background","Male","16","","","","1"
"1 on Scale 1 to 10","1994","direct migration background","Female","14","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Male","5","","","","1"
"1 on Scale 1 to 10","1994","indirect migration background","Female","4","","","","1"
"10 Completely satisfied","1994","no migration background","Male","750","0.176750265102672","0.16590232888797","0.187598201317374","10"
"10 Completely satisfied","1994","no migration background","Female","1062","0.234354655103679","0.222911632226963","0.245797677980394","10"
"10 Completely satisfied","1994","direct migration background","Female","173","0.172942602889966","0.151026975927253","0.194858229852678","10"
"10 Completely satisfied","1994","direct migration background","Male","170","0.185748827128113","0.163872168792746","0.20762548546348","10"
"10 Completely satisfied","1994","indirect migration background","Male","35","0.143077504164019","0.0993215672658138","0.186833441062224","10"
"10 Completely satisfied","1994","indirect migration background","Female","38","0.140764983316163","0.0970381270807108","0.184491839551616","10"
"2 on Scale 1 to 10","1994","no migration background","Male","84","0.0165800882549888","0.0129487709115311","0.0202114055984466","2"
"2 on Scale 1 to 10","1994","no migration background","Female","103","0.0189490099504436","0.0152657768673778","0.0226322430335095","2"
"2 on Scale 1 to 10","1994","direct migration background","Male","39","0.0273943018395981","0.0182123022125994","0.0365763014665968","2"
"2 on Scale 1 to 10","1994","direct migration background","Female","30","0.02376555259497","0.0149391018644347","0.0325920033255054","2"
"2 on Scale 1 to 10","1994","indirect migration background","Male","11","","","","2"
"2 on Scale 1 to 10","1994","indirect migration background","Female","9","","","","2"
"3 on Scale 1 to 10","1994","no migration background","Male","154","0.0256802866029991","0.0211819498509768","0.0301786233550215","3"
"3 on Scale 1 to 10","1994","direct migration background","Male","54","0.0400339652350606","0.0290063657327619","0.0510615647373592","3"
"3 on Scale 1 to 10","1994","direct migration background","Female","59","0.0377650030683839","0.0267186119768147","0.0488113941599532","3"
"3 on Scale 1 to 10","1994","no migration background","Female","176","0.0276065459992209","0.0231804869813835","0.0320326050170583","3"
"3 on Scale 1 to 10","1994","indirect migration background","Male","12","","","","3"
"3 on Scale 1 to 10","1994","indirect migration background","Female","11","","","","3"
"4 on Scale 1 to 10","1994","no migration background","Male","165","0.0299182925605637","0.0250735149529773","0.0347630701681501","4"
"4 on Scale 1 to 10","1994","direct migration background","Male","64","0.0398468900253488","0.0288440142498847","0.0508497658008129","4"
"4 on Scale 1 to 10","1994","direct migration background","Female","53","0.0361844627222409","0.0253628221670846","0.0470061032773972","4"
"4 on Scale 1 to 10","1994","indirect migration background","Male","14","","","","4"
"4 on Scale 1 to 10","1994","indirect migration background","Female","18","","","","4"
"4 on Scale 1 to 10","1994","no migration background","Female","200","0.0312708216757622","0.0265690559295323","0.0359725874219921","4"
"5 on Scale 1 to 10","1994","no migration background","Female","505","0.0863416417781278","0.0787542550996689","0.0939290284565868","5"
"5 on Scale 1 to 10","1994","no migration background","Male","430","0.0854543128023225","0.0775042422596757","0.0934043833449693","5"
"5 on Scale 1 to 10","1994","direct migration background","Male","141","0.107174279692692","0.0897735532011909","0.124575006184192","5"
"5 on Scale 1 to 10","1994","direct migration background","Female","115","0.0817377116962016","0.0658621284067575","0.0976132949856458","5"
"5 on Scale 1 to 10","1994","indirect migration background","Male","26","","","","5"
"5 on Scale 1 to 10","1994","indirect migration background","Female","19","","","","5"
"6 on Scale 1 to 10","1994","no migration background","Male","407","0.0819561763428233","0.074155651274051","0.0897567014115956","6"
"6 on Scale 1 to 10","1994","no migration background","Female","393","0.0711352971426567","0.0641913092390034","0.07807928504631","6"
"6 on Scale 1 to 10","1994","direct migration background","Male","125","0.100430063309312","0.0835222251397908","0.117337901478832","6"
"6 on Scale 1 to 10","1994","direct migration background","Female","97","0.0720077677062385","0.0570282813021347","0.0869872541103423","6"
"6 on Scale 1 to 10","1994","indirect migration background","Male","28","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","Female","25","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Male","694","0.139864113930265","0.130000456761325","0.149727771099205","7"
"7 on Scale 1 to 10","1994","no migration background","Female","689","0.123504844340258","0.114616785785229","0.132392902895288","7"
"7 on Scale 1 to 10","1994","direct migration background","Female","163","0.144573271704269","0.124194852523088","0.164951690885449","7"
"7 on Scale 1 to 10","1994","indirect migration background","Male","36","0.135011079837929","0.0923068872391662","0.177715272436691","7"
"7 on Scale 1 to 10","1994","direct migration background","Male","173","0.121380903653492","0.103010688198837","0.139751119108147","7"
"7 on Scale 1 to 10","1994","indirect migration background","Female","32","0.128626982673936","0.086533675455962","0.170720289891911","7"
"8 on Scale 1 to 10","1994","no migration background","Male","1164","0.244818708374994","0.232590883826015","0.257046532923973","8"
"8 on Scale 1 to 10","1994","no migration background","Female","1188","0.219096330678586","0.20792238811666","0.230270273240513","8"
"8 on Scale 1 to 10","1994","direct migration background","Male","270","0.21476310614287","0.191662736243704","0.237863476042037","8"
"8 on Scale 1 to 10","1994","direct migration background","Female","277","0.252765479028511","0.227581611697075","0.277949346359947","8"
"8 on Scale 1 to 10","1994","indirect migration background","Male","56","0.275974724817626","0.220115866424134","0.331833583211118","8"
"8 on Scale 1 to 10","1994","indirect migration background","Female","44","0.163999064713987","0.117443776296767","0.210554353131206","8"
"9 on Scale 1 to 10","1994","no migration background","Male","822","0.185511207546882","0.174456966799159","0.196565448294604","9"
"9 on Scale 1 to 10","1994","no migration background","Female","862","0.174830819493186","0.164570269355962","0.18509136963041","9"
"9 on Scale 1 to 10","1994","direct migration background","Male","141","0.136141632837237","0.116850599246986","0.155432666427489","9"
"9 on Scale 1 to 10","1994","direct migration background","Female","138","0.150308564920775","0.129599639539112","0.171017490302438","9"
"9 on Scale 1 to 10","1994","indirect migration background","Male","21","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","Female","38","0.187507993241401","0.138432531358705","0.236583455124097","9"
"0 Completely dissatisfied","1995","direct migration background","Female","27","","","","0"
"0 Completely dissatisfied","1995","no migration background","Male","26","","","","0"
"0 Completely dissatisfied","1995","no migration background","Female","52","0.00884987969089877","0.00631331930049361","0.0113864400813039","0"
"0 Completely dissatisfied","1995","direct migration background","Male","33","0.0226108195461922","0.0148568755807346","0.0303647635116499","0"
"0 Completely dissatisfied","1995","indirect migration background","Male","5","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Female","6","","","","0"
"1 on Scale 1 to 10","1995","direct migration background","Male","20","","","","1"
"1 on Scale 1 to 10","1995","no migration background","Male","26","","","","1"
"1 on Scale 1 to 10","1995","no migration background","Female","39","0.00771401208029259","0.00534446473440884","0.0100835594261763","1"
"1 on Scale 1 to 10","1995","direct migration background","Female","20","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Male","4","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Female","3","","","","1"
"10 Completely satisfied","1995","no migration background","Female","951","0.199271006530519","0.188452392217293","0.210089620843746","10"
"10 Completely satisfied","1995","no migration background","Male","705","0.163087673462926","0.152535685267706","0.173639661658146","10"
"10 Completely satisfied","1995","direct migration background","Male","191","0.167094522724269","0.14763600703936","0.186553038409178","10"
"10 Completely satisfied","1995","direct migration background","Female","213","0.193243093227659","0.172342784563327","0.214143401891992","10"
"10 Completely satisfied","1995","indirect migration background","Male","23","","","","10"
"10 Completely satisfied","1995","indirect migration background","Female","42","0.172001739523382","0.125315127171781","0.218688351874983","10"
"2 on Scale 1 to 10","1995","no migration background","Male","85","0.0173985832026712","0.0136641097115604","0.0211330566937819","2"
"2 on Scale 1 to 10","1995","no migration background","Female","89","0.0134602342578136","0.0103392583870129","0.0165812101286143","2"
"2 on Scale 1 to 10","1995","direct migration background","Male","42","0.0308118850652518","0.0217983756411677","0.0398253944893359","2"
"2 on Scale 1 to 10","1995","direct migration background","Female","29","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Female","7","","","","2"
"3 on Scale 1 to 10","1995","no migration background","Male","150","0.0296479331178417","0.0248034703268298","0.0344923959088537","3"
"3 on Scale 1 to 10","1995","no migration background","Female","160","0.0250917679412532","0.0208557840096447","0.0293277518728618","3"
"3 on Scale 1 to 10","1995","direct migration background","Male","56","0.0390146923622339","0.0289151147728318","0.0491142699516359","3"
"3 on Scale 1 to 10","1995","direct migration background","Female","82","0.049643263902109","0.0381457787875165","0.0611407490167014","3"
"3 on Scale 1 to 10","1995","indirect migration background","Male","17","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","Female","18","","","","3"
"4 on Scale 1 to 10","1995","no migration background","Male","176","0.0337022965051636","0.0285480051156134","0.0388565878947137","4"
"4 on Scale 1 to 10","1995","no migration background","Female","200","0.0331903601588502","0.0283387793147567","0.0380419410029438","4"
"4 on Scale 1 to 10","1995","direct migration background","Male","69","0.0372514992063874","0.0273737261012633","0.0471292723115115","4"
"4 on Scale 1 to 10","1995","direct migration background","Female","67","0.0343045739012214","0.0246701563282425","0.0439389914742002","4"
"4 on Scale 1 to 10","1995","indirect migration background","Male","16","","","","4"
"4 on Scale 1 to 10","1995","indirect migration background","Female","16","","","","4"
"5 on Scale 1 to 10","1995","no migration background","Female","507","0.0925823138327674","0.0847322273882066","0.100432400277328","5"
"5 on Scale 1 to 10","1995","no migration background","Male","422","0.0867836513996736","0.078743031282377","0.0948242715169702","5"
"5 on Scale 1 to 10","1995","direct migration background","Male","154","0.11158526715017","0.0951626621446602","0.12800787215568","5"
"5 on Scale 1 to 10","1995","direct migration background","Female","128","0.0815230425922866","0.0670385366505964","0.0960075485339768","5"
"5 on Scale 1 to 10","1995","indirect migration background","Male","21","","","","5"
"5 on Scale 1 to 10","1995","indirect migration background","Female","27","","","","5"
"6 on Scale 1 to 10","1995","no migration background","Male","418","0.0831529086849487","0.0752666517144966","0.0910391656554008","6"
"6 on Scale 1 to 10","1995","no migration background","Female","407","0.076489320038258","0.0692910494961328","0.0836875905803833","6"
"6 on Scale 1 to 10","1995","direct migration background","Male","107","0.0801502131184285","0.0659876604016339","0.0943127658352231","6"
"6 on Scale 1 to 10","1995","direct migration background","Female","121","0.0952995570227067","0.0797568304823298","0.110842283563084","6"
"6 on Scale 1 to 10","1995","indirect migration background","Male","24","","","","6"
"6 on Scale 1 to 10","1995","indirect migration background","Female","13","","","","6"
"7 on Scale 1 to 10","1995","no migration background","Male","699","0.141994649912684","0.132025348323069","0.1519639515023","7"
"7 on Scale 1 to 10","1995","no migration background","Female","700","0.125691915799235","0.116713644509676","0.134670187088795","7"
"7 on Scale 1 to 10","1995","direct migration background","Female","192","0.118427444140439","0.101323960648999","0.135530927631879","7"
"7 on Scale 1 to 10","1995","direct migration background","Male","214","0.122490555572524","0.105390089604724","0.139591021540324","7"
"7 on Scale 1 to 10","1995","indirect migration background","Male","46","0.152182125221637","0.107833421799179","0.196530828644095","7"
"7 on Scale 1 to 10","1995","indirect migration background","Female","34","0.109057145770891","0.0704948200742576","0.147619471467524","7"
"8 on Scale 1 to 10","1995","direct migration background","Male","349","0.240162178184993","0.217880725445594","0.262443630924393","8"
"8 on Scale 1 to 10","1995","no migration background","Male","1179","0.255291402118953","0.242837798917414","0.267745005320492","8"
"8 on Scale 1 to 10","1995","no migration background","Female","1218","0.231284085110501","0.219864176850826","0.242703993370176","8"
"8 on Scale 1 to 10","1995","direct migration background","Female","304","0.220962076278437","0.199000296388598","0.242923856168276","8"
"8 on Scale 1 to 10","1995","indirect migration background","Male","60","0.29727234832225","0.240841237526853","0.353703459117647","8"
"8 on Scale 1 to 10","1995","indirect migration background","Female","44","0.183726739979028","0.135817950264482","0.231635529693574","8"
"9 on Scale 1 to 10","1995","no migration background","Male","823","0.180932048391906","0.169936890698526","0.191927206085286","9"
"9 on Scale 1 to 10","1995","no migration background","Female","914","0.186375104559611","0.175828495000777","0.196921714118445","9"
"9 on Scale 1 to 10","1995","direct migration background","Male","177","0.137643928722606","0.11967374218297","0.155614115262242","9"
"9 on Scale 1 to 10","1995","direct migration background","Female","188","0.159918580209609","0.140516892224989","0.179320268194228","9"
"9 on Scale 1 to 10","1995","indirect migration background","Male","33","0.123836791172677","0.083167634013297","0.164505948332057","9"
"9 on Scale 1 to 10","1995","indirect migration background","Female","41","0.167816963545973","0.121585399196377","0.214048527895569","9"
"0 Completely dissatisfied","1996","no migration background","Male","31","0.00588092743030917","0.00369473955348066","0.00806711530713767","0"
"0 Completely dissatisfied","1996","no migration background","Female","54","0.00816988623297652","0.00572040138775732","0.0106193710781957","0"
"0 Completely dissatisfied","1996","indirect migration background","Male","7","","","","0"
"0 Completely dissatisfied","1996","direct migration background","Male","20","","","","0"
"0 Completely dissatisfied","1996","direct migration background","Female","18","","","","0"
"0 Completely dissatisfied","1996","indirect migration background","Female","6","","","","0"
"1 on Scale 1 to 10","1996","no migration background","Male","21","","","","1"
"1 on Scale 1 to 10","1996","no migration background","Female","39","0.00756618805597811","0.00520822254214092","0.0099241535698153","1"
"1 on Scale 1 to 10","1996","direct migration background","Male","11","","","","1"
"1 on Scale 1 to 10","1996","direct migration background","Female","11","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","1996","indirect migration background","Female","2","","","","1"
"10 Completely satisfied","1996","no migration background","Female","1017","0.214570975469723","0.203400103660536","0.22574184727891","10"
"10 Completely satisfied","1996","no migration background","Male","713","0.163328500890991","0.152759015469949","0.173897986312033","10"
"10 Completely satisfied","1996","direct migration background","Male","165","0.158302475172788","0.138558363182665","0.178046587162912","10"
"10 Completely satisfied","1996","direct migration background","Female","194","0.181215499481308","0.160268298860593","0.202162700102023","10"
"10 Completely satisfied","1996","indirect migration background","Male","29","","","","10"
"10 Completely satisfied","1996","indirect migration background","Female","50","0.179197749494231","0.134114912481409","0.224280586507052","10"
"2 on Scale 1 to 10","1996","no migration background","Female","74","0.0119933709635954","0.00903127809859037","0.0149554638286004","2"
"2 on Scale 1 to 10","1996","no migration background","Male","77","0.0134171260705208","0.010127535069602","0.0167067170714395","2"
"2 on Scale 1 to 10","1996","direct migration background","Female","34","0.0296234875157639","0.0204034699927399","0.0388435050387878","2"
"2 on Scale 1 to 10","1996","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","1996","direct migration background","Male","40","0.0330234274453444","0.0233576948277009","0.0426891600629879","2"
"2 on Scale 1 to 10","1996","indirect migration background","Female","8","","","","2"
"3 on Scale 1 to 10","1996","no migration background","Male","137","0.0296547992563717","0.0248046400576347","0.0345049584551088","3"
"3 on Scale 1 to 10","1996","direct migration background","Male","52","0.0411760515554477","0.0304285500680478","0.0519235530428477","3"
"3 on Scale 1 to 10","1996","direct migration background","Female","52","0.0358060945016651","0.0257018421689418","0.0459103468343885","3"
"3 on Scale 1 to 10","1996","no migration background","Female","147","0.0228223262202297","0.0187586899345959","0.0268859625058635","3"
"3 on Scale 1 to 10","1996","indirect migration background","Male","17","","","","3"
"3 on Scale 1 to 10","1996","indirect migration background","Female","11","","","","3"
"4 on Scale 1 to 10","1996","no migration background","Male","190","0.0403871738500446","0.0347583828615439","0.0460159648385452","4"
"4 on Scale 1 to 10","1996","direct migration background","Male","65","0.0458719512382492","0.0345559583327974","0.0571879441437011","4"
"4 on Scale 1 to 10","1996","direct migration background","Female","68","0.0483800907242943","0.0367117631083586","0.0600484183402301","4"
"4 on Scale 1 to 10","1996","indirect migration background","Male","14","","","","4"
"4 on Scale 1 to 10","1996","indirect migration background","Female","11","","","","4"
"4 on Scale 1 to 10","1996","no migration background","Female","187","0.0300368445878357","0.0253921957983315","0.0346814933773399","4"
"5 on Scale 1 to 10","1996","no migration background","Male","399","0.0770342271966475","0.0694102773346915","0.0846581770586035","5"
"5 on Scale 1 to 10","1996","no migration background","Female","464","0.0828978941753993","0.0753950020576819","0.0904007862931168","5"
"5 on Scale 1 to 10","1996","direct migration background","Male","146","0.092320543545772","0.0766627285476918","0.107978358543852","5"
"5 on Scale 1 to 10","1996","direct migration background","Female","138","0.10004754205142","0.0837299334833396","0.116365150619501","5"
"5 on Scale 1 to 10","1996","indirect migration background","Male","21","","","","5"
"5 on Scale 1 to 10","1996","indirect migration background","Female","24","","","","5"
"6 on Scale 1 to 10","1996","no migration background","Male","380","0.0733801612974135","0.0659245115653178","0.0808358110295092","6"
"6 on Scale 1 to 10","1996","no migration background","Female","369","0.0623539188869766","0.0557743194378226","0.0689335183361305","6"
"6 on Scale 1 to 10","1996","direct migration background","Male","121","0.0830600449305372","0.0681327106845542","0.0979873791765202","6"
"6 on Scale 1 to 10","1996","direct migration background","Female","113","0.0605048061079777","0.0475394116681233","0.0734702005478321","6"
"6 on Scale 1 to 10","1996","indirect migration background","Male","19","","","","6"
"6 on Scale 1 to 10","1996","indirect migration background","Female","29","","","","6"
"7 on Scale 1 to 10","1996","no migration background","Male","731","0.155321670412334","0.144965312025928","0.16567802879874","7"
"7 on Scale 1 to 10","1996","direct migration background","Male","196","0.130376517965131","0.112163536480759","0.148589499449503","7"
"7 on Scale 1 to 10","1996","direct migration background","Female","190","0.129343902869201","0.111094871445395","0.147592934293006","7"
"7 on Scale 1 to 10","1996","no migration background","Female","691","0.134056923725159","0.124785692683046","0.143328154767273","7"
"7 on Scale 1 to 10","1996","indirect migration background","Male","45","0.124175328302219","0.0843946326438283","0.16395602396061","7"
"7 on Scale 1 to 10","1996","indirect migration background","Female","32","0.118174925862626","0.0802277391564472","0.156122112568805","7"
"8 on Scale 1 to 10","1996","no migration background","Male","1212","0.260598588185929","0.24804778453068","0.273149391841178","8"
"8 on Scale 1 to 10","1996","no migration background","Female","1271","0.252022070142312","0.240207666994031","0.263836473290594","8"
