"plh0177","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1991","16-34 y.","Male","82","0.0277370210389968","0.0214064979085476","0.034067544169446","2"
"2 on Scale 1 to 10","1991","16-34 y.","Female","70","0.0227148027985319","0.0169398575285392","0.0284897480685247","2"
"2 on Scale 1 to 10","1991","35-65 y.","Female","44","0.00848482069577553","0.00544874109845728","0.0115209002930938","2"
"2 on Scale 1 to 10","1991","35-65 y.","Male","54","0.0147865077692511","0.0107827190657699","0.0187902964727322","2"
"2 on Scale 1 to 10","1991","66 and older","Male","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Female","9","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","Male","137","0.0517747348766407","0.0432332668304322","0.0603162029228492","3"
"3 on Scale 1 to 10","1991","16-34 y.","Female","115","0.041905347442468","0.0341389134048295","0.0496717814801064","3"
"3 on Scale 1 to 10","1991","35-65 y.","Male","105","0.0228838549024897","0.0179235216605937","0.0278441881443858","3"
"3 on Scale 1 to 10","1991","35-65 y.","Female","106","0.0217546885126518","0.0169258524958453","0.0265835245294583","3"
"3 on Scale 1 to 10","1991","66 and older","Male","7","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Female","10","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","Male","98","0.032668654017843","0.0258158064978942","0.0395215015377917","4"
"4 on Scale 1 to 10","1991","35-65 y.","Female","124","0.0314495180968755","0.0256724130640376","0.0372266231297134","4"
"4 on Scale 1 to 10","1991","16-34 y.","Female","138","0.0492483429310089","0.040861237861884","0.0576354480001338","4"
"4 on Scale 1 to 10","1991","35-65 y.","Male","116","0.0298898801496438","0.0242412157774567","0.0355385445218309","4"
"4 on Scale 1 to 10","1991","66 and older","Male","4","","","","4"
"4 on Scale 1 to 10","1991","66 and older","Female","16","","","","4"
"5 on Scale 1 to 10","1991","16-34 y.","Male","290","0.110206258557199","0.0981346367772631","0.122277880337135","5"
"5 on Scale 1 to 10","1991","16-34 y.","Female","292","0.0996103023910305","0.088002497095742","0.111218107686319","5"
"5 on Scale 1 to 10","1991","35-65 y.","Male","302","0.0780844146454638","0.0691841909011787","0.0869846383897489","5"
"5 on Scale 1 to 10","1991","35-65 y.","Female","341","0.0936968152828666","0.0840509475375042","0.103342683028229","5"
"5 on Scale 1 to 10","1991","66 and older","Female","65","0.0618255432213509","0.0463051400980151","0.0773459463446867","5"
"5 on Scale 1 to 10","1991","66 and older","Male","33","0.051014063964933","0.0327416745273005","0.0692864534025654","5"
"6 on Scale 1 to 10","1991","16-34 y.","Male","254","0.100406652429856","0.0888209550933936","0.111992349766319","6"
"6 on Scale 1 to 10","1991","16-34 y.","Female","241","0.0945452302707216","0.0832046332240863","0.105885827317357","6"
"6 on Scale 1 to 10","1991","35-65 y.","Male","282","0.0730838737816137","0.0644500304244111","0.0817177171388164","6"
"6 on Scale 1 to 10","1991","35-65 y.","Female","262","0.0696931550581629","0.0612646547655867","0.0781216553507391","6"
"6 on Scale 1 to 10","1991","66 and older","Male","31","0.0603740555865022","0.0405941976326446","0.0801539135403598","6"
"6 on Scale 1 to 10","1991","66 and older","Female","42","0.0514418430742012","0.0372065154682104","0.0656771706801921","6"
"7 on Scale 1 to 10","1991","16-34 y.","Male","370","0.144566233681603","0.131009831484868","0.158122635878338","7"
"7 on Scale 1 to 10","1991","16-34 y.","Female","342","0.140023256564511","0.126573136308955","0.153473376820067","7"
"7 on Scale 1 to 10","1991","35-65 y.","Male","498","0.138583922172623","0.127122564187627","0.150045280157619","7"
"7 on Scale 1 to 10","1991","35-65 y.","Female","505","0.132974817131","0.121735428407266","0.144214205854733","7"
"7 on Scale 1 to 10","1991","66 and older","Male","68","0.116728345780552","0.0900624728296107","0.143394218731493","7"
"7 on Scale 1 to 10","1991","66 and older","Female","99","0.109799279243505","0.0896517896521274","0.129946768834884","7"
"8 on Scale 1 to 10","1991","16-34 y.","Male","547","0.215761610547631","0.199904321091572","0.231618900003691","8"
"8 on Scale 1 to 10","1991","16-34 y.","Female","509","0.203332604072482","0.187732598257683","0.218932609887282","8"
"8 on Scale 1 to 10","1991","35-65 y.","Male","888","0.258792140498019","0.244263709474119","0.273320571521918","8"
"8 on Scale 1 to 10","1991","35-65 y.","Female","844","0.243305751206789","0.229102801829486","0.257508700584091","8"
"8 on Scale 1 to 10","1991","66 and older","Male","130","0.246369702106821","0.21058533689302","0.282154067320623","8"
"8 on Scale 1 to 10","1991","66 and older","Female","225","0.233453287499058","0.206191989234641","0.260714585763475","8"
"9 on Scale 1 to 10","1991","16-34 y.","Male","351","0.147234761319174","0.133575168925335","0.160894353713013","9"
"9 on Scale 1 to 10","1991","35-65 y.","Male","549","0.170326432915682","0.157856393701168","0.182796472130196","9"
"9 on Scale 1 to 10","1991","16-34 y.","Female","358","0.155611175553374","0.141561239190619","0.169661111916129","9"
"9 on Scale 1 to 10","1991","35-65 y.","Female","556","0.170812165406658","0.158354748610654","0.183269582202663","9"
"9 on Scale 1 to 10","1991","66 and older","Male","101","0.180853186814263","0.148888941918773","0.212817431709754","9"
"9 on Scale 1 to 10","1991","66 and older","Female","153","0.177201955449847","0.152594987412732","0.201808923486963","9"
"0 Completely dissatisfied","1992","16-34 y.","Male","60","0.0141057867044629","0.00945136884945467","0.0187602045594711","0"
"0 Completely dissatisfied","1992","16-34 y.","Female","63","0.0173414462900082","0.0122048115352824","0.0224780810447339","0"
"0 Completely dissatisfied","1992","35-65 y.","Male","31","0.00654846500995352","0.0038472391339402","0.00924969088596685","0"
"0 Completely dissatisfied","1992","35-65 y.","Female","33","0.00555421345246257","0.0030785796825001","0.00802984722242505","0"
"0 Completely dissatisfied","1992","66 and older","Male","2","","","","0"
"0 Completely dissatisfied","1992","66 and older","Female","5","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","Male","45","0.0157974507752365","0.0108760662075836","0.0207188353428894","1"
"1 on Scale 1 to 10","1992","16-34 y.","Female","39","0.0127470277455985","0.00833281358734708","0.0171612419038499","1"
"1 on Scale 1 to 10","1992","35-65 y.","Male","20","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Female","22","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Male","2","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Female","4","","","","1"
"10 Completely satisfied","1992","16-34 y.","Male","256","0.112056972369389","0.0996071387449583","0.12450680599382","10"
"10 Completely satisfied","1992","16-34 y.","Female","293","0.122904375428347","0.109984990049292","0.135823760807402","10"
"10 Completely satisfied","1992","35-65 y.","Female","577","0.195060837557881","0.181861530552258","0.208260144563505","10"
"10 Completely satisfied","1992","35-65 y.","Male","530","0.185001801078892","0.171997587135217","0.198006015022566","10"
"10 Completely satisfied","1992","66 and older","Male","169","0.320295039277111","0.281441683525876","0.359148395028345","10"
"10 Completely satisfied","1992","66 and older","Female","269","0.311076624541276","0.281048248104168","0.341105000978384","10"
"2 on Scale 1 to 10","1992","16-34 y.","Male","74","0.0244032425644954","0.0183133378520261","0.0304931472769648","2"
"2 on Scale 1 to 10","1992","16-34 y.","Female","85","0.0254459359904644","0.0192494297342315","0.0316424422466973","2"
"2 on Scale 1 to 10","1992","35-65 y.","Male","65","0.01345367639282","0.00959536715331166","0.0173119856323284","2"
"2 on Scale 1 to 10","1992","66 and older","Male","3","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","Female","51","0.0106134034319565","0.00719994273320466","0.0140268641307084","2"
"2 on Scale 1 to 10","1992","66 and older","Female","6","","","","2"
"3 on Scale 1 to 10","1992","16-34 y.","Male","106","0.0390737161555264","0.0314258734021874","0.0467215589088655","3"
"3 on Scale 1 to 10","1992","16-34 y.","Female","139","0.0571358900610434","0.0480028837066848","0.0662688964154019","3"
"3 on Scale 1 to 10","1992","35-65 y.","Female","134","0.0265669871116536","0.0212101462203041","0.0319238280030032","3"
"3 on Scale 1 to 10","1992","35-65 y.","Male","122","0.0290431682236666","0.0234192401305634","0.0346670963167699","3"
"3 on Scale 1 to 10","1992","66 and older","Male","7","","","","3"
"3 on Scale 1 to 10","1992","66 and older","Female","10","","","","3"
"4 on Scale 1 to 10","1992","16-34 y.","Male","145","0.0508321727133473","0.0421627057500229","0.0595016396766717","4"
"4 on Scale 1 to 10","1992","16-34 y.","Female","127","0.0514830531350136","0.0427876563697133","0.0601784499003139","4"
"4 on Scale 1 to 10","1992","35-65 y.","Female","173","0.0442229510192353","0.0373745888740674","0.0510713131644031","4"
"4 on Scale 1 to 10","1992","66 and older","Male","7","","","","4"
"4 on Scale 1 to 10","1992","35-65 y.","Male","136","0.032598012993552","0.0266507539565662","0.0385452720305379","4"
"4 on Scale 1 to 10","1992","66 and older","Female","15","","","","4"
"5 on Scale 1 to 10","1992","16-34 y.","Male","284","0.108352263836997","0.0960844491994248","0.120620078474569","5"
"5 on Scale 1 to 10","1992","16-34 y.","Female","283","0.103543554254567","0.0915551648741927","0.115531943634941","5"
"5 on Scale 1 to 10","1992","35-65 y.","Male","363","0.0932851173004237","0.0835451083445223","0.103025126256325","5"
"5 on Scale 1 to 10","1992","35-65 y.","Female","348","0.087963789183971","0.0785287748442814","0.0973988035236607","5"
"5 on Scale 1 to 10","1992","66 and older","Male","38","0.0586035769445304","0.039044806801451","0.0781623470876098","5"
"5 on Scale 1 to 10","1992","66 and older","Female","56","0.0524214916274141","0.037964597833953","0.0668783854208752","5"
"6 on Scale 1 to 10","1992","66 and older","Male","31","0.0592287803413308","0.0395724874451946","0.078885073237467","6"
"6 on Scale 1 to 10","1992","16-34 y.","Male","255","0.101978004108694","0.0900340453283868","0.113921962889001","6"
"6 on Scale 1 to 10","1992","16-34 y.","Female","251","0.0917934026815836","0.0804319786331645","0.103154826730003","6"
"6 on Scale 1 to 10","1992","35-65 y.","Male","288","0.078343362384025","0.0693441710794816","0.0873425536885684","6"
"6 on Scale 1 to 10","1992","35-65 y.","Female","288","0.0736069874607068","0.064908540566259","0.0823054343551547","6"
"6 on Scale 1 to 10","1992","66 and older","Female","51","0.0563967270589855","0.0414331862659894","0.0713602678519815","6"
"7 on Scale 1 to 10","1992","16-34 y.","Male","412","0.172001102533497","0.157106392615886","0.186895812451107","7"
"7 on Scale 1 to 10","1992","16-34 y.","Female","367","0.148611840600821","0.134615154645667","0.162608526555975","7"
"7 on Scale 1 to 10","1992","66 and older","Male","64","0.111904901228769","0.0856538016488723","0.138156000808665","7"
"7 on Scale 1 to 10","1992","35-65 y.","Female","542","0.155640414220672","0.143564793406359","0.167716035034984","7"
"7 on Scale 1 to 10","1992","35-65 y.","Male","532","0.147873119448581","0.135984961868199","0.159761277028963","7"
"7 on Scale 1 to 10","1992","66 and older","Female","109","0.114138762600147","0.0935128994667846","0.134764625733509","7"
"8 on Scale 1 to 10","1992","16-34 y.","Male","521","0.220775938060196","0.204405564053481","0.237146312066911","8"
"8 on Scale 1 to 10","1992","16-34 y.","Female","483","0.210724939969368","0.194677459040036","0.2267724208987","8"
"8 on Scale 1 to 10","1992","35-65 y.","Male","783","0.227615748607242","0.213573532196993","0.241657965017491","8"
"8 on Scale 1 to 10","1992","35-65 y.","Female","772","0.232054161917859","0.217992244738014","0.246116079097705","8"
"8 on Scale 1 to 10","1992","66 and older","Male","138","0.257994705825645","0.221561104001246","0.294428307650045","8"
"8 on Scale 1 to 10","1992","66 and older","Female","244","0.264637765710481","0.236023060643951","0.293252470777011","8"
"9 on Scale 1 to 10","1992","16-34 y.","Male","308","0.140623350178159","0.1269027834699","0.154343916886418","9"
"9 on Scale 1 to 10","1992","16-34 y.","Female","351","0.158268533843186","0.143906406280485","0.172630661405887","9"
"9 on Scale 1 to 10","1992","35-65 y.","Male","555","0.181676283767879","0.168763214195991","0.194589353339767","9"
"9 on Scale 1 to 10","1992","35-65 y.","Female","522","0.164719656788576","0.152363784686001","0.177075528891151","9"
"9 on Scale 1 to 10","1992","66 and older","Male","93","0.161598736299492","0.130948194845055","0.192249277753929","9"
"9 on Scale 1 to 10","1992","66 and older","Female","144","0.161911817401801","0.138017378619458","0.185806256184144","9"
"0 Completely dissatisfied","1993","35-65 y.","Female","31","0.00543368270063196","0.00295538341607791","0.00791198198518601","0"
"0 Completely dissatisfied","1993","16-34 y.","Male","47","0.0115454715606517","0.00730846197205524","0.0157824811492481","0"
"0 Completely dissatisfied","1993","16-34 y.","Female","54","0.0158363079776507","0.0108674926198661","0.0208051233354352","0"
"0 Completely dissatisfied","1993","35-65 y.","Male","27","","","","0"
"0 Completely dissatisfied","1993","66 and older","Male","","","","","0"
"0 Completely dissatisfied","1993","66 and older","Female","4","","","","0"
"1 on Scale 1 to 10","1993","16-34 y.","Male","41","0.0140444753136636","0.00937727239698579","0.0187116782303415","1"
"1 on Scale 1 to 10","1993","35-65 y.","Male","31","0.00701251972605739","0.0041897116271187","0.00983532782499608","1"
"1 on Scale 1 to 10","1993","35-65 y.","Female","23","","","","1"
"1 on Scale 1 to 10","1993","16-34 y.","Female","35","0.0122656735041547","0.00788482743923996","0.0166465195690695","1"
"1 on Scale 1 to 10","1993","66 and older","Male","2","","","","1"
"1 on Scale 1 to 10","1993","66 and older","Female","2","","","","1"
"10 Completely satisfied","1993","16-34 y.","Female","366","0.166373311824306","0.151550866556192","0.181195757092419","10"
"10 Completely satisfied","1993","16-34 y.","Male","311","0.136470697190887","0.122855199964196","0.150086194417579","10"
"10 Completely satisfied","1993","35-65 y.","Male","529","0.181876084534251","0.168827308937607","0.194924860130896","10"
"10 Completely satisfied","1993","35-65 y.","Female","602","0.206522784047006","0.19287566572993","0.220169902364083","10"
"10 Completely satisfied","1993","66 and older","Male","163","0.30934705318752","0.27096100362819","0.34773310274685","10"
"10 Completely satisfied","1993","66 and older","Female","290","0.329200000007618","0.299046779103325","0.359353220911911","10"
"2 on Scale 1 to 10","1993","16-34 y.","Male","81","0.0306166461221565","0.0237837967434908","0.0374494955008222","2"
"2 on Scale 1 to 10","1993","16-34 y.","Female","81","0.0245719625274428","0.0184101318639633","0.0307337931909223","2"
"2 on Scale 1 to 10","1993","35-65 y.","Male","84","0.0193944699087316","0.0147293958093296","0.0240595440081335","2"
"2 on Scale 1 to 10","1993","35-65 y.","Female","75","0.0144985646168218","0.0104687888982943","0.0185283403353494","2"
"2 on Scale 1 to 10","1993","66 and older","Male","7","","","","2"
"2 on Scale 1 to 10","1993","66 and older","Female","13","","","","2"
"3 on Scale 1 to 10","1993","16-34 y.","Female","111","0.0413782544522747","0.0334513807132417","0.0493051281913077","3"
"3 on Scale 1 to 10","1993","16-34 y.","Male","108","0.0409695404121408","0.0331077401160507","0.048831340708231","3"
"3 on Scale 1 to 10","1993","35-65 y.","Male","106","0.0280815028569766","0.0224929737476542","0.033670031966299","3"
"3 on Scale 1 to 10","1993","35-65 y.","Female","122","0.0288492436832422","0.0232063705888948","0.0344921167775896","3"
"3 on Scale 1 to 10","1993","66 and older","Male","12","","","","3"
"3 on Scale 1 to 10","1993","66 and older","Female","14","","","","3"
"4 on Scale 1 to 10","1993","16-34 y.","Male","123","0.0487014905805242","0.0401645001193477","0.0572384810417006","4"
"4 on Scale 1 to 10","1993","16-34 y.","Female","121","0.0477081158770836","0.0392246485059701","0.056191583248197","4"
"4 on Scale 1 to 10","1993","35-65 y.","Male","138","0.0348927714751552","0.0286851112531493","0.0411004316971612","4"
"4 on Scale 1 to 10","1993","35-65 y.","Female","133","0.0315876409813621","0.0256913555472591","0.037483926415465","4"
"4 on Scale 1 to 10","1993","66 and older","Male","8","","","","4"
"4 on Scale 1 to 10","1993","66 and older","Female","18","","","","4"
"5 on Scale 1 to 10","1993","16-34 y.","Male","274","0.10907957903179","0.0967153669850908","0.121443791078489","5"
"5 on Scale 1 to 10","1993","16-34 y.","Female","251","0.100978533802387","0.0889865293629715","0.112970538241802","5"
"5 on Scale 1 to 10","1993","35-65 y.","Male","333","0.0819013625750436","0.0726253216644842","0.091177403485603","5"
"5 on Scale 1 to 10","1993","35-65 y.","Female","341","0.087661690208827","0.07812774576871","0.0971956346489441","5"
"5 on Scale 1 to 10","1993","66 and older","Male","33","0.0602486874151209","0.0404880586736811","0.0800093161565606","5"
"5 on Scale 1 to 10","1993","66 and older","Female","72","0.0762621909077002","0.0592313430997539","0.0932930387156464","5"
"6 on Scale 1 to 10","1993","16-34 y.","Male","247","0.104707246974665","0.0925636829674541","0.116850810981875","6"
"6 on Scale 1 to 10","1993","16-34 y.","Female","212","0.0819984128057978","0.0710785631605416","0.0929182624510539","6"
"6 on Scale 1 to 10","1993","35-65 y.","Male","287","0.078357823602114","0.0692671770352488","0.0874484701689792","6"
"6 on Scale 1 to 10","1993","35-65 y.","Female","262","0.0685428146180165","0.0600245298095296","0.0770610994265034","6"
"6 on Scale 1 to 10","1993","66 and older","Male","23","","","","6"
"6 on Scale 1 to 10","1993","66 and older","Female","43","0.0381751931961474","0.025879702148875","0.0504706842434198","6"
"7 on Scale 1 to 10","1993","16-34 y.","Female","351","0.149681688259003","0.135482375608278","0.163881000909729","7"
"7 on Scale 1 to 10","1993","16-34 y.","Male","401","0.162359158746166","0.147732585863208","0.176985731629125","7"
"7 on Scale 1 to 10","1993","35-65 y.","Female","456","0.1209677282774","0.109974457809316","0.131960998745484","7"
"7 on Scale 1 to 10","1993","66 and older","Male","59","0.101590919187271","0.0765018236755007","0.126680014699042","7"
"7 on Scale 1 to 10","1993","35-65 y.","Male","483","0.136301309873347","0.124694748676362","0.147907871070332","7"
"7 on Scale 1 to 10","1993","66 and older","Female","120","0.125957367946144","0.10466689221957","0.147247843672718","7"
"8 on Scale 1 to 10","1993","16-34 y.","Male","483","0.206205573169687","0.190159104098189","0.222252042241185","8"
"8 on Scale 1 to 10","1993","16-34 y.","Female","499","0.211668663559119","0.195410372333672","0.227926954784566","8"
"8 on Scale 1 to 10","1993","35-65 y.","Male","806","0.241890190112605","0.227404219276239","0.256376160948972","8"
"8 on Scale 1 to 10","1993","35-65 y.","Female","807","0.253418395439667","0.238754564272076","0.268082226607258","8"
"8 on Scale 1 to 10","1993","66 and older","Male","149","0.254207251605864","0.218047658138571","0.290366845073157","8"
"8 on Scale 1 to 10","1993","66 and older","Female","218","0.239439254414118","0.212056829956484","0.266821678871752","8"
"9 on Scale 1 to 10","1993","16-34 y.","Male","326","0.135300120897668","0.121733957217191","0.148866284578144","9"
"9 on Scale 1 to 10","1993","16-34 y.","Female","344","0.147539075410781","0.133424006956549","0.161654143865013","9"
"9 on Scale 1 to 10","1993","35-65 y.","Female","528","0.17720535106669","0.16433252544492","0.190078176688461","9"
"9 on Scale 1 to 10","1993","35-65 y.","Male","533","0.182795598521417","0.169721232588674","0.195869964454159","9"
"9 on Scale 1 to 10","1993","66 and older","Male","101","0.190019589094581","0.157439149586549","0.222600028602613","9"
"9 on Scale 1 to 10","1993","66 and older","Female","139","0.144129178745284","0.121592633809742","0.166665723680826","9"
"0 Completely dissatisfied","1994","35-65 y.","Female","30","0.00747158623238212","0.00453435973536824","0.010408812729396","0"
"0 Completely dissatisfied","1994","16-34 y.","Male","39","0.0109048820298715","0.00671480888376781","0.0150949551759751","0"
"0 Completely dissatisfied","1994","16-34 y.","Female","40","0.0141452580446398","0.0094247063117752","0.0188658097775044","0"
"0 Completely dissatisfied","1994","35-65 y.","Male","28","","","","0"
"0 Completely dissatisfied","1994","66 and older","Male","1","","","","0"
"0 Completely dissatisfied","1994","66 and older","Female","5","","","","0"
"1 on Scale 1 to 10","1994","16-34 y.","Male","34","0.0131832744582655","0.00858153541215472","0.0177850135043763","1"
"1 on Scale 1 to 10","1994","16-34 y.","Female","32","0.010055785851367","0.00606742698805648","0.0140441447146775","1"
"1 on Scale 1 to 10","1994","35-65 y.","Male","19","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","Female","26","","","","1"
"1 on Scale 1 to 10","1994","66 and older","Male","3","","","","1"
"1 on Scale 1 to 10","1994","66 and older","Female","1","","","","1"
"10 Completely satisfied","1994","16-34 y.","Male","281","0.125605075431959","0.1122345184896","0.138975632374317","10"
"10 Completely satisfied","1994","16-34 y.","Female","366","0.154410459456478","0.139966075701096","0.168854843211861","10"
"10 Completely satisfied","1994","35-65 y.","Female","601","0.212821312294259","0.19886072210486","0.226781902483657","10"
"10 Completely satisfied","1994","35-65 y.","Male","498","0.167290106242287","0.154517098953306","0.180063113531267","10"
"10 Completely satisfied","1994","66 and older","Male","176","0.333107288144544","0.294414438456862","0.371800137832227","10"
"10 Completely satisfied","1994","66 and older","Female","306","0.339288215347158","0.309101031411827","0.369475399282489","10"
"2 on Scale 1 to 10","1994","16-34 y.","Male","73","0.0271434916089448","0.0205873346835893","0.0336996485343002","2"
"2 on Scale 1 to 10","1994","16-34 y.","Female","65","0.0241974885210469","0.0180549629743549","0.0303400140677388","2"
"2 on Scale 1 to 10","1994","35-65 y.","Male","58","0.0168348504137834","0.0124320496018465","0.0212376512257204","2"
"2 on Scale 1 to 10","1994","35-65 y.","Female","67","0.0198906664333398","0.0151283144998965","0.0246530183667831","2"
"2 on Scale 1 to 10","1994","66 and older","Male","3","","","","2"
"2 on Scale 1 to 10","1994","66 and older","Female","10","","","","2"
"3 on Scale 1 to 10","1994","16-34 y.","Male","112","0.0446706374141898","0.0363361340269159","0.0530051408014637","3"
"3 on Scale 1 to 10","1994","35-65 y.","Male","105","0.0243810092060729","0.0191029150771722","0.0296591033349737","3"
"3 on Scale 1 to 10","1994","35-65 y.","Female","120","0.0294468571074914","0.0236806705255655","0.0352130436894174","3"
"3 on Scale 1 to 10","1994","16-34 y.","Female","116","0.046726598994467","0.0382899169330507","0.0551632810558832","3"
"3 on Scale 1 to 10","1994","66 and older","Male","3","","","","3"
"3 on Scale 1 to 10","1994","66 and older","Female","10","","","","3"
"4 on Scale 1 to 10","1994","16-34 y.","Male","108","0.0441104425334063","0.0358259357944527","0.0523949492723598","4"
"4 on Scale 1 to 10","1994","35-65 y.","Male","129","0.0305971039420055","0.0247031941236073","0.0364910137604036","4"
"4 on Scale 1 to 10","1994","35-65 y.","Female","142","0.035882995194351","0.0295389134327721","0.04222707695593","4"
"4 on Scale 1 to 10","1994","66 and older","Male","6","","","","4"
"4 on Scale 1 to 10","1994","66 and older","Female","12","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","Female","117","0.0446548673271775","0.03639837828804","0.052911356366315","4"
"5 on Scale 1 to 10","1994","16-34 y.","Female","253","0.0994400447528746","0.0874776582401667","0.111402431265582","5"
"5 on Scale 1 to 10","1994","16-34 y.","Male","243","0.0953749466806002","0.0835242590929758","0.107225634268225","5"
"5 on Scale 1 to 10","1994","35-65 y.","Male","323","0.0929735004075242","0.0830354602327151","0.102911540582333","5"
"5 on Scale 1 to 10","1994","35-65 y.","Female","316","0.0847418884995644","0.0752428331358614","0.0942409438632674","5"
"5 on Scale 1 to 10","1994","66 and older","Male","31","0.0546723515872418","0.0360091683348662","0.0733355348396174","5"
"5 on Scale 1 to 10","1994","66 and older","Female","70","0.0692091490913663","0.053026858543354","0.0853914396393786","5"
"6 on Scale 1 to 10","1994","16-34 y.","Male","241","0.107055630299191","0.0945815352899047","0.119529725308477","6"
"6 on Scale 1 to 10","1994","16-34 y.","Female","211","0.0950106734129906","0.0832890224261048","0.106732324399876","6"
"6 on Scale 1 to 10","1994","35-65 y.","Male","283","0.0763743677778943","0.0672850147487061","0.0854637208070825","6"
"6 on Scale 1 to 10","1994","35-65 y.","Female","257","0.0694840126848071","0.060811121018795","0.0781569043508193","6"
"6 on Scale 1 to 10","1994","66 and older","Male","36","0.0631015333282421","0.0431407820330267","0.0830622846234574","6"
"6 on Scale 1 to 10","1994","66 and older","Female","47","0.0494356540898106","0.0356145388079807","0.0632567693716405","6"
"7 on Scale 1 to 10","1994","16-34 y.","Male","379","0.164829606890793","0.149860453246454","0.179798760535131","7"
"7 on Scale 1 to 10","1994","16-34 y.","Female","355","0.153933833309976","0.139507695859259","0.168359970760692","7"
"7 on Scale 1 to 10","1994","35-65 y.","Female","432","0.123954790689228","0.112715097039215","0.135194484339241","7"
"7 on Scale 1 to 10","1994","66 and older","Male","53","0.0911481898386869","0.0675199578873625","0.114776421790011","7"
"7 on Scale 1 to 10","1994","35-65 y.","Male","471","0.133037278020164","0.121414818122122","0.144659737918206","7"
"7 on Scale 1 to 10","1994","66 and older","Female","97","0.0961462290089814","0.0773510095281777","0.114941448489785","7"
"8 on Scale 1 to 10","1994","16-34 y.","Male","527","0.222160113839212","0.205388678244347","0.238931549434077","8"
"8 on Scale 1 to 10","1994","16-34 y.","Female","492","0.198258998729963","0.182321712935378","0.214196284524547","8"
"8 on Scale 1 to 10","1994","35-65 y.","Male","815","0.25084772113369","0.236012251409017","0.265683190858363","8"
"8 on Scale 1 to 10","1994","35-65 y.","Female","795","0.233411047037524","0.218983199705291","0.247838894369757","8"
"8 on Scale 1 to 10","1994","66 and older","Male","148","0.251785270759322","0.216153373274571","0.287417168244074","8"
"8 on Scale 1 to 10","1994","66 and older","Female","222","0.226931495181987","0.200226742257196","0.253636248106779","8"
"9 on Scale 1 to 10","1994","16-34 y.","Male","323","0.144961898813568","0.130757863024273","0.159165934602863","9"
"9 on Scale 1 to 10","1994","16-34 y.","Female","357","0.15916599159902","0.144542161477766","0.173789821720274","9"
"9 on Scale 1 to 10","1994","35-65 y.","Male","551","0.195008016247429","0.181448843956752","0.208567188538106","9"
"9 on Scale 1 to 10","1994","35-65 y.","Female","516","0.176507439901202","0.163503621245251","0.189511258557152","9"
"9 on Scale 1 to 10","1994","66 and older","Male","110","0.186313469704529","0.154349452669527","0.218277486739532","9"
"9 on Scale 1 to 10","1994","66 and older","Female","165","0.179531152511539","0.155061199006527","0.204001106016552","9"
"0 Completely dissatisfied","1995","35-65 y.","Female","34","0.00766583263055551","0.00474954636571399","0.010582118895397","0"
"0 Completely dissatisfied","1995","16-34 y.","Male","37","0.0106532420591994","0.00655275906871796","0.0147537250496808","0"
"0 Completely dissatisfied","1995","16-34 y.","Female","47","0.0182053837014079","0.0129286910794884","0.0234820763233274","0"
"0 Completely dissatisfied","1995","35-65 y.","Male","24","","","","0"
"0 Completely dissatisfied","1995","66 and older","Male","3","","","","0"
"0 Completely dissatisfied","1995","66 and older","Female","4","","","","0"
"1 on Scale 1 to 10","1995","35-65 y.","Male","19","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","Male","30","0.00868011895329949","0.00497510714730533","0.0123851307592936","1"
"1 on Scale 1 to 10","1995","16-34 y.","Female","37","0.0134814884991599","0.00892979408607355","0.0180331829122462","1"
"1 on Scale 1 to 10","1995","35-65 y.","Female","25","","","","1"
"1 on Scale 1 to 10","1995","66 and older","Male","1","","","","1"
"1 on Scale 1 to 10","1995","66 and older","Female","","","","","1"
"10 Completely satisfied","1995","16-34 y.","Female","372","0.148480117150518","0.134446064477023","0.162514169824014","10"
"10 Completely satisfied","1995","16-34 y.","Male","289","0.122693926968808","0.109589834440585","0.135798019497032","10"
"10 Completely satisfied","1995","35-65 y.","Male","487","0.160399585640607","0.148018773167374","0.172780398113839","10"
"10 Completely satisfied","1995","35-65 y.","Female","576","0.193214205584989","0.180012800377174","0.206415610792804","10"
"10 Completely satisfied","1995","66 and older","Male","143","0.260041274839818","0.22464586248641","0.295436687193225","10"
"10 Completely satisfied","1995","66 and older","Female","258","0.266019417420786","0.238023733822467","0.294015101019105","10"
"2 on Scale 1 to 10","1995","16-34 y.","Male","58","0.0251999022157463","0.0189398629176259","0.0314599415138667","2"
"2 on Scale 1 to 10","1995","16-34 y.","Female","61","0.0241572021390992","0.0180973112837893","0.030217092994409","2"
"2 on Scale 1 to 10","1995","35-65 y.","Male","67","0.0197889722507505","0.0150902192693698","0.0244877252321311","2"
