"plh0177","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1989","Single parent ","Urban Area","42","0.111277231235522","0.0791472486143367","0.143407213856708","5"
"5 on Scale 1 to 10","1989","Single parent ","Rural Area","11","","","","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","Urban Area","185","0.11056047135723","0.0956449855864022","0.125475957128057","5"
"5 on Scale 1 to 10","1989","Couple + C. LE 16 ","Rural Area","46","0.0901849494341118","0.0633896001609044","0.116980298707319","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","Urban Area","148","0.0777094529517203","0.0650020528593997","0.0904168530440409","5"
"5 on Scale 1 to 10","1989","Couple + C. GT 16 ","Rural Area","45","0.108664771911451","0.0792832438917069","0.138046299931195","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Urban Area","82","0.0950235489003645","0.0744440378578244","0.115603059942905","5"
"5 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Rural Area","18","","","","5"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Rural Area","15","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","Rural Area","36","0.0810796168568111","0.0555461011267858","0.106613132586836","6"
"6 on Scale 1 to 10","1989","1-pers.-HH","Rural Area","12","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Urban Area","64","0.0649368341175501","0.0476439743285507","0.0822296939065495","6"
"6 on Scale 1 to 10","1989","1-pers.-HH","Urban Area","86","0.083836138828202","0.0657298664745782","0.101942411181826","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","Urban Area","111","0.058084922333298","0.0473653164293784","0.0688045282372175","6"
"6 on Scale 1 to 10","1989","(Married) couple without C. ","Rural Area","17","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","Urban Area","27","","","","6"
"6 on Scale 1 to 10","1989","Single parent ","Rural Area","13","","","","6"
"6 on Scale 1 to 10","1989","Couple + C. LE 16 ","Urban Area","124","0.0650872499050616","0.0533541504939153","0.0768203493162078","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","Urban Area","131","0.072121592125176","0.0598425613910721","0.0844006228592799","6"
"6 on Scale 1 to 10","1989","Couple + C. GT 16 ","Rural Area","27","","","","6"
"7 on Scale 1 to 10","1989","(Married) couple without C. ","Rural Area","51","0.113545939103228","0.0833834244276035","0.143708453778853","7"
"7 on Scale 1 to 10","1989","Couple + C. LE 16 ","Urban Area","212","0.122628954784379","0.107027416890005","0.138230492678754","7"
"7 on Scale 1 to 10","1989","Single parent ","Rural Area","13","","","","7"
"7 on Scale 1 to 10","1989","1-pers.-HH","Rural Area","17","","","","7"
"7 on Scale 1 to 10","1989","(Married) couple without C. ","Urban Area","247","0.130039469074165","0.114624998715856","0.145453939432475","7"
"7 on Scale 1 to 10","1989","Single parent ","Urban Area","53","0.162233631530868","0.124567060373506","0.19990020268823","7"
"7 on Scale 1 to 10","1989","Couple + C. LE 16 ","Rural Area","61","0.116132610284415","0.0861626284168102","0.14610259215202","7"
"7 on Scale 1 to 10","1989","1-pers.-HH","Urban Area","118","0.126081301442013","0.104394889970713","0.147767712913312","7"
"7 on Scale 1 to 10","1989","Couple + C. GT 16 ","Urban Area","215","0.119040057823409","0.103668759741287","0.134411355905531","7"
"7 on Scale 1 to 10","1989","Couple + C. GT 16 ","Rural Area","58","0.136608792509547","0.104185837545731","0.169031747473364","7"
"7 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Urban Area","120","0.128807673976069","0.105298970441439","0.152316377510698","7"
"7 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Rural Area","18","","","","7"
"8 on Scale 1 to 10","1989","(Married) couple without C. ","Urban Area","451","0.24839698799755","0.228595006203068","0.268198969792033","8"
"8 on Scale 1 to 10","1989","1-pers.-HH","Rural Area","42","0.269557675371125","0.201645915778274","0.337469434963977","8"
"8 on Scale 1 to 10","1989","1-pers.-HH","Urban Area","196","0.218926864781337","0.191910792135749","0.245942937426925","8"
"8 on Scale 1 to 10","1989","(Married) couple without C. ","Rural Area","100","0.237447915769629","0.196992882455493","0.277902949083766","8"
"8 on Scale 1 to 10","1989","Single parent ","Urban Area","83","0.229168604942493","0.18622668682201","0.272110523062976","8"
"8 on Scale 1 to 10","1989","Single parent ","Rural Area","25","","","","8"
"8 on Scale 1 to 10","1989","Couple + C. LE 16 ","Urban Area","395","0.226630355927775","0.206717578056863","0.246543133798686","8"
"8 on Scale 1 to 10","1989","Couple + C. LE 16 ","Rural Area","101","0.258327828693688","0.217382211704704","0.299273445682672","8"
"8 on Scale 1 to 10","1989","Couple + C. GT 16 ","Urban Area","441","0.262935376819343","0.242039375161401","0.283831378477284","8"
"8 on Scale 1 to 10","1989","Couple + C. GT 16 ","Rural Area","117","0.26874167184837","0.226890041976748","0.310593301719991","8"
"8 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Urban Area","181","0.242235389558031","0.212168621659372","0.272302157456691","8"
"8 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Rural Area","33","0.182770949375345","0.128104236713436","0.237437662037253","8"
"9 on Scale 1 to 10","1989","(Married) couple without C. ","Urban Area","317","0.183888738267384","0.166134849680385","0.201642626854383","9"
"9 on Scale 1 to 10","1989","1-pers.-HH","Rural Area","30","0.184365885436109","0.125016785113432","0.243714985758786","9"
"9 on Scale 1 to 10","1989","Couple + C. GT 16 ","Rural Area","64","0.158152676347084","0.123704645882102","0.192600706812067","9"
"9 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Rural Area","33","0.175412742469638","0.121617192032064","0.229208292907212","9"
"9 on Scale 1 to 10","1989","(Married) couple without C. ","Rural Area","89","0.206658472599193","0.168162940445151","0.245154004753236","9"
"9 on Scale 1 to 10","1989","Couple + C. LE 16 ","Rural Area","75","0.183603308899539","0.147386790272233","0.219819827526844","9"
"9 on Scale 1 to 10","1989","Couple + C. GT 16 ","Urban Area","284","0.174252627866901","0.156247377378101","0.192257878355702","9"
"9 on Scale 1 to 10","1989","1-pers.-HH","Urban Area","107","0.12817745364489","0.106337751842625","0.150017155447156","9"
"9 on Scale 1 to 10","1989","Single parent ","Urban Area","42","0.13265577489624","0.0979994099936911","0.16731213979879","9"
"9 on Scale 1 to 10","1989","Single parent ","Rural Area","15","","","","9"
"9 on Scale 1 to 10","1989","Couple + C. LE 16 ","Urban Area","256","0.171350518975948","0.153427655713129","0.189273382238766","9"
"9 on Scale 1 to 10","1989","Couple + C. LE and GT 16","Urban Area","106","0.171135409088791","0.144704474382738","0.197566343794845","9"
"0 Completely dissatisfied","1990","1-pers.-HH","Rural Area","8","","","","0"
"0 Completely dissatisfied","1990","(Married) couple without C. ","Urban Area","18","","","","0"
"0 Completely dissatisfied","1990","(Married) couple without C. ","Rural Area","28","","","","0"
"0 Completely dissatisfied","1990","Single parent ","Urban Area","10","","","","0"
"0 Completely dissatisfied","1990","Single parent ","Rural Area","4","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE 16 ","Urban Area","59","0.0179947162171056","0.0124298179487193","0.0235596144854918","0"
"0 Completely dissatisfied","1990","Couple + C. LE 16 ","Rural Area","60","0.0403974360890627","0.029812013472289","0.0509828587058363","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","Urban Area","24","","","","0"
"0 Completely dissatisfied","1990","Couple + C. GT 16 ","Rural Area","19","","","","0"
"0 Completely dissatisfied","1990","1-pers.-HH","Urban Area","10","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","Urban Area","19","","","","0"
"0 Completely dissatisfied","1990","Couple + C. LE and GT 16","Rural Area","10","","","","0"
"1 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","18","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","34","0.012501109792815","0.00784985201829338","0.0171523675673367","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","12","","","","1"
"1 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","23","","","","1"
"1 on Scale 1 to 10","1990","Single parent ","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","12","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","12","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","","","","","1"
"1 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","10","","","","1"
"10 Completely satisfied","1990","Couple + C. LE 16 ","Urban Area","362","0.176498180430401","0.160538278664839","0.192458082195963","10"
"10 Completely satisfied","1990","1-pers.-HH","Rural Area","107","0.278550029416839","0.231983078071466","0.325116980762212","10"
"10 Completely satisfied","1990","1-pers.-HH","Urban Area","201","0.207155501170897","0.182137070229277","0.232173932112516","10"
"10 Completely satisfied","1990","(Married) couple without C. ","Urban Area","547","0.261368275236755","0.242902868645786","0.279833681827725","10"
"10 Completely satisfied","1990","(Married) couple without C. ","Rural Area","341","0.327350201101266","0.299247104904573","0.355453297297958","10"
"10 Completely satisfied","1990","Single parent ","Urban Area","96","0.190088421050594","0.154193055218815","0.225983786882374","10"
"10 Completely satisfied","1990","Single parent ","Rural Area","35","0.186001872445083","0.129158190668307","0.242845554221859","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","Rural Area","280","0.199181462600397","0.177709234208977","0.220653690991818","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","Urban Area","337","0.208175061278202","0.189669231037285","0.226680891519118","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","Rural Area","206","0.193455539028168","0.169118789312756","0.217792288743579","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","Urban Area","136","0.193423179262206","0.166355653021021","0.220490705503391","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","Rural Area","94","0.258193595958193","0.213957968612733","0.302429223303653","10"
"2 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","18","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","68","0.0192133060988176","0.0134666375415832","0.0249599746560521","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","18","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","24","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","Urban Area","7","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","Rural Area","7","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","17","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","13","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","20","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","27","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","36","0.0205692175654781","0.0129382191897262","0.0282002159412299","2"
"3 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","9","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","53","0.0183519951033722","0.0127112302346606","0.0239927599720839","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","24","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","Urban Area","22","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","Rural Area","4","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","86","0.037095462889147","0.0291835803689372","0.0450073454093568","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","50","0.0350617649929181","0.0251727679853298","0.0449507620005063","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","42","0.0209364944073395","0.0144106449724379","0.027462343842241","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","21","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","36","0.0347306738412845","0.0221833156291392","0.0472780320534297","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","10","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","33","0.0322171560104582","0.0213165564831488","0.0431177555377677","3"
"4 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","12","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","Urban Area","26","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","49","0.0230596213350494","0.0167518117294547","0.029367430940644","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","32","0.0211945905113817","0.0125684991980195","0.0298206818247438","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","48","0.0441881004857212","0.0315011656862741","0.0568750352851682","4"
"4 on Scale 1 to 10","1990","Single parent ","Rural Area","9","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","109","0.0456699958381024","0.0369303750047812","0.0544096166714236","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","51","0.0393890325774913","0.028931071332478","0.0498469938225046","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","73","0.0354643213346641","0.0270341847588215","0.0438944579105066","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","39","0.036019222435365","0.0245387651166469","0.0474996797540831","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","46","0.0434574891923961","0.0294855755563749","0.0574294028284173","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","11","","","","4"
"5 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","30","0.0652413557476355","0.0395885823000525","0.0908941291952184","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","109","0.107915796270084","0.0887616297192488","0.127069962820918","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","99","0.0973483909456887","0.0770343694215429","0.117662412469835","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","177","0.0806001772580665","0.0691598442372899","0.092040510278843","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","98","0.081528349065312","0.0651397980376379","0.0979169000929861","5"
"5 on Scale 1 to 10","1990","Single parent ","Urban Area","42","0.0874227225810693","0.0615829470020655","0.113262498160073","5"
"5 on Scale 1 to 10","1990","Single parent ","Rural Area","30","0.137985062036496","0.0876019173179486","0.188368206755043","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","237","0.107370429618515","0.0944104058984239","0.120330453338605","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","122","0.0886501407744026","0.0733685740953635","0.103931707453442","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","177","0.0826741323997689","0.0701217466083044","0.0952265181912335","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","117","0.116253372916681","0.0965053100781654","0.136001435755197","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","37","0.0718481503401628","0.0457462887830016","0.0979500118973241","5"
"6 on Scale 1 to 10","1990","Single parent ","Rural Area","11","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","165","0.0735404218206457","0.0626133420834063","0.084467501557885","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","32","0.0838330153184246","0.05504458708326","0.112621443553589","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","145","0.0661446701929255","0.0556997364609714","0.0765896039248797","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","61","0.0488658585567899","0.0359543493879329","0.061777367725647","6"
"6 on Scale 1 to 10","1990","Single parent ","Urban Area","33","0.0847525344350526","0.0592732420336205","0.110231826836485","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","24","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","83","0.0825048258059854","0.0655200665645292","0.0994895850474416","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","114","0.0755200928028257","0.0613142960651175","0.0897258895405338","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","136","0.0646101002657957","0.0534047307936243","0.0758154697379672","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","68","0.0592697870742453","0.0447216607180716","0.0738179134304189","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","74","0.0654819476166241","0.0485297470962315","0.0824341481370167","6"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","95","0.0960211646050281","0.0783763958348431","0.113665933375213","7"
"7 on Scale 1 to 10","1990","Single parent ","Rural Area","19","","","","7"
"7 on Scale 1 to 10","1990","Single parent ","Urban Area","79","0.179578541920896","0.144463962252711","0.214693121589081","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","277","0.120885067727942","0.10718484530818","0.134585290147704","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","45","0.155268070665364","0.117647651915673","0.192888489415056","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","306","0.137550189805924","0.123131515611311","0.151968864000538","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","193","0.153466605245647","0.134088353599572","0.172844856891721","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","298","0.150672399537051","0.134366900071162","0.166977899002941","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","127","0.125350630666606","0.104950258513632","0.14575100281958","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","107","0.116180142375984","0.0942208030904336","0.138139481661534","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","129","0.129572437723623","0.108840473199933","0.150304402247313","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","38","0.0987672011007618","0.0686108329668177","0.128923569234706","7"
"8 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","63","0.170752846435121","0.131664341227709","0.209841351642533","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","220","0.211203093618534","0.186005993481504","0.236400193755563","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","517","0.245923211735677","0.227825402432327","0.264021021039027","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","238","0.226103037392042","0.201050707324461","0.251155367459622","8"
"8 on Scale 1 to 10","1990","Single parent ","Urban Area","99","0.225076050208047","0.186869666537807","0.263282433878287","8"
"8 on Scale 1 to 10","1990","Single parent ","Rural Area","44","0.274334606834565","0.209153708329909","0.339515505339221","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","456","0.206230668447847","0.1892930791274","0.223168257768295","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","248","0.200831356256417","0.179292602117685","0.22237011039515","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","445","0.250631788927879","0.230878230313319","0.270385347542438","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","241","0.252167471985741","0.225412497398495","0.278922446572987","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","168","0.223010162531359","0.194484125900028","0.25153619916269","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","77","0.202272444278474","0.161670219904173","0.242874668652774","8"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","62","0.205584141628951","0.164735941371642","0.24643234188626","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","41","0.149533773737233","0.112489483803634","0.186578063670833","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","356","0.164924641054927","0.149328251698897","0.180521030410957","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","272","0.163417508967194","0.146564272517277","0.180270745417111","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","104","0.174196747761694","0.148205342857934","0.200188152665454","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","145","0.155512934855117","0.133141307086502","0.177884562623731","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","152","0.129917921220224","0.111842008162724","0.147993834277723","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","129","0.138703820321846","0.118003654352087","0.159403986291605","9"
"9 on Scale 1 to 10","1990","Single parent ","Urban Area","40","0.0927100146218445","0.0661775171433529","0.119242512100336","9"
"9 on Scale 1 to 10","1990","Single parent ","Rural Area","15","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","310","0.166335519040679","0.150746601343546","0.181924436737813","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","144","0.167290108731242","0.144294769105602","0.190285448356881","9"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","Urban Area","31","0.00804774250373951","0.0042771861185941","0.0118182988888849","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","Rural Area","31","0.0188627126716579","0.011348176294622","0.0263772490486938","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","Urban Area","29","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","Rural Area","16","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","Urban Area","27","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","Rural Area","4","","","","0"
"0 Completely dissatisfied","1991","1-pers.-HH","Rural Area","5","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","Urban Area","19","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","Rural Area","11","","","","0"
"0 Completely dissatisfied","1991","Single parent ","Urban Area","13","","","","0"
"0 Completely dissatisfied","1991","Single parent ","Rural Area","3","","","","0"
"0 Completely dissatisfied","1991","1-pers.-HH","Urban Area","10","","","","0"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","31","0.0124698496650837","0.00778679950737494","0.0171528998227925","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","17","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","11","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","13","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","11","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","4","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","10","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","8","","","","1"
"10 Completely satisfied","1991","1-pers.-HH","Urban Area","199","0.214517990938659","0.189037928173348","0.23999805370397","10"
"10 Completely satisfied","1991","1-pers.-HH","Rural Area","82","0.250714817732687","0.204711995637892","0.296717639827481","10"
"10 Completely satisfied","1991","(Married) couple without C. ","Urban Area","525","0.268068544571646","0.249452963606176","0.286684125537115","10"
"10 Completely satisfied","1991","(Married) couple without C. ","Rural Area","248","0.246357179570471","0.220080933210053","0.272633425930889","10"
"10 Completely satisfied","1991","Single parent ","Urban Area","85","0.1865230533321","0.150692043545862","0.222354063118338","10"
"10 Completely satisfied","1991","Single parent ","Rural Area","34","0.195907042836976","0.140483647027167","0.251330438646784","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","Urban Area","301","0.154180119196881","0.138940428542951","0.169419809850811","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","Rural Area","175","0.147886034267404","0.128277386329349","0.167494682205459","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","Urban Area","321","0.213767995288736","0.19457124385418","0.232964746723291","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","Rural Area","189","0.202185778463317","0.177634295886526","0.226737261040108","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","Urban Area","112","0.161739653209715","0.136303708868897","0.187175597550534","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","Rural Area","83","0.200264472284318","0.160897865002311","0.239631079566324","10"
"2 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","21","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","Rural Area","4","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","Urban Area","10","","","","2"
"2 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","21","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","16","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","68","0.0263359978199138","0.0195782424835147","0.0330937531563129","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","36","0.0235566126621262","0.0151790983054702","0.0319341270187823","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","18","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","16","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","16","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","2","","","","2"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","102","0.0400264324770344","0.0317541358716754","0.0482987290823933","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","43","0.0338518894730814","0.0213589837564918","0.046344795189671","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","14","","","","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","9","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","54","0.0211567614346548","0.0151089307035447","0.0272045921657649","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","21","","","","3"
"3 on Scale 1 to 10","1991","Single parent ","Urban Area","19","","","","3"
"3 on Scale 1 to 10","1991","Single parent ","Rural Area","7","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","60","0.03872772549886","0.0280698797639995","0.0493855712337206","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","47","0.0200368300389558","0.0134753709669229","0.0265982891109887","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","32","0.0254131273871077","0.0157927774633766","0.0350334773108388","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","33","0.0301381804020823","0.0195257719365482","0.0407505888676165","3"
"4 on Scale 1 to 10","1991","Single parent ","Rural Area","13","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","8","","","","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","48","0.0212092653498981","0.0151540973375228","0.0272644333622733","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","22","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","Urban Area","17","","","","4"
