"party","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"NPD Combination","2001","35-65 y.","1-pers.-HH","7","","","","6"
"NPD Combination","2001","16-34 y.","Couple + C. GT 16 ","9","","","","6"
"NPD Combination","2001","16-34 y.","Couple + C. LE and GT 16","6","","","","6"
"NPD Combination","2001","35-65 y.","(Married) couple without C. ","13","","","","6"
"NPD Combination","2001","35-65 y.","Single parent ","3","","","","6"
"Other","2001","16-34 y.","1-pers.-HH","5","","","","8"
"Other","2001","35-65 y.","Couple + C. LE 16 ","9","","","","8"
"Other","2001","35-65 y.","Couple + C. GT 16 ","5","","","","8"
"Other","2001","35-65 y.","Couple + C. LE and GT 16","6","","","","8"
"Other","2001","66 and older","1-pers.-HH","3","","","","8"
"Other","2001","66 and older","(Married) couple without C. ","6","","","","8"
"Other","2001","66 and older","Single parent ","1","","","","8"
"Other","2001","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2001","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2001","66 and older","Couple + C. LE and GT 16","","","","","8"
"Other","2001","16-34 y.","(Married) couple without C. ","3","","","","8"
"Other","2001","16-34 y.","Single parent ","4","","","","8"
"Other","2001","16-34 y.","Couple + C. LE 16 ","10","","","","8"
"Other","2001","16-34 y.","Couple + C. GT 16 ","7","","","","8"
"Other","2001","16-34 y.","Couple + C. LE and GT 16","5","","","","8"
"Other","2001","35-65 y.","1-pers.-HH","6","","","","8"
"Other","2001","35-65 y.","(Married) couple without C. ","15","","","","8"
"Other","2001","35-65 y.","Single parent ","3","","","","8"
"PDS/Linke","2001","16-34 y.","1-pers.-HH","14","","","","5"
"PDS/Linke","2001","16-34 y.","(Married) couple without C. ","16","","","","5"
"PDS/Linke","2001","16-34 y.","Single parent ","7","","","","5"
"PDS/Linke","2001","16-34 y.","Couple + C. LE 16 ","25","","","","5"
"PDS/Linke","2001","16-34 y.","Couple + C. GT 16 ","18","","","","5"
"PDS/Linke","2001","35-65 y.","Couple + C. LE 16 ","36","0.0221890262165673","0.0144118837025601","0.0299661687305746","5"
"PDS/Linke","2001","35-65 y.","Couple + C. GT 16 ","42","0.0335031287685575","0.0219193265590389","0.0450869309780762","5"
"PDS/Linke","2001","35-65 y.","Couple + C. LE and GT 16","18","","","","5"
"PDS/Linke","2001","66 and older","1-pers.-HH","27","","","","5"
"PDS/Linke","2001","35-65 y.","Single parent ","10","","","","5"
"PDS/Linke","2001","16-34 y.","Couple + C. LE and GT 16","7","","","","5"
"PDS/Linke","2001","35-65 y.","1-pers.-HH","30","0.044670734417642","0.0273747255543381","0.061966743280946","5"
"PDS/Linke","2001","35-65 y.","(Married) couple without C. ","99","0.0377685583900944","0.0292303121045541","0.0463068046756346","5"
"PDS/Linke","2001","66 and older","(Married) couple without C. ","77","0.0496930207415417","0.0370617362483755","0.0623243052347079","5"
"PDS/Linke","2001","66 and older","Single parent ","","","","","5"
"PDS/Linke","2001","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","2001","66 and older","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","2001","66 and older","Couple + C. GT 16 ","4","","","","5"
"SPD","2001","35-65 y.","(Married) couple without C. ","865","0.463434896911853","0.441100754533089","0.485769039290617","2"
"SPD","2001","16-34 y.","Couple + C. LE and GT 16","52","0.336450671684853","0.263238143122599","0.409663200247107","2"
"SPD","2001","35-65 y.","1-pers.-HH","254","0.470355125655105","0.428566013991149","0.512144237319061","2"
"SPD","2001","16-34 y.","Single parent ","49","0.361739947445738","0.275042930469736","0.448436964421739","2"
"SPD","2001","16-34 y.","Couple + C. LE 16 ","239","0.445675133459733","0.402872095598082","0.488478171321384","2"
"SPD","2001","16-34 y.","Couple + C. GT 16 ","120","0.363014489007348","0.311210780526124","0.414818197488573","2"
"SPD","2001","35-65 y.","Couple + C. LE 16 ","621","0.460484554522197","0.434167761955832","0.486801347088562","2"
"SPD","2001","16-34 y.","1-pers.-HH","105","0.382664731623263","0.325937276627701","0.439392186618826","2"
"SPD","2001","16-34 y.","(Married) couple without C. ","157","0.402295145444217","0.353628481692426","0.450961809196007","2"
"SPD","2001","35-65 y.","Single parent ","116","0.536890502160587","0.471000206671646","0.602780797649529","2"
"SPD","2001","35-65 y.","Couple + C. GT 16 ","438","0.474282406382057","0.442138179338572","0.506426633425542","2"
"SPD","2001","35-65 y.","Couple + C. LE and GT 16","205","0.460112345272216","0.413489425020102","0.50673526552433","2"
"SPD","2001","66 and older","1-pers.-HH","195","0.370844207808894","0.329207376670993","0.412481038946795","2"
"SPD","2001","66 and older","(Married) couple without C. ","482","0.424380926367718","0.395652398304198","0.453109454431239","2"
"SPD","2001","66 and older","Single parent ","14","","","","2"
"SPD","2001","66 and older","Couple + C. LE 16 ","","","","","2"
"SPD","2001","66 and older","Couple + C. GT 16 ","41","0.460261231635875","0.358963289859427","0.561559173412324","2"
"SPD","2001","66 and older","Couple + C. LE and GT 16","1","","","","2"
"AfD","2002","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2002","35-65 y.","1-pers.-HH","","","","","7"
"AfD","2002","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","2002","35-65 y.","Single parent ","","","","","7"
"AfD","2002","16-34 y.","1-pers.-HH","","","","","7"
"AfD","2002","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","2002","16-34 y.","Single parent ","","","","","7"
"AfD","2002","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2002","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2002","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2002","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2002","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2002","66 and older","1-pers.-HH","","","","","7"
"AfD","2002","66 and older","(Married) couple without C. ","","","","","7"
"AfD","2002","66 and older","Single parent ","","","","","7"
"AfD","2002","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","2002","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","2002","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2002","35-65 y.","Couple + C. LE 16 ","553","0.360585858474949","0.336727598948409","0.384444118001489","1"
"CDU/CSU","2002","35-65 y.","Couple + C. GT 16 ","446","0.405135573588499","0.376320492510031","0.433950654666966","1"
"CDU/CSU","2002","66 and older","(Married) couple without C. ","618","0.480931462130666","0.453687467768047","0.508175456493286","1"
"CDU/CSU","2002","66 and older","Single parent ","16","","","","1"
"CDU/CSU","2002","66 and older","Couple + C. LE 16 ","2","","","","1"
"CDU/CSU","2002","66 and older","Couple + C. GT 16 ","45","0.384868337528259","0.28597961886106","0.483757056195457","1"
"CDU/CSU","2002","66 and older","Couple + C. LE and GT 16","1","","","","1"
"CDU/CSU","2002","35-65 y.","Single parent ","64","0.295205529300674","0.233217202847558","0.357193855753789","1"
"CDU/CSU","2002","16-34 y.","1-pers.-HH","72","0.24946112957051","0.199400629966611","0.299521629174409","1"
"CDU/CSU","2002","16-34 y.","(Married) couple without C. ","140","0.348306353811362","0.301082420796927","0.395530286825797","1"
"CDU/CSU","2002","16-34 y.","Couple + C. GT 16 ","155","0.379789204577431","0.333593017510519","0.425985391644342","1"
"CDU/CSU","2002","66 and older","1-pers.-HH","283","0.512320546583352","0.471031770468868","0.553609322697837","1"
"CDU/CSU","2002","16-34 y.","Single parent ","34","0.272189639403612","0.194780695485005","0.349598583322218","1"
"CDU/CSU","2002","16-34 y.","Couple + C. LE 16 ","175","0.352360076568869","0.309624691006073","0.395095462131666","1"
"CDU/CSU","2002","16-34 y.","Couple + C. LE and GT 16","65","0.316114061659279","0.249650607079161","0.382577516239397","1"
"CDU/CSU","2002","35-65 y.","1-pers.-HH","172","0.289593941892033","0.252584865332401","0.326603018451665","1"
"CDU/CSU","2002","35-65 y.","(Married) couple without C. ","959","0.417976837741047","0.397784480252176","0.438169195229918","1"
"CDU/CSU","2002","35-65 y.","Couple + C. LE and GT 16","207","0.386730844168888","0.345579225739316","0.427882462598461","1"
"FDP","2002","35-65 y.","Couple + C. LE and GT 16","19","","","","3"
"FDP","2002","66 and older","1-pers.-HH","24","","","","3"
"FDP","2002","66 and older","(Married) couple without C. ","55","0.031871739508653","0.0222934895443828","0.0414499894729232","3"
"FDP","2002","35-65 y.","Couple + C. GT 16 ","53","0.035533042485753","0.0246670216966758","0.0463990632748303","3"
"FDP","2002","66 and older","Single parent ","1","","","","3"
"FDP","2002","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","2002","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","2002","66 and older","Couple + C. GT 16 ","1","","","","3"
"FDP","2002","16-34 y.","1-pers.-HH","20","","","","3"
"FDP","2002","16-34 y.","(Married) couple without C. ","30","0.0749496987583867","0.0488504905147249","0.101048907002048","3"
"FDP","2002","16-34 y.","Single parent ","5","","","","3"
"FDP","2002","16-34 y.","Couple + C. LE 16 ","19","","","","3"
"FDP","2002","35-65 y.","1-pers.-HH","30","0.0504703086318558","0.0326082117978702","0.0683324054658414","3"
"FDP","2002","35-65 y.","(Married) couple without C. ","134","0.0437766498682009","0.0354005524819191","0.0521527472544828","3"
"FDP","2002","35-65 y.","Single parent ","2","","","","3"
"FDP","2002","35-65 y.","Couple + C. LE 16 ","67","0.0386753878256503","0.0290947226202846","0.048256053031016","3"
"FDP","2002","16-34 y.","Couple + C. GT 16 ","32","0.0782086830055811","0.0526517369962877","0.103765629014875","3"
"FDP","2002","16-34 y.","Couple + C. LE and GT 16","8","","","","3"
"NPD Combination","2002","16-34 y.","1-pers.-HH","4","","","","6"
"NPD Combination","2002","16-34 y.","(Married) couple without C. ","8","","","","6"
"NPD Combination","2002","16-34 y.","Single parent ","7","","","","6"
"NPD Combination","2002","35-65 y.","Couple + C. LE 16 ","9","","","","6"
"NPD Combination","2002","35-65 y.","Couple + C. GT 16 ","7","","","","6"
"NPD Combination","2002","35-65 y.","Couple + C. LE and GT 16","3","","","","6"
"NPD Combination","2002","16-34 y.","Couple + C. GT 16 ","9","","","","6"
"NPD Combination","2002","66 and older","1-pers.-HH","1","","","","6"
"NPD Combination","2002","66 and older","(Married) couple without C. ","1","","","","6"
"NPD Combination","2002","35-65 y.","(Married) couple without C. ","9","","","","6"
"NPD Combination","2002","16-34 y.","Couple + C. LE 16 ","10","","","","6"
"NPD Combination","2002","16-34 y.","Couple + C. LE and GT 16","3","","","","6"
"NPD Combination","2002","35-65 y.","1-pers.-HH","4","","","","6"
"NPD Combination","2002","35-65 y.","Single parent ","2","","","","6"
"NPD Combination","2002","66 and older","Single parent ","","","","","6"
"NPD Combination","2002","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","2002","66 and older","Couple + C. GT 16 ","","","","","6"
"NPD Combination","2002","66 and older","Couple + C. LE and GT 16","","","","","6"
"Other","2002","16-34 y.","1-pers.-HH","7","","","","8"
"Other","2002","16-34 y.","(Married) couple without C. ","3","","","","8"
"Other","2002","16-34 y.","Single parent ","4","","","","8"
"Other","2002","16-34 y.","Couple + C. LE 16 ","3","","","","8"
"Other","2002","16-34 y.","Couple + C. GT 16 ","10","","","","8"
"Other","2002","16-34 y.","Couple + C. LE and GT 16","4","","","","8"
"Other","2002","35-65 y.","1-pers.-HH","9","","","","8"
"Other","2002","35-65 y.","(Married) couple without C. ","17","","","","8"
"Other","2002","35-65 y.","Single parent ","3","","","","8"
"Other","2002","35-65 y.","Couple + C. LE 16 ","19","","","","8"
"Other","2002","35-65 y.","Couple + C. GT 16 ","9","","","","8"
"Other","2002","35-65 y.","Couple + C. LE and GT 16","3","","","","8"
"Other","2002","66 and older","1-pers.-HH","3","","","","8"
"Other","2002","66 and older","(Married) couple without C. ","7","","","","8"
"Other","2002","66 and older","Single parent ","","","","","8"
"Other","2002","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2002","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2002","66 and older","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","2002","16-34 y.","Couple + C. GT 16 ","26","","","","5"
"PDS/Linke","2002","35-65 y.","1-pers.-HH","39","0.0616320374415316","0.0420097319479175","0.0812543429351456","5"
"PDS/Linke","2002","35-65 y.","(Married) couple without C. ","114","0.0410412583919935","0.0329194810376049","0.0491630357463822","5"
"PDS/Linke","2002","35-65 y.","Single parent ","14","","","","5"
"PDS/Linke","2002","35-65 y.","Couple + C. LE and GT 16","18","","","","5"
"PDS/Linke","2002","66 and older","1-pers.-HH","41","0.0639904595560227","0.0437746263435548","0.0842062927684907","5"
"PDS/Linke","2002","16-34 y.","Couple + C. LE and GT 16","16","","","","5"
"PDS/Linke","2002","35-65 y.","Couple + C. LE 16 ","49","0.0267623368643898","0.0187434374702441","0.0347812362585355","5"
"PDS/Linke","2002","35-65 y.","Couple + C. GT 16 ","67","0.0559610906637647","0.0424699494031417","0.0694522319243877","5"
"PDS/Linke","2002","16-34 y.","1-pers.-HH","25","","","","5"
"PDS/Linke","2002","16-34 y.","(Married) couple without C. ","13","","","","5"
"PDS/Linke","2002","16-34 y.","Single parent ","12","","","","5"
"PDS/Linke","2002","16-34 y.","Couple + C. LE 16 ","23","","","","5"
"PDS/Linke","2002","66 and older","(Married) couple without C. ","82","0.0502603884678578","0.038347089776302","0.0621736871594137","5"
"PDS/Linke","2002","66 and older","Single parent ","2","","","","5"
"PDS/Linke","2002","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","2002","66 and older","Couple + C. GT 16 ","7","","","","5"
"PDS/Linke","2002","66 and older","Couple + C. LE and GT 16","","","","","5"
"SPD","2002","35-65 y.","1-pers.-HH","260","0.455630126647149","0.414993893652218","0.49626635964208","2"
"SPD","2002","16-34 y.","Couple + C. LE and GT 16","65","0.329248958889336","0.26207328230405","0.396424635474622","2"
"SPD","2002","35-65 y.","(Married) couple without C. ","930","0.434545439050742","0.414251925862485","0.454838952238998","2"
"SPD","2002","16-34 y.","Single parent ","51","0.391500053442828","0.306612812991116","0.47638729389454","2"
"SPD","2002","16-34 y.","Couple + C. LE 16 ","220","0.436118448200414","0.391755168580947","0.48048172781988","2"
"SPD","2002","16-34 y.","Couple + C. GT 16 ","148","0.335772062596435","0.290820373949896","0.380723751242974","2"
"SPD","2002","35-65 y.","Couple + C. LE 16 ","655","0.437815414364301","0.413164769471439","0.462466059257163","2"
"SPD","2002","35-65 y.","Couple + C. LE and GT 16","231","0.463591562038696","0.421453698248216","0.505729425829176","2"
"SPD","2002","66 and older","Single parent ","13","","","","2"
"SPD","2002","66 and older","Couple + C. LE and GT 16","1","","","","2"
"SPD","2002","16-34 y.","1-pers.-HH","123","0.413260718518021","0.356291299797511","0.470230137238531","2"
"SPD","2002","16-34 y.","(Married) couple without C. ","148","0.390086090758918","0.341738569430459","0.438433612087377","2"
"SPD","2002","35-65 y.","Single parent ","89","0.448757450929843","0.38116571102582","0.516349190833867","2"
"SPD","2002","66 and older","1-pers.-HH","207","0.357090396958817","0.317512024102903","0.396668769814732","2"
"SPD","2002","66 and older","(Married) couple without C. ","510","0.417325135335534","0.390436593714842","0.444213676956227","2"
"SPD","2002","66 and older","Couple + C. LE 16 ","1","","","","2"
"SPD","2002","66 and older","Couple + C. GT 16 ","39","0.541699233183082","0.440433847971345","0.642964618394819","2"
"SPD","2002","35-65 y.","Couple + C. GT 16 ","460","0.434397960937234","0.405303519120792","0.463492402753676","2"
"AfD","2003","35-65 y.","1-pers.-HH","","","","","7"
"AfD","2003","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","2003","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2003","16-34 y.","1-pers.-HH","","","","","7"
"AfD","2003","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","2003","16-34 y.","Single parent ","","","","","7"
"AfD","2003","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2003","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2003","35-65 y.","Single parent ","","","","","7"
"AfD","2003","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2003","66 and older","1-pers.-HH","","","","","7"
"AfD","2003","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2003","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2003","66 and older","(Married) couple without C. ","","","","","7"
"AfD","2003","66 and older","Single parent ","","","","","7"
"AfD","2003","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","2003","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","2003","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2003","66 and older","(Married) couple without C. ","667","0.505476620132517","0.478727113028333","0.532226127236702","1"
"CDU/CSU","2003","35-65 y.","Couple + C. LE 16 ","624","0.425013230329395","0.40010408780113","0.44992237285766","1"
"CDU/CSU","2003","35-65 y.","Couple + C. GT 16 ","488","0.403269276836458","0.374742960575431","0.431795593097486","1"
"CDU/CSU","2003","66 and older","Single parent ","20","","","","1"
"CDU/CSU","2003","66 and older","Couple + C. LE 16 ","1","","","","1"
"CDU/CSU","2003","66 and older","Couple + C. GT 16 ","54","0.461008483233667","0.360238870925033","0.561778095542301","1"
"CDU/CSU","2003","66 and older","Couple + C. LE and GT 16","1","","","","1"
"CDU/CSU","2003","35-65 y.","Single parent ","75","0.360105515003076","0.294712405615956","0.425498624390195","1"
"CDU/CSU","2003","35-65 y.","Couple + C. LE and GT 16","247","0.442100597460459","0.400782520663036","0.483418674257882","1"
"CDU/CSU","2003","16-34 y.","1-pers.-HH","118","0.327271963576144","0.27553764720514","0.379006279947149","1"
"CDU/CSU","2003","16-34 y.","(Married) couple without C. ","148","0.325373701808327","0.280566656806449","0.370180746810205","1"
"CDU/CSU","2003","16-34 y.","Couple + C. GT 16 ","205","0.40824289552861","0.366358590557537","0.450127200499683","1"
"CDU/CSU","2003","35-65 y.","(Married) couple without C. ","1011","0.446968390615741","0.426411381059529","0.467525400171954","1"
"CDU/CSU","2003","66 and older","1-pers.-HH","286","0.491614638535333","0.45092882393258","0.532300453138085","1"
"CDU/CSU","2003","35-65 y.","1-pers.-HH","211","0.338257997884375","0.300527024503345","0.375988971265406","1"
"CDU/CSU","2003","16-34 y.","Couple + C. LE and GT 16","93","0.539663894641342","0.469885775889076","0.609442013393608","1"
"CDU/CSU","2003","16-34 y.","Couple + C. LE 16 ","211","0.406113869260373","0.361995432382061","0.450232306138686","1"
"CDU/CSU","2003","16-34 y.","Single parent ","49","0.382883359742243","0.299324349040575","0.466442370443911","1"
"FDP","2003","66 and older","1-pers.-HH","21","","","","3"
"FDP","2003","35-65 y.","Couple + C. LE and GT 16","11","","","","3"
"FDP","2003","66 and older","(Married) couple without C. ","41","0.0203345707935894","0.0127831576842051","0.0278859839029738","3"
"FDP","2003","66 and older","Single parent ","2","","","","3"
"FDP","2003","35-65 y.","Couple + C. GT 16 ","55","0.0410733323668075","0.0295326472048552","0.0526140175287598","3"
"FDP","2003","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","2003","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","2003","66 and older","Couple + C. GT 16 ","","","","","3"
"FDP","2003","35-65 y.","1-pers.-HH","29","","","","3"
"FDP","2003","35-65 y.","(Married) couple without C. ","109","0.0416011686265848","0.0333451158999645","0.0498572213532051","3"
"FDP","2003","16-34 y.","1-pers.-HH","18","","","","3"
"FDP","2003","16-34 y.","(Married) couple without C. ","28","","","","3"
"FDP","2003","16-34 y.","Single parent ","4","","","","3"
"FDP","2003","16-34 y.","Couple + C. LE 16 ","22","","","","3"
"FDP","2003","16-34 y.","Couple + C. GT 16 ","37","0.0605922479310387","0.0402613828995002","0.0809231129625772","3"
"FDP","2003","16-34 y.","Couple + C. LE and GT 16","5","","","","3"
"FDP","2003","35-65 y.","Single parent ","4","","","","3"
"FDP","2003","35-65 y.","Couple + C. LE 16 ","55","0.0373427183165205","0.0277891097892822","0.0468963268437588","3"
"NPD Combination","2003","16-34 y.","1-pers.-HH","3","","","","6"
"NPD Combination","2003","16-34 y.","(Married) couple without C. ","5","","","","6"
"NPD Combination","2003","16-34 y.","Single parent ","4","","","","6"
"NPD Combination","2003","35-65 y.","Couple + C. LE 16 ","7","","","","6"
"NPD Combination","2003","35-65 y.","Couple + C. GT 16 ","10","","","","6"
"NPD Combination","2003","35-65 y.","Couple + C. LE and GT 16","2","","","","6"
"NPD Combination","2003","16-34 y.","Couple + C. LE 16 ","9","","","","6"
"NPD Combination","2003","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","2003","66 and older","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","2003","16-34 y.","Couple + C. GT 16 ","5","","","","6"
"NPD Combination","2003","16-34 y.","Couple + C. LE and GT 16","3","","","","6"
"NPD Combination","2003","35-65 y.","1-pers.-HH","5","","","","6"
"NPD Combination","2003","35-65 y.","(Married) couple without C. ","9","","","","6"
"NPD Combination","2003","35-65 y.","Single parent ","2","","","","6"
"NPD Combination","2003","66 and older","1-pers.-HH","1","","","","6"
"NPD Combination","2003","66 and older","(Married) couple without C. ","2","","","","6"
"NPD Combination","2003","66 and older","Single parent ","","","","","6"
"NPD Combination","2003","66 and older","Couple + C. GT 16 ","","","","","6"
"Other","2003","16-34 y.","1-pers.-HH","4","","","","8"
"Other","2003","16-34 y.","(Married) couple without C. ","8","","","","8"
"Other","2003","16-34 y.","Single parent ","3","","","","8"
"Other","2003","16-34 y.","Couple + C. LE 16 ","8","","","","8"
"Other","2003","16-34 y.","Couple + C. GT 16 ","12","","","","8"
"Other","2003","16-34 y.","Couple + C. LE and GT 16","2","","","","8"
"Other","2003","35-65 y.","1-pers.-HH","6","","","","8"
"Other","2003","35-65 y.","(Married) couple without C. ","13","","","","8"
"Other","2003","35-65 y.","Single parent ","3","","","","8"
"Other","2003","35-65 y.","Couple + C. LE 16 ","10","","","","8"
"Other","2003","35-65 y.","Couple + C. GT 16 ","10","","","","8"
"Other","2003","35-65 y.","Couple + C. LE and GT 16","3","","","","8"
"Other","2003","66 and older","1-pers.-HH","4","","","","8"
"Other","2003","66 and older","(Married) couple without C. ","4","","","","8"
"Other","2003","66 and older","Single parent ","","","","","8"
"Other","2003","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","2003","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","2003","66 and older","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","2003","16-34 y.","1-pers.-HH","11","","","","5"
"PDS/Linke","2003","16-34 y.","(Married) couple without C. ","17","","","","5"
"PDS/Linke","2003","16-34 y.","Single parent ","7","","","","5"
"PDS/Linke","2003","16-34 y.","Couple + C. LE 16 ","17","","","","5"
"PDS/Linke","2003","16-34 y.","Couple + C. GT 16 ","18","","","","5"
"PDS/Linke","2003","16-34 y.","Couple + C. LE and GT 16","6","","","","5"
"PDS/Linke","2003","35-65 y.","1-pers.-HH","29","","","","5"
"PDS/Linke","2003","35-65 y.","(Married) couple without C. ","82","0.0294122847343248","0.0224262887654364","0.0363982807032133","5"
"PDS/Linke","2003","35-65 y.","Single parent ","6","","","","5"
"PDS/Linke","2003","35-65 y.","Couple + C. LE 16 ","34","0.0185028577381484","0.0117125016159042","0.0252932138603925","5"
"PDS/Linke","2003","35-65 y.","Couple + C. GT 16 ","45","0.0305243730465384","0.0205209013153594","0.0405278447777173","5"
"PDS/Linke","2003","35-65 y.","Couple + C. LE and GT 16","12","","","","5"
"PDS/Linke","2003","66 and older","1-pers.-HH","35","0.0531389280624066","0.034883853132945","0.0713940029918682","5"
"PDS/Linke","2003","66 and older","(Married) couple without C. ","72","0.0404596646827482","0.0299178691018678","0.0510014602636286","5"
"PDS/Linke","2003","66 and older","Single parent ","","","","","5"
"PDS/Linke","2003","66 and older","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","2003","66 and older","Couple + C. GT 16 ","6","","","","5"
"PDS/Linke","2003","66 and older","Couple + C. LE and GT 16","","","","","5"
"SPD","2003","16-34 y.","Couple + C. LE and GT 16","57","0.26938188071055","0.207273606049847","0.331490155371254","2"
"SPD","2003","35-65 y.","(Married) couple without C. ","834","0.38826918739009","0.368118345457321","0.408420029322858","2"
"SPD","2003","35-65 y.","1-pers.-HH","246","0.426219939065987","0.386781544359901","0.465658333772073","2"
"SPD","2003","35-65 y.","Couple + C. LE 16 ","543","0.36946159588168","0.345141289065448","0.393781902697912","2"
"SPD","2003","66 and older","1-pers.-HH","223","0.379532581989465","0.340039764598292","0.419025399380638","2"
"SPD","2003","66 and older","(Married) couple without C. ","524","0.408023870644156","0.381729261710032","0.434318479578281","2"
"SPD","2003","66 and older","Single parent ","12","","","","2"
"SPD","2003","66 and older","Couple + C. LE and GT 16","","","","","2"
"SPD","2003","16-34 y.","Single parent ","45","0.320459628600926","0.240241835648241","0.400677421553612","2"
"SPD","2003","16-34 y.","Couple + C. LE 16 ","148","0.292531597731681","0.251663489948853","0.333399705514509","2"
"SPD","2003","16-34 y.","Couple + C. GT 16 ","161","0.268628348406916","0.230856760974024","0.306399935839809","2"
"SPD","2003","35-65 y.","Single parent ","79","0.376482880273528","0.310480480600316","0.44248527994674","2"
"SPD","2003","35-65 y.","Couple + C. LE and GT 16","214","0.400414227529058","0.359649737916292","0.441178717141824","2"
"SPD","2003","66 and older","Couple + C. LE 16 ","1","","","","2"
"SPD","2003","66 and older","Couple + C. GT 16 ","32","0.489999488580299","0.388942283377561","0.591056693783037","2"
"SPD","2003","16-34 y.","1-pers.-HH","98","0.34459583442155","0.292197900844838","0.396993767998261","2"
"SPD","2003","16-34 y.","(Married) couple without C. ","159","0.372340259000884","0.326106885814857","0.418573632186911","2"
"SPD","2003","35-65 y.","Couple + C. GT 16 ","445","0.439066513274471","0.410207613704241","0.467925412844702","2"
"AfD","2004","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2004","35-65 y.","1-pers.-HH","","","","","7"
"AfD","2004","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","2004","66 and older","Single parent ","","","","","7"
"AfD","2004","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","2004","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","2004","16-34 y.","1-pers.-HH","","","","","7"
"AfD","2004","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","2004","16-34 y.","Single parent ","","","","","7"
"AfD","2004","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2004","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2004","35-65 y.","Single parent ","","","","","7"
"AfD","2004","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","2004","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","2004","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","2004","66 and older","1-pers.-HH","","","","","7"
"AfD","2004","66 and older","(Married) couple without C. ","","","","","7"
"AfD","2004","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2004","66 and older","(Married) couple without C. ","649","0.526152232385052","0.498516279034319","0.553788185735786","1"
"CDU/CSU","2004","16-34 y.","1-pers.-HH","85","0.315899738449694","0.258953817650284","0.372845659249104","1"
"CDU/CSU","2004","16-34 y.","(Married) couple without C. ","149","0.396838066989912","0.347386757828053","0.44628937615177","1"
"CDU/CSU","2004","35-65 y.","Single parent ","50","0.281309619357131","0.21270247761206","0.349916761102201","1"
"CDU/CSU","2004","35-65 y.","Couple + C. LE 16 ","520","0.425381776099071","0.397863806515872","0.45289974568227","1"
"CDU/CSU","2004","35-65 y.","Couple + C. GT 16 ","428","0.430708309236623","0.399940569141769","0.461476049331476","1"
"CDU/CSU","2004","35-65 y.","Couple + C. LE and GT 16","195","0.40734516019177","0.3620990563372","0.452591264046339","1"
