"party","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Grüne","2003","(3b) higher tertiary education","Male","156","0.168636178420412","0.145945201955573","0.19132715488525"
"Grüne","2003","(3b) higher tertiary education","Female","178","0.268748772975784","0.236186505218437","0.301311040733131"
"PDS/Linke","2003","(0) in school","Male","","","",""
"PDS/Linke","2003","(0) in school","Female","","","",""
"PDS/Linke","2003","(1a) inadequately completed","Male","","","",""
"PDS/Linke","2003","(1a) inadequately completed","Female","","","",""
"PDS/Linke","2003","(1b) general elementary school","Male","","","",""
"PDS/Linke","2003","(1b) general elementary school","Female","","","",""
"PDS/Linke","2003","(1c) basic vocational qualification","Male","35","0.0169733742990592","0.0107501446624155","0.023196603935703"
"PDS/Linke","2003","(1c) basic vocational qualification","Female","38","0.0262721841464893","0.0175134689642115","0.0350308993287671"
"PDS/Linke","2003","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","2003","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","2003","(2a) intermediate vocational","Male","44","0.0420665428955404","0.0301983300355695","0.0539347557555114"
"PDS/Linke","2003","(2a) intermediate vocational","Female","38","0.0257058169485577","0.0170630874693624","0.0343485464277529"
"PDS/Linke","2003","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","2003","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","2003","(3a) lower tertiary education","Male","33","0.0470356516047955","0.0302484079073665","0.0638228953022245"
"PDS/Linke","2003","(3a) lower tertiary education","Female","40","0.0946949591050072","0.0666263527500805","0.122763565459934"
"PDS/Linke","2003","(3b) higher tertiary education","Male","68","0.0721556186645331","0.0564752995390846","0.0878359377899816"
"PDS/Linke","2003","(3b) higher tertiary education","Female","41","0.0600496274828691","0.042598812455459","0.0775004425102792"
"NPD Combination","2003","(0) in school","Male","","","",""
"NPD Combination","2003","(0) in school","Female","","","",""
"NPD Combination","2003","(1a) inadequately completed","Male","","","",""
"NPD Combination","2003","(1a) inadequately completed","Female","","","",""
"NPD Combination","2003","(1b) general elementary school","Male","","","",""
"NPD Combination","2003","(1b) general elementary school","Female","","","",""
"NPD Combination","2003","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","2003","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","2003","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","2003","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","2003","(2a) intermediate vocational","Male","","","",""
"NPD Combination","2003","(2a) intermediate vocational","Female","","","",""
"NPD Combination","2003","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","2003","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","2003","(3a) lower tertiary education","Male","","","",""
"NPD Combination","2003","(3a) lower tertiary education","Female","","","",""
"NPD Combination","2003","(3b) higher tertiary education","Male","","","",""
"NPD Combination","2003","(3b) higher tertiary education","Female","","","",""
"AfD","2003","(0) in school","Male","","","",""
"AfD","2003","(0) in school","Female","","","",""
"AfD","2003","(1a) inadequately completed","Male","","","",""
"AfD","2003","(1a) inadequately completed","Female","","","",""
"AfD","2003","(1b) general elementary school","Male","","","",""
"AfD","2003","(1b) general elementary school","Female","","","",""
"AfD","2003","(1c) basic vocational qualification","Male","","","",""
"AfD","2003","(1c) basic vocational qualification","Female","","","",""
"AfD","2003","(2b) intermediate general qualification","Male","","","",""
"AfD","2003","(2b) intermediate general qualification","Female","","","",""
"AfD","2003","(2a) intermediate vocational","Male","","","",""
"AfD","2003","(2a) intermediate vocational","Female","","","",""
"AfD","2003","(2c_gen) general maturity certificate","Male","","","",""
"AfD","2003","(2c_gen) general maturity certificate","Female","","","",""
"AfD","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","2003","(3a) lower tertiary education","Male","","","",""
"AfD","2003","(3a) lower tertiary education","Female","","","",""
"AfD","2003","(3b) higher tertiary education","Male","","","",""
"AfD","2003","(3b) higher tertiary education","Female","","","",""
"Other","2003","(0) in school","Male","","","",""
"Other","2003","(0) in school","Female","","","",""
"Other","2003","(1a) inadequately completed","Male","","","",""
"Other","2003","(1a) inadequately completed","Female","","","",""
"Other","2003","(1b) general elementary school","Male","","","",""
"Other","2003","(1b) general elementary school","Female","","","",""
"Other","2003","(1c) basic vocational qualification","Male","","","",""
"Other","2003","(1c) basic vocational qualification","Female","","","",""
"Other","2003","(2b) intermediate general qualification","Male","","","",""
"Other","2003","(2b) intermediate general qualification","Female","","","",""
"Other","2003","(2a) intermediate vocational","Male","","","",""
"Other","2003","(2a) intermediate vocational","Female","","","",""
"Other","2003","(2c_gen) general maturity certificate","Male","","","",""
"Other","2003","(2c_gen) general maturity certificate","Female","","","",""
"Other","2003","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","2003","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","2003","(3a) lower tertiary education","Male","","","",""
"Other","2003","(3a) lower tertiary education","Female","","","",""
"Other","2003","(3b) higher tertiary education","Male","","","",""
"Other","2003","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","2004","(0) in school","Male","36","0.476566147293586","0.377173393843149","0.575958900744022"
"CDU/CSU","2004","(0) in school","Female","","","",""
"CDU/CSU","2004","(1a) inadequately completed","Male","","","",""
"CDU/CSU","2004","(1a) inadequately completed","Female","","","",""
"CDU/CSU","2004","(1b) general elementary school","Male","64","0.412706126123198","0.333389281935555","0.492022970310841"
"CDU/CSU","2004","(1b) general elementary school","Female","197","0.466488606825123","0.418777903843912","0.514199309806334"
"CDU/CSU","2004","(1c) basic vocational qualification","Male","645","0.442738735169721","0.416369146751823","0.469108323587619"
"CDU/CSU","2004","(1c) basic vocational qualification","Female","517","0.495093538245187","0.464794325659805","0.525392750830569"
"CDU/CSU","2004","(2b) intermediate general qualification","Male","","","",""
"CDU/CSU","2004","(2b) intermediate general qualification","Female","43","0.585872802624655","0.486822721893397","0.684922883355913"
"CDU/CSU","2004","(2a) intermediate vocational","Male","477","0.511534501440518","0.479356235521274","0.543712767359761"
"CDU/CSU","2004","(2a) intermediate vocational","Female","511","0.489290241050762","0.459366144069237","0.519214338032287"
"CDU/CSU","2004","(2c_gen) general maturity certificate","Male","73","0.35966745357719","0.29248228462482","0.42685262252956"
"CDU/CSU","2004","(2c_gen) general maturity certificate","Female","55","0.241823954565102","0.181257498072676","0.302390411057527"
"CDU/CSU","2004","(2c_voc) vocational maturity certificate","Male","150","0.400023168277615","0.349556618037896","0.450489718517334"
"CDU/CSU","2004","(2c_voc) vocational maturity certificate","Female","153","0.416585002691956","0.366487366906798","0.466682638477113"
"CDU/CSU","2004","(3a) lower tertiary education","Male","248","0.450778621550649","0.409119204902946","0.492438038198351"
"CDU/CSU","2004","(3a) lower tertiary education","Female","138","0.401748584198823","0.351727401846565","0.451769766551082"
"CDU/CSU","2004","(3b) higher tertiary education","Male","418","0.404429795030475","0.373950390720606","0.434909199340345"
"CDU/CSU","2004","(3b) higher tertiary education","Female","206","0.336136430472831","0.298211728949887","0.374061131995775"
"SPD","2004","(0) in school","Male","","","",""
"SPD","2004","(0) in school","Female","","","",""
"SPD","2004","(1a) inadequately completed","Male","","","",""
"SPD","2004","(1a) inadequately completed","Female","","","",""
"SPD","2004","(1b) general elementary school","Male","69","0.462241687498167","0.381917682506839","0.542565692489496"
"SPD","2004","(1b) general elementary school","Female","195","0.47439112282882","0.426635658907272","0.522146586750369"
"SPD","2004","(1c) basic vocational qualification","Male","585","0.457582006086195","0.431133467738974","0.484030544433416"
"SPD","2004","(1c) basic vocational qualification","Female","415","0.400587635328624","0.370891914791847","0.4302833558654"
"SPD","2004","(2b) intermediate general qualification","Male","","","",""
"SPD","2004","(2b) intermediate general qualification","Female","","","",""
"SPD","2004","(2a) intermediate vocational","Male","287","0.3151702413793","0.285263290454154","0.345077192304446"
"SPD","2004","(2a) intermediate vocational","Female","357","0.32533360983692","0.297288334886858","0.353378884786982"
"SPD","2004","(2c_gen) general maturity certificate","Male","58","0.253747891546298","0.192827306966164","0.314668476126431"
"SPD","2004","(2c_gen) general maturity certificate","Female","63","0.340010435843336","0.273004676320158","0.407016195366515"
"SPD","2004","(2c_voc) vocational maturity certificate","Male","128","0.349697631483652","0.300573168132453","0.398822094834851"
"SPD","2004","(2c_voc) vocational maturity certificate","Female","123","0.330989042063204","0.283170091074377","0.378807993052032"
"SPD","2004","(3a) lower tertiary education","Male","164","0.318581720091423","0.279571793944247","0.357591646238599"
"SPD","2004","(3a) lower tertiary education","Female","106","0.269526193934705","0.224253355825623","0.314799032043787"
"SPD","2004","(3b) higher tertiary education","Male","252","0.242780760655292","0.216152893865038","0.269408627445545"
"SPD","2004","(3b) higher tertiary education","Female","151","0.237779211128059","0.203600766369816","0.271957655886302"
"FDP","2004","(0) in school","Male","","","",""
"FDP","2004","(0) in school","Female","","","",""
"FDP","2004","(1a) inadequately completed","Male","","","",""
"FDP","2004","(1a) inadequately completed","Female","","","",""
"FDP","2004","(1b) general elementary school","Male","","","",""
"FDP","2004","(1b) general elementary school","Female","","","",""
"FDP","2004","(1c) basic vocational qualification","Male","33","0.0246216549339637","0.0163945821775809","0.0328487276903466"
"FDP","2004","(1c) basic vocational qualification","Female","","","",""
"FDP","2004","(2b) intermediate general qualification","Male","","","",""
"FDP","2004","(2b) intermediate general qualification","Female","","","",""
"FDP","2004","(2a) intermediate vocational","Male","33","0.0263336275968877","0.0160257642061999","0.0366414909875755"
"FDP","2004","(2a) intermediate vocational","Female","36","0.0290470461869699","0.0189939281999395","0.0391001641740003"
"FDP","2004","(2c_gen) general maturity certificate","Male","","","",""
"FDP","2004","(2c_gen) general maturity certificate","Female","","","",""
"FDP","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"FDP","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","2004","(3a) lower tertiary education","Male","38","0.08224469408719","0.0592421851258323","0.105247203048548"
"FDP","2004","(3a) lower tertiary education","Female","","","",""
"FDP","2004","(3b) higher tertiary education","Male","86","0.083847415129023","0.0666347877678668","0.101060042490179"
"FDP","2004","(3b) higher tertiary education","Female","31","0.0401079394477212","0.0243553724199832","0.0558605064754592"
"Grüne","2004","(0) in school","Male","","","",""
"Grüne","2004","(0) in school","Female","","","",""
"Grüne","2004","(1a) inadequately completed","Male","","","",""
"Grüne","2004","(1a) inadequately completed","Female","","","",""
"Grüne","2004","(1b) general elementary school","Male","","","",""
"Grüne","2004","(1b) general elementary school","Female","","","",""
"Grüne","2004","(1c) basic vocational qualification","Male","30","0.0305610499562335","0.0214231893062186","0.0396989106062484"
"Grüne","2004","(1c) basic vocational qualification","Female","32","0.0265869772210572","0.0168378596792438","0.0363360947628706"
"Grüne","2004","(2b) intermediate general qualification","Male","","","",""
"Grüne","2004","(2b) intermediate general qualification","Female","","","",""
"Grüne","2004","(2a) intermediate vocational","Male","47","0.0572915090684253","0.0423311483832733","0.0722518697535773"
"Grüne","2004","(2a) intermediate vocational","Female","99","0.0952504030797619","0.077677305985534","0.11282350017399"
"Grüne","2004","(2c_gen) general maturity certificate","Male","30","0.163362256284849","0.111605786824999","0.215118725744699"
"Grüne","2004","(2c_gen) general maturity certificate","Female","56","0.318032541989647","0.252158383143799","0.383906700835495"
"Grüne","2004","(2c_voc) vocational maturity certificate","Male","40","0.148145625861354","0.111550697512271","0.184740554210437"
"Grüne","2004","(2c_voc) vocational maturity certificate","Female","70","0.189387419895904","0.149571307423814","0.229203532367994"
"Grüne","2004","(3a) lower tertiary education","Male","55","0.0825068058202443","0.0594709620466018","0.105542649593887"
"Grüne","2004","(3a) lower tertiary education","Female","67","0.174519581122722","0.135792891322865","0.213246270922579"
"Grüne","2004","(3b) higher tertiary education","Male","162","0.192021284771774","0.16755922249551","0.216483347048039"
"Grüne","2004","(3b) higher tertiary education","Female","164","0.308578815368254","0.271495431581152","0.345662199155356"
"PDS/Linke","2004","(0) in school","Male","","","",""
"PDS/Linke","2004","(0) in school","Female","","","",""
"PDS/Linke","2004","(1a) inadequately completed","Male","","","",""
"PDS/Linke","2004","(1a) inadequately completed","Female","","","",""
"PDS/Linke","2004","(1b) general elementary school","Male","","","",""
"PDS/Linke","2004","(1b) general elementary school","Female","","","",""
"PDS/Linke","2004","(1c) basic vocational qualification","Male","37","0.0218816495546507","0.0141149609032173","0.0296483382060842"
"PDS/Linke","2004","(1c) basic vocational qualification","Female","42","0.0333357118407247","0.0224570631345548","0.0442143605468946"
"PDS/Linke","2004","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","2004","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","2004","(2a) intermediate vocational","Male","45","0.0510510918626583","0.0368823216606206","0.0652198620646961"
"PDS/Linke","2004","(2a) intermediate vocational","Female","52","0.0426169681357123","0.0305253385026365","0.054708597768788"
"PDS/Linke","2004","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","2004","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","2004","(3a) lower tertiary education","Male","36","0.0577064842248001","0.038182734989046","0.0772302334605543"
"PDS/Linke","2004","(3a) lower tertiary education","Female","43","0.10176930541091","0.0709205775685909","0.13261803325323"
"PDS/Linke","2004","(3b) higher tertiary education","Male","72","0.0721195879167196","0.0560542064036759","0.0881849694297632"
"PDS/Linke","2004","(3b) higher tertiary education","Female","44","0.0773976035831351","0.0559442096554287","0.0988509975108415"
"NPD Combination","2004","(0) in school","Male","","","",""
"NPD Combination","2004","(0) in school","Female","","","",""
"NPD Combination","2004","(1a) inadequately completed","Male","","","",""
"NPD Combination","2004","(1a) inadequately completed","Female","","","",""
"NPD Combination","2004","(1b) general elementary school","Male","","","",""
"NPD Combination","2004","(1b) general elementary school","Female","","","",""
"NPD Combination","2004","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","2004","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","2004","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","2004","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","2004","(2a) intermediate vocational","Male","","","",""
"NPD Combination","2004","(2a) intermediate vocational","Female","","","",""
"NPD Combination","2004","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","2004","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","2004","(3a) lower tertiary education","Male","","","",""
"NPD Combination","2004","(3a) lower tertiary education","Female","","","",""
"NPD Combination","2004","(3b) higher tertiary education","Male","","","",""
"NPD Combination","2004","(3b) higher tertiary education","Female","","","",""
"AfD","2004","(0) in school","Male","","","",""
"AfD","2004","(0) in school","Female","","","",""
"AfD","2004","(1a) inadequately completed","Male","","","",""
"AfD","2004","(1a) inadequately completed","Female","","","",""
"AfD","2004","(1b) general elementary school","Male","","","",""
"AfD","2004","(1b) general elementary school","Female","","","",""
"AfD","2004","(1c) basic vocational qualification","Male","","","",""
"AfD","2004","(1c) basic vocational qualification","Female","","","",""
"AfD","2004","(2b) intermediate general qualification","Male","","","",""
"AfD","2004","(2b) intermediate general qualification","Female","","","",""
"AfD","2004","(2a) intermediate vocational","Male","","","",""
"AfD","2004","(2a) intermediate vocational","Female","","","",""
"AfD","2004","(2c_gen) general maturity certificate","Male","","","",""
"AfD","2004","(2c_gen) general maturity certificate","Female","","","",""
"AfD","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","2004","(3a) lower tertiary education","Male","","","",""
"AfD","2004","(3a) lower tertiary education","Female","","","",""
"AfD","2004","(3b) higher tertiary education","Male","","","",""
"AfD","2004","(3b) higher tertiary education","Female","","","",""
"Other","2004","(0) in school","Male","","","",""
"Other","2004","(0) in school","Female","","","",""
"Other","2004","(1a) inadequately completed","Male","","","",""
"Other","2004","(1a) inadequately completed","Female","","","",""
"Other","2004","(1b) general elementary school","Male","","","",""
"Other","2004","(1b) general elementary school","Female","","","",""
"Other","2004","(1c) basic vocational qualification","Male","","","",""
"Other","2004","(1c) basic vocational qualification","Female","","","",""
"Other","2004","(2b) intermediate general qualification","Male","","","",""
"Other","2004","(2b) intermediate general qualification","Female","","","",""
"Other","2004","(2a) intermediate vocational","Male","","","",""
"Other","2004","(2a) intermediate vocational","Female","","","",""
"Other","2004","(2c_gen) general maturity certificate","Male","","","",""
"Other","2004","(2c_gen) general maturity certificate","Female","","","",""
"Other","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","2004","(3a) lower tertiary education","Male","","","",""
"Other","2004","(3a) lower tertiary education","Female","","","",""
"Other","2004","(3b) higher tertiary education","Male","","","",""
"Other","2004","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","2005","(0) in school","Male","33","0.257311871395899","0.171199877274653","0.343423865517145"
"CDU/CSU","2005","(0) in school","Female","","","",""
"CDU/CSU","2005","(1a) inadequately completed","Male","","","",""
"CDU/CSU","2005","(1a) inadequately completed","Female","","","",""
"CDU/CSU","2005","(1b) general elementary school","Male","62","0.388526602480381","0.313700443423045","0.463352761537717"
"CDU/CSU","2005","(1b) general elementary school","Female","186","0.437243189185188","0.389344746933858","0.485141631436519"
"CDU/CSU","2005","(1c) basic vocational qualification","Male","612","0.426360827655436","0.400343576672553","0.452378078638318"
"CDU/CSU","2005","(1c) basic vocational qualification","Female","476","0.451035386657895","0.421009257760076","0.481061515555715"
"CDU/CSU","2005","(2b) intermediate general qualification","Male","","","",""
"CDU/CSU","2005","(2b) intermediate general qualification","Female","44","0.565234048440662","0.465549416786737","0.664918680094588"
"CDU/CSU","2005","(2a) intermediate vocational","Male","438","0.478971347111588","0.446585104594719","0.511357589628457"
"CDU/CSU","2005","(2a) intermediate vocational","Female","458","0.446682818705864","0.4165549124949","0.476810724916829"
"CDU/CSU","2005","(2c_gen) general maturity certificate","Male","60","0.27859481029587","0.213102851392528","0.344086769199212"
"CDU/CSU","2005","(2c_gen) general maturity certificate","Female","52","0.228417918449691","0.169942727671581","0.286893109227802"
"CDU/CSU","2005","(2c_voc) vocational maturity certificate","Male","153","0.393951098151597","0.344693051793152","0.443209144510042"
"CDU/CSU","2005","(2c_voc) vocational maturity certificate","Female","151","0.388547484825337","0.338882461031017","0.438212508619658"
"CDU/CSU","2005","(3a) lower tertiary education","Male","232","0.415039157128833","0.374046173093029","0.456032141164638"
"CDU/CSU","2005","(3a) lower tertiary education","Female","121","0.302889210173764","0.256688452649931","0.349089967697598"
"CDU/CSU","2005","(3b) higher tertiary education","Male","398","0.398370265671815","0.367625108585701","0.42911542275793"
"CDU/CSU","2005","(3b) higher tertiary education","Female","200","0.277986630299295","0.2426937306829","0.31327952991569"
"SPD","2005","(0) in school","Male","37","0.460280272794525","0.362099641395211","0.558460904193838"
"SPD","2005","(0) in school","Female","","","",""
"SPD","2005","(1a) inadequately completed","Male","","","",""
"SPD","2005","(1a) inadequately completed","Female","","","",""
"SPD","2005","(1b) general elementary school","Male","75","0.439450872923404","0.363257658679663","0.515644087167145"
"SPD","2005","(1b) general elementary school","Female","200","0.503262387349768","0.454983167617715","0.551541607081821"
"SPD","2005","(1c) basic vocational qualification","Male","626","0.47003427646159","0.443777463320528","0.496291089602652"
"SPD","2005","(1c) basic vocational qualification","Female","451","0.425026311910059","0.395196277456302","0.454856346363815"
"SPD","2005","(2b) intermediate general qualification","Male","","","",""
"SPD","2005","(2b) intermediate general qualification","Female","32","0.346741283037142","0.251036934555238","0.442445631519046"
"SPD","2005","(2a) intermediate vocational","Male","282","0.298690113802375","0.269018552595904","0.328361675008846"
"SPD","2005","(2a) intermediate vocational","Female","363","0.32495871045271","0.296575500552956","0.353341920352463"
"SPD","2005","(2c_gen) general maturity certificate","Male","63","0.308452332415339","0.240981366400137","0.375923298430542"
"SPD","2005","(2c_gen) general maturity certificate","Female","76","0.383906815008313","0.316165814124686","0.451647815891939"
"SPD","2005","(2c_voc) vocational maturity certificate","Male","138","0.355139914722419","0.306896872992215","0.403382956452623"
"SPD","2005","(2c_voc) vocational maturity certificate","Female","121","0.364297332426727","0.315262777071976","0.413331887781478"
"SPD","2005","(3a) lower tertiary education","Male","181","0.340015930503005","0.300604884783124","0.379426976222886"
"SPD","2005","(3a) lower tertiary education","Female","108","0.30868997574885","0.262243369856956","0.355136581640745"
"SPD","2005","(3b) higher tertiary education","Male","277","0.27208343859117","0.244134812302803","0.300032064879537"
"SPD","2005","(3b) higher tertiary education","Female","169","0.278823610049408","0.243498112328809","0.314149107770006"
"FDP","2005","(0) in school","Male","","","",""
"FDP","2005","(0) in school","Female","","","",""
"FDP","2005","(1a) inadequately completed","Male","","","",""
"FDP","2005","(1a) inadequately completed","Female","","","",""
"FDP","2005","(1b) general elementary school","Male","","","",""
"FDP","2005","(1b) general elementary school","Female","","","",""
"FDP","2005","(1c) basic vocational qualification","Male","35","0.0223556052357461","0.0145781587542009","0.0301330517172913"
"FDP","2005","(1c) basic vocational qualification","Female","","","",""
"FDP","2005","(2b) intermediate general qualification","Male","","","",""
"FDP","2005","(2b) intermediate general qualification","Female","","","",""
"FDP","2005","(2a) intermediate vocational","Male","38","0.0263684370154737","0.0159808539611278","0.0367560200698195"
"FDP","2005","(2a) intermediate vocational","Female","43","0.0362558148534182","0.0249278480068849","0.0475837816999516"
"FDP","2005","(2c_gen) general maturity certificate","Male","","","",""
"FDP","2005","(2c_gen) general maturity certificate","Female","","","",""
"FDP","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"FDP","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","2005","(3a) lower tertiary education","Male","37","0.0684473026714538","0.0474393619881334","0.0894552433547741"
"FDP","2005","(3a) lower tertiary education","Female","","","",""
"FDP","2005","(3b) higher tertiary education","Male","85","0.0745389437227819","0.0580444380823415","0.0910334493632224"
"FDP","2005","(3b) higher tertiary education","Female","","","",""
"Grüne","2005","(0) in school","Male","","","",""
"Grüne","2005","(0) in school","Female","","","",""
"Grüne","2005","(1a) inadequately completed","Male","","","",""
"Grüne","2005","(1a) inadequately completed","Female","","","",""
"Grüne","2005","(1b) general elementary school","Male","","","",""
"Grüne","2005","(1b) general elementary school","Female","","","",""
"Grüne","2005","(1c) basic vocational qualification","Male","","","",""
"Grüne","2005","(1c) basic vocational qualification","Female","40","0.0426275401106348","0.0304374346686862","0.0548176455525834"
"Grüne","2005","(2b) intermediate general qualification","Male","","","",""
"Grüne","2005","(2b) intermediate general qualification","Female","","","",""
"Grüne","2005","(2a) intermediate vocational","Male","46","0.0653403609992885","0.0493192546792135","0.0813614673193635"
"Grüne","2005","(2a) intermediate vocational","Female","111","0.115765569169314","0.0963765578008984","0.13515458053773"
"Grüne","2005","(2c_gen) general maturity certificate","Male","","","",""
"Grüne","2005","(2c_gen) general maturity certificate","Female","55","0.314014292771728","0.249367387804565","0.378661197738892"
"Grüne","2005","(2c_voc) vocational maturity certificate","Male","38","0.137814009815031","0.103064446090599","0.172563573539463"
"Grüne","2005","(2c_voc) vocational maturity certificate","Female","73","0.194773092858126","0.154420555465639","0.235125630250612"
"Grüne","2005","(3a) lower tertiary education","Male","59","0.109226637910793","0.0832759130553908","0.135177362766195"
"Grüne","2005","(3a) lower tertiary education","Female","81","0.235867791475606","0.19318283274184","0.278552750209372"
"Grüne","2005","(3b) higher tertiary education","Male","142","0.183819184616524","0.159493939711957","0.208144429521091"
"Grüne","2005","(3b) higher tertiary education","Female","181","0.343298929114817","0.305894515296699","0.380703342932934"
"PDS/Linke","2005","(0) in school","Male","","","",""
"PDS/Linke","2005","(0) in school","Female","","","",""
"PDS/Linke","2005","(1a) inadequately completed","Male","","","",""
"PDS/Linke","2005","(1a) inadequately completed","Female","","","",""
"PDS/Linke","2005","(1b) general elementary school","Male","","","",""
"PDS/Linke","2005","(1b) general elementary school","Female","","","",""
"PDS/Linke","2005","(1c) basic vocational qualification","Male","37","0.0175647256724162","0.0106539623868298","0.0244754889580026"
"PDS/Linke","2005","(1c) basic vocational qualification","Female","42","0.0316297226530744","0.021069081672936","0.0421903636332127"
"PDS/Linke","2005","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","2005","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","2005","(2a) intermediate vocational","Male","54","0.0587442382472329","0.0434997989506889","0.073988677543777"
"PDS/Linke","2005","(2a) intermediate vocational","Female","49","0.0443248865708779","0.0318521656918305","0.0567976074499253"
"PDS/Linke","2005","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","2005","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","2005","(3a) lower tertiary education","Male","40","0.0546048001806599","0.0357021060485946","0.0735074943127252"
"PDS/Linke","2005","(3a) lower tertiary education","Female","48","0.0953132557148274","0.0657887892379646","0.12483772219169"
"PDS/Linke","2005","(3b) higher tertiary education","Male","68","0.0679395876802383","0.0521361307481791","0.0837430446122976"
"PDS/Linke","2005","(3b) higher tertiary education","Female","41","0.0662116559415011","0.0466234701036564","0.0857998417793457"
"NPD Combination","2005","(0) in school","Male","","","",""
"NPD Combination","2005","(0) in school","Female","","","",""
"NPD Combination","2005","(1a) inadequately completed","Male","","","",""
"NPD Combination","2005","(1a) inadequately completed","Female","","","",""
"NPD Combination","2005","(1b) general elementary school","Male","","","",""
"NPD Combination","2005","(1b) general elementary school","Female","","","",""
"NPD Combination","2005","(1c) basic vocational qualification","Male","","","",""
"NPD Combination","2005","(1c) basic vocational qualification","Female","","","",""
"NPD Combination","2005","(2b) intermediate general qualification","Male","","","",""
"NPD Combination","2005","(2b) intermediate general qualification","Female","","","",""
"NPD Combination","2005","(2a) intermediate vocational","Male","47","0.0632259747746733","0.0474484024344379","0.0790035471149088"
"NPD Combination","2005","(2a) intermediate vocational","Female","","","",""
"NPD Combination","2005","(2c_gen) general maturity certificate","Male","","","",""
"NPD Combination","2005","(2c_gen) general maturity certificate","Female","","","",""
"NPD Combination","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"NPD Combination","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"NPD Combination","2005","(3a) lower tertiary education","Male","","","",""
"NPD Combination","2005","(3a) lower tertiary education","Female","","","",""
"NPD Combination","2005","(3b) higher tertiary education","Male","","","",""
"NPD Combination","2005","(3b) higher tertiary education","Female","","","",""
"AfD","2005","(0) in school","Male","","","",""
"AfD","2005","(0) in school","Female","","","",""
"AfD","2005","(1a) inadequately completed","Male","","","",""
"AfD","2005","(1a) inadequately completed","Female","","","",""
"AfD","2005","(1b) general elementary school","Male","","","",""
"AfD","2005","(1b) general elementary school","Female","","","",""
"AfD","2005","(1c) basic vocational qualification","Male","","","",""
"AfD","2005","(1c) basic vocational qualification","Female","","","",""
"AfD","2005","(2b) intermediate general qualification","Male","","","",""
"AfD","2005","(2b) intermediate general qualification","Female","","","",""
"AfD","2005","(2a) intermediate vocational","Male","","","",""
"AfD","2005","(2a) intermediate vocational","Female","","","",""
"AfD","2005","(2c_gen) general maturity certificate","Male","","","",""
"AfD","2005","(2c_gen) general maturity certificate","Female","","","",""
