"party","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"NPD Combination","1994","secondary school degree","(2b) intermediate general qualification","","","",""
"NPD Combination","1994","secondary school degree","(2a) intermediate vocational","","","",""
"NPD Combination","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1994","secondary school degree","(3a) lower tertiary education","","","",""
"NPD Combination","1994","secondary school degree","(3b) higher tertiary education","","","",""
"NPD Combination","1994","college entrance qualification","(0) in school","","","",""
"NPD Combination","1994","college entrance qualification","(1a) inadequately completed","","","",""
"NPD Combination","1994","college entrance qualification","(1b) general elementary school","","","",""
"NPD Combination","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"NPD Combination","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"NPD Combination","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"NPD Combination","1994","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1994","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1994","college entrance qualification","(3a) lower tertiary education","","","",""
"NPD Combination","1994","college entrance qualification","(3b) higher tertiary education","","","",""
"NPD Combination","1994","Other degree","(0) in school","","","",""
"NPD Combination","1994","Other degree","(1a) inadequately completed","","","",""
"NPD Combination","1994","Other degree","(1b) general elementary school","","","",""
"NPD Combination","1994","Other degree","(1c) basic vocational qualification","","","",""
"NPD Combination","1994","Other degree","(2b) intermediate general qualification","","","",""
"NPD Combination","1994","Other degree","(2a) intermediate vocational","","","",""
"NPD Combination","1994","Other degree","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1994","Other degree","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1994","Other degree","(3a) lower tertiary education","","","",""
"NPD Combination","1994","Other degree","(3b) higher tertiary education","","","",""
"NPD Combination","1994","no degree/no degree yet","(0) in school","","","",""
"NPD Combination","1994","no degree/no degree yet","(1a) inadequately completed","","","",""
"NPD Combination","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"NPD Combination","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"NPD Combination","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"NPD Combination","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"NPD Combination","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"NPD Combination","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"AfD","1994","lower secondary degree","(0) in school","","","",""
"AfD","1994","lower secondary degree","(1a) inadequately completed","","","",""
"AfD","1994","lower secondary degree","(1b) general elementary school","","","",""
"AfD","1994","lower secondary degree","(1c) basic vocational qualification","","","",""
"AfD","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"AfD","1994","lower secondary degree","(2a) intermediate vocational","","","",""
"AfD","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"AfD","1994","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","1994","lower secondary degree","(3a) lower tertiary education","","","",""
"AfD","1994","lower secondary degree","(3b) higher tertiary education","","","",""
"AfD","1994","secondary school degree","(0) in school","","","",""
"AfD","1994","secondary school degree","(1a) inadequately completed","","","",""
"AfD","1994","secondary school degree","(1b) general elementary school","","","",""
"AfD","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"AfD","1994","secondary school degree","(2b) intermediate general qualification","","","",""
"AfD","1994","secondary school degree","(2a) intermediate vocational","","","",""
"AfD","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"AfD","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","1994","secondary school degree","(3a) lower tertiary education","","","",""
"AfD","1994","secondary school degree","(3b) higher tertiary education","","","",""
"AfD","1994","college entrance qualification","(0) in school","","","",""
"AfD","1994","college entrance qualification","(1a) inadequately completed","","","",""
"AfD","1994","college entrance qualification","(1b) general elementary school","","","",""
"AfD","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"AfD","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"AfD","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"AfD","1994","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"AfD","1994","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"AfD","1994","college entrance qualification","(3a) lower tertiary education","","","",""
"AfD","1994","college entrance qualification","(3b) higher tertiary education","","","",""
"AfD","1994","Other degree","(0) in school","","","",""
"AfD","1994","Other degree","(1a) inadequately completed","","","",""
"AfD","1994","Other degree","(1b) general elementary school","","","",""
"AfD","1994","Other degree","(1c) basic vocational qualification","","","",""
"AfD","1994","Other degree","(2b) intermediate general qualification","","","",""
"AfD","1994","Other degree","(2a) intermediate vocational","","","",""
"AfD","1994","Other degree","(2c_gen) general maturity certificate","","","",""
"AfD","1994","Other degree","(2c_voc) vocational maturity certificate","","","",""
"AfD","1994","Other degree","(3a) lower tertiary education","","","",""
"AfD","1994","Other degree","(3b) higher tertiary education","","","",""
"AfD","1994","no degree/no degree yet","(0) in school","","","",""
"AfD","1994","no degree/no degree yet","(1a) inadequately completed","","","",""
"AfD","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"AfD","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"AfD","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"AfD","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"AfD","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"AfD","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"AfD","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"AfD","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Other","1994","lower secondary degree","(0) in school","","","",""
"Other","1994","lower secondary degree","(1a) inadequately completed","","","",""
"Other","1994","lower secondary degree","(1b) general elementary school","","","",""
"Other","1994","lower secondary degree","(1c) basic vocational qualification","","","",""
"Other","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"Other","1994","lower secondary degree","(2a) intermediate vocational","","","",""
"Other","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Other","1994","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Other","1994","lower secondary degree","(3a) lower tertiary education","","","",""
"Other","1994","lower secondary degree","(3b) higher tertiary education","","","",""
"Other","1994","secondary school degree","(0) in school","","","",""
"Other","1994","secondary school degree","(1a) inadequately completed","","","",""
"Other","1994","secondary school degree","(1b) general elementary school","","","",""
"Other","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"Other","1994","secondary school degree","(2b) intermediate general qualification","","","",""
"Other","1994","secondary school degree","(2a) intermediate vocational","","","",""
"Other","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Other","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Other","1994","secondary school degree","(3a) lower tertiary education","","","",""
"Other","1994","secondary school degree","(3b) higher tertiary education","","","",""
"Other","1994","college entrance qualification","(0) in school","","","",""
"Other","1994","college entrance qualification","(1a) inadequately completed","","","",""
"Other","1994","college entrance qualification","(1b) general elementary school","","","",""
"Other","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"Other","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"Other","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"Other","1994","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Other","1994","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Other","1994","college entrance qualification","(3a) lower tertiary education","","","",""
"Other","1994","college entrance qualification","(3b) higher tertiary education","","","",""
"Other","1994","Other degree","(0) in school","","","",""
"Other","1994","Other degree","(1a) inadequately completed","","","",""
"Other","1994","Other degree","(1b) general elementary school","","","",""
"Other","1994","Other degree","(1c) basic vocational qualification","","","",""
"Other","1994","Other degree","(2b) intermediate general qualification","","","",""
"Other","1994","Other degree","(2a) intermediate vocational","","","",""
"Other","1994","Other degree","(2c_gen) general maturity certificate","","","",""
"Other","1994","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Other","1994","Other degree","(3a) lower tertiary education","","","",""
"Other","1994","Other degree","(3b) higher tertiary education","","","",""
"Other","1994","no degree/no degree yet","(0) in school","","","",""
"Other","1994","no degree/no degree yet","(1a) inadequately completed","","","",""
"Other","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"Other","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Other","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Other","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Other","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Other","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Other","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Other","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"CDU/CSU","1995","lower secondary degree","(0) in school","","","",""
"CDU/CSU","1995","lower secondary degree","(1a) inadequately completed","","","",""
"CDU/CSU","1995","lower secondary degree","(1b) general elementary school","262","0.421724467387684","0.383284300018544","0.460164634756825"
"CDU/CSU","1995","lower secondary degree","(1c) basic vocational qualification","758","0.415547065837491","0.392943207016297","0.438150924658684"
"CDU/CSU","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"CDU/CSU","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"CDU/CSU","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","1995","lower secondary degree","(3a) lower tertiary education","","","",""
"CDU/CSU","1995","lower secondary degree","(3b) higher tertiary education","","","",""
"CDU/CSU","1995","secondary school degree","(0) in school","","","",""
"CDU/CSU","1995","secondary school degree","(1a) inadequately completed","","","",""
"CDU/CSU","1995","secondary school degree","(1b) general elementary school","","","",""
"CDU/CSU","1995","secondary school degree","(1c) basic vocational qualification","","","",""
"CDU/CSU","1995","secondary school degree","(2b) intermediate general qualification","59","0.450523702082333","0.372195971132269","0.528851433032398"
"CDU/CSU","1995","secondary school degree","(2a) intermediate vocational","492","0.462327893772065","0.43321938651453","0.4914364010296"
"CDU/CSU","1995","secondary school degree","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1995","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","1995","secondary school degree","(3a) lower tertiary education","65","0.364864169449834","0.294539005442594","0.435189333457074"
"CDU/CSU","1995","secondary school degree","(3b) higher tertiary education","","","",""
"CDU/CSU","1995","college entrance qualification","(0) in school","","","",""
"CDU/CSU","1995","college entrance qualification","(1a) inadequately completed","","","",""
"CDU/CSU","1995","college entrance qualification","(1b) general elementary school","","","",""
"CDU/CSU","1995","college entrance qualification","(1c) basic vocational qualification","","","",""
"CDU/CSU","1995","college entrance qualification","(2b) intermediate general qualification","","","",""
"CDU/CSU","1995","college entrance qualification","(2a) intermediate vocational","","","",""
"CDU/CSU","1995","college entrance qualification","(2c_gen) general maturity certificate","57","0.320777792430659","0.257190401761636","0.384365183099682"
"CDU/CSU","1995","college entrance qualification","(2c_voc) vocational maturity certificate","96","0.33762784791192","0.281836903526682","0.393418792297158"
"CDU/CSU","1995","college entrance qualification","(3a) lower tertiary education","74","0.404135128231937","0.335259118649136","0.473011137814737"
"CDU/CSU","1995","college entrance qualification","(3b) higher tertiary education","147","0.332564787561004","0.290329366110672","0.374800209011336"
"CDU/CSU","1995","Other degree","(0) in school","","","",""
"CDU/CSU","1995","Other degree","(1a) inadequately completed","","","",""
"CDU/CSU","1995","Other degree","(1b) general elementary school","44","0.399864088948037","0.315655299590137","0.484072878305936"
"CDU/CSU","1995","Other degree","(1c) basic vocational qualification","58","0.557447371823956","0.471063905159846","0.643830838488067"
"CDU/CSU","1995","Other degree","(2b) intermediate general qualification","","","",""
"CDU/CSU","1995","Other degree","(2a) intermediate vocational","","","",""
"CDU/CSU","1995","Other degree","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1995","Other degree","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","1995","Other degree","(3a) lower tertiary education","","","",""
"CDU/CSU","1995","Other degree","(3b) higher tertiary education","","","",""
"CDU/CSU","1995","no degree/no degree yet","(0) in school","","","",""
"CDU/CSU","1995","no degree/no degree yet","(1a) inadequately completed","","","",""
"CDU/CSU","1995","no degree/no degree yet","(1b) general elementary school","","","",""
"CDU/CSU","1995","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"CDU/CSU","1995","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"CDU/CSU","1995","no degree/no degree yet","(2a) intermediate vocational","","","",""
"CDU/CSU","1995","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1995","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","1995","no degree/no degree yet","(3a) lower tertiary education","","","",""
"CDU/CSU","1995","no degree/no degree yet","(3b) higher tertiary education","","","",""
"SPD","1995","lower secondary degree","(0) in school","","","",""
"SPD","1995","lower secondary degree","(1a) inadequately completed","","","",""
"SPD","1995","lower secondary degree","(1b) general elementary school","320","0.5180476288198","0.479152934034016","0.556942323605584"
"SPD","1995","lower secondary degree","(1c) basic vocational qualification","889","0.489817258355753","0.466888653618885","0.512745863092621"
"SPD","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"SPD","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"SPD","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"SPD","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"SPD","1995","lower secondary degree","(3a) lower tertiary education","","","",""
"SPD","1995","lower secondary degree","(3b) higher tertiary education","","","",""
"SPD","1995","secondary school degree","(0) in school","","","",""
"SPD","1995","secondary school degree","(1a) inadequately completed","","","",""
"SPD","1995","secondary school degree","(1b) general elementary school","","","",""
"SPD","1995","secondary school degree","(1c) basic vocational qualification","","","",""
"SPD","1995","secondary school degree","(2b) intermediate general qualification","61","0.394539590290993","0.317596360613894","0.471482819968092"
"SPD","1995","secondary school degree","(2a) intermediate vocational","431","0.374435679840853","0.346179676645255","0.402691683036451"
"SPD","1995","secondary school degree","(2c_gen) general maturity certificate","","","",""
"SPD","1995","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"SPD","1995","secondary school degree","(3a) lower tertiary education","60","0.316156203667697","0.248229404832713","0.384083002502682"
"SPD","1995","secondary school degree","(3b) higher tertiary education","","","",""
"SPD","1995","college entrance qualification","(0) in school","","","",""
"SPD","1995","college entrance qualification","(1a) inadequately completed","","","",""
"SPD","1995","college entrance qualification","(1b) general elementary school","","","",""
"SPD","1995","college entrance qualification","(1c) basic vocational qualification","","","",""
"SPD","1995","college entrance qualification","(2b) intermediate general qualification","","","",""
"SPD","1995","college entrance qualification","(2a) intermediate vocational","","","",""
"SPD","1995","college entrance qualification","(2c_gen) general maturity certificate","68","0.301006796050386","0.238520102405085","0.363493489695686"
"SPD","1995","college entrance qualification","(2c_voc) vocational maturity certificate","100","0.351775510486158","0.295439113491344","0.408111907480972"
"SPD","1995","college entrance qualification","(3a) lower tertiary education","65","0.332224962160895","0.266115746291591","0.3983341780302"
"SPD","1995","college entrance qualification","(3b) higher tertiary education","139","0.288670097458441","0.248047230076665","0.329292964840216"
"SPD","1995","Other degree","(0) in school","","","",""
"SPD","1995","Other degree","(1a) inadequately completed","","","",""
"SPD","1995","Other degree","(1b) general elementary school","71","0.491152816084277","0.405216165715401","0.577089466453153"
"SPD","1995","Other degree","(1c) basic vocational qualification","61","0.352553283698585","0.269461012698027","0.435645554699142"
"SPD","1995","Other degree","(2b) intermediate general qualification","","","",""
"SPD","1995","Other degree","(2a) intermediate vocational","","","",""
"SPD","1995","Other degree","(2c_gen) general maturity certificate","","","",""
"SPD","1995","Other degree","(2c_voc) vocational maturity certificate","","","",""
"SPD","1995","Other degree","(3a) lower tertiary education","","","",""
"SPD","1995","Other degree","(3b) higher tertiary education","","","",""
"SPD","1995","no degree/no degree yet","(0) in school","","","",""
"SPD","1995","no degree/no degree yet","(1a) inadequately completed","82","0.53582199794729","0.447326592605306","0.624317403289273"
"SPD","1995","no degree/no degree yet","(1b) general elementary school","","","",""
"SPD","1995","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"SPD","1995","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"SPD","1995","no degree/no degree yet","(2a) intermediate vocational","","","",""
"SPD","1995","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"SPD","1995","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"SPD","1995","no degree/no degree yet","(3a) lower tertiary education","","","",""
"SPD","1995","no degree/no degree yet","(3b) higher tertiary education","","","",""
"FDP","1995","lower secondary degree","(0) in school","","","",""
"FDP","1995","lower secondary degree","(1a) inadequately completed","","","",""
"FDP","1995","lower secondary degree","(1b) general elementary school","","","",""
"FDP","1995","lower secondary degree","(1c) basic vocational qualification","41","0.0268013170345256","0.0193937339938154","0.0342089000752358"
"FDP","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"FDP","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"FDP","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"FDP","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","1995","lower secondary degree","(3a) lower tertiary education","","","",""
"FDP","1995","lower secondary degree","(3b) higher tertiary education","","","",""
"FDP","1995","secondary school degree","(0) in school","","","",""
"FDP","1995","secondary school degree","(1a) inadequately completed","","","",""
"FDP","1995","secondary school degree","(1b) general elementary school","","","",""
"FDP","1995","secondary school degree","(1c) basic vocational qualification","","","",""
"FDP","1995","secondary school degree","(2b) intermediate general qualification","","","",""
"FDP","1995","secondary school degree","(2a) intermediate vocational","","","",""
"FDP","1995","secondary school degree","(2c_gen) general maturity certificate","","","",""
"FDP","1995","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","1995","secondary school degree","(3a) lower tertiary education","","","",""
"FDP","1995","secondary school degree","(3b) higher tertiary education","","","",""
"FDP","1995","college entrance qualification","(0) in school","","","",""
"FDP","1995","college entrance qualification","(1a) inadequately completed","","","",""
"FDP","1995","college entrance qualification","(1b) general elementary school","","","",""
"FDP","1995","college entrance qualification","(1c) basic vocational qualification","","","",""
"FDP","1995","college entrance qualification","(2b) intermediate general qualification","","","",""
"FDP","1995","college entrance qualification","(2a) intermediate vocational","","","",""
"FDP","1995","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"FDP","1995","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"FDP","1995","college entrance qualification","(3a) lower tertiary education","","","",""
"FDP","1995","college entrance qualification","(3b) higher tertiary education","32","0.0755845643877276","0.0518880595159735","0.0992810692594818"
"FDP","1995","Other degree","(0) in school","","","",""
"FDP","1995","Other degree","(1a) inadequately completed","","","",""
"FDP","1995","Other degree","(1b) general elementary school","","","",""
"FDP","1995","Other degree","(1c) basic vocational qualification","","","",""
"FDP","1995","Other degree","(2b) intermediate general qualification","","","",""
"FDP","1995","Other degree","(2a) intermediate vocational","","","",""
"FDP","1995","Other degree","(2c_gen) general maturity certificate","","","",""
"FDP","1995","Other degree","(2c_voc) vocational maturity certificate","","","",""
"FDP","1995","Other degree","(3a) lower tertiary education","","","",""
"FDP","1995","Other degree","(3b) higher tertiary education","","","",""
"FDP","1995","no degree/no degree yet","(0) in school","","","",""
"FDP","1995","no degree/no degree yet","(1a) inadequately completed","","","",""
"FDP","1995","no degree/no degree yet","(1b) general elementary school","","","",""
"FDP","1995","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"FDP","1995","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"FDP","1995","no degree/no degree yet","(2a) intermediate vocational","","","",""
"FDP","1995","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"FDP","1995","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"FDP","1995","no degree/no degree yet","(3a) lower tertiary education","","","",""
"FDP","1995","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Grüne","1995","lower secondary degree","(0) in school","","","",""
"Grüne","1995","lower secondary degree","(1a) inadequately completed","","","",""
"Grüne","1995","lower secondary degree","(1b) general elementary school","","","",""
"Grüne","1995","lower secondary degree","(1c) basic vocational qualification","53","0.0268251670465176","0.0194143796101075","0.0342359544829277"
"Grüne","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"Grüne","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"Grüne","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Grüne","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1995","lower secondary degree","(3a) lower tertiary education","","","",""
"Grüne","1995","lower secondary degree","(3b) higher tertiary education","","","",""
"Grüne","1995","secondary school degree","(0) in school","","","",""
"Grüne","1995","secondary school degree","(1a) inadequately completed","","","",""
"Grüne","1995","secondary school degree","(1b) general elementary school","","","",""
"Grüne","1995","secondary school degree","(1c) basic vocational qualification","","","",""
"Grüne","1995","secondary school degree","(2b) intermediate general qualification","","","",""
"Grüne","1995","secondary school degree","(2a) intermediate vocational","106","0.0891860017327832","0.0725461547356532","0.105825848729913"
"Grüne","1995","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Grüne","1995","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1995","secondary school degree","(3a) lower tertiary education","","","",""
"Grüne","1995","secondary school degree","(3b) higher tertiary education","","","",""
"Grüne","1995","college entrance qualification","(0) in school","","","",""
"Grüne","1995","college entrance qualification","(1a) inadequately completed","","","",""
"Grüne","1995","college entrance qualification","(1b) general elementary school","","","",""
"Grüne","1995","college entrance qualification","(1c) basic vocational qualification","","","",""
"Grüne","1995","college entrance qualification","(2b) intermediate general qualification","","","",""
"Grüne","1995","college entrance qualification","(2a) intermediate vocational","","","",""
"Grüne","1995","college entrance qualification","(2c_gen) general maturity certificate","61","0.306835572802413","0.244010369063403","0.369660776541422"
"Grüne","1995","college entrance qualification","(2c_voc) vocational maturity certificate","58","0.211331628565091","0.163167577069047","0.259495680061134"
"Grüne","1995","college entrance qualification","(3a) lower tertiary education","42","0.209219611006285","0.15212962642452","0.26630959558805"
"Grüne","1995","college entrance qualification","(3b) higher tertiary education","111","0.231084848526189","0.193296397725447","0.26887329932693"
"Grüne","1995","Other degree","(0) in school","","","",""
"Grüne","1995","Other degree","(1a) inadequately completed","","","",""
"Grüne","1995","Other degree","(1b) general elementary school","","","",""
"Grüne","1995","Other degree","(1c) basic vocational qualification","","","",""
"Grüne","1995","Other degree","(2b) intermediate general qualification","","","",""
"Grüne","1995","Other degree","(2a) intermediate vocational","","","",""
"Grüne","1995","Other degree","(2c_gen) general maturity certificate","","","",""
"Grüne","1995","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1995","Other degree","(3a) lower tertiary education","","","",""
"Grüne","1995","Other degree","(3b) higher tertiary education","","","",""
"Grüne","1995","no degree/no degree yet","(0) in school","","","",""
"Grüne","1995","no degree/no degree yet","(1a) inadequately completed","","","",""
"Grüne","1995","no degree/no degree yet","(1b) general elementary school","","","",""
"Grüne","1995","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Grüne","1995","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Grüne","1995","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Grüne","1995","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Grüne","1995","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1995","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Grüne","1995","no degree/no degree yet","(3b) higher tertiary education","","","",""
"PDS/Linke","1995","lower secondary degree","(0) in school","","","",""
"PDS/Linke","1995","lower secondary degree","(1a) inadequately completed","","","",""
"PDS/Linke","1995","lower secondary degree","(1b) general elementary school","","","",""
"PDS/Linke","1995","lower secondary degree","(1c) basic vocational qualification","46","0.0192679750155489","0.012962890386526","0.0255730596445719"
"PDS/Linke","1995","lower secondary degree","(2b) intermediate general qualification","","","",""
"PDS/Linke","1995","lower secondary degree","(2a) intermediate vocational","","","",""
"PDS/Linke","1995","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1995","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1995","lower secondary degree","(3a) lower tertiary education","","","",""
"PDS/Linke","1995","lower secondary degree","(3b) higher tertiary education","","","",""
"PDS/Linke","1995","secondary school degree","(0) in school","","","",""
"PDS/Linke","1995","secondary school degree","(1a) inadequately completed","","","",""
"PDS/Linke","1995","secondary school degree","(1b) general elementary school","","","",""
"PDS/Linke","1995","secondary school degree","(1c) basic vocational qualification","","","",""
"PDS/Linke","1995","secondary school degree","(2b) intermediate general qualification","","","",""
"PDS/Linke","1995","secondary school degree","(2a) intermediate vocational","50","0.0287405053751675","0.0189860961411647","0.0384949146091703"
"PDS/Linke","1995","secondary school degree","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1995","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1995","secondary school degree","(3a) lower tertiary education","35","0.197797294112457","0.139605188380688","0.255989399844227"
"PDS/Linke","1995","secondary school degree","(3b) higher tertiary education","","","",""
"PDS/Linke","1995","college entrance qualification","(0) in school","","","",""
"PDS/Linke","1995","college entrance qualification","(1a) inadequately completed","","","",""
"PDS/Linke","1995","college entrance qualification","(1b) general elementary school","","","",""
"PDS/Linke","1995","college entrance qualification","(1c) basic vocational qualification","","","",""
"PDS/Linke","1995","college entrance qualification","(2b) intermediate general qualification","","","",""
"PDS/Linke","1995","college entrance qualification","(2a) intermediate vocational","","","",""
"PDS/Linke","1995","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1995","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1995","college entrance qualification","(3a) lower tertiary education","","","",""
"PDS/Linke","1995","college entrance qualification","(3b) higher tertiary education","46","0.0687440837253924","0.0460618234812847","0.0914263439695001"
"PDS/Linke","1995","Other degree","(0) in school","","","",""
"PDS/Linke","1995","Other degree","(1a) inadequately completed","","","",""
"PDS/Linke","1995","Other degree","(1b) general elementary school","","","",""
"PDS/Linke","1995","Other degree","(1c) basic vocational qualification","","","",""
"PDS/Linke","1995","Other degree","(2b) intermediate general qualification","","","",""
"PDS/Linke","1995","Other degree","(2a) intermediate vocational","","","",""
"PDS/Linke","1995","Other degree","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1995","Other degree","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1995","Other degree","(3a) lower tertiary education","","","",""
"PDS/Linke","1995","Other degree","(3b) higher tertiary education","","","",""
"PDS/Linke","1995","no degree/no degree yet","(0) in school","","","",""
"PDS/Linke","1995","no degree/no degree yet","(1a) inadequately completed","","","",""
"PDS/Linke","1995","no degree/no degree yet","(1b) general elementary school","","","",""
"PDS/Linke","1995","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"PDS/Linke","1995","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"PDS/Linke","1995","no degree/no degree yet","(2a) intermediate vocational","","","",""
"PDS/Linke","1995","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1995","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1995","no degree/no degree yet","(3a) lower tertiary education","","","",""
"PDS/Linke","1995","no degree/no degree yet","(3b) higher tertiary education","","","",""
"NPD Combination","1995","lower secondary degree","(0) in school","","","",""
