"party","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","2010","Couple + C. LE 16 ","1184","0.383634321506388","0.366601581861934","0.400667061150842","1"
"CDU/CSU","2010","(Married) couple without C. ","1493","0.42169683158896","0.4055293622733","0.43786430090462","1"
"CDU/CSU","2010","1-pers.-HH","498","0.354194527158227","0.328442469524907","0.379946584791546","1"
"FDP","2010","Couple + C. LE 16 ","246","0.0741135027756278","0.0649379106029093","0.0832890949483463","3"
"FDP","2010","(Married) couple without C. ","258","0.0675421955443694","0.0593260850439315","0.0757583060448072","3"
"FDP","2010","Single parent ","43","0.0614024512240913","0.0456216237174733","0.0771832787307092","3"
"FDP","2010","Couple + C. GT 16 ","83","0.0658866499331392","0.052338229599323","0.0794350702669555","3"
"FDP","2010","Couple + C. LE and GT 16","44","0.0700895635548018","0.0507728130859713","0.0894063140236322","3"
"FDP","2010","1-pers.-HH","78","0.0552693043023737","0.0429655920955773","0.0675730165091701","3"
"NPD Combination","2010","Couple + C. LE and GT 16","7","","","","6"
"NPD Combination","2010","Couple + C. LE 16 ","59","0.0115452146315968","0.00780336813825971","0.0152870611249339","6"
"NPD Combination","2010","Couple + C. GT 16 ","27","","","","6"
"NPD Combination","2010","1-pers.-HH","24","","","","6"
"NPD Combination","2010","Single parent ","19","","","","6"
"NPD Combination","2010","(Married) couple without C. ","27","","","","6"
"Other","2010","1-pers.-HH","11","","","","8"
"Other","2010","(Married) couple without C. ","30","0.00904844013784887","0.00594832972306606","0.0121485505526317","8"
"Other","2010","Couple + C. LE and GT 16","11","","","","8"
"Other","2010","Single parent ","15","","","","8"
"Other","2010","Couple + C. LE 16 ","33","0.00703810564160773","0.00410990562285908","0.00996630566035638","8"
"Other","2010","Couple + C. GT 16 ","14","","","","8"
"PDS/Linke","2010","Couple + C. LE 16 ","178","0.0526858364000497","0.0448605451237616","0.0605111276763378","5"
"PDS/Linke","2010","(Married) couple without C. ","323","0.0732106607419903","0.0646827672330191","0.0817385542509614","5"
"PDS/Linke","2010","Single parent ","99","0.10951207483376","0.0889842831603372","0.130039866507184","5"
"PDS/Linke","2010","1-pers.-HH","134","0.105657213866095","0.0891055471350983","0.122208880597092","5"
"PDS/Linke","2010","Couple + C. LE and GT 16","45","0.044336386892733","0.0287616935161661","0.0599110802692998","5"
"PDS/Linke","2010","Couple + C. GT 16 ","111","0.0977814590306893","0.0815605835662316","0.114002334495147","5"
"SPD","2010","(Married) couple without C. ","1102","0.321019266834644","0.30573451593711","0.336304017732179","2"
"SPD","2010","Couple + C. LE 16 ","823","0.2881777660709","0.272313405686469","0.30404212645533","2"
"SPD","2010","Couple + C. LE and GT 16","187","0.334313249054732","0.298618972698615","0.370007525410849","2"
"SPD","2010","1-pers.-HH","422","0.313461354536713","0.288482952625933","0.338439756447493","2"
"SPD","2010","Single parent ","259","0.323029042556106","0.292289102633552","0.35376898247866","2"
"SPD","2010","Couple + C. GT 16 ","404","0.339985848231704","0.314115802087635","0.365855894375773","2"
"AfD","2011","(Married) couple without C. ","","","","","7"
"AfD","2011","Couple + C. LE 16 ","","","","","7"
"AfD","2011","Couple + C. GT 16 ","","","","","7"
"AfD","2011","1-pers.-HH","","","","","7"
"AfD","2011","Couple + C. LE and GT 16","","","","","7"
"AfD","2011","Single parent ","","","","","7"
"CDU/CSU","2011","Couple + C. GT 16 ","496","0.339803596290581","0.313774739260652","0.365832453320511","1"
"CDU/CSU","2011","Single parent ","91","0.263999623650344","0.219265972442002","0.308733274858686","1"
"CDU/CSU","2011","Couple + C. LE and GT 16","146","0.299856579015592","0.25709250294901","0.342620655082173","1"
"CDU/CSU","2011","Couple + C. LE 16 ","456","0.393674508629297","0.366557834315805","0.420791182942788","1"
"CDU/CSU","2011","(Married) couple without C. ","1739","0.426488129082976","0.411295874851913","0.44168038331404","1"
"CDU/CSU","2011","1-pers.-HH","566","0.342034010360151","0.318642626466324","0.365425394253979","1"
"FDP","2011","Couple + C. LE 16 ","52","0.0354942093213242","0.0252247864599751","0.0457636321826734","3"
"FDP","2011","(Married) couple without C. ","174","0.0361512170075846","0.0304171409055052","0.0418852931096639","3"
"FDP","2011","Single parent ","9","","","","3"
"FDP","2011","Couple + C. GT 16 ","40","0.0315432121204383","0.0219382066325386","0.0411482176083379","3"
"FDP","2011","Couple + C. LE and GT 16","11","","","","3"
"FDP","2011","1-pers.-HH","37","0.0163585507855752","0.010103794800716","0.0226133067704344","3"
"NPD Combination","2011","Couple + C. LE and GT 16","7","","","","6"
"NPD Combination","2011","1-pers.-HH","27","","","","6"
"NPD Combination","2011","Couple + C. LE 16 ","26","","","","6"
"NPD Combination","2011","Couple + C. GT 16 ","18","","","","6"
"NPD Combination","2011","(Married) couple without C. ","21","","","","6"
"NPD Combination","2011","Single parent ","10","","","","6"
"Other","2011","1-pers.-HH","20","","","","8"
"Other","2011","(Married) couple without C. ","40","0.0105742666923899","0.00743220816583408","0.0137163252189457","8"
"Other","2011","Single parent ","8","","","","8"
"Other","2011","Couple + C. LE 16 ","18","","","","8"
"Other","2011","Couple + C. GT 16 ","14","","","","8"
"Other","2011","Couple + C. LE and GT 16","7","","","","8"
"PDS/Linke","2011","Couple + C. LE 16 ","42","0.024368245823798","0.0158102915565383","0.0329262000910577","5"
"PDS/Linke","2011","Single parent ","35","0.0753508598013372","0.0485637248070225","0.102137994795652","5"
"PDS/Linke","2011","(Married) couple without C. ","270","0.0526779650246245","0.0458158047989328","0.0595401252503162","5"
"PDS/Linke","2011","Couple + C. GT 16 ","78","0.0535088634347512","0.041141541268417","0.0658761856010854","5"
"PDS/Linke","2011","1-pers.-HH","142","0.0878675186090579","0.0739082491937758","0.10182678802434","5"
"PDS/Linke","2011","Couple + C. LE and GT 16","19","","","","5"
"SPD","2011","(Married) couple without C. ","1334","0.34365392666971","0.3290649563473","0.358242896992121","2"
"SPD","2011","1-pers.-HH","520","0.332446174140235","0.30921755668116","0.355674791599311","2"
"SPD","2011","Couple + C. LE 16 ","332","0.273452168452242","0.248712854297606","0.298191482606877","2"
"SPD","2011","Couple + C. LE and GT 16","124","0.309162831695013","0.26602977043509","0.352295892954936","2"
"SPD","2011","Single parent ","119","0.337856732418278","0.289857317053095","0.38585614778346","2"
"SPD","2011","Couple + C. GT 16 ","364","0.317887712992254","0.292297768572927","0.343477657411581","2"
"AfD","2012","1-pers.-HH","","","","","7"
"AfD","2012","(Married) couple without C. ","","","","","7"
"AfD","2012","Single parent ","","","","","7"
"AfD","2012","Couple + C. LE 16 ","","","","","7"
"AfD","2012","Couple + C. GT 16 ","","","","","7"
"AfD","2012","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2012","Couple + C. GT 16 ","464","0.377793467054027","0.350188742307075","0.40539819180098","1"
"CDU/CSU","2012","Couple + C. LE and GT 16","133","0.319624482772463","0.272613801067815","0.366635164477111","1"
"CDU/CSU","2012","(Married) couple without C. ","1733","0.420869719761705","0.405679850129852","0.436059589393557","1"
"CDU/CSU","2012","Single parent ","108","0.353794864817813","0.306033284160747","0.401556445474879","1"
"CDU/CSU","2012","Couple + C. LE 16 ","441","0.379585763078139","0.351767073352647","0.407404452803631","1"
"CDU/CSU","2012","1-pers.-HH","582","0.350207047769097","0.326832778707357","0.373581316830836","1"
"FDP","2012","Couple + C. LE 16 ","32","0.0159915499812498","0.00880061223002271","0.0231824877324768","3"
"FDP","2012","(Married) couple without C. ","126","0.0298138989364594","0.0245811610445466","0.0350466368283721","3"
"FDP","2012","Single parent ","5","","","","3"
"FDP","2012","Couple + C. GT 16 ","27","","","","3"
"FDP","2012","Couple + C. LE and GT 16","7","","","","3"
"FDP","2012","1-pers.-HH","46","0.0287989974704895","0.0206043298033496","0.0369936651376294","3"
"NPD Combination","2012","Couple + C. LE 16 ","25","","","","6"
"NPD Combination","2012","1-pers.-HH","18","","","","6"
"NPD Combination","2012","Single parent ","10","","","","6"
"NPD Combination","2012","Couple + C. GT 16 ","14","","","","6"
"NPD Combination","2012","Couple + C. LE and GT 16","1","","","","6"
"NPD Combination","2012","(Married) couple without C. ","19","","","","6"
"Other","2012","1-pers.-HH","47","0.0332661832939949","0.0244791343978177","0.0420532321901721","8"
"Other","2012","(Married) couple without C. ","85","0.0256444361340571","0.0207809533649133","0.030507918903201","8"
"Other","2012","Couple + C. LE 16 ","39","0.0324409527751908","0.0222848666545672","0.0425970388958145","8"
"Other","2012","Single parent ","23","","","","8"
"Other","2012","Couple + C. GT 16 ","41","0.0347652265618401","0.0243353798042653","0.045195073319415","8"
"Other","2012","Couple + C. LE and GT 16","22","","","","8"
"PDS/Linke","2012","(Married) couple without C. ","254","0.0503261906947845","0.0435998892051184","0.0570524921844506","5"
"PDS/Linke","2012","1-pers.-HH","133","0.0747712546931008","0.06188341894679","0.0876590904394116","5"
"PDS/Linke","2012","Couple + C. LE 16 ","40","0.037480243698088","0.0265922749742626","0.0483682124219133","5"
"PDS/Linke","2012","Single parent ","28","","","","5"
"PDS/Linke","2012","Couple + C. GT 16 ","64","0.0480454129623812","0.0358688982850787","0.0602219276396836","5"
"PDS/Linke","2012","Couple + C. LE and GT 16","9","","","","5"
"SPD","2012","1-pers.-HH","537","0.338721910747438","0.315531853993793","0.361911967501082","2"
"SPD","2012","(Married) couple without C. ","1373","0.341192697458093","0.326605524391066","0.35577987052512","2"
"SPD","2012","Couple + C. LE 16 ","323","0.276647921433045","0.251004296979924","0.302291545886167","2"
"SPD","2012","Couple + C. LE and GT 16","107","0.334314416190846","0.286757430564427","0.381871401817265","2"
"SPD","2012","Single parent ","121","0.322104525675613","0.275428109121664","0.368780942229561","2"
"SPD","2012","Couple + C. GT 16 ","366","0.313540865334281","0.287126308035899","0.339955422632663","2"
"AfD","2013","(Married) couple without C. ","","","","","7"
"AfD","2013","1-pers.-HH","","","","","7"
"AfD","2013","Single parent ","","","","","7"
"AfD","2013","Couple + C. LE 16 ","","","","","7"
"AfD","2013","Couple + C. GT 16 ","","","","","7"
"AfD","2013","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","2013","Couple + C. GT 16 ","533","0.424576222482679","0.397197217372841","0.451955227592517","1"
"CDU/CSU","2013","Couple + C. LE and GT 16","174","0.410665300072567","0.366330726958824","0.45499987318631","1"
"CDU/CSU","2013","(Married) couple without C. ","1868","0.449326644109995","0.434268703774507","0.464384584445483","1"
"CDU/CSU","2013","Single parent ","121","0.294872993829812","0.252315115359049","0.337430872300575","1"
"CDU/CSU","2013","1-pers.-HH","601","0.355347207712946","0.332204258785296","0.378490156640596","1"
"CDU/CSU","2013","Couple + C. LE 16 ","565","0.392583276056495","0.367413855669999","0.41775269644299","1"
"FDP","2013","Couple + C. LE 16 ","51","0.0397102552225702","0.0296451938084705","0.0497753166366698","3"
"FDP","2013","Single parent ","6","","","","3"
"FDP","2013","Couple + C. GT 16 ","31","0.0234826847397728","0.015094658610943","0.0318707108686027","3"
"FDP","2013","(Married) couple without C. ","132","0.0279342206507967","0.0229459092045779","0.0329225320970154","3"
"FDP","2013","Couple + C. LE and GT 16","11","","","","3"
"FDP","2013","1-pers.-HH","53","0.0312830080221099","0.0228655294182407","0.0397004866259791","3"
"NPD Combination","2013","1-pers.-HH","13","","","","6"
"NPD Combination","2013","Couple + C. LE 16 ","12","","","","6"
"NPD Combination","2013","(Married) couple without C. ","19","","","","6"
"NPD Combination","2013","Single parent ","6","","","","6"
"NPD Combination","2013","Couple + C. GT 16 ","12","","","","6"
"NPD Combination","2013","Couple + C. LE and GT 16","","","","","6"
"Other","2013","Couple + C. LE 16 ","28","","","","8"
"Other","2013","1-pers.-HH","44","0.0309056489296159","0.0225374639105743","0.0392738339486574","8"
"Other","2013","(Married) couple without C. ","56","0.0157939859628055","0.0120197735804722","0.0195681983451388","8"
"Other","2013","Single parent ","10","","","","8"
"Other","2013","Couple + C. GT 16 ","33","0.0249971731882596","0.0163495986609618","0.0336447477155574","8"
"Other","2013","Couple + C. LE and GT 16","11","","","","8"
"PDS/Linke","2013","(Married) couple without C. ","251","0.0464043102942933","0.0400363733433528","0.0527722472452339","5"
"PDS/Linke","2013","1-pers.-HH","121","0.0693806654479289","0.0570939846579058","0.0816673462379521","5"
"PDS/Linke","2013","Couple + C. LE 16 ","52","0.0230407350317849","0.015307693595842","0.0307737764677277","5"
"PDS/Linke","2013","Single parent ","44","0.0888453236741767","0.0622905785444107","0.115400068803943","5"
"PDS/Linke","2013","Couple + C. GT 16 ","56","0.036297824443364","0.0259378748057971","0.046657774080931","5"
"PDS/Linke","2013","Couple + C. LE and GT 16","16","","","","5"
"SPD","2013","(Married) couple without C. ","1338","0.328456753065493","0.314239570352628","0.342673935778358","2"
"SPD","2013","1-pers.-HH","548","0.336637180330439","0.313787195674889","0.359487164985989","2"
"SPD","2013","Couple + C. LE and GT 16","167","0.297650007394023","0.256445259568977","0.338854755219069","2"
"SPD","2013","Couple + C. LE 16 ","420","0.297301136188609","0.27374267851253","0.320859593864688","2"
"SPD","2013","Couple + C. GT 16 ","404","0.323487780091853","0.297575078769904","0.349400481413801","2"
"SPD","2013","Single parent ","157","0.366447269323141","0.321476954831941","0.411417583814341","2"
"AfD","2014","(Married) couple without C. ","72","0.0177283740515255","0.013786875865642","0.0216698722374091","7"
"AfD","2014","Couple + C. GT 16 ","13","","","","7"
"AfD","2014","1-pers.-HH","31","0.0181369181464172","0.0118008402524105","0.0244729960404239","7"
"AfD","2014","Single parent ","19","","","","7"
"AfD","2014","Couple + C. LE 16 ","62","0.0199918470329443","0.0147460590955677","0.0252376349703209","7"
"AfD","2014","Couple + C. LE and GT 16","15","","","","7"
"CDU/CSU","2014","Couple + C. LE and GT 16","329","0.386055289379052","0.35317153240669","0.418939046351413","1"
"CDU/CSU","2014","Couple + C. GT 16 ","527","0.421278354158077","0.394239208709412","0.448317499606743","1"
"CDU/CSU","2014","Couple + C. LE 16 ","1112","0.418363062446709","0.399875822331351","0.436850302562067","1"
"CDU/CSU","2014","(Married) couple without C. ","1915","0.436899111815968","0.42208434686663","0.451713876765307","1"
"CDU/CSU","2014","Single parent ","192","0.283429567377442","0.252278560715854","0.314580574039031","1"
"CDU/CSU","2014","1-pers.-HH","626","0.367781283673185","0.344886223869972","0.390676343476397","1"
"FDP","2014","Couple + C. LE 16 ","68","0.0243864826519706","0.0186057496256705","0.0301672156782706","3"
"FDP","2014","Single parent ","13","","","","3"
"FDP","2014","Couple + C. GT 16 ","32","0.0250960044216522","0.0165304250766662","0.0336615837666382","3"
"FDP","2014","Couple + C. LE and GT 16","26","","","","3"
"FDP","2014","(Married) couple without C. ","122","0.0257561434715688","0.0210247906609287","0.030487496282209","3"
"FDP","2014","1-pers.-HH","50","0.0286284085902867","0.0207106072995733","0.036546209881","3"
"NPD Combination","2014","1-pers.-HH","15","","","","6"
"NPD Combination","2014","Couple + C. LE 16 ","32","0.00653200239905924","0.00351295776061657","0.00955104703750192","6"
"NPD Combination","2014","(Married) couple without C. ","16","","","","6"
"NPD Combination","2014","Couple + C. GT 16 ","14","","","","6"
"NPD Combination","2014","Single parent ","9","","","","6"
"NPD Combination","2014","Couple + C. LE and GT 16","10","","","","6"
"Other","2014","Couple + C. GT 16 ","21","","","","8"
"Other","2014","Couple + C. LE and GT 16","23","","","","8"
"Other","2014","Couple + C. LE 16 ","49","0.0156062958577622","0.0109611029175917","0.0202514887979328","8"
"Other","2014","1-pers.-HH","27","","","","8"
"Other","2014","(Married) couple without C. ","54","0.0153176473826813","0.0116494289451334","0.0189858658202292","8"
"Other","2014","Single parent ","31","0.0328994613989498","0.02056982489076","0.0452290979071395","8"
"PDS/Linke","2014","(Married) couple without C. ","334","0.0596649441699384","0.0525901792933389","0.0667397090465379","5"
"PDS/Linke","2014","Couple + C. LE 16 ","185","0.0648951290542644","0.0556629198846447","0.0741273382238842","5"
"PDS/Linke","2014","1-pers.-HH","172","0.0952592681758543","0.0813203526024976","0.109198183749211","5"
"PDS/Linke","2014","Single parent ","90","0.105345145926053","0.0841246713395091","0.126565620512598","5"
"PDS/Linke","2014","Couple + C. LE and GT 16","46","0.0537135281694254","0.0384854463723353","0.0689416099665154","5"
"PDS/Linke","2014","Couple + C. GT 16 ","82","0.043525553349932","0.032352230117874","0.05469887658199","5"
"SPD","2014","(Married) couple without C. ","1364","0.328770075559331","0.314738938275498","0.342801212843165","2"
"SPD","2014","1-pers.-HH","543","0.325955456310255","0.30369998877689","0.34821092384362","2"
"SPD","2014","Couple + C. LE 16 ","687","0.251657890841917","0.235393987157729","0.267921794526106","2"
"SPD","2014","Couple + C. GT 16 ","419","0.323340667726456","0.297725999828346","0.348955335624567","2"
"SPD","2014","Couple + C. LE and GT 16","228","0.289638344327929","0.259000385459676","0.320276303196182","2"
"SPD","2014","Single parent ","273","0.343942784632081","0.311108011017157","0.376777558247005","2"
"AfD","2015","(Married) couple without C. ","104","0.0298309710187054","0.0244305322873107","0.0352314097501002","7"
"AfD","2015","Single parent ","16","","","","7"
"AfD","2015","Couple + C. LE and GT 16","20","","","","7"
"AfD","2015","Couple + C. GT 16 ","35","0.0475026863943331","0.0348517071415396","0.0601536656471267","7"
"AfD","2015","Couple + C. LE 16 ","55","0.0217821707252532","0.0157399212483427","0.0278244202021637","7"
"AfD","2015","1-pers.-HH","44","0.0260245085226689","0.0182136831180854","0.0338353339272524","7"
"CDU/CSU","2015","Single parent ","161","0.296571325404043","0.261882819895965","0.331259830912122","1"
"CDU/CSU","2015","Couple + C. GT 16 ","450","0.436388433882344","0.406892663579786","0.465884204184902","1"
"CDU/CSU","2015","Couple + C. LE and GT 16","268","0.372584491842196","0.336767502085962","0.40840148159843","1"
"CDU/CSU","2015","(Married) couple without C. ","1703","0.439726498654535","0.423969880691112","0.455483116617958","1"
"CDU/CSU","2015","1-pers.-HH","598","0.393408361170087","0.369442024805124","0.417374697535049","1"
"CDU/CSU","2015","Couple + C. LE 16 ","892","0.401319942764648","0.381030362935017","0.421609522594279","1"
"FDP","2015","(Married) couple without C. ","113","0.0282377077476389","0.0229791531664262","0.0334962623288517","3"
"FDP","2015","Couple + C. LE 16 ","59","0.0270177084692086","0.020306402936951","0.0337290140014662","3"
"FDP","2015","1-pers.-HH","45","0.0180418726947951","0.0115117861211779","0.0245719592684122","3"
"FDP","2015","Single parent ","10","","","","3"
"FDP","2015","Couple + C. LE and GT 16","24","","","","3"
"FDP","2015","Couple + C. GT 16 ","25","","","","3"
"NPD Combination","2015","1-pers.-HH","13","","","","6"
"NPD Combination","2015","Couple + C. LE 16 ","26","","","","6"
"NPD Combination","2015","(Married) couple without C. ","22","","","","6"
"NPD Combination","2015","Couple + C. GT 16 ","12","","","","6"
"NPD Combination","2015","Single parent ","13","","","","6"
"NPD Combination","2015","Couple + C. LE and GT 16","8","","","","6"
"Other","2015","Couple + C. LE 16 ","45","0.0217279937119643","0.0156930960003363","0.0277628914235924","8"
"Other","2015","Couple + C. GT 16 ","23","","","","8"
"Other","2015","Couple + C. LE and GT 16","15","","","","8"
"Other","2015","1-pers.-HH","24","","","","8"
"Other","2015","(Married) couple without C. ","39","0.0115046976524423","0.00811940237964497","0.0148899929252397","8"
"Other","2015","Single parent ","14","","","","8"
"PDS/Linke","2015","(Married) couple without C. ","294","0.0585715516466478","0.0511172207248478","0.0660258825684477","5"
"PDS/Linke","2015","Couple + C. LE 16 ","152","0.062876349873055","0.0528285171340927","0.0729241826120173","5"
"PDS/Linke","2015","1-pers.-HH","157","0.0904848103603086","0.0764105861260466","0.104559034594571","5"
"PDS/Linke","2015","Single parent ","89","0.131337386407868","0.105684825561284","0.156989947254451","5"
"PDS/Linke","2015","Couple + C. LE and GT 16","61","0.0802488335736479","0.0601230124246424","0.100374654722653","5"
"PDS/Linke","2015","Couple + C. GT 16 ","60","0.0351962854395914","0.0242365245954467","0.0461560462837361","5"
"SPD","2015","(Married) couple without C. ","1156","0.308615102002742","0.293951516472557","0.323278687532926","2"
"SPD","2015","Couple + C. LE and GT 16","167","0.255223524088697","0.22292576454155","0.287521283635845","2"
"SPD","2015","1-pers.-HH","504","0.317017229241852","0.294188698837807","0.339845759645897","2"
"SPD","2015","Couple + C. GT 16 ","316","0.278068784885398","0.251421239648797","0.304716330121998","2"
"SPD","2015","Single parent ","199","0.266607488501505","0.233024805973392","0.300190171029618","2"
"SPD","2015","Couple + C. LE 16 ","579","0.260944429365997","0.242766565389741","0.279122293342253","2"
"AfD","2016","Single parent ","51","0.0957023008249568","0.0722218550683513","0.119182746581562","7"
"AfD","2016","Couple + C. LE and GT 16","43","0.0534994626754648","0.0370512471381523","0.0699476782127773","7"
"AfD","2016","(Married) couple without C. ","160","0.046443281353258","0.0394803659240491","0.053406196782467","7"
"AfD","2016","Couple + C. LE 16 ","139","0.0787729815366862","0.0669223959620596","0.0906235671113128","7"
"AfD","2016","Couple + C. GT 16 ","53","0.0557793610488298","0.0415837285807417","0.0699749935169179","7"
"AfD","2016","1-pers.-HH","72","0.0477417495830924","0.036830874807719","0.0586526243584658","7"
"CDU/CSU","2016","(Married) couple without C. ","1528","0.431814885728063","0.415425973194976","0.44820379826115","1"
"CDU/CSU","2016","Single parent ","145","0.272145808532097","0.236622578057151","0.307669039007042","1"
"CDU/CSU","2016","Couple + C. GT 16 ","401","0.41369292937819","0.383229215373198","0.444156643383182","1"
"CDU/CSU","2016","Couple + C. LE and GT 16","255","0.345277081080724","0.31052376153652","0.380030400624928","1"
"CDU/CSU","2016","1-pers.-HH","537","0.367861399564639","0.343185028125894","0.392537771003383","1"
"CDU/CSU","2016","Couple + C. LE 16 ","751","0.370117090746193","0.348876464468714","0.391357717023673","1"
"FDP","2016","(Married) couple without C. ","123","0.0283743311563815","0.0228805834223857","0.0338680788903773","3"
"FDP","2016","Couple + C. LE 16 ","60","0.041014359513227","0.0322898332454221","0.0497388857810318","3"
"FDP","2016","Couple + C. LE and GT 16","16","","","","3"
"FDP","2016","1-pers.-HH","47","0.0261033355353812","0.017944325332013","0.0342623457387495","3"
"FDP","2016","Single parent ","7","","","","3"
"FDP","2016","Couple + C. GT 16 ","31","0.0413487595845334","0.029033521939514","0.0536639972295529","3"
"NPD Combination","2016","Couple + C. LE 16 ","14","","","","6"
"NPD Combination","2016","1-pers.-HH","12","","","","6"
"NPD Combination","2016","Single parent ","10","","","","6"
"NPD Combination","2016","Couple + C. LE and GT 16","4","","","","6"
"NPD Combination","2016","Couple + C. GT 16 ","10","","","","6"
"NPD Combination","2016","(Married) couple without C. ","16","","","","6"
"Other","2016","Couple + C. LE 16 ","39","0.0225440476060141","0.0160137589338594","0.0290743362781689","8"
"Other","2016","Couple + C. GT 16 ","15","","","","8"
"Other","2016","Couple + C. LE and GT 16","13","","","","8"
"Other","2016","1-pers.-HH","17","","","","8"
"Other","2016","(Married) couple without C. ","37","0.0106627880129138","0.007264470397385","0.0140611056284425","8"
"Other","2016","Single parent ","22","","","","8"
"PDS/Linke","2016","1-pers.-HH","156","0.0916639194204434","0.0768981688325602","0.106429670008327","5"
"PDS/Linke","2016","(Married) couple without C. ","257","0.056138037631173","0.0485218214491813","0.0637542538131647","5"
"PDS/Linke","2016","Couple + C. LE 16 ","120","0.0456299334933809","0.0364497543103094","0.0548101126764524","5"
"PDS/Linke","2016","Single parent ","73","0.114778116668484","0.0893364796080374","0.140219753728931","5"
"PDS/Linke","2016","Couple + C. LE and GT 16","45","0.0538129924613547","0.0373193829801063","0.070306601942603","5"
"PDS/Linke","2016","Couple + C. GT 16 ","52","0.0446980457223651","0.0319161333633084","0.0574799580814219","5"
"SPD","2016","(Married) couple without C. ","987","0.288231489347324","0.273245117472601","0.303217861222047","2"
"SPD","2016","Couple + C. LE and GT 16","161","0.271011034211938","0.238521939515374","0.303500128908501","2"
"SPD","2016","Couple + C. GT 16 ","275","0.249547594742235","0.222779373957378","0.276315815527092","2"
"SPD","2016","1-pers.-HH","420","0.29891107962026","0.275485486670196","0.322336672570324","2"
"SPD","2016","Single parent ","142","0.210536067268521","0.177995970889366","0.243076163647676","2"
"SPD","2016","Couple + C. LE 16 ","450","0.206607488120166","0.188796627177001","0.224418349063332","2"
"AfD","2017","1-pers.-HH","68","0.0415192772214015","0.0323518319677307","0.0506867224750724","7"
"AfD","2017","(Married) couple without C. ","190","0.0590387623303722","0.0516339140579962","0.0664436106027483","7"
"AfD","2017","Couple + C. LE 16 ","110","0.0550775312203388","0.045709322636046","0.0644457398046316","7"
"AfD","2017","Couple + C. LE and GT 16","45","0.0782875567747961","0.0599240221850582","0.096651091364534","7"
"AfD","2017","Single parent ","42","0.0637538585795899","0.0456162527383362","0.0818914644208436","7"
"AfD","2017","Couple + C. GT 16 ","51","0.0556336004567202","0.0424602246776986","0.0688069762357419","7"
"CDU/CSU","2017","1-pers.-HH","639","0.348576490128751","0.326678084204681","0.37047489605282","1"
"CDU/CSU","2017","Couple + C. GT 16 ","452","0.371865685424981","0.34408918385666","0.399642186993303","1"
"CDU/CSU","2017","Couple + C. LE and GT 16","329","0.355310514971505","0.322592156546936","0.388028873396074","1"
"CDU/CSU","2017","(Married) couple without C. ","1572","0.397233395087965","0.381860376835035","0.412606413340895","1"
"CDU/CSU","2017","Couple + C. LE 16 ","992","0.389999722542726","0.369970301481228","0.410029143604224","1"
"CDU/CSU","2017","Single parent ","190","0.2752619540882","0.242103419685476","0.308420488490924","1"
"FDP","2017","(Married) couple without C. ","182","0.0440012747600074","0.037557758020366","0.0504447914996488","3"
"FDP","2017","Couple + C. LE 16 ","75","0.0427010632394886","0.0343984584838323","0.0510036679951449","3"
"FDP","2017","Couple + C. LE and GT 16","34","0.0304986805376345","0.0187435647861214","0.0422537962891477","3"
"FDP","2017","1-pers.-HH","70","0.0383910972752886","0.0295613913057192","0.047220803244858","3"
"FDP","2017","Couple + C. GT 16 ","53","0.040457973972659","0.0291341711289424","0.0517817768163757","3"
"FDP","2017","Single parent ","19","","","","3"
"NPD Combination","2017","(Married) couple without C. ","8","","","","6"
"NPD Combination","2017","1-pers.-HH","14","","","","6"
"NPD Combination","2017","Single parent ","14","","","","6"
"NPD Combination","2017","Couple + C. LE 16 ","24","","","","6"
"NPD Combination","2017","Couple + C. GT 16 ","13","","","","6"
"NPD Combination","2017","Couple + C. LE and GT 16","14","","","","6"
"Other","2017","1-pers.-HH","24","","","","8"
"Other","2017","(Married) couple without C. ","26","","","","8"
"Other","2017","Single parent ","14","","","","8"
"Other","2017","Couple + C. LE 16 ","31","0.0219842938446983","0.0159628532529696","0.0280057344364269","8"
"Other","2017","Couple + C. GT 16 ","13","","","","8"
"Other","2017","Couple + C. LE and GT 16","10","","","","8"
"PDS/Linke","2017","1-pers.-HH","213","0.107195865557411","0.0929791637084277","0.121412567406394","5"
"PDS/Linke","2017","Single parent ","85","0.129810247226502","0.104858947516533","0.15476154693647","5"
"PDS/Linke","2017","(Married) couple without C. ","273","0.0552765149311337","0.0480971776286611","0.0624558522336062","5"
"PDS/Linke","2017","Couple + C. LE 16 ","120","0.0533906822792694","0.0441588192141659","0.0626225453443728","5"
"PDS/Linke","2017","Couple + C. LE and GT 16","54","0.0549541398666799","0.0393751666163932","0.0705331131169666","5"
"PDS/Linke","2017","Couple + C. GT 16 ","58","0.0467801109413514","0.0346438360435829","0.05891638583912","5"
"SPD","2017","(Married) couple without C. ","1259","0.33109154046928","0.316306617652785","0.345876463285775","2"
"SPD","2017","Couple + C. LE 16 ","567","0.2561333046064","0.238208607942414","0.274058001270386","2"
"SPD","2017","1-pers.-HH","570","0.331557990006772","0.309923664547407","0.353192315466136","2"
"SPD","2017","Single parent ","185","0.259302787688181","0.22676742518512","0.291838150191243","2"
"SPD","2017","Couple + C. LE and GT 16","192","0.302159745655436","0.270768503996884","0.333550987313988","2"
