"party","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Grüne","1989","16-34 y.","(1a) inadequately completed","","","",""
"Grüne","1989","16-34 y.","(1b) general elementary school","39","0.148426321091985","0.103817601878232","0.193035040305738"
"Grüne","1989","16-34 y.","(1c) basic vocational qualification","","","",""
"Grüne","1989","16-34 y.","(2b) intermediate general qualification","","","",""
"Grüne","1989","16-34 y.","(2a) intermediate vocational","30","0.112926999887005","0.0759865557660079","0.149867444008003"
"Grüne","1989","16-34 y.","(2c_gen) general maturity certificate","41","0.28187663829832","0.211274986625187","0.352478289971453"
"Grüne","1989","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1989","16-34 y.","(3a) lower tertiary education","","","",""
"Grüne","1989","16-34 y.","(3b) higher tertiary education","","","",""
"Grüne","1989","35-65 y.","(0) in school","","","",""
"Grüne","1989","35-65 y.","(1a) inadequately completed","","","",""
"Grüne","1989","35-65 y.","(1b) general elementary school","","","",""
"Grüne","1989","35-65 y.","(1c) basic vocational qualification","","","",""
"Grüne","1989","35-65 y.","(2b) intermediate general qualification","","","",""
"Grüne","1989","35-65 y.","(2a) intermediate vocational","","","",""
"Grüne","1989","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Grüne","1989","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1989","35-65 y.","(3a) lower tertiary education","","","",""
"Grüne","1989","35-65 y.","(3b) higher tertiary education","30","0.141190324029305","0.0948595926563504","0.18752105540226"
"Grüne","1989","66 and older","(0) in school","","","",""
"Grüne","1989","66 and older","(1a) inadequately completed","","","",""
"Grüne","1989","66 and older","(1b) general elementary school","","","",""
"Grüne","1989","66 and older","(1c) basic vocational qualification","","","",""
"Grüne","1989","66 and older","(2b) intermediate general qualification","","","",""
"Grüne","1989","66 and older","(2a) intermediate vocational","","","",""
"Grüne","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"Grüne","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1989","66 and older","(3a) lower tertiary education","","","",""
"Grüne","1989","66 and older","(3b) higher tertiary education","","","",""
"PDS/Linke","1989","16-34 y.","(0) in school","","","",""
"PDS/Linke","1989","16-34 y.","(1a) inadequately completed","","","",""
"PDS/Linke","1989","16-34 y.","(1b) general elementary school","","","",""
"PDS/Linke","1989","16-34 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","1989","16-34 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","1989","16-34 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","1989","16-34 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1989","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1989","16-34 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","1989","16-34 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","1989","35-65 y.","(0) in school","","","",""
"PDS/Linke","1989","35-65 y.","(1a) inadequately completed","","","",""
"PDS/Linke","1989","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","1989","35-65 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","1989","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","1989","35-65 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","1989","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1989","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1989","35-65 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","1989","35-65 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","1989","66 and older","(0) in school","","","",""
"PDS/Linke","1989","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","1989","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","1989","66 and older","(1c) basic vocational qualification","","","",""
"PDS/Linke","1989","66 and older","(2b) intermediate general qualification","","","",""
"PDS/Linke","1989","66 and older","(2a) intermediate vocational","","","",""
"PDS/Linke","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1989","66 and older","(3a) lower tertiary education","","","",""
"PDS/Linke","1989","66 and older","(3b) higher tertiary education","","","",""
"NPD Combination","1989","16-34 y.","(0) in school","","","",""
"NPD Combination","1989","16-34 y.","(1a) inadequately completed","","","",""
"NPD Combination","1989","16-34 y.","(1b) general elementary school","","","",""
"NPD Combination","1989","16-34 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","1989","16-34 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","1989","16-34 y.","(2a) intermediate vocational","","","",""
"NPD Combination","1989","16-34 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1989","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1989","16-34 y.","(3a) lower tertiary education","","","",""
"NPD Combination","1989","16-34 y.","(3b) higher tertiary education","","","",""
"NPD Combination","1989","35-65 y.","(0) in school","","","",""
"NPD Combination","1989","35-65 y.","(1a) inadequately completed","","","",""
"NPD Combination","1989","35-65 y.","(1b) general elementary school","","","",""
"NPD Combination","1989","35-65 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","1989","35-65 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","1989","35-65 y.","(2a) intermediate vocational","","","",""
"NPD Combination","1989","35-65 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1989","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1989","35-65 y.","(3a) lower tertiary education","","","",""
"NPD Combination","1989","35-65 y.","(3b) higher tertiary education","","","",""
"NPD Combination","1989","66 and older","(0) in school","","","",""
"NPD Combination","1989","66 and older","(1a) inadequately completed","","","",""
"NPD Combination","1989","66 and older","(1b) general elementary school","","","",""
"NPD Combination","1989","66 and older","(1c) basic vocational qualification","","","",""
"NPD Combination","1989","66 and older","(2b) intermediate general qualification","","","",""
"NPD Combination","1989","66 and older","(2a) intermediate vocational","","","",""
"NPD Combination","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1989","66 and older","(3a) lower tertiary education","","","",""
"NPD Combination","1989","66 and older","(3b) higher tertiary education","","","",""
"AfD","1989","16-34 y.","(0) in school","","","",""
"AfD","1989","16-34 y.","(1a) inadequately completed","","","",""
"AfD","1989","16-34 y.","(1b) general elementary school","","","",""
"AfD","1989","16-34 y.","(1c) basic vocational qualification","","","",""
"AfD","1989","16-34 y.","(2b) intermediate general qualification","","","",""
"AfD","1989","16-34 y.","(2a) intermediate vocational","","","",""
"AfD","1989","16-34 y.","(2c_gen) general maturity certificate","","","",""
"AfD","1989","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","1989","16-34 y.","(3a) lower tertiary education","","","",""
"AfD","1989","16-34 y.","(3b) higher tertiary education","","","",""
"AfD","1989","35-65 y.","(0) in school","","","",""
"AfD","1989","35-65 y.","(1a) inadequately completed","","","",""
"AfD","1989","35-65 y.","(1b) general elementary school","","","",""
"AfD","1989","35-65 y.","(1c) basic vocational qualification","","","",""
"AfD","1989","35-65 y.","(2b) intermediate general qualification","","","",""
"AfD","1989","35-65 y.","(2a) intermediate vocational","","","",""
"AfD","1989","35-65 y.","(2c_gen) general maturity certificate","","","",""
"AfD","1989","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","1989","35-65 y.","(3a) lower tertiary education","","","",""
"AfD","1989","35-65 y.","(3b) higher tertiary education","","","",""
"AfD","1989","66 and older","(0) in school","","","",""
"AfD","1989","66 and older","(1a) inadequately completed","","","",""
"AfD","1989","66 and older","(1b) general elementary school","","","",""
"AfD","1989","66 and older","(1c) basic vocational qualification","","","",""
"AfD","1989","66 and older","(2b) intermediate general qualification","","","",""
"AfD","1989","66 and older","(2a) intermediate vocational","","","",""
"AfD","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"AfD","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"AfD","1989","66 and older","(3a) lower tertiary education","","","",""
"AfD","1989","66 and older","(3b) higher tertiary education","","","",""
"Other","1989","16-34 y.","(0) in school","","","",""
"Other","1989","16-34 y.","(1a) inadequately completed","","","",""
"Other","1989","16-34 y.","(1b) general elementary school","","","",""
"Other","1989","16-34 y.","(1c) basic vocational qualification","","","",""
"Other","1989","16-34 y.","(2b) intermediate general qualification","","","",""
"Other","1989","16-34 y.","(2a) intermediate vocational","","","",""
"Other","1989","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Other","1989","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","1989","16-34 y.","(3a) lower tertiary education","","","",""
"Other","1989","16-34 y.","(3b) higher tertiary education","","","",""
"Other","1989","35-65 y.","(0) in school","","","",""
"Other","1989","35-65 y.","(1a) inadequately completed","","","",""
"Other","1989","35-65 y.","(1b) general elementary school","","","",""
"Other","1989","35-65 y.","(1c) basic vocational qualification","42","0.0380967522865934","0.0273505277478332","0.0488429768253536"
"Other","1989","35-65 y.","(2b) intermediate general qualification","","","",""
"Other","1989","35-65 y.","(2a) intermediate vocational","","","",""
"Other","1989","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Other","1989","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","1989","35-65 y.","(3a) lower tertiary education","","","",""
"Other","1989","35-65 y.","(3b) higher tertiary education","","","",""
"Other","1989","66 and older","(0) in school","","","",""
"Other","1989","66 and older","(1a) inadequately completed","","","",""
"Other","1989","66 and older","(1b) general elementary school","","","",""
"Other","1989","66 and older","(1c) basic vocational qualification","","","",""
"Other","1989","66 and older","(2b) intermediate general qualification","","","",""
"Other","1989","66 and older","(2a) intermediate vocational","","","",""
"Other","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"Other","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Other","1989","66 and older","(3a) lower tertiary education","","","",""
"Other","1989","66 and older","(3b) higher tertiary education","","","",""
"CDU/CSU","1990","16-34 y.","(0) in school","","","",""
"CDU/CSU","1990","16-34 y.","(1a) inadequately completed","","","",""
"CDU/CSU","1990","16-34 y.","(1b) general elementary school","38","0.231343444597072","0.176607144983585","0.286079744210559"
"CDU/CSU","1990","16-34 y.","(1c) basic vocational qualification","138","0.398883726430536","0.351715415749329","0.446052037111743"
"CDU/CSU","1990","16-34 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","1990","16-34 y.","(2a) intermediate vocational","111","0.339883363958849","0.287408512830682","0.392358215087015"
"CDU/CSU","1990","16-34 y.","(2c_gen) general maturity certificate","46","0.288786304024693","0.220859936942888","0.356712671106497"
"CDU/CSU","1990","16-34 y.","(2c_voc) vocational maturity certificate","30","0.275406623556487","0.191925916495179","0.358887330617795"
"CDU/CSU","1990","16-34 y.","(3a) lower tertiary education","","","",""
"CDU/CSU","1990","16-34 y.","(3b) higher tertiary education","","","",""
"CDU/CSU","1990","35-65 y.","(0) in school","","","",""
"CDU/CSU","1990","35-65 y.","(1a) inadequately completed","","","",""
"CDU/CSU","1990","35-65 y.","(1b) general elementary school","197","0.396266328935334","0.355088377943578","0.43744427992709"
"CDU/CSU","1990","35-65 y.","(1c) basic vocational qualification","469","0.398032630188948","0.370621568301403","0.425443692076493"
"CDU/CSU","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","1990","35-65 y.","(2a) intermediate vocational","167","0.465734343226715","0.415112094173022","0.516356592280408"
"CDU/CSU","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1990","35-65 y.","(2c_voc) vocational maturity certificate","32","0.378637771556975","0.284506831100871","0.472768712013079"
"CDU/CSU","1990","35-65 y.","(3a) lower tertiary education","41","0.41262798999277","0.317553184743453","0.507702795242087"
"CDU/CSU","1990","35-65 y.","(3b) higher tertiary education","67","0.304754700625328","0.243510853855877","0.36599854739478"
"CDU/CSU","1990","66 and older","(0) in school","","","",""
"CDU/CSU","1990","66 and older","(1a) inadequately completed","","","",""
"CDU/CSU","1990","66 and older","(1b) general elementary school","99","0.41837301115165","0.353189033814863","0.483556988488437"
"CDU/CSU","1990","66 and older","(1c) basic vocational qualification","123","0.471010610289315","0.410683983429004","0.531337237149625"
"CDU/CSU","1990","66 and older","(2b) intermediate general qualification","","","",""
"CDU/CSU","1990","66 and older","(2a) intermediate vocational","61","0.688916385974464","0.593274383269894","0.784558388679034"
"CDU/CSU","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","1990","66 and older","(3a) lower tertiary education","","","",""
"CDU/CSU","1990","66 and older","(3b) higher tertiary education","","","",""
"SPD","1990","16-34 y.","(0) in school","32","0.456332285660923","0.334302605269297","0.578361966052548"
"SPD","1990","16-34 y.","(1a) inadequately completed","35","0.674957345694839","0.548856355097863","0.801058336291814"
"SPD","1990","16-34 y.","(1b) general elementary school","152","0.598588538124842","0.534961786659899","0.662215289589785"
"SPD","1990","16-34 y.","(1c) basic vocational qualification","220","0.481391015014069","0.433260896745683","0.529521133282455"
"SPD","1990","16-34 y.","(2b) intermediate general qualification","49","0.473247132833309","0.36893034520096","0.577563920465658"
"SPD","1990","16-34 y.","(2a) intermediate vocational","162","0.523379361365839","0.468048091074153","0.578710631657525"
"SPD","1990","16-34 y.","(2c_gen) general maturity certificate","83","0.441183797675696","0.36676300217561","0.515604593175782"
"SPD","1990","16-34 y.","(2c_voc) vocational maturity certificate","50","0.380708450114024","0.289969116867288","0.471447783360759"
"SPD","1990","16-34 y.","(3a) lower tertiary education","","","",""
"SPD","1990","16-34 y.","(3b) higher tertiary education","33","0.392230132985019","0.287191489490217","0.497268776479821"
"SPD","1990","35-65 y.","(0) in school","","","",""
"SPD","1990","35-65 y.","(1a) inadequately completed","116","0.884502024511609","0.83078459305387","0.938219455969348"
"SPD","1990","35-65 y.","(1b) general elementary school","311","0.54075345131947","0.498799675971813","0.582707226667127"
"SPD","1990","35-65 y.","(1c) basic vocational qualification","684","0.543803432345493","0.515911601314891","0.571695263376094"
"SPD","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"SPD","1990","35-65 y.","(2a) intermediate vocational","157","0.407019768134458","0.357163297172788","0.456876239096128"
"SPD","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"SPD","1990","35-65 y.","(2c_voc) vocational maturity certificate","51","0.428244118893052","0.332215865647385","0.524272372138719"
"SPD","1990","35-65 y.","(3a) lower tertiary education","41","0.398841927078888","0.304278277831654","0.493405576326123"
"SPD","1990","35-65 y.","(3b) higher tertiary education","96","0.447443614964406","0.381286633347931","0.513600596580881"
"SPD","1990","66 and older","(0) in school","","","",""
"SPD","1990","66 and older","(1a) inadequately completed","","","",""
"SPD","1990","66 and older","(1b) general elementary school","119","0.571776327640913","0.506390267154124","0.637162388127702"
"SPD","1990","66 and older","(1c) basic vocational qualification","121","0.447234599281348","0.387143750332853","0.507325448229842"
"SPD","1990","66 and older","(2b) intermediate general qualification","","","",""
"SPD","1990","66 and older","(2a) intermediate vocational","","","",""
"SPD","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"SPD","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"SPD","1990","66 and older","(3a) lower tertiary education","","","",""
"SPD","1990","66 and older","(3b) higher tertiary education","","","",""
"FDP","1990","16-34 y.","(0) in school","","","",""
"FDP","1990","16-34 y.","(1a) inadequately completed","","","",""
"FDP","1990","16-34 y.","(1b) general elementary school","","","",""
"FDP","1990","16-34 y.","(1c) basic vocational qualification","","","",""
"FDP","1990","16-34 y.","(2b) intermediate general qualification","","","",""
"FDP","1990","16-34 y.","(2a) intermediate vocational","","","",""
"FDP","1990","16-34 y.","(2c_gen) general maturity certificate","","","",""
"FDP","1990","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","1990","16-34 y.","(3a) lower tertiary education","","","",""
"FDP","1990","16-34 y.","(3b) higher tertiary education","","","",""
"FDP","1990","35-65 y.","(0) in school","","","",""
"FDP","1990","35-65 y.","(1a) inadequately completed","","","",""
"FDP","1990","35-65 y.","(1b) general elementary school","","","",""
"FDP","1990","35-65 y.","(1c) basic vocational qualification","31","0.0233538566097356","0.0148966299320215","0.0318110832874497"
"FDP","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"FDP","1990","35-65 y.","(2a) intermediate vocational","","","",""
"FDP","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"FDP","1990","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","1990","35-65 y.","(3a) lower tertiary education","","","",""
"FDP","1990","35-65 y.","(3b) higher tertiary education","","","",""
"FDP","1990","66 and older","(0) in school","","","",""
"FDP","1990","66 and older","(1a) inadequately completed","","","",""
"FDP","1990","66 and older","(1b) general elementary school","","","",""
"FDP","1990","66 and older","(1c) basic vocational qualification","","","",""
"FDP","1990","66 and older","(2b) intermediate general qualification","","","",""
"FDP","1990","66 and older","(2a) intermediate vocational","","","",""
"FDP","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"FDP","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"FDP","1990","66 and older","(3a) lower tertiary education","","","",""
"FDP","1990","66 and older","(3b) higher tertiary education","","","",""
"Grüne","1990","16-34 y.","(0) in school","","","",""
"Grüne","1990","16-34 y.","(1a) inadequately completed","","","",""
"Grüne","1990","16-34 y.","(1b) general elementary school","","","",""
"Grüne","1990","16-34 y.","(1c) basic vocational qualification","32","0.0801433251379956","0.0539891106408498","0.106297539635141"
"Grüne","1990","16-34 y.","(2b) intermediate general qualification","","","",""
"Grüne","1990","16-34 y.","(2a) intermediate vocational","","","",""
"Grüne","1990","16-34 y.","(2c_gen) general maturity certificate","33","0.219743224130859","0.157681111320476","0.281805336941243"
"Grüne","1990","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1990","16-34 y.","(3a) lower tertiary education","","","",""
"Grüne","1990","16-34 y.","(3b) higher tertiary education","","","",""
"Grüne","1990","35-65 y.","(0) in school","","","",""
"Grüne","1990","35-65 y.","(1a) inadequately completed","","","",""
"Grüne","1990","35-65 y.","(1b) general elementary school","","","",""
"Grüne","1990","35-65 y.","(1c) basic vocational qualification","","","",""
"Grüne","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"Grüne","1990","35-65 y.","(2a) intermediate vocational","","","",""
"Grüne","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Grüne","1990","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1990","35-65 y.","(3a) lower tertiary education","","","",""
"Grüne","1990","35-65 y.","(3b) higher tertiary education","","","",""
"Grüne","1990","66 and older","(0) in school","","","",""
"Grüne","1990","66 and older","(1a) inadequately completed","","","",""
"Grüne","1990","66 and older","(1b) general elementary school","","","",""
"Grüne","1990","66 and older","(1c) basic vocational qualification","","","",""
"Grüne","1990","66 and older","(2b) intermediate general qualification","","","",""
"Grüne","1990","66 and older","(2a) intermediate vocational","","","",""
"Grüne","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"Grüne","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1990","66 and older","(3a) lower tertiary education","","","",""
"Grüne","1990","66 and older","(3b) higher tertiary education","","","",""
"PDS/Linke","1990","16-34 y.","(0) in school","","","",""
"PDS/Linke","1990","16-34 y.","(1a) inadequately completed","","","",""
"PDS/Linke","1990","16-34 y.","(1b) general elementary school","","","",""
"PDS/Linke","1990","16-34 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","1990","16-34 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","1990","16-34 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","1990","16-34 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1990","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1990","16-34 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","1990","16-34 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","1990","35-65 y.","(0) in school","","","",""
"PDS/Linke","1990","35-65 y.","(1a) inadequately completed","","","",""
"PDS/Linke","1990","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","1990","35-65 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","1990","35-65 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1990","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1990","35-65 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","1990","35-65 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","1990","66 and older","(0) in school","","","",""
"PDS/Linke","1990","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","1990","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","1990","66 and older","(1c) basic vocational qualification","","","",""
"PDS/Linke","1990","66 and older","(2b) intermediate general qualification","","","",""
"PDS/Linke","1990","66 and older","(2a) intermediate vocational","","","",""
"PDS/Linke","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1990","66 and older","(3a) lower tertiary education","","","",""
"PDS/Linke","1990","66 and older","(3b) higher tertiary education","","","",""
"NPD Combination","1990","16-34 y.","(0) in school","","","",""
"NPD Combination","1990","16-34 y.","(1a) inadequately completed","","","",""
"NPD Combination","1990","16-34 y.","(1b) general elementary school","","","",""
"NPD Combination","1990","16-34 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","1990","16-34 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","1990","16-34 y.","(2a) intermediate vocational","","","",""
"NPD Combination","1990","16-34 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1990","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1990","16-34 y.","(3a) lower tertiary education","","","",""
"NPD Combination","1990","16-34 y.","(3b) higher tertiary education","","","",""
"NPD Combination","1990","35-65 y.","(0) in school","","","",""
"NPD Combination","1990","35-65 y.","(1a) inadequately completed","","","",""
"NPD Combination","1990","35-65 y.","(1b) general elementary school","","","",""
"NPD Combination","1990","35-65 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","1990","35-65 y.","(2a) intermediate vocational","","","",""
"NPD Combination","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1990","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1990","35-65 y.","(3a) lower tertiary education","","","",""
"NPD Combination","1990","35-65 y.","(3b) higher tertiary education","","","",""
"NPD Combination","1990","66 and older","(0) in school","","","",""
"NPD Combination","1990","66 and older","(1a) inadequately completed","","","",""
"NPD Combination","1990","66 and older","(1b) general elementary school","","","",""
"NPD Combination","1990","66 and older","(1c) basic vocational qualification","","","",""
"NPD Combination","1990","66 and older","(2b) intermediate general qualification","","","",""
"NPD Combination","1990","66 and older","(2a) intermediate vocational","","","",""
"NPD Combination","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1990","66 and older","(3a) lower tertiary education","","","",""
"NPD Combination","1990","66 and older","(3b) higher tertiary education","","","",""
"AfD","1990","16-34 y.","(0) in school","","","",""
"AfD","1990","16-34 y.","(1a) inadequately completed","","","",""
"AfD","1990","16-34 y.","(1b) general elementary school","","","",""
"AfD","1990","16-34 y.","(1c) basic vocational qualification","","","",""
"AfD","1990","16-34 y.","(2b) intermediate general qualification","","","",""
"AfD","1990","16-34 y.","(2a) intermediate vocational","","","",""
"AfD","1990","16-34 y.","(2c_gen) general maturity certificate","","","",""
"AfD","1990","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","1990","16-34 y.","(3a) lower tertiary education","","","",""
"AfD","1990","16-34 y.","(3b) higher tertiary education","","","",""
"AfD","1990","35-65 y.","(0) in school","","","",""
"AfD","1990","35-65 y.","(1a) inadequately completed","","","",""
"AfD","1990","35-65 y.","(1b) general elementary school","","","",""
"AfD","1990","35-65 y.","(1c) basic vocational qualification","","","",""
"AfD","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"AfD","1990","35-65 y.","(2a) intermediate vocational","","","",""
"AfD","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"AfD","1990","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","1990","35-65 y.","(3a) lower tertiary education","","","",""
"AfD","1990","35-65 y.","(3b) higher tertiary education","","","",""
"AfD","1990","66 and older","(0) in school","","","",""
"AfD","1990","66 and older","(1a) inadequately completed","","","",""
"AfD","1990","66 and older","(1b) general elementary school","","","",""
"AfD","1990","66 and older","(1c) basic vocational qualification","","","",""
"AfD","1990","66 and older","(2b) intermediate general qualification","","","",""
"AfD","1990","66 and older","(2a) intermediate vocational","","","",""
"AfD","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"AfD","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"AfD","1990","66 and older","(3a) lower tertiary education","","","",""
"AfD","1990","66 and older","(3b) higher tertiary education","","","",""
"Other","1990","16-34 y.","(0) in school","","","",""
"Other","1990","16-34 y.","(1a) inadequately completed","","","",""
"Other","1990","16-34 y.","(1b) general elementary school","","","",""
"Other","1990","16-34 y.","(1c) basic vocational qualification","","","",""
"Other","1990","16-34 y.","(2b) intermediate general qualification","","","",""
"Other","1990","16-34 y.","(2a) intermediate vocational","","","",""
"Other","1990","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Other","1990","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","1990","16-34 y.","(3a) lower tertiary education","","","",""
"Other","1990","16-34 y.","(3b) higher tertiary education","","","",""
"Other","1990","35-65 y.","(0) in school","","","",""
"Other","1990","35-65 y.","(1a) inadequately completed","","","",""
"Other","1990","35-65 y.","(1b) general elementary school","","","",""
"Other","1990","35-65 y.","(1c) basic vocational qualification","","","",""
"Other","1990","35-65 y.","(2b) intermediate general qualification","","","",""
"Other","1990","35-65 y.","(2a) intermediate vocational","","","",""
"Other","1990","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Other","1990","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","1990","35-65 y.","(3a) lower tertiary education","","","",""
"Other","1990","35-65 y.","(3b) higher tertiary education","","","",""
"Other","1990","66 and older","(0) in school","","","",""
"Other","1990","66 and older","(1a) inadequately completed","","","",""
"Other","1990","66 and older","(1b) general elementary school","","","",""
"Other","1990","66 and older","(1c) basic vocational qualification","","","",""
"Other","1990","66 and older","(2b) intermediate general qualification","","","",""
"Other","1990","66 and older","(2a) intermediate vocational","","","",""
"Other","1990","66 and older","(2c_gen) general maturity certificate","","","",""
"Other","1990","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Other","1990","66 and older","(3a) lower tertiary education","","","",""
"Other","1990","66 and older","(3b) higher tertiary education","","","",""
"CDU/CSU","1991","16-34 y.","(0) in school","","","",""
"CDU/CSU","1991","16-34 y.","(1a) inadequately completed","","","",""
"CDU/CSU","1991","16-34 y.","(1b) general elementary school","","","",""
"CDU/CSU","1991","16-34 y.","(1c) basic vocational qualification","124","0.421688099681927","0.365430788317549","0.477945411046306"
"CDU/CSU","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","1991","16-34 y.","(2a) intermediate vocational","117","0.363099002619072","0.309129717696709","0.417068287541434"
