"party","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Grüne","1999","Couple + C. GT 16 ","no migration background","43","0.0535381248747979","0.037978353655025","0.0690978960945709","4"
"Grüne","1999","Couple + C. GT 16 ","direct migration background","8","","","","4"
"Grüne","1999","Couple + C. GT 16 ","indirect migration background","3","","","","4"
"Grüne","1999","Couple + C. LE and GT 16","no migration background","22","","","","4"
"Grüne","1999","Couple + C. LE and GT 16","direct migration background","5","","","","4"
"Grüne","1999","Couple + C. LE and GT 16","indirect migration background","2","","","","4"
"NPD","1999","1-pers.-HH","no migration background","7","","","","6"
"NPD","1999","Couple + C. LE 16 ","no migration background","21","","","","6"
"NPD","1999","1-pers.-HH","direct migration background","","","","","6"
"NPD","1999","1-pers.-HH","indirect migration background","","","","","6"
"NPD","1999","(Married) couple without C. ","no migration background","23","","","","6"
"NPD","1999","Couple + C. LE 16 ","direct migration background","","","","","6"
"NPD","1999","Couple + C. LE 16 ","indirect migration background","","","","","6"
"NPD","1999","Couple + C. GT 16 ","no migration background","8","","","","6"
"NPD","1999","Couple + C. GT 16 ","direct migration background","","","","","6"
"NPD","1999","Couple + C. GT 16 ","indirect migration background","1","","","","6"
"NPD","1999","Couple + C. LE and GT 16","no migration background","13","","","","6"
"NPD","1999","Couple + C. LE and GT 16","direct migration background","","","","","6"
"NPD","1999","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"NPD","1999","(Married) couple without C. ","direct migration background","1","","","","6"
"NPD","1999","(Married) couple without C. ","indirect migration background","","","","","6"
"NPD","1999","Single parent ","no migration background","4","","","","6"
"NPD","1999","Single parent ","direct migration background","1","","","","6"
"NPD","1999","Single parent ","indirect migration background","","","","","6"
"Other","1999","1-pers.-HH","no migration background","6","","","","8"
"Other","1999","Couple + C. LE 16 ","no migration background","14","","","","8"
"Other","1999","Couple + C. LE 16 ","direct migration background","","","","","8"
"Other","1999","Couple + C. LE 16 ","indirect migration background","","","","","8"
"Other","1999","Couple + C. GT 16 ","no migration background","12","","","","8"
"Other","1999","Couple + C. GT 16 ","direct migration background","","","","","8"
"Other","1999","Couple + C. GT 16 ","indirect migration background","","","","","8"
"Other","1999","Couple + C. LE and GT 16","no migration background","14","","","","8"
"Other","1999","Couple + C. LE and GT 16","direct migration background","","","","","8"
"Other","1999","Couple + C. LE and GT 16","indirect migration background","","","","","8"
"Other","1999","1-pers.-HH","direct migration background","","","","","8"
"Other","1999","1-pers.-HH","indirect migration background","","","","","8"
"Other","1999","(Married) couple without C. ","no migration background","11","","","","8"
"Other","1999","(Married) couple without C. ","direct migration background","4","","","","8"
"Other","1999","(Married) couple without C. ","indirect migration background","3","","","","8"
"Other","1999","Single parent ","no migration background","4","","","","8"
"Other","1999","Single parent ","direct migration background","","","","","8"
"Other","1999","Single parent ","indirect migration background","","","","","8"
"PDS/Linke","1999","1-pers.-HH","direct migration background","1","","","","5"
"PDS/Linke","1999","Couple + C. LE 16 ","no migration background","49","0.0307104746220399","0.0203630448231791","0.0410579044209006","5"
"PDS/Linke","1999","1-pers.-HH","no migration background","49","0.0515478990452703","0.0360007497960409","0.0670950482944997","5"
"PDS/Linke","1999","1-pers.-HH","indirect migration background","","","","","5"
"PDS/Linke","1999","(Married) couple without C. ","no migration background","110","0.0367831215332486","0.0284093394176473","0.0451569036488499","5"
"PDS/Linke","1999","(Married) couple without C. ","direct migration background","8","","","","5"
"PDS/Linke","1999","Couple + C. LE 16 ","direct migration background","4","","","","5"
"PDS/Linke","1999","Couple + C. LE 16 ","indirect migration background","","","","","5"
"PDS/Linke","1999","Couple + C. GT 16 ","no migration background","39","0.0270495159487373","0.0158359127353422","0.0382631191621324","5"
"PDS/Linke","1999","(Married) couple without C. ","indirect migration background","","","","","5"
"PDS/Linke","1999","Single parent ","no migration background","13","","","","5"
"PDS/Linke","1999","Single parent ","direct migration background","1","","","","5"
"PDS/Linke","1999","Single parent ","indirect migration background","","","","","5"
"PDS/Linke","1999","Couple + C. GT 16 ","direct migration background","2","","","","5"
"PDS/Linke","1999","Couple + C. GT 16 ","indirect migration background","2","","","","5"
"PDS/Linke","1999","Couple + C. LE and GT 16","no migration background","15","","","","5"
"PDS/Linke","1999","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"PDS/Linke","1999","Couple + C. LE and GT 16","direct migration background","","","","","5"
"SPD","1999","(Married) couple without C. ","no migration background","858","0.447385141798207","0.425265026801199","0.469505256795216","1"
"SPD","1999","Couple + C. LE 16 ","indirect migration background","24","","","","1"
"SPD","1999","Couple + C. GT 16 ","no migration background","341","0.442658126175458","0.408324859723622","0.476991392627295","1"
"SPD","1999","Couple + C. GT 16 ","direct migration background","73","0.530960374038809","0.443124268644334","0.618796479433285","1"
"SPD","1999","Couple + C. GT 16 ","indirect migration background","32","0.708334399937022","0.581068567401433","0.835600232472612","1"
"SPD","1999","Couple + C. LE and GT 16","no migration background","132","0.368505955329743","0.316615684883562","0.420396225775924","1"
"SPD","1999","Couple + C. LE and GT 16","direct migration background","31","0.521779732232295","0.404760656662452","0.638798807802138","1"
"SPD","1999","1-pers.-HH","no migration background","320","0.411663593389594","0.377059962266688","0.4462672245125","1"
"SPD","1999","1-pers.-HH","direct migration background","29","","","","1"
"SPD","1999","1-pers.-HH","indirect migration background","13","","","","1"
"SPD","1999","(Married) couple without C. ","direct migration background","101","0.429149843983426","0.364332739932422","0.493966948034429","1"
"SPD","1999","(Married) couple without C. ","indirect migration background","15","","","","1"
"SPD","1999","Single parent ","no migration background","101","0.449086996511878","0.38350891519941","0.514665077824346","1"
"SPD","1999","Single parent ","direct migration background","18","","","","1"
"SPD","1999","Couple + C. LE 16 ","no migration background","479","0.432526849852886","0.402814181211165","0.462239518494606","1"
"SPD","1999","Couple + C. LE 16 ","direct migration background","76","0.413332857051789","0.338647458435216","0.488018255668362","1"
"SPD","1999","Single parent ","indirect migration background","8","","","","1"
"SPD","1999","Couple + C. LE and GT 16","indirect migration background","12","","","","1"
"AfD","2000","Couple + C. LE 16 ","no migration background","","","","","7"
"AfD","2000","1-pers.-HH","no migration background","","","","","7"
"AfD","2000","Single parent ","direct migration background","","","","","7"
"AfD","2000","Single parent ","indirect migration background","","","","","7"
"AfD","2000","1-pers.-HH","direct migration background","","","","","7"
"AfD","2000","1-pers.-HH","indirect migration background","","","","","7"
"AfD","2000","(Married) couple without C. ","no migration background","","","","","7"
"AfD","2000","(Married) couple without C. ","direct migration background","","","","","7"
"AfD","2000","(Married) couple without C. ","indirect migration background","","","","","7"
"AfD","2000","Single parent ","no migration background","","","","","7"
"AfD","2000","Couple + C. GT 16 ","no migration background","","","","","7"
"AfD","2000","Couple + C. GT 16 ","indirect migration background","","","","","7"
"AfD","2000","Couple + C. LE and GT 16","no migration background","","","","","7"
"AfD","2000","Couple + C. LE and GT 16","direct migration background","","","","","7"
"AfD","2000","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"AfD","2000","Couple + C. LE 16 ","direct migration background","","","","","7"
"AfD","2000","Couple + C. LE 16 ","indirect migration background","","","","","7"
"AfD","2000","Couple + C. GT 16 ","direct migration background","","","","","7"
"CDU/CSU","2000","1-pers.-HH","no migration background","577","0.404940179775045","0.379551119882567","0.430329239667523","2"
"CDU/CSU","2000","1-pers.-HH","direct migration background","39","0.378060164699264","0.286182309399318","0.469938019999211","2"
"CDU/CSU","2000","1-pers.-HH","indirect migration background","11","","","","2"
"CDU/CSU","2000","(Married) couple without C. ","no migration background","1468","0.422948015957239","0.406655479222556","0.439240552691922","2"
"CDU/CSU","2000","(Married) couple without C. ","direct migration background","161","0.519697213444395","0.463535021888643","0.575859405000147","2"
"CDU/CSU","2000","Single parent ","no migration background","104","0.318986306155839","0.27043393972495","0.367538672586727","2"
"CDU/CSU","2000","Single parent ","direct migration background","15","","","","2"
"CDU/CSU","2000","(Married) couple without C. ","indirect migration background","9","","","","2"
"CDU/CSU","2000","Single parent ","indirect migration background","1","","","","2"
"CDU/CSU","2000","Couple + C. LE 16 ","no migration background","637","0.339523368797848","0.317749570719763","0.361297166875933","2"
"CDU/CSU","2000","Couple + C. GT 16 ","direct migration background","60","0.405785436249721","0.332186775829599","0.479384096669843","2"
"CDU/CSU","2000","Couple + C. GT 16 ","indirect migration background","14","","","","2"
"CDU/CSU","2000","Couple + C. LE and GT 16","no migration background","204","0.378343996707449","0.337813191114362","0.418874802300537","2"
"CDU/CSU","2000","Couple + C. LE and GT 16","direct migration background","59","0.501028686198622","0.407591267172941","0.594466105224303","2"
"CDU/CSU","2000","Couple + C. LE and GT 16","indirect migration background","9","","","","2"
"CDU/CSU","2000","Couple + C. GT 16 ","no migration background","553","0.42392160334245","0.397282725115598","0.450560481569303","2"
"CDU/CSU","2000","Couple + C. LE 16 ","direct migration background","89","0.324691668080539","0.266176674238794","0.383206661922284","2"
"CDU/CSU","2000","Couple + C. LE 16 ","indirect migration background","11","","","","2"
"FDP","2000","1-pers.-HH","direct migration background","2","","","","3"
"FDP","2000","(Married) couple without C. ","no migration background","98","0.0301403629404433","0.0245018260631695","0.0357788998177172","3"
"FDP","2000","(Married) couple without C. ","direct migration background","5","","","","3"
"FDP","2000","(Married) couple without C. ","indirect migration background","1","","","","3"
"FDP","2000","Couple + C. LE 16 ","no migration background","39","0.0275898813352401","0.020058575598632","0.0351211870718482","3"
"FDP","2000","Couple + C. LE 16 ","direct migration background","4","","","","3"
"FDP","2000","Couple + C. LE 16 ","indirect migration background","2","","","","3"
"FDP","2000","Couple + C. GT 16 ","no migration background","37","0.0256689494451171","0.0171440418082814","0.0341938570819529","3"
"FDP","2000","Couple + C. GT 16 ","direct migration background","2","","","","3"
"FDP","2000","1-pers.-HH","no migration background","55","0.0430203688826967","0.0325259285391836","0.0535148092262098","3"
"FDP","2000","1-pers.-HH","indirect migration background","4","","","","3"
"FDP","2000","Couple + C. GT 16 ","indirect migration background","1","","","","3"
"FDP","2000","Single parent ","no migration background","4","","","","3"
"FDP","2000","Single parent ","direct migration background","","","","","3"
"FDP","2000","Single parent ","indirect migration background","","","","","3"
"FDP","2000","Couple + C. LE and GT 16","no migration background","14","","","","3"
"FDP","2000","Couple + C. LE and GT 16","direct migration background","3","","","","3"
"FDP","2000","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Grüne","2000","1-pers.-HH","no migration background","113","0.0749207544557191","0.0613043823608553","0.0885371265505829","4"
"Grüne","2000","1-pers.-HH","direct migration background","7","","","","4"
"Grüne","2000","1-pers.-HH","indirect migration background","4","","","","4"
"Grüne","2000","(Married) couple without C. ","no migration background","152","0.036958988183131","0.0307371290916295","0.0431808472746325","4"
"Grüne","2000","(Married) couple without C. ","direct migration background","12","","","","4"
"Grüne","2000","(Married) couple without C. ","indirect migration background","7","","","","4"
"Grüne","2000","Single parent ","no migration background","41","0.127616150330992","0.0928582856370391","0.162374015024944","4"
"Grüne","2000","Single parent ","direct migration background","4","","","","4"
"Grüne","2000","Single parent ","indirect migration background","3","","","","4"
"Grüne","2000","Couple + C. LE 16 ","no migration background","204","0.1175304511287","0.102722475428803","0.132338426828598","4"
"Grüne","2000","Couple + C. LE 16 ","direct migration background","14","","","","4"
"Grüne","2000","Couple + C. LE 16 ","indirect migration background","2","","","","4"
"Grüne","2000","Couple + C. GT 16 ","no migration background","71","0.0532341766558936","0.0411324059426536","0.0653359473691335","4"
"Grüne","2000","Couple + C. GT 16 ","direct migration background","11","","","","4"
"Grüne","2000","Couple + C. GT 16 ","indirect migration background","5","","","","4"
"Grüne","2000","Couple + C. LE and GT 16","no migration background","65","0.127603558315518","0.0997195578308487","0.155487558800187","4"
"Grüne","2000","Couple + C. LE and GT 16","direct migration background","4","","","","4"
"Grüne","2000","Couple + C. LE and GT 16","indirect migration background","4","","","","4"
"NPD","2000","1-pers.-HH","no migration background","13","","","","6"
"NPD","2000","Couple + C. LE 16 ","no migration background","26","","","","6"
"NPD","2000","Couple + C. GT 16 ","no migration background","21","","","","6"
"NPD","2000","Couple + C. GT 16 ","direct migration background","","","","","6"
"NPD","2000","Couple + C. LE and GT 16","no migration background","13","","","","6"
"NPD","2000","Couple + C. LE and GT 16","direct migration background","","","","","6"
"NPD","2000","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"NPD","2000","1-pers.-HH","direct migration background","1","","","","6"
"NPD","2000","1-pers.-HH","indirect migration background","1","","","","6"
"NPD","2000","(Married) couple without C. ","no migration background","34","0.00761992669315191","0.00475210491928675","0.0104877484670171","6"
"NPD","2000","Couple + C. LE 16 ","direct migration background","2","","","","6"
"NPD","2000","Couple + C. LE 16 ","indirect migration background","","","","","6"
"NPD","2000","Couple + C. GT 16 ","indirect migration background","","","","","6"
"NPD","2000","(Married) couple without C. ","direct migration background","","","","","6"
"NPD","2000","(Married) couple without C. ","indirect migration background","","","","","6"
"NPD","2000","Single parent ","no migration background","7","","","","6"
"NPD","2000","Single parent ","direct migration background","1","","","","6"
"NPD","2000","Single parent ","indirect migration background","","","","","6"
"Other","2000","Couple + C. LE 16 ","no migration background","20","","","","8"
"Other","2000","Couple + C. LE 16 ","direct migration background","","","","","8"
"Other","2000","Couple + C. LE 16 ","indirect migration background","","","","","8"
"Other","2000","Couple + C. GT 16 ","no migration background","18","","","","8"
"Other","2000","Couple + C. GT 16 ","direct migration background","1","","","","8"
"Other","2000","Couple + C. GT 16 ","indirect migration background","","","","","8"
"Other","2000","Couple + C. LE and GT 16","no migration background","8","","","","8"
"Other","2000","Couple + C. LE and GT 16","direct migration background","3","","","","8"
"Other","2000","Couple + C. LE and GT 16","indirect migration background","2","","","","8"
"Other","2000","1-pers.-HH","no migration background","14","","","","8"
"Other","2000","1-pers.-HH","direct migration background","1","","","","8"
"Other","2000","1-pers.-HH","indirect migration background","","","","","8"
"Other","2000","(Married) couple without C. ","no migration background","29","","","","8"
"Other","2000","(Married) couple without C. ","direct migration background","5","","","","8"
"Other","2000","(Married) couple without C. ","indirect migration background","1","","","","8"
"Other","2000","Single parent ","no migration background","5","","","","8"
"Other","2000","Single parent ","direct migration background","","","","","8"
"Other","2000","Single parent ","indirect migration background","","","","","8"
"PDS/Linke","2000","1-pers.-HH","no migration background","86","0.0536399075465081","0.0419867641569468","0.0652930509360695","5"
"PDS/Linke","2000","1-pers.-HH","direct migration background","7","","","","5"
"PDS/Linke","2000","Couple + C. LE 16 ","no migration background","84","0.0322004465610679","0.024083470159286","0.0403174229628497","5"
"PDS/Linke","2000","1-pers.-HH","indirect migration background","1","","","","5"
"PDS/Linke","2000","(Married) couple without C. ","no migration background","177","0.0377579712067495","0.031471828586456","0.044044113827043","5"
"PDS/Linke","2000","(Married) couple without C. ","direct migration background","9","","","","5"
"PDS/Linke","2000","Couple + C. LE 16 ","direct migration background","8","","","","5"
"PDS/Linke","2000","Couple + C. LE 16 ","indirect migration background","","","","","5"
"PDS/Linke","2000","Couple + C. GT 16 ","no migration background","83","0.0433844450154381","0.0324027821771804","0.0543661078536958","5"
"PDS/Linke","2000","Single parent ","direct migration background","2","","","","5"
"PDS/Linke","2000","Single parent ","indirect migration background","","","","","5"
"PDS/Linke","2000","(Married) couple without C. ","indirect migration background","1","","","","5"
"PDS/Linke","2000","Single parent ","no migration background","24","","","","5"
"PDS/Linke","2000","Couple + C. GT 16 ","indirect migration background","3","","","","5"
"PDS/Linke","2000","Couple + C. GT 16 ","direct migration background","5","","","","5"
"PDS/Linke","2000","Couple + C. LE and GT 16","no migration background","21","","","","5"
"PDS/Linke","2000","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"PDS/Linke","2000","Couple + C. LE and GT 16","direct migration background","","","","","5"
"SPD","2000","1-pers.-HH","no migration background","578","0.404878240953333","0.379489801646639","0.430266680260027","1"
"SPD","2000","1-pers.-HH","direct migration background","50","0.47019149114785","0.375621565098217","0.564761417197483","1"
"SPD","2000","1-pers.-HH","indirect migration background","10","","","","1"
"SPD","2000","(Married) couple without C. ","no migration background","1574","0.456134220880388","0.439708292001436","0.47256014975934","1"
"SPD","2000","(Married) couple without C. ","direct migration background","112","0.373187999105558","0.318819945509568","0.427556052701548","1"
"SPD","2000","(Married) couple without C. ","indirect migration background","22","","","","1"
"SPD","2000","Single parent ","no migration background","169","0.46429686096387","0.412344363557628","0.516249358370113","1"
"SPD","2000","Single parent ","direct migration background","15","","","","1"
"SPD","2000","Single parent ","indirect migration background","7","","","","1"
"SPD","2000","Couple + C. LE 16 ","no migration background","807","0.457167905806576","0.434262327927817","0.480073483685334","1"
"SPD","2000","Couple + C. LE 16 ","direct migration background","129","0.527059042805545","0.464669236840538","0.589448848770551","1"
"SPD","2000","Couple + C. LE 16 ","indirect migration background","30","0.680247048932943","0.543982636464824","0.816511461401062","1"
"SPD","2000","Couple + C. GT 16 ","no migration background","539","0.429138526066223","0.402457871301432","0.455819180831014","1"
"SPD","2000","Couple + C. GT 16 ","direct migration background","92","0.468450030588493","0.393658276231929","0.543241784945058","1"
"SPD","2000","Couple + C. GT 16 ","indirect migration background","36","0.610041118991235","0.485586492011206","0.734495745971264","1"
"SPD","2000","Couple + C. LE and GT 16","no migration background","225","0.399238737737006","0.358309463500576","0.440168011973435","1"
"SPD","2000","Couple + C. LE and GT 16","direct migration background","41","0.345702531425793","0.256825273256248","0.434579789595338","1"
"SPD","2000","Couple + C. LE and GT 16","indirect migration background","15","","","","1"
"AfD","2001","Couple + C. LE 16 ","no migration background","","","","","7"
"AfD","2001","1-pers.-HH","no migration background","","","","","7"
"AfD","2001","1-pers.-HH","direct migration background","","","","","7"
"AfD","2001","1-pers.-HH","indirect migration background","","","","","7"
"AfD","2001","(Married) couple without C. ","no migration background","","","","","7"
"AfD","2001","(Married) couple without C. ","direct migration background","","","","","7"
"AfD","2001","(Married) couple without C. ","indirect migration background","","","","","7"
"AfD","2001","Single parent ","no migration background","","","","","7"
"AfD","2001","Single parent ","direct migration background","","","","","7"
"AfD","2001","Single parent ","indirect migration background","","","","","7"
"AfD","2001","Couple + C. GT 16 ","no migration background","","","","","7"
"AfD","2001","Couple + C. LE 16 ","direct migration background","","","","","7"
"AfD","2001","Couple + C. LE 16 ","indirect migration background","","","","","7"
"AfD","2001","Couple + C. GT 16 ","direct migration background","","","","","7"
"AfD","2001","Couple + C. GT 16 ","indirect migration background","","","","","7"
"AfD","2001","Couple + C. LE and GT 16","no migration background","","","","","7"
"AfD","2001","Couple + C. LE and GT 16","direct migration background","","","","","7"
"AfD","2001","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"CDU/CSU","2001","1-pers.-HH","no migration background","476","0.400639955958824","0.373029318761215","0.428250593156433","2"
"CDU/CSU","2001","1-pers.-HH","direct migration background","27","","","","2"
"CDU/CSU","2001","1-pers.-HH","indirect migration background","9","","","","2"
"CDU/CSU","2001","(Married) couple without C. ","no migration background","1266","0.41765557877505","0.400325633609563","0.434985523940538","2"
"CDU/CSU","2001","(Married) couple without C. ","direct migration background","128","0.448830638398224","0.390045773313227","0.507615503483221","2"
"CDU/CSU","2001","(Married) couple without C. ","indirect migration background","6","","","","2"
"CDU/CSU","2001","Single parent ","no migration background","102","0.323237341294203","0.273077770168636","0.373396912419771","2"
"CDU/CSU","2001","Single parent ","direct migration background","10","","","","2"
"CDU/CSU","2001","Single parent ","indirect migration background","2","","","","2"
"CDU/CSU","2001","Couple + C. GT 16 ","direct migration background","56","0.431868489097271","0.350108893967628","0.513628084226914","2"
"CDU/CSU","2001","Couple + C. GT 16 ","indirect migration background","12","","","","2"
"CDU/CSU","2001","Couple + C. LE and GT 16","no migration background","174","0.401448403450417","0.357550275639565","0.445346531261268","2"
"CDU/CSU","2001","Couple + C. LE and GT 16","direct migration background","43","0.424657612340769","0.325261606979889","0.52405361770165","2"
"CDU/CSU","2001","Couple + C. LE and GT 16","indirect migration background","8","","","","2"
"CDU/CSU","2001","Couple + C. LE 16 ","no migration background","555","0.326902699287932","0.304158521437568","0.349646877138297","2"
"CDU/CSU","2001","Couple + C. LE 16 ","direct migration background","72","0.377210305885247","0.306986392205915","0.447434219564578","2"
"CDU/CSU","2001","Couple + C. LE 16 ","indirect migration background","12","","","","2"
"CDU/CSU","2001","Couple + C. GT 16 ","no migration background","451","0.396219963295951","0.367914261076341","0.42452566551556","2"
"FDP","2001","1-pers.-HH","no migration background","52","0.0471581881473247","0.0352143374912319","0.0591020388034176","3"
"FDP","2001","1-pers.-HH","direct migration background","6","","","","3"
"FDP","2001","1-pers.-HH","indirect migration background","2","","","","3"
"FDP","2001","(Married) couple without C. ","no migration background","109","0.0379379729893193","0.0312246632747934","0.0446512827038451","3"
"FDP","2001","Couple + C. LE 16 ","no migration background","44","0.031877501639684","0.0233596639587152","0.0403953393206529","3"
"FDP","2001","Couple + C. LE 16 ","indirect migration background","","","","","3"
"FDP","2001","Couple + C. GT 16 ","no migration background","48","0.0391569559540661","0.0279316789044218","0.0503822330037104","3"
"FDP","2001","Couple + C. GT 16 ","indirect migration background","2","","","","3"
"FDP","2001","Couple + C. LE 16 ","direct migration background","4","","","","3"
"FDP","2001","(Married) couple without C. ","direct migration background","4","","","","3"
"FDP","2001","(Married) couple without C. ","indirect migration background","1","","","","3"
"FDP","2001","Couple + C. GT 16 ","direct migration background","3","","","","3"
"FDP","2001","Single parent ","no migration background","6","","","","3"
"FDP","2001","Single parent ","direct migration background","1","","","","3"
"FDP","2001","Single parent ","indirect migration background","","","","","3"
"FDP","2001","Couple + C. LE and GT 16","no migration background","9","","","","3"
"FDP","2001","Couple + C. LE and GT 16","direct migration background","2","","","","3"
"FDP","2001","Couple + C. LE and GT 16","indirect migration background","1","","","","3"
"Grüne","2001","1-pers.-HH","no migration background","100","0.0778479662606264","0.0627513260209183","0.0929446065003344","4"
"Grüne","2001","1-pers.-HH","direct migration background","6","","","","4"
"Grüne","2001","1-pers.-HH","indirect migration background","7","","","","4"
"Grüne","2001","(Married) couple without C. ","no migration background","148","0.0428596450643399","0.0357424284446467","0.049976861684033","4"
"Grüne","2001","(Married) couple without C. ","direct migration background","14","","","","4"
"Grüne","2001","Couple + C. GT 16 ","indirect migration background","5","","","","4"
"Grüne","2001","Couple + C. LE and GT 16","no migration background","50","0.0967214039302802","0.0702514923927235","0.123191315467837","4"
"Grüne","2001","Couple + C. LE and GT 16","direct migration background","3","","","","4"
"Grüne","2001","Couple + C. LE and GT 16","indirect migration background","3","","","","4"
"Grüne","2001","Single parent ","direct migration background","4","","","","4"
"Grüne","2001","Single parent ","indirect migration background","","","","","4"
"Grüne","2001","Couple + C. GT 16 ","no migration background","67","0.0578886288564423","0.0443736884064176","0.0714035693064669","4"
"Grüne","2001","(Married) couple without C. ","indirect migration background","5","","","","4"
"Grüne","2001","Single parent ","no migration background","33","0.0966080459212772","0.0649255333666453","0.128290558475909","4"
"Grüne","2001","Couple + C. LE 16 ","no migration background","206","0.131830315190845","0.115426985323041","0.148233645058648","4"
"Grüne","2001","Couple + C. LE 16 ","direct migration background","12","","","","4"
"Grüne","2001","Couple + C. LE 16 ","indirect migration background","4","","","","4"
"Grüne","2001","Couple + C. GT 16 ","direct migration background","6","","","","4"
"NPD","2001","Couple + C. GT 16 ","no migration background","16","","","","6"
"NPD","2001","Couple + C. GT 16 ","direct migration background","","","","","6"
"NPD","2001","1-pers.-HH","no migration background","13","","","","6"
"NPD","2001","1-pers.-HH","direct migration background","1","","","","6"
"NPD","2001","1-pers.-HH","indirect migration background","","","","","6"
"NPD","2001","(Married) couple without C. ","no migration background","21","","","","6"
"NPD","2001","Couple + C. LE 16 ","no migration background","29","","","","6"
"NPD","2001","Couple + C. LE 16 ","direct migration background","","","","","6"
"NPD","2001","Couple + C. LE 16 ","indirect migration background","","","","","6"
"NPD","2001","Couple + C. GT 16 ","indirect migration background","","","","","6"
"NPD","2001","Couple + C. LE and GT 16","no migration background","9","","","","6"
"NPD","2001","Couple + C. LE and GT 16","direct migration background","","","","","6"
"NPD","2001","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"NPD","2001","Single parent ","no migration background","7","","","","6"
"NPD","2001","(Married) couple without C. ","direct migration background","1","","","","6"
"NPD","2001","(Married) couple without C. ","indirect migration background","","","","","6"
"NPD","2001","Single parent ","direct migration background","","","","","6"
"NPD","2001","Single parent ","indirect migration background","","","","","6"
"Other","2001","1-pers.-HH","no migration background","12","","","","8"
"Other","2001","Couple + C. LE 16 ","no migration background","14","","","","8"
"Other","2001","Couple + C. LE 16 ","direct migration background","5","","","","8"
"Other","2001","Couple + C. LE 16 ","indirect migration background","","","","","8"
"Other","2001","Couple + C. GT 16 ","no migration background","11","","","","8"
"Other","2001","Couple + C. GT 16 ","direct migration background","1","","","","8"
"Other","2001","Couple + C. GT 16 ","indirect migration background","","","","","8"
"Other","2001","Couple + C. LE and GT 16","no migration background","11","","","","8"
"Other","2001","Couple + C. LE and GT 16","direct migration background","","","","","8"
"Other","2001","Couple + C. LE and GT 16","indirect migration background","","","","","8"
"Other","2001","1-pers.-HH","direct migration background","1","","","","8"
"Other","2001","1-pers.-HH","indirect migration background","1","","","","8"
"Other","2001","(Married) couple without C. ","no migration background","23","","","","8"
"Other","2001","(Married) couple without C. ","direct migration background","1","","","","8"
"Other","2001","(Married) couple without C. ","indirect migration background","","","","","8"
"Other","2001","Single parent ","no migration background","8","","","","8"
"Other","2001","Single parent ","direct migration background","","","","","8"
"Other","2001","Single parent ","indirect migration background","","","","","8"
"PDS/Linke","2001","1-pers.-HH","no migration background","66","0.0461369043783973","0.0343167634405478","0.0579570453162467","5"
"PDS/Linke","2001","1-pers.-HH","direct migration background","1","","","","5"
"PDS/Linke","2001","1-pers.-HH","indirect migration background","1","","","","5"
"PDS/Linke","2001","(Married) couple without C. ","no migration background","175","0.0410171599859903","0.0340479059252368","0.0479864140467439","5"
"PDS/Linke","2001","(Married) couple without C. ","direct migration background","12","","","","5"
"PDS/Linke","2001","Couple + C. LE 16 ","no migration background","54","0.0296006284679715","0.0213829757432149","0.0378182811927281","5"
"PDS/Linke","2001","Couple + C. LE 16 ","direct migration background","4","","","","5"
"PDS/Linke","2001","Couple + C. LE 16 ","indirect migration background","","","","","5"
"PDS/Linke","2001","Couple + C. GT 16 ","no migration background","57","0.0366317051652865","0.0257601637604234","0.0475032465701496","5"
"PDS/Linke","2001","Single parent ","indirect migration background","","","","","5"
"PDS/Linke","2001","(Married) couple without C. ","indirect migration background","1","","","","5"
"PDS/Linke","2001","Single parent ","no migration background","16","","","","5"
"PDS/Linke","2001","Single parent ","direct migration background","1","","","","5"
"PDS/Linke","2001","Couple + C. GT 16 ","direct migration background","1","","","","5"
"PDS/Linke","2001","Couple + C. GT 16 ","indirect migration background","3","","","","5"
"PDS/Linke","2001","Couple + C. LE and GT 16","no migration background","23","","","","5"
"PDS/Linke","2001","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"PDS/Linke","2001","Couple + C. LE and GT 16","direct migration background","2","","","","5"
"SPD","2001","1-pers.-HH","no migration background","491","0.40756683133903","0.379879920313245","0.435253742364815","1"
"SPD","2001","1-pers.-HH","direct migration background","46","0.553116998928268","0.449241726615664","0.656992271240871","1"
"SPD","2001","1-pers.-HH","indirect migration background","15","","","","1"
"SPD","2001","(Married) couple without C. ","no migration background","1369","0.448133375027055","0.430658310208506","0.465608439845603","1"
"SPD","2001","(Married) couple without C. ","direct migration background","115","0.447199380590793","0.388434670050443","0.505964091131142","1"
"SPD","2001","(Married) couple without C. ","indirect migration background","19","","","","1"
"SPD","2001","Single parent ","no migration background","162","0.4764721646425","0.422909334813316","0.530034994471684","1"
"SPD","2001","Single parent ","direct migration background","12","","","","1"
"SPD","2001","Single parent ","indirect migration background","5","","","","1"
"SPD","2001","Couple + C. LE 16 ","no migration background","732","0.457311599347078","0.433156799508158","0.481466399185998","1"
