"party","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"AfD","1992","secondary school degree","general elemantary","","","",""
"AfD","1992","secondary school degree","middle vocational","","","",""
"AfD","1992","secondary school degree","vocational + Abi","","","",""
"AfD","1992","secondary school degree","higher vocational","","","",""
"AfD","1992","secondary school degree","higher education","","","",""
"AfD","1992","college entrance qualification","in school","","","",""
"AfD","1992","college entrance qualification","inadequately","","","",""
"AfD","1992","college entrance qualification","general elemantary","","","",""
"AfD","1992","college entrance qualification","middle vocational","","","",""
"AfD","1992","college entrance qualification","vocational + Abi","","","",""
"AfD","1992","college entrance qualification","higher vocational","","","",""
"AfD","1992","college entrance qualification","higher education","","","",""
"AfD","1992","Other degree","in school","","","",""
"AfD","1992","Other degree","inadequately","","","",""
"AfD","1992","Other degree","general elemantary","","","",""
"AfD","1992","Other degree","middle vocational","","","",""
"AfD","1992","Other degree","vocational + Abi","","","",""
"AfD","1992","Other degree","higher vocational","","","",""
"AfD","1992","Other degree","higher education","","","",""
"AfD","1992","no degree/no degree yet","in school","","","",""
"AfD","1992","no degree/no degree yet","inadequately","","","",""
"AfD","1992","no degree/no degree yet","general elemantary","","","",""
"AfD","1992","no degree/no degree yet","middle vocational","","","",""
"AfD","1992","no degree/no degree yet","vocational + Abi","","","",""
"AfD","1992","no degree/no degree yet","higher vocational","","","",""
"AfD","1992","no degree/no degree yet","higher education","","","",""
"Other","1992","lower secondary degree","in school","","","",""
"Other","1992","lower secondary degree","inadequately","","","",""
"Other","1992","lower secondary degree","general elemantary","15","","",""
"Other","1992","lower secondary degree","middle vocational","36","0.0226590895802582","0.0155683394932129","0.0297498396673036"
"Other","1992","lower secondary degree","vocational + Abi","","","",""
"Other","1992","lower secondary degree","higher vocational","4","","",""
"Other","1992","lower secondary degree","higher education","","","",""
"Other","1992","secondary school degree","in school","","","",""
"Other","1992","secondary school degree","inadequately","","","",""
"Other","1992","secondary school degree","general elemantary","8","","",""
"Other","1992","secondary school degree","middle vocational","22","","",""
"Other","1992","secondary school degree","vocational + Abi","","","",""
"Other","1992","secondary school degree","higher vocational","3","","",""
"Other","1992","secondary school degree","higher education","4","","",""
"Other","1992","college entrance qualification","in school","","","",""
"Other","1992","college entrance qualification","inadequately","","","",""
"Other","1992","college entrance qualification","general elemantary","","","",""
"Other","1992","college entrance qualification","middle vocational","2","","",""
"Other","1992","college entrance qualification","vocational + Abi","5","","",""
"Other","1992","college entrance qualification","higher vocational","5","","",""
"Other","1992","college entrance qualification","higher education","6","","",""
"Other","1992","Other degree","in school","","","",""
"Other","1992","Other degree","inadequately","","","",""
"Other","1992","Other degree","general elemantary","4","","",""
"Other","1992","Other degree","middle vocational","","","",""
"Other","1992","Other degree","vocational + Abi","","","",""
"Other","1992","Other degree","higher vocational","","","",""
"Other","1992","Other degree","higher education","","","",""
"Other","1992","no degree/no degree yet","in school","","","",""
"Other","1992","no degree/no degree yet","inadequately","3","","",""
"Other","1992","no degree/no degree yet","general elemantary","","","",""
"Other","1992","no degree/no degree yet","middle vocational","","","",""
"Other","1992","no degree/no degree yet","vocational + Abi","","","",""
"Other","1992","no degree/no degree yet","higher vocational","","","",""
"Other","1992","no degree/no degree yet","higher education","","","",""
"CDU/CSU","1993","lower secondary degree","in school","","","",""
"CDU/CSU","1993","lower secondary degree","inadequately","","","",""
"CDU/CSU","1993","lower secondary degree","general elemantary","239","0.424565656321598","0.384982994192476","0.46414831845072"
"CDU/CSU","1993","lower secondary degree","middle vocational","589","0.403564827335168","0.378527362157608","0.428602292512729"
"CDU/CSU","1993","lower secondary degree","vocational + Abi","","","",""
"CDU/CSU","1993","lower secondary degree","higher vocational","87","0.567333049311414","0.490803165103915","0.643862933518912"
"CDU/CSU","1993","lower secondary degree","higher education","7","","",""
"CDU/CSU","1993","secondary school degree","in school","","","",""
"CDU/CSU","1993","secondary school degree","inadequately","","","",""
"CDU/CSU","1993","secondary school degree","general elemantary","49","0.403042678589232","0.323478272953307","0.482607084225156"
"CDU/CSU","1993","secondary school degree","middle vocational","301","0.414662603600343","0.379909786741823","0.449415420458862"
"CDU/CSU","1993","secondary school degree","vocational + Abi","","","",""
"CDU/CSU","1993","secondary school degree","higher vocational","56","0.464897989509711","0.379159951666945","0.550636027352477"
"CDU/CSU","1993","secondary school degree","higher education","43","0.270955852272575","0.202088358004488","0.339823346540661"
"CDU/CSU","1993","college entrance qualification","in school","","","",""
"CDU/CSU","1993","college entrance qualification","inadequately","","","",""
"CDU/CSU","1993","college entrance qualification","general elemantary","","","",""
"CDU/CSU","1993","college entrance qualification","middle vocational","39","0.331761981396965","0.258344675121483","0.405179287672447"
"CDU/CSU","1993","college entrance qualification","vocational + Abi","44","0.271732036085999","0.20192457927064","0.341539492901357"
"CDU/CSU","1993","college entrance qualification","higher vocational","25","","",""
"CDU/CSU","1993","college entrance qualification","higher education","160","0.339977998849159","0.300744350931034","0.379211646767284"
"CDU/CSU","1993","Other degree","in school","","","",""
"CDU/CSU","1993","Other degree","inadequately","1","","",""
"CDU/CSU","1993","Other degree","general elemantary","20","","",""
"CDU/CSU","1993","Other degree","middle vocational","17","","",""
"CDU/CSU","1993","Other degree","vocational + Abi","4","","",""
"CDU/CSU","1993","Other degree","higher vocational","","","",""
"CDU/CSU","1993","Other degree","higher education","2","","",""
"CDU/CSU","1993","no degree/no degree yet","in school","8","","",""
"CDU/CSU","1993","no degree/no degree yet","inadequately","5","","",""
"CDU/CSU","1993","no degree/no degree yet","general elemantary","","","",""
"CDU/CSU","1993","no degree/no degree yet","middle vocational","1","","",""
"CDU/CSU","1993","no degree/no degree yet","vocational + Abi","","","",""
"CDU/CSU","1993","no degree/no degree yet","higher vocational","1","","",""
"CDU/CSU","1993","no degree/no degree yet","higher education","","","",""
"SPD","1993","lower secondary degree","in school","","","",""
"SPD","1993","lower secondary degree","inadequately","","","",""
"SPD","1993","lower secondary degree","general elemantary","304","0.499440422958288","0.459399469334149","0.539481376582426"
"SPD","1993","lower secondary degree","middle vocational","716","0.484768587755292","0.459263872306878","0.510273303203706"
"SPD","1993","lower secondary degree","vocational + Abi","1","","",""
"SPD","1993","lower secondary degree","higher vocational","55","0.319041085238919","0.24704333683856","0.391038833639278"
"SPD","1993","lower secondary degree","higher education","19","","",""
"SPD","1993","secondary school degree","in school","","","",""
"SPD","1993","secondary school degree","inadequately","","","",""
"SPD","1993","secondary school degree","general elemantary","62","0.400375262902114","0.320897606551982","0.479852919252246"
"SPD","1993","secondary school degree","middle vocational","303","0.377732188675467","0.343532661121783","0.41193171622915"
"SPD","1993","secondary school degree","vocational + Abi","","","",""
"SPD","1993","secondary school degree","higher vocational","46","0.291239160863026","0.213139138681162","0.36933918304489"
"SPD","1993","secondary school degree","higher education","58","0.330697699956598","0.257799828828051","0.403595571085146"
"SPD","1993","college entrance qualification","in school","","","",""
"SPD","1993","college entrance qualification","inadequately","","","",""
"SPD","1993","college entrance qualification","general elemantary","","","",""
"SPD","1993","college entrance qualification","middle vocational","63","0.336337156329034","0.262668843554077","0.410005469103991"
"SPD","1993","college entrance qualification","vocational + Abi","60","0.351985026690723","0.277040416179244","0.426929637202202"
"SPD","1993","college entrance qualification","higher vocational","24","","",""
"SPD","1993","college entrance qualification","higher education","187","0.298457390374111","0.260558868387809","0.336355912360413"
"SPD","1993","Other degree","in school","","","",""
"SPD","1993","Other degree","inadequately","4","","",""
"SPD","1993","Other degree","general elemantary","75","0.686332392045676","0.598826298309778","0.773838485781573"
"SPD","1993","Other degree","middle vocational","79","0.732470201571822","0.646138864737854","0.81880153840579"
"SPD","1993","Other degree","vocational + Abi","11","","",""
"SPD","1993","Other degree","higher vocational","1","","",""
"SPD","1993","Other degree","higher education","6","","",""
"SPD","1993","no degree/no degree yet","in school","18","","",""
"SPD","1993","no degree/no degree yet","inadequately","69","0.834257552605619","0.75277398326242","0.915741121948817"
"SPD","1993","no degree/no degree yet","general elemantary","","","",""
"SPD","1993","no degree/no degree yet","middle vocational","21","","",""
"SPD","1993","no degree/no degree yet","vocational + Abi","","","",""
"SPD","1993","no degree/no degree yet","higher vocational","1","","",""
"SPD","1993","no degree/no degree yet","higher education","","","",""
"FDP","1993","lower secondary degree","in school","","","",""
"FDP","1993","lower secondary degree","inadequately","","","",""
"FDP","1993","lower secondary degree","general elemantary","6","","",""
"FDP","1993","lower secondary degree","middle vocational","42","0.031542829789379","0.0226232865220744","0.0404623730566835"
"FDP","1993","lower secondary degree","vocational + Abi","","","",""
"FDP","1993","lower secondary degree","higher vocational","3","","",""
"FDP","1993","lower secondary degree","higher education","2","","",""
"FDP","1993","secondary school degree","in school","","","",""
"FDP","1993","secondary school degree","inadequately","","","",""
"FDP","1993","secondary school degree","general elemantary","3","","",""
"FDP","1993","secondary school degree","middle vocational","42","0.0730189244378443","0.054666536087512","0.0913713127881765"
"FDP","1993","secondary school degree","vocational + Abi","","","",""
"FDP","1993","secondary school degree","higher vocational","6","","",""
"FDP","1993","secondary school degree","higher education","16","","",""
"FDP","1993","college entrance qualification","in school","","","",""
"FDP","1993","college entrance qualification","inadequately","","","",""
"FDP","1993","college entrance qualification","general elemantary","","","",""
"FDP","1993","college entrance qualification","middle vocational","9","","",""
"FDP","1993","college entrance qualification","vocational + Abi","14","","",""
"FDP","1993","college entrance qualification","higher vocational","5","","",""
"FDP","1993","college entrance qualification","higher education","44","0.0934794416154918","0.069369233392119","0.117589649838865"
"FDP","1993","Other degree","in school","","","",""
"FDP","1993","Other degree","inadequately","","","",""
"FDP","1993","Other degree","general elemantary","3","","",""
"FDP","1993","Other degree","middle vocational","","","",""
"FDP","1993","Other degree","vocational + Abi","2","","",""
"FDP","1993","Other degree","higher vocational","","","",""
"FDP","1993","Other degree","higher education","1","","",""
"FDP","1993","no degree/no degree yet","in school","2","","",""
"FDP","1993","no degree/no degree yet","inadequately","","","",""
"FDP","1993","no degree/no degree yet","general elemantary","","","",""
"FDP","1993","no degree/no degree yet","middle vocational","","","",""
"FDP","1993","no degree/no degree yet","vocational + Abi","","","",""
"FDP","1993","no degree/no degree yet","higher vocational","","","",""
"FDP","1993","no degree/no degree yet","higher education","","","",""
"Grüne","1993","lower secondary degree","in school","","","",""
"Grüne","1993","lower secondary degree","inadequately","","","",""
"Grüne","1993","lower secondary degree","general elemantary","21","","",""
"Grüne","1993","lower secondary degree","middle vocational","35","0.0209443397020671","0.0136364983804073","0.0282521810237269"
"Grüne","1993","lower secondary degree","vocational + Abi","2","","",""
"Grüne","1993","lower secondary degree","higher vocational","7","","",""
"Grüne","1993","lower secondary degree","higher education","1","","",""
"Grüne","1993","secondary school degree","in school","","","",""
"Grüne","1993","secondary school degree","inadequately","","","",""
"Grüne","1993","secondary school degree","general elemantary","20","","",""
"Grüne","1993","secondary school degree","middle vocational","74","0.0811912331191601","0.0619245668485001","0.10045789938982"
"Grüne","1993","secondary school degree","vocational + Abi","","","",""
"Grüne","1993","secondary school degree","higher vocational","13","","",""
"Grüne","1993","secondary school degree","higher education","17","","",""
"Grüne","1993","college entrance qualification","in school","","","",""
"Grüne","1993","college entrance qualification","inadequately","","","",""
"Grüne","1993","college entrance qualification","general elemantary","","","",""
"Grüne","1993","college entrance qualification","middle vocational","43","0.259622833219081","0.1912604021678","0.327985264270362"
"Grüne","1993","college entrance qualification","vocational + Abi","29","","",""
"Grüne","1993","college entrance qualification","higher vocational","9","","",""
"Grüne","1993","college entrance qualification","higher education","121","0.200367315227042","0.167215082248732","0.233519548205351"
"Grüne","1993","Other degree","in school","","","",""
"Grüne","1993","Other degree","inadequately","","","",""
"Grüne","1993","Other degree","general elemantary","10","","",""
"Grüne","1993","Other degree","middle vocational","4","","",""
"Grüne","1993","Other degree","vocational + Abi","4","","",""
"Grüne","1993","Other degree","higher vocational","","","",""
"Grüne","1993","Other degree","higher education","3","","",""
"Grüne","1993","no degree/no degree yet","in school","10","","",""
"Grüne","1993","no degree/no degree yet","inadequately","5","","",""
"Grüne","1993","no degree/no degree yet","general elemantary","","","",""
"Grüne","1993","no degree/no degree yet","middle vocational","","","",""
"Grüne","1993","no degree/no degree yet","vocational + Abi","","","",""
"Grüne","1993","no degree/no degree yet","higher vocational","","","",""
"Grüne","1993","no degree/no degree yet","higher education","1","","",""
"PDS/Linke","1993","lower secondary degree","in school","","","",""
"PDS/Linke","1993","lower secondary degree","inadequately","","","",""
"PDS/Linke","1993","lower secondary degree","general elemantary","6","","",""
"PDS/Linke","1993","lower secondary degree","middle vocational","28","","",""
"PDS/Linke","1993","lower secondary degree","vocational + Abi","","","",""
"PDS/Linke","1993","lower secondary degree","higher vocational","4","","",""
"PDS/Linke","1993","lower secondary degree","higher education","14","","",""
"PDS/Linke","1993","secondary school degree","in school","","","",""
"PDS/Linke","1993","secondary school degree","inadequately","","","",""
"PDS/Linke","1993","secondary school degree","general elemantary","4","","",""
"PDS/Linke","1993","secondary school degree","middle vocational","17","","",""
"PDS/Linke","1993","secondary school degree","vocational + Abi","","","",""
"PDS/Linke","1993","secondary school degree","higher vocational","1","","",""
"PDS/Linke","1993","secondary school degree","higher education","22","","",""
"PDS/Linke","1993","college entrance qualification","in school","","","",""
"PDS/Linke","1993","college entrance qualification","inadequately","","","",""
"PDS/Linke","1993","college entrance qualification","general elemantary","","","",""
"PDS/Linke","1993","college entrance qualification","middle vocational","2","","",""
"PDS/Linke","1993","college entrance qualification","vocational + Abi","3","","",""
"PDS/Linke","1993","college entrance qualification","higher vocational","1","","",""
"PDS/Linke","1993","college entrance qualification","higher education","37","0.044120532678101","0.0271116409137999","0.061129424442402"
"PDS/Linke","1993","Other degree","in school","","","",""
"PDS/Linke","1993","Other degree","inadequately","","","",""
"PDS/Linke","1993","Other degree","general elemantary","","","",""
"PDS/Linke","1993","Other degree","middle vocational","","","",""
"PDS/Linke","1993","Other degree","vocational + Abi","","","",""
"PDS/Linke","1993","Other degree","higher vocational","","","",""
"PDS/Linke","1993","Other degree","higher education","2","","",""
"PDS/Linke","1993","no degree/no degree yet","in school","2","","",""
"PDS/Linke","1993","no degree/no degree yet","inadequately","","","",""
"PDS/Linke","1993","no degree/no degree yet","general elemantary","","","",""
"PDS/Linke","1993","no degree/no degree yet","middle vocational","","","",""
"PDS/Linke","1993","no degree/no degree yet","vocational + Abi","","","",""
"PDS/Linke","1993","no degree/no degree yet","higher vocational","","","",""
"PDS/Linke","1993","no degree/no degree yet","higher education","","","",""
"NPD Combination","1993","lower secondary degree","in school","","","",""
"NPD Combination","1993","lower secondary degree","inadequately","","","",""
"NPD Combination","1993","lower secondary degree","general elemantary","17","","",""
"NPD Combination","1993","lower secondary degree","middle vocational","53","0.0382168289457917","0.0284327940736012","0.0480008638179823"
"NPD Combination","1993","lower secondary degree","vocational + Abi","","","",""
"NPD Combination","1993","lower secondary degree","higher vocational","4","","",""
"NPD Combination","1993","lower secondary degree","higher education","1","","",""
"NPD Combination","1993","secondary school degree","in school","","","",""
"NPD Combination","1993","secondary school degree","inadequately","","","",""
"NPD Combination","1993","secondary school degree","general elemantary","7","","",""
"NPD Combination","1993","secondary school degree","middle vocational","29","","",""
"NPD Combination","1993","secondary school degree","vocational + Abi","","","",""
"NPD Combination","1993","secondary school degree","higher vocational","3","","",""
"NPD Combination","1993","secondary school degree","higher education","2","","",""
"NPD Combination","1993","college entrance qualification","in school","","","",""
"NPD Combination","1993","college entrance qualification","inadequately","","","",""
"NPD Combination","1993","college entrance qualification","general elemantary","","","",""
"NPD Combination","1993","college entrance qualification","middle vocational","2","","",""
"NPD Combination","1993","college entrance qualification","vocational + Abi","5","","",""
"NPD Combination","1993","college entrance qualification","higher vocational","4","","",""
"NPD Combination","1993","college entrance qualification","higher education","6","","",""
"NPD Combination","1993","Other degree","in school","","","",""
"NPD Combination","1993","Other degree","inadequately","1","","",""
"NPD Combination","1993","Other degree","general elemantary","","","",""
"NPD Combination","1993","Other degree","middle vocational","","","",""
"NPD Combination","1993","Other degree","vocational + Abi","","","",""
"NPD Combination","1993","Other degree","higher vocational","","","",""
"NPD Combination","1993","Other degree","higher education","","","",""
"NPD Combination","1993","no degree/no degree yet","in school","2","","",""
"NPD Combination","1993","no degree/no degree yet","inadequately","","","",""
"NPD Combination","1993","no degree/no degree yet","general elemantary","","","",""
"NPD Combination","1993","no degree/no degree yet","middle vocational","","","",""
"NPD Combination","1993","no degree/no degree yet","vocational + Abi","","","",""
"NPD Combination","1993","no degree/no degree yet","higher vocational","","","",""
"NPD Combination","1993","no degree/no degree yet","higher education","","","",""
"AfD","1993","lower secondary degree","in school","","","",""
"AfD","1993","lower secondary degree","inadequately","","","",""
"AfD","1993","lower secondary degree","general elemantary","","","",""
"AfD","1993","lower secondary degree","middle vocational","","","",""
"AfD","1993","lower secondary degree","vocational + Abi","","","",""
"AfD","1993","lower secondary degree","higher vocational","","","",""
"AfD","1993","lower secondary degree","higher education","","","",""
"AfD","1993","secondary school degree","in school","","","",""
"AfD","1993","secondary school degree","inadequately","","","",""
"AfD","1993","secondary school degree","general elemantary","","","",""
"AfD","1993","secondary school degree","middle vocational","","","",""
"AfD","1993","secondary school degree","vocational + Abi","","","",""
"AfD","1993","secondary school degree","higher vocational","","","",""
"AfD","1993","secondary school degree","higher education","","","",""
"AfD","1993","college entrance qualification","in school","","","",""
"AfD","1993","college entrance qualification","inadequately","","","",""
"AfD","1993","college entrance qualification","general elemantary","","","",""
"AfD","1993","college entrance qualification","middle vocational","","","",""
"AfD","1993","college entrance qualification","vocational + Abi","","","",""
"AfD","1993","college entrance qualification","higher vocational","","","",""
"AfD","1993","college entrance qualification","higher education","","","",""
"AfD","1993","Other degree","in school","","","",""
"AfD","1993","Other degree","inadequately","","","",""
"AfD","1993","Other degree","general elemantary","","","",""
"AfD","1993","Other degree","middle vocational","","","",""
"AfD","1993","Other degree","vocational + Abi","","","",""
"AfD","1993","Other degree","higher vocational","","","",""
"AfD","1993","Other degree","higher education","","","",""
"AfD","1993","no degree/no degree yet","in school","","","",""
"AfD","1993","no degree/no degree yet","inadequately","","","",""
"AfD","1993","no degree/no degree yet","general elemantary","","","",""
"AfD","1993","no degree/no degree yet","middle vocational","","","",""
"AfD","1993","no degree/no degree yet","vocational + Abi","","","",""
"AfD","1993","no degree/no degree yet","higher vocational","","","",""
"AfD","1993","no degree/no degree yet","higher education","","","",""
"Other","1993","lower secondary degree","in school","","","",""
"Other","1993","lower secondary degree","inadequately","","","",""
"Other","1993","lower secondary degree","general elemantary","6","","",""
"Other","1993","lower secondary degree","middle vocational","12","","",""
"Other","1993","lower secondary degree","vocational + Abi","","","",""
"Other","1993","lower secondary degree","higher vocational","1","","",""
"Other","1993","lower secondary degree","higher education","1","","",""
"Other","1993","secondary school degree","in school","","","",""
"Other","1993","secondary school degree","inadequately","","","",""
"Other","1993","secondary school degree","general elemantary","1","","",""
"Other","1993","secondary school degree","middle vocational","6","","",""
"Other","1993","secondary school degree","vocational + Abi","","","",""
"Other","1993","secondary school degree","higher vocational","5","","",""
"Other","1993","secondary school degree","higher education","2","","",""
"Other","1993","college entrance qualification","in school","","","",""
"Other","1993","college entrance qualification","inadequately","","","",""
"Other","1993","college entrance qualification","general elemantary","","","",""
"Other","1993","college entrance qualification","middle vocational","","","",""
"Other","1993","college entrance qualification","vocational + Abi","1","","",""
"Other","1993","college entrance qualification","higher vocational","1","","",""
"Other","1993","college entrance qualification","higher education","5","","",""
"Other","1993","Other degree","in school","","","",""
"Other","1993","Other degree","inadequately","","","",""
"Other","1993","Other degree","general elemantary","","","",""
"Other","1993","Other degree","middle vocational","1","","",""
"Other","1993","Other degree","vocational + Abi","1","","",""
"Other","1993","Other degree","higher vocational","","","",""
"Other","1993","Other degree","higher education","","","",""
"Other","1993","no degree/no degree yet","in school","","","",""
"Other","1993","no degree/no degree yet","inadequately","1","","",""
"Other","1993","no degree/no degree yet","general elemantary","","","",""
"Other","1993","no degree/no degree yet","middle vocational","","","",""
"Other","1993","no degree/no degree yet","vocational + Abi","","","",""
"Other","1993","no degree/no degree yet","higher vocational","","","",""
"Other","1993","no degree/no degree yet","higher education","","","",""
"CDU/CSU","1994","lower secondary degree","in school","","","",""
"CDU/CSU","1994","lower secondary degree","inadequately","","","",""
"CDU/CSU","1994","lower secondary degree","general elemantary","227","0.375231278521854","0.337807144432133","0.412655412611575"
"CDU/CSU","1994","lower secondary degree","middle vocational","603","0.390636782517549","0.366363589044225","0.414909975990873"
"CDU/CSU","1994","lower secondary degree","vocational + Abi","","","",""
"CDU/CSU","1994","lower secondary degree","higher vocational","75","0.532282038882332","0.452433790913218","0.612130286851446"
"CDU/CSU","1994","lower secondary degree","higher education","7","","",""
"CDU/CSU","1994","secondary school degree","in school","","","",""
"CDU/CSU","1994","secondary school degree","inadequately","","","",""
"CDU/CSU","1994","secondary school degree","general elemantary","47","0.404782277875596","0.32570241545402","0.483862140297173"
"CDU/CSU","1994","secondary school degree","middle vocational","310","0.430905149355217","0.396417096914765","0.465393201795669"
"CDU/CSU","1994","secondary school degree","vocational + Abi","","","",""
"CDU/CSU","1994","secondary school degree","higher vocational","70","0.620596196072834","0.538437963698973","0.702754428446695"
"CDU/CSU","1994","secondary school degree","higher education","47","0.337083444809884","0.262665034919138","0.411501854700631"
"CDU/CSU","1994","college entrance qualification","in school","","","",""
"CDU/CSU","1994","college entrance qualification","inadequately","","","",""
"CDU/CSU","1994","college entrance qualification","general elemantary","","","",""
"CDU/CSU","1994","college entrance qualification","middle vocational","40","0.306943975269016","0.23656874202826","0.377319208509773"
"CDU/CSU","1994","college entrance qualification","vocational + Abi","40","0.258358830636823","0.189887804740653","0.326829856532992"
"CDU/CSU","1994","college entrance qualification","higher vocational","26","","",""
"CDU/CSU","1994","college entrance qualification","higher education","181","0.337109173019168","0.299284188792393","0.374934157245943"
"CDU/CSU","1994","Other degree","in school","","","",""
"CDU/CSU","1994","Other degree","inadequately","","","",""
"CDU/CSU","1994","Other degree","general elemantary","16","","",""
"CDU/CSU","1994","Other degree","middle vocational","18","","",""
"CDU/CSU","1994","Other degree","vocational + Abi","4","","",""
"CDU/CSU","1994","Other degree","higher vocational","","","",""
"CDU/CSU","1994","Other degree","higher education","3","","",""
"CDU/CSU","1994","no degree/no degree yet","in school","13","","",""
"CDU/CSU","1994","no degree/no degree yet","inadequately","11","","",""
"CDU/CSU","1994","no degree/no degree yet","general elemantary","","","",""
"CDU/CSU","1994","no degree/no degree yet","middle vocational","1","","",""
"CDU/CSU","1994","no degree/no degree yet","vocational + Abi","","","",""
"CDU/CSU","1994","no degree/no degree yet","higher vocational","2","","",""
"CDU/CSU","1994","no degree/no degree yet","higher education","","","",""
"SPD","1994","lower secondary degree","in school","","","",""
"SPD","1994","lower secondary degree","inadequately","","","",""
"SPD","1994","lower secondary degree","general elemantary","355","0.544273092861218","0.505778177202443","0.582768008519992"
"SPD","1994","lower secondary degree","middle vocational","781","0.510643535273315","0.485773648007808","0.535513422538822"
"SPD","1994","lower secondary degree","vocational + Abi","2","","",""
"SPD","1994","lower secondary degree","higher vocational","56","0.341573181556983","0.26568081426266","0.417465548851307"
"SPD","1994","lower secondary degree","higher education","24","","",""
"SPD","1994","secondary school degree","in school","","","",""
"SPD","1994","secondary school degree","inadequately","","","",""
"SPD","1994","secondary school degree","general elemantary","66","0.430378476816181","0.350609191546603","0.51014776208576"
"SPD","1994","secondary school degree","middle vocational","339","0.4155319605533","0.381210315111391","0.449853605995209"
"SPD","1994","secondary school degree","vocational + Abi","","","",""
"SPD","1994","secondary school degree","higher vocational","42","0.243895421102695","0.171186374605593","0.316604467599796"
"SPD","1994","secondary school degree","higher education","48","0.291141236140497","0.219623466957721","0.362659005323273"
"SPD","1994","college entrance qualification","in school","","","",""
"SPD","1994","college entrance qualification","inadequately","","","",""
"SPD","1994","college entrance qualification","general elemantary","","","",""
"SPD","1994","college entrance qualification","middle vocational","75","0.389396761794759","0.31499523662666","0.463798286962857"
"SPD","1994","college entrance qualification","vocational + Abi","67","0.388983621069489","0.312724754110973","0.465242488028005"
"SPD","1994","college entrance qualification","higher vocational","27","","",""
"SPD","1994","college entrance qualification","higher education","206","0.326644336556406","0.289118335126322","0.364170337986491"
"SPD","1994","Other degree","in school","","","",""
"SPD","1994","Other degree","inadequately","5","","",""
"SPD","1994","Other degree","general elemantary","70","0.813265696153676","0.733634643308741","0.89289674899861"
"SPD","1994","Other degree","middle vocational","79","0.655412825077562","0.565367074055041","0.745458576100083"
"SPD","1994","Other degree","vocational + Abi","10","","",""
"SPD","1994","Other degree","higher vocational","1","","",""
"SPD","1994","Other degree","higher education","6","","",""
"SPD","1994","no degree/no degree yet","in school","13","","",""
"SPD","1994","no degree/no degree yet","inadequately","72","0.750906178170294","0.662531367957753","0.839280988382835"
"SPD","1994","no degree/no degree yet","general elemantary","","","",""
"SPD","1994","no degree/no degree yet","middle vocational","25","","",""
"SPD","1994","no degree/no degree yet","vocational + Abi","","","",""
"SPD","1994","no degree/no degree yet","higher vocational","1","","",""
"SPD","1994","no degree/no degree yet","higher education","","","",""
"FDP","1994","lower secondary degree","in school","","","",""
"FDP","1994","lower secondary degree","inadequately","","","",""
"FDP","1994","lower secondary degree","general elemantary","11","","",""
"FDP","1994","lower secondary degree","middle vocational","32","0.0244418659573321","0.0167594823572192","0.0321242495574449"
"FDP","1994","lower secondary degree","vocational + Abi","","","",""
"FDP","1994","lower secondary degree","higher vocational","3","","",""
"FDP","1994","lower secondary degree","higher education","2","","",""
"FDP","1994","secondary school degree","in school","","","",""
"FDP","1994","secondary school degree","inadequately","","","",""
"FDP","1994","secondary school degree","general elemantary","2","","",""
"FDP","1994","secondary school degree","middle vocational","16","","",""
"FDP","1994","secondary school degree","vocational + Abi","","","",""
"FDP","1994","secondary school degree","higher vocational","4","","",""
"FDP","1994","secondary school degree","higher education","9","","",""
"FDP","1994","college entrance qualification","in school","","","",""
"FDP","1994","college entrance qualification","inadequately","","","",""
"FDP","1994","college entrance qualification","general elemantary","","","",""
"FDP","1994","college entrance qualification","middle vocational","9","","",""
"FDP","1994","college entrance qualification","vocational + Abi","7","","",""
"FDP","1994","college entrance qualification","higher vocational","4","","",""
"FDP","1994","college entrance qualification","higher education","43","0.0854453201111421","0.0630776141700226","0.107813026052262"
"FDP","1994","Other degree","in school","","","",""
"FDP","1994","Other degree","inadequately","","","",""
"FDP","1994","Other degree","general elemantary","1","","",""
"FDP","1994","Other degree","middle vocational","","","",""
"FDP","1994","Other degree","vocational + Abi","2","","",""
"FDP","1994","Other degree","higher vocational","","","",""
"FDP","1994","Other degree","higher education","","","",""
"FDP","1994","no degree/no degree yet","in school","1","","",""
"FDP","1994","no degree/no degree yet","inadequately","","","",""
"FDP","1994","no degree/no degree yet","general elemantary","","","",""
"FDP","1994","no degree/no degree yet","middle vocational","","","",""
"FDP","1994","no degree/no degree yet","vocational + Abi","","","",""
"FDP","1994","no degree/no degree yet","higher vocational","","","",""
"FDP","1994","no degree/no degree yet","higher education","","","",""
"Grüne","1994","lower secondary degree","in school","","","",""
"Grüne","1994","lower secondary degree","inadequately","","","",""
"Grüne","1994","lower secondary degree","general elemantary","24","","",""
"Grüne","1994","lower secondary degree","middle vocational","41","0.0238476968473348","0.0162569545883734","0.0314384391062962"
"Grüne","1994","lower secondary degree","vocational + Abi","1","","",""
"Grüne","1994","lower secondary degree","higher vocational","5","","",""
"Grüne","1994","lower secondary degree","higher education","1","","",""
"Grüne","1994","secondary school degree","in school","","","",""
"Grüne","1994","secondary school degree","inadequately","","","",""
"Grüne","1994","secondary school degree","general elemantary","20","","",""
"Grüne","1994","secondary school degree","middle vocational","72","0.0755333685871255","0.0571298634414717","0.0939368737327793"
"Grüne","1994","secondary school degree","vocational + Abi","","","",""
"Grüne","1994","secondary school degree","higher vocational","11","","",""
"Grüne","1994","secondary school degree","higher education","13","","",""
