"party","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Grüne","1991","Not Working","college entrance qualification","30","0.144394446279228","0.0951868560350952","0.193602036523361"
"Grüne","1991","Not Working","Other degree","","","",""
"Grüne","1991","Not Working","no degree/no degree yet","7","","",""
"PDS/Linke","1991","Full Time","lower secondary degree","","","",""
"PDS/Linke","1991","Full Time","secondary school degree","","","",""
"PDS/Linke","1991","Full Time","college entrance qualification","","","",""
"PDS/Linke","1991","Full Time","Other degree","","","",""
"PDS/Linke","1991","Full Time","no degree/no degree yet","","","",""
"PDS/Linke","1991","Part Time","lower secondary degree","","","",""
"PDS/Linke","1991","Part Time","secondary school degree","","","",""
"PDS/Linke","1991","Part Time","college entrance qualification","1","","",""
"PDS/Linke","1991","Part Time","Other degree","","","",""
"PDS/Linke","1991","Part Time","no degree/no degree yet","","","",""
"PDS/Linke","1991","Not Working","lower secondary degree","2","","",""
"PDS/Linke","1991","Not Working","secondary school degree","","","",""
"PDS/Linke","1991","Not Working","college entrance qualification","1","","",""
"PDS/Linke","1991","Not Working","Other degree","","","",""
"PDS/Linke","1991","Not Working","no degree/no degree yet","","","",""
"NPD Combination","1991","Full Time","lower secondary degree","18","","",""
"NPD Combination","1991","Full Time","secondary school degree","4","","",""
"NPD Combination","1991","Full Time","college entrance qualification","","","",""
"NPD Combination","1991","Full Time","Other degree","1","","",""
"NPD Combination","1991","Full Time","no degree/no degree yet","1","","",""
"NPD Combination","1991","Part Time","lower secondary degree","5","","",""
"NPD Combination","1991","Part Time","secondary school degree","2","","",""
"NPD Combination","1991","Part Time","college entrance qualification","2","","",""
"NPD Combination","1991","Part Time","Other degree","","","",""
"NPD Combination","1991","Part Time","no degree/no degree yet","1","","",""
"NPD Combination","1991","Not Working","lower secondary degree","9","","",""
"NPD Combination","1991","Not Working","secondary school degree","","","",""
"NPD Combination","1991","Not Working","college entrance qualification","1","","",""
"NPD Combination","1991","Not Working","Other degree","","","",""
"NPD Combination","1991","Not Working","no degree/no degree yet","","","",""
"AfD","1991","Full Time","lower secondary degree","","","",""
"AfD","1991","Full Time","secondary school degree","","","",""
"AfD","1991","Full Time","college entrance qualification","","","",""
"AfD","1991","Full Time","Other degree","","","",""
"AfD","1991","Full Time","no degree/no degree yet","","","",""
"AfD","1991","Part Time","lower secondary degree","","","",""
"AfD","1991","Part Time","secondary school degree","","","",""
"AfD","1991","Part Time","college entrance qualification","","","",""
"AfD","1991","Part Time","Other degree","","","",""
"AfD","1991","Part Time","no degree/no degree yet","","","",""
"AfD","1991","Not Working","lower secondary degree","","","",""
"AfD","1991","Not Working","secondary school degree","","","",""
"AfD","1991","Not Working","college entrance qualification","","","",""
"AfD","1991","Not Working","Other degree","","","",""
"AfD","1991","Not Working","no degree/no degree yet","","","",""
"Other","1991","Full Time","lower secondary degree","4","","",""
"Other","1991","Full Time","secondary school degree","3","","",""
"Other","1991","Full Time","college entrance qualification","1","","",""
"Other","1991","Full Time","Other degree","","","",""
"Other","1991","Full Time","no degree/no degree yet","","","",""
"Other","1991","Part Time","lower secondary degree","3","","",""
"Other","1991","Part Time","secondary school degree","1","","",""
"Other","1991","Part Time","college entrance qualification","1","","",""
"Other","1991","Part Time","Other degree","","","",""
"Other","1991","Part Time","no degree/no degree yet","1","","",""
"Other","1991","Not Working","lower secondary degree","2","","",""
"Other","1991","Not Working","secondary school degree","1","","",""
"Other","1991","Not Working","college entrance qualification","2","","",""
"Other","1991","Not Working","Other degree","","","",""
"Other","1991","Not Working","no degree/no degree yet","","","",""
"CDU/CSU","1992","Full Time","lower secondary degree","441","0.416323702864528","0.387428297820089","0.445219107908968"
"CDU/CSU","1992","Full Time","secondary school degree","305","0.417468577233697","0.382431543039623","0.45250561142777"
"CDU/CSU","1992","Full Time","college entrance qualification","163","0.345699843050012","0.30490070923203","0.386498976867995"
"CDU/CSU","1992","Full Time","Other degree","34","0.232660118010003","0.169515153271432","0.295805082748573"
"CDU/CSU","1992","Full Time","no degree/no degree yet","8","","",""
"CDU/CSU","1992","Part Time","lower secondary degree","153","0.406453350050502","0.357892688049913","0.455014012051092"
"CDU/CSU","1992","Part Time","secondary school degree","111","0.376670983087141","0.322904633808039","0.430437332366242"
"CDU/CSU","1992","Part Time","college entrance qualification","64","0.326779742007306","0.265629240630517","0.387930243384095"
"CDU/CSU","1992","Part Time","Other degree","10","","",""
"CDU/CSU","1992","Part Time","no degree/no degree yet","6","","",""
"CDU/CSU","1992","Not Working","lower secondary degree","502","0.453577175950404","0.424210582803954","0.482943769096854"
"CDU/CSU","1992","Not Working","secondary school degree","174","0.559753758108478","0.507218923577012","0.612288592639945"
"CDU/CSU","1992","Not Working","college entrance qualification","77","0.383853817298811","0.32232659864476","0.445381035952862"
"CDU/CSU","1992","Not Working","Other degree","10","","",""
"CDU/CSU","1992","Not Working","no degree/no degree yet","16","","",""
"SPD","1992","Full Time","lower secondary degree","565","0.500354187072512","0.471045451367741","0.529662922777283"
"SPD","1992","Full Time","secondary school degree","310","0.426201588182656","0.391066344867115","0.461336831498197"
"SPD","1992","Full Time","college entrance qualification","207","0.368910188696583","0.327517965916541","0.410302411476625"
"SPD","1992","Full Time","Other degree","121","0.661394606249165","0.590671532450491","0.73211768004784"
"SPD","1992","Full Time","no degree/no degree yet","51","0.822417047321059","0.727291113175443","0.917542981466675"
"SPD","1992","Part Time","lower secondary degree","198","0.49982814328752","0.450394593891428","0.549261692683612"
"SPD","1992","Part Time","secondary school degree","141","0.441874983116668","0.386770587176994","0.496979379056342"
"SPD","1992","Part Time","college entrance qualification","79","0.318979816520171","0.258214541887285","0.379745091153057"
"SPD","1992","Part Time","Other degree","27","","",""
"SPD","1992","Part Time","no degree/no degree yet","11","","",""
"SPD","1992","Not Working","lower secondary degree","507","0.473768459823709","0.444315085014614","0.503221834632805"
"SPD","1992","Not Working","secondary school degree","113","0.305056861472532","0.256330266307767","0.353783456637297"
"SPD","1992","Not Working","college entrance qualification","84","0.287489537833312","0.23022983162778","0.344749244038844"
"SPD","1992","Not Working","Other degree","39","0.541140233157618","0.415054087741046","0.66722637857419"
"SPD","1992","Not Working","no degree/no degree yet","57","0.625451899998693","0.523158026838089","0.727745773159297"
"FDP","1992","Full Time","lower secondary degree","34","0.0263965962111468","0.0169995319760534","0.0357936604462402"
"FDP","1992","Full Time","secondary school degree","37","0.0403282511330741","0.0263509985904267","0.0543055036757215"
"FDP","1992","Full Time","college entrance qualification","48","0.116152752841562","0.088666458058333","0.143639047624791"
"FDP","1992","Full Time","Other degree","4","","",""
"FDP","1992","Full Time","no degree/no degree yet","","","",""
"FDP","1992","Part Time","lower secondary degree","12","","",""
"FDP","1992","Part Time","secondary school degree","13","","",""
"FDP","1992","Part Time","college entrance qualification","25","","",""
"FDP","1992","Part Time","Other degree","","","",""
"FDP","1992","Part Time","no degree/no degree yet","2","","",""
"FDP","1992","Not Working","lower secondary degree","32","0.0254211626362976","0.0161364226265233","0.0347059026460719"
"FDP","1992","Not Working","secondary school degree","17","","",""
"FDP","1992","Not Working","college entrance qualification","17","","",""
"FDP","1992","Not Working","Other degree","1","","",""
"FDP","1992","Not Working","no degree/no degree yet","2","","",""
"Grüne","1992","Full Time","lower secondary degree","34","0.0259664140504405","0.0166441769550132","0.0352886511458679"
"Grüne","1992","Full Time","secondary school degree","67","0.0771048281478434","0.0581520562231798","0.096057600072507"
"Grüne","1992","Full Time","college entrance qualification","83","0.136953483353527","0.107460650946675","0.16644631576038"
"Grüne","1992","Full Time","Other degree","8","","",""
"Grüne","1992","Full Time","no degree/no degree yet","2","","",""
"Grüne","1992","Part Time","lower secondary degree","15","","",""
"Grüne","1992","Part Time","secondary school degree","31","0.0922308079033872","0.0601240450527947","0.12433757075398"
"Grüne","1992","Part Time","college entrance qualification","46","0.178713984970359","0.128765726008167","0.228662243932552"
"Grüne","1992","Part Time","Other degree","5","","",""
"Grüne","1992","Part Time","no degree/no degree yet","4","","",""
"Grüne","1992","Not Working","lower secondary degree","18","","",""
"Grüne","1992","Not Working","secondary school degree","27","","",""
"Grüne","1992","Not Working","college entrance qualification","39","0.148480100077512","0.103494450401475","0.19346574975355"
"Grüne","1992","Not Working","Other degree","7","","",""
"Grüne","1992","Not Working","no degree/no degree yet","10","","",""
"PDS/Linke","1992","Full Time","lower secondary degree","14","","",""
"PDS/Linke","1992","Full Time","secondary school degree","18","","",""
"PDS/Linke","1992","Full Time","college entrance qualification","14","","",""
"PDS/Linke","1992","Full Time","Other degree","2","","",""
"PDS/Linke","1992","Full Time","no degree/no degree yet","","","",""
"PDS/Linke","1992","Part Time","lower secondary degree","5","","",""
"PDS/Linke","1992","Part Time","secondary school degree","10","","",""
"PDS/Linke","1992","Part Time","college entrance qualification","7","","",""
"PDS/Linke","1992","Part Time","Other degree","1","","",""
"PDS/Linke","1992","Part Time","no degree/no degree yet","1","","",""
"PDS/Linke","1992","Not Working","lower secondary degree","30","0.0201489039185751","0.0118605305110432","0.0284372773261069"
"PDS/Linke","1992","Not Working","secondary school degree","5","","",""
"PDS/Linke","1992","Not Working","college entrance qualification","17","","",""
"PDS/Linke","1992","Not Working","Other degree","2","","",""
"PDS/Linke","1992","Not Working","no degree/no degree yet","","","",""
"NPD Combination","1992","Full Time","lower secondary degree","","","",""
"NPD Combination","1992","Full Time","secondary school degree","","","",""
"NPD Combination","1992","Full Time","college entrance qualification","","","",""
"NPD Combination","1992","Full Time","Other degree","","","",""
"NPD Combination","1992","Full Time","no degree/no degree yet","","","",""
"NPD Combination","1992","Part Time","lower secondary degree","","","",""
"NPD Combination","1992","Part Time","secondary school degree","","","",""
"NPD Combination","1992","Part Time","college entrance qualification","","","",""
"NPD Combination","1992","Part Time","Other degree","","","",""
"NPD Combination","1992","Part Time","no degree/no degree yet","","","",""
"NPD Combination","1992","Not Working","lower secondary degree","","","",""
"NPD Combination","1992","Not Working","secondary school degree","","","",""
"NPD Combination","1992","Not Working","college entrance qualification","","","",""
"NPD Combination","1992","Not Working","Other degree","","","",""
"NPD Combination","1992","Not Working","no degree/no degree yet","","","",""
"AfD","1992","Full Time","lower secondary degree","","","",""
"AfD","1992","Full Time","secondary school degree","","","",""
"AfD","1992","Full Time","college entrance qualification","","","",""
"AfD","1992","Full Time","Other degree","","","",""
"AfD","1992","Full Time","no degree/no degree yet","","","",""
"AfD","1992","Part Time","lower secondary degree","","","",""
"AfD","1992","Part Time","secondary school degree","","","",""
"AfD","1992","Part Time","college entrance qualification","","","",""
"AfD","1992","Part Time","Other degree","","","",""
"AfD","1992","Part Time","no degree/no degree yet","","","",""
"AfD","1992","Not Working","lower secondary degree","","","",""
"AfD","1992","Not Working","secondary school degree","","","",""
"AfD","1992","Not Working","college entrance qualification","","","",""
"AfD","1992","Not Working","Other degree","","","",""
"AfD","1992","Not Working","no degree/no degree yet","","","",""
"Other","1992","Full Time","lower secondary degree","30","0.0228332551398517","0.0140774629940524","0.031589047285651"
"Other","1992","Full Time","secondary school degree","24","","",""
"Other","1992","Full Time","college entrance qualification","7","","",""
"Other","1992","Full Time","Other degree","3","","",""
"Other","1992","Full Time","no degree/no degree yet","1","","",""
"Other","1992","Part Time","lower secondary degree","10","","",""
"Other","1992","Part Time","secondary school degree","6","","",""
"Other","1992","Part Time","college entrance qualification","5","","",""
"Other","1992","Part Time","Other degree","","","",""
"Other","1992","Part Time","no degree/no degree yet","1","","",""
"Other","1992","Not Working","lower secondary degree","15","","",""
"Other","1992","Not Working","secondary school degree","7","","",""
"Other","1992","Not Working","college entrance qualification","6","","",""
"Other","1992","Not Working","Other degree","1","","",""
"Other","1992","Not Working","no degree/no degree yet","1","","",""
"CDU/CSU","1993","Full Time","lower secondary degree","332","0.390552042522181","0.359043664623654","0.422060420420709"
"CDU/CSU","1993","Full Time","secondary school degree","225","0.370906498629734","0.333970042303856","0.407842954955612"
"CDU/CSU","1993","Full Time","college entrance qualification","140","0.3405143935255","0.298383530626032","0.382645256424968"
"CDU/CSU","1993","Full Time","Other degree","24","","",""
"CDU/CSU","1993","Full Time","no degree/no degree yet","3","","",""
"CDU/CSU","1993","Part Time","lower secondary degree","134","0.372164772369561","0.321231625125114","0.423097919614008"
"CDU/CSU","1993","Part Time","secondary school degree","83","0.348629154545311","0.287441171179088","0.409817137911535"
"CDU/CSU","1993","Part Time","college entrance qualification","62","0.311640363603236","0.252673440418317","0.370607286788155"
"CDU/CSU","1993","Part Time","Other degree","9","","",""
"CDU/CSU","1993","Part Time","no degree/no degree yet","1","","",""
"CDU/CSU","1993","Not Working","lower secondary degree","456","0.451243056903396","0.420644811921192","0.481841301885601"
"CDU/CSU","1993","Not Working","secondary school degree","141","0.485220236514803","0.430289589231179","0.540150883798428"
"CDU/CSU","1993","Not Working","college entrance qualification","66","0.336067252269501","0.273648958436101","0.3984855461029"
"CDU/CSU","1993","Not Working","Other degree","11","","",""
"CDU/CSU","1993","Not Working","no degree/no degree yet","11","","",""
"SPD","1993","Full Time","lower secondary degree","471","0.491718635109058","0.459431560045738","0.524005710172377"
"SPD","1993","Full Time","secondary school degree","269","0.412645265181449","0.375000544733167","0.450289985629731"
"SPD","1993","Full Time","college entrance qualification","184","0.350389284987384","0.307973065793619","0.392805504181149"
"SPD","1993","Full Time","Other degree","117","0.660805639939659","0.58767551174578","0.733935768133538"
"SPD","1993","Full Time","no degree/no degree yet","48","0.939810848734675","0.875779965439058","1.00384173203029"
"SPD","1993","Part Time","lower secondary degree","170","0.514319524990871","0.461656976775004","0.566982073206737"
"SPD","1993","Part Time","secondary school degree","90","0.382849702078884","0.320436026566522","0.445263377591246"
"SPD","1993","Part Time","college entrance qualification","79","0.267898946194017","0.211516367251407","0.324281525136627"
"SPD","1993","Part Time","Other degree","21","","",""
"SPD","1993","Part Time","no degree/no degree yet","11","","",""
"SPD","1993","Not Working","lower secondary degree","454","0.453016513900951","0.422407780317737","0.483625247484164"
"SPD","1993","Not Working","secondary school degree","110","0.296677126347172","0.246471321476019","0.346882931218325"
"SPD","1993","Not Working","college entrance qualification","71","0.30578450832805","0.244902125621408","0.366666891034692"
"SPD","1993","Not Working","Other degree","38","0.604963828165773","0.474576811891454","0.735350844440092"
"SPD","1993","Not Working","no degree/no degree yet","50","0.484291319967621","0.373384985225757","0.595197654709485"
"FDP","1993","Full Time","lower secondary degree","20","","",""
"FDP","1993","Full Time","secondary school degree","36","0.051479889673234","0.0345829722532771","0.068376807093191"
"FDP","1993","Full Time","college entrance qualification","43","0.103915458574589","0.0767857875039303","0.131045129645247"
"FDP","1993","Full Time","Other degree","6","","",""
"FDP","1993","Full Time","no degree/no degree yet","","","",""
"FDP","1993","Part Time","lower secondary degree","5","","",""
"FDP","1993","Part Time","secondary school degree","11","","",""
"FDP","1993","Part Time","college entrance qualification","16","","",""
"FDP","1993","Part Time","Other degree","","","",""
"FDP","1993","Part Time","no degree/no degree yet","1","","",""
"FDP","1993","Not Working","lower secondary degree","28","","",""
"FDP","1993","Not Working","secondary school degree","20","","",""
"FDP","1993","Not Working","college entrance qualification","13","","",""
"FDP","1993","Not Working","Other degree","","","",""
"FDP","1993","Not Working","no degree/no degree yet","1","","",""
"Grüne","1993","Full Time","lower secondary degree","39","0.0399857882062989","0.0273323095250708","0.052639266887527"
"Grüne","1993","Full Time","secondary school degree","72","0.0968811443872364","0.0742629729682275","0.119499315806245"
"Grüne","1993","Full Time","college entrance qualification","92","0.166762525727734","0.133621680128943","0.199903371326525"
"Grüne","1993","Full Time","Other degree","11","","",""
"Grüne","1993","Full Time","no degree/no degree yet","2","","",""
"Grüne","1993","Part Time","lower secondary degree","14","","",""
"Grüne","1993","Part Time","secondary school degree","27","","",""
"Grüne","1993","Part Time","college entrance qualification","68","0.28990123727056","0.232137094805533","0.347665379735586"
"Grüne","1993","Part Time","Other degree","7","","",""
"Grüne","1993","Part Time","no degree/no degree yet","2","","",""
"Grüne","1993","Not Working","lower secondary degree","13","","",""
"Grüne","1993","Not Working","secondary school degree","25","","",""
"Grüne","1993","Not Working","college entrance qualification","42","0.166072631394351","0.11689700533057","0.215248257458132"
"Grüne","1993","Not Working","Other degree","3","","",""
"Grüne","1993","Not Working","no degree/no degree yet","12","","",""
"PDS/Linke","1993","Full Time","lower secondary degree","14","","",""
"PDS/Linke","1993","Full Time","secondary school degree","25","","",""
"PDS/Linke","1993","Full Time","college entrance qualification","18","","",""
"PDS/Linke","1993","Full Time","Other degree","1","","",""
"PDS/Linke","1993","Full Time","no degree/no degree yet","","","",""
"PDS/Linke","1993","Part Time","lower secondary degree","4","","",""
"PDS/Linke","1993","Part Time","secondary school degree","4","","",""
"PDS/Linke","1993","Part Time","college entrance qualification","9","","",""
"PDS/Linke","1993","Part Time","Other degree","","","",""
"PDS/Linke","1993","Part Time","no degree/no degree yet","1","","",""
"PDS/Linke","1993","Not Working","lower secondary degree","34","0.0247567834563269","0.0152023527481701","0.0343112141644837"
"PDS/Linke","1993","Not Working","secondary school degree","15","","",""
"PDS/Linke","1993","Not Working","college entrance qualification","16","","",""
"PDS/Linke","1993","Not Working","Other degree","1","","",""
"PDS/Linke","1993","Not Working","no degree/no degree yet","1","","",""
"NPD Combination","1993","Full Time","lower secondary degree","38","0.0399358540002972","0.0272899497426277","0.0525817582579668"
"NPD Combination","1993","Full Time","secondary school degree","24","","",""
"NPD Combination","1993","Full Time","college entrance qualification","5","","",""
"NPD Combination","1993","Full Time","Other degree","1","","",""
"NPD Combination","1993","Full Time","no degree/no degree yet","","","",""
"NPD Combination","1993","Part Time","lower secondary degree","14","","",""
"NPD Combination","1993","Part Time","secondary school degree","11","","",""
"NPD Combination","1993","Part Time","college entrance qualification","3","","",""
"NPD Combination","1993","Part Time","Other degree","","","",""
"NPD Combination","1993","Part Time","no degree/no degree yet","","","",""
"NPD Combination","1993","Not Working","lower secondary degree","23","","",""
"NPD Combination","1993","Not Working","secondary school degree","6","","",""
"NPD Combination","1993","Not Working","college entrance qualification","9","","",""
"NPD Combination","1993","Not Working","Other degree","","","",""
"NPD Combination","1993","Not Working","no degree/no degree yet","2","","",""
"AfD","1993","Full Time","lower secondary degree","","","",""
"AfD","1993","Full Time","secondary school degree","","","",""
"AfD","1993","Full Time","college entrance qualification","","","",""
"AfD","1993","Full Time","Other degree","","","",""
"AfD","1993","Full Time","no degree/no degree yet","","","",""
"AfD","1993","Part Time","lower secondary degree","","","",""
"AfD","1993","Part Time","secondary school degree","","","",""
"AfD","1993","Part Time","college entrance qualification","","","",""
"AfD","1993","Part Time","Other degree","","","",""
"AfD","1993","Part Time","no degree/no degree yet","","","",""
"AfD","1993","Not Working","lower secondary degree","","","",""
"AfD","1993","Not Working","secondary school degree","","","",""
"AfD","1993","Not Working","college entrance qualification","","","",""
"AfD","1993","Not Working","Other degree","","","",""
"AfD","1993","Not Working","no degree/no degree yet","","","",""
"Other","1993","Full Time","lower secondary degree","7","","",""
"Other","1993","Full Time","secondary school degree","6","","",""
"Other","1993","Full Time","college entrance qualification","4","","",""
"Other","1993","Full Time","Other degree","1","","",""
"Other","1993","Full Time","no degree/no degree yet","","","",""
"Other","1993","Part Time","lower secondary degree","5","","",""
"Other","1993","Part Time","secondary school degree","7","","",""
"Other","1993","Part Time","college entrance qualification","","","",""
"Other","1993","Part Time","Other degree","","","",""
"Other","1993","Part Time","no degree/no degree yet","","","",""
"Other","1993","Not Working","lower secondary degree","8","","",""
"Other","1993","Not Working","secondary school degree","1","","",""
"Other","1993","Not Working","college entrance qualification","3","","",""
"Other","1993","Not Working","Other degree","1","","",""
"Other","1993","Not Working","no degree/no degree yet","1","","",""
"CDU/CSU","1994","Full Time","lower secondary degree","304","0.355614595646186","0.324597567779781","0.386631623512592"
"CDU/CSU","1994","Full Time","secondary school degree","240","0.399509589201569","0.362857167437814","0.436162010965325"
"CDU/CSU","1994","Full Time","college entrance qualification","158","0.3432612033671","0.302013678161072","0.384508728573127"
"CDU/CSU","1994","Full Time","Other degree","19","","",""
"CDU/CSU","1994","Full Time","no degree/no degree yet","8","","",""
"CDU/CSU","1994","Part Time","lower secondary degree","141","0.401027636885655","0.351879511986068","0.450175761785242"
"CDU/CSU","1994","Part Time","secondary school degree","80","0.385058881672351","0.321476444439668","0.448641318905035"
"CDU/CSU","1994","Part Time","college entrance qualification","45","0.240371248441569","0.183253534415091","0.297488962468047"
"CDU/CSU","1994","Part Time","Other degree","8","","",""
"CDU/CSU","1994","Part Time","no degree/no degree yet","2","","",""
"CDU/CSU","1994","Not Working","lower secondary degree","467","0.414038516151471","0.384996827924597","0.443080204378345"
"CDU/CSU","1994","Not Working","secondary school degree","154","0.528814560621106","0.47395123062879","0.583677890613421"
"CDU/CSU","1994","Not Working","college entrance qualification","84","0.360662388072599","0.303278825764292","0.418045950380906"
"CDU/CSU","1994","Not Working","Other degree","14","","",""
"CDU/CSU","1994","Not Working","no degree/no degree yet","17","","",""
"SPD","1994","Full Time","lower secondary degree","505","0.538492290801092","0.506191231200983","0.570793350401201"
"SPD","1994","Full Time","secondary school degree","296","0.433030499432143","0.395951746022961","0.470109252841325"
"SPD","1994","Full Time","college entrance qualification","201","0.373209149741728","0.33119199257613","0.415226306907326"
"SPD","1994","Full Time","Other degree","104","0.742354594033879","0.668581481239782","0.816127706827976"
"SPD","1994","Full Time","no degree/no degree yet","45","0.743704378176379","0.630364843319234","0.857043913033524"
"SPD","1994","Part Time","lower secondary degree","189","0.489719416997282","0.439589776166705","0.539849057827859"
"SPD","1994","Part Time","secondary school degree","95","0.415086566959228","0.350703454308427","0.479469679610029"
"SPD","1994","Part Time","college entrance qualification","80","0.320910049027529","0.258510109118521","0.383309988936537"
"SPD","1994","Part Time","Other degree","27","","",""
"SPD","1994","Part Time","no degree/no degree yet","13","","",""
"SPD","1994","Not Working","lower secondary degree","524","0.493167312150353","0.463689421604768","0.522645202695937"
"SPD","1994","Not Working","secondary school degree","104","0.308480076042019","0.257716706773581","0.359243445310457"
"SPD","1994","Not Working","college entrance qualification","94","0.338775851561802","0.282216746781481","0.395334956342124"
"SPD","1994","Not Working","Other degree","40","0.51809934934902","0.394714141768669","0.64148455692937"
"SPD","1994","Not Working","no degree/no degree yet","53","0.483346214138347","0.380673187730393","0.586019240546302"
"FDP","1994","Full Time","lower secondary degree","14","","",""
"FDP","1994","Full Time","secondary school degree","19","","",""
"FDP","1994","Full Time","college entrance qualification","35","0.0809151120363173","0.0572241971536249","0.10460602691901"
"FDP","1994","Full Time","Other degree","2","","",""
"FDP","1994","Full Time","no degree/no degree yet","","","",""
"FDP","1994","Part Time","lower secondary degree","9","","",""
"FDP","1994","Part Time","secondary school degree","4","","",""
"FDP","1994","Part Time","college entrance qualification","17","","",""
"FDP","1994","Part Time","Other degree","1","","",""
"FDP","1994","Part Time","no degree/no degree yet","","","",""
"FDP","1994","Not Working","lower secondary degree","25","","",""
"FDP","1994","Not Working","secondary school degree","8","","",""
"FDP","1994","Not Working","college entrance qualification","11","","",""
"FDP","1994","Not Working","Other degree","","","",""
"FDP","1994","Not Working","no degree/no degree yet","1","","",""
"Grüne","1994","Full Time","lower secondary degree","32","0.0344115055595212","0.0226005394818306","0.0462224716372119"
"Grüne","1994","Full Time","secondary school degree","61","0.0707319896032389","0.051546872081356","0.0899171071251218"
"Grüne","1994","Full Time","college entrance qualification","80","0.16989064041619","0.137266311882879","0.202514968949502"
"Grüne","1994","Full Time","Other degree","6","","",""
"Grüne","1994","Full Time","no degree/no degree yet","2","","",""
"Grüne","1994","Part Time","lower secondary degree","22","","",""
"Grüne","1994","Part Time","secondary school degree","28","","",""
"Grüne","1994","Part Time","college entrance qualification","55","0.280136473198415","0.22011056021191","0.340162386184919"
"Grüne","1994","Part Time","Other degree","4","","",""
"Grüne","1994","Part Time","no degree/no degree yet","2","","",""
"Grüne","1994","Not Working","lower secondary degree","18","","",""
"Grüne","1994","Not Working","secondary school degree","27","","",""
"Grüne","1994","Not Working","college entrance qualification","54","0.165902588829552","0.121448990689951","0.210356186969152"
"Grüne","1994","Not Working","Other degree","5","","",""
"Grüne","1994","Not Working","no degree/no degree yet","14","","",""
"PDS/Linke","1994","Full Time","lower secondary degree","16","","",""
"PDS/Linke","1994","Full Time","secondary school degree","37","0.0318172277065883","0.0186832620447847","0.0449511933683919"
"PDS/Linke","1994","Full Time","college entrance qualification","29","","",""
"PDS/Linke","1994","Full Time","Other degree","1","","",""
"PDS/Linke","1994","Full Time","no degree/no degree yet","1","","",""
"PDS/Linke","1994","Part Time","lower secondary degree","6","","",""
"PDS/Linke","1994","Part Time","secondary school degree","14","","",""
"PDS/Linke","1994","Part Time","college entrance qualification","14","","",""
"PDS/Linke","1994","Part Time","Other degree","","","",""
"PDS/Linke","1994","Part Time","no degree/no degree yet","","","",""
"PDS/Linke","1994","Not Working","lower secondary degree","53","0.0344276019823558","0.0236774956509665","0.045177708313745"
"PDS/Linke","1994","Not Working","secondary school degree","16","","",""
"PDS/Linke","1994","Not Working","college entrance qualification","17","","",""
"PDS/Linke","1994","Not Working","Other degree","3","","",""
"PDS/Linke","1994","Not Working","no degree/no degree yet","2","","",""
"NPD Combination","1994","Full Time","lower secondary degree","33","0.0321204877291608","0.0206959336431557","0.0435450418151659"
"NPD Combination","1994","Full Time","secondary school degree","19","","",""
"NPD Combination","1994","Full Time","college entrance qualification","1","","",""
"NPD Combination","1994","Full Time","Other degree","2","","",""
"NPD Combination","1994","Full Time","no degree/no degree yet","","","",""
"NPD Combination","1994","Part Time","lower secondary degree","10","","",""
"NPD Combination","1994","Part Time","secondary school degree","3","","",""
"NPD Combination","1994","Part Time","college entrance qualification","2","","",""
"NPD Combination","1994","Part Time","Other degree","","","",""
"NPD Combination","1994","Part Time","no degree/no degree yet","","","",""
"NPD Combination","1994","Not Working","lower secondary degree","10","","",""
"NPD Combination","1994","Not Working","secondary school degree","2","","",""
"NPD Combination","1994","Not Working","college entrance qualification","5","","",""
"NPD Combination","1994","Not Working","Other degree","1","","",""
"NPD Combination","1994","Not Working","no degree/no degree yet","2","","",""
"AfD","1994","Full Time","lower secondary degree","","","",""
"AfD","1994","Full Time","secondary school degree","","","",""
"AfD","1994","Full Time","college entrance qualification","","","",""
"AfD","1994","Full Time","Other degree","","","",""
"AfD","1994","Full Time","no degree/no degree yet","","","",""
"AfD","1994","Part Time","lower secondary degree","","","",""
"AfD","1994","Part Time","secondary school degree","","","",""
"AfD","1994","Part Time","college entrance qualification","","","",""
"AfD","1994","Part Time","Other degree","","","",""
"AfD","1994","Part Time","no degree/no degree yet","","","",""
"AfD","1994","Not Working","lower secondary degree","","","",""
"AfD","1994","Not Working","secondary school degree","","","",""
"AfD","1994","Not Working","college entrance qualification","","","",""
"AfD","1994","Not Working","Other degree","","","",""
"AfD","1994","Not Working","no degree/no degree yet","","","",""
"Other","1994","Full Time","lower secondary degree","11","","",""
"Other","1994","Full Time","secondary school degree","14","","",""
"Other","1994","Full Time","college entrance qualification","5","","",""
"Other","1994","Full Time","Other degree","1","","",""
"Other","1994","Full Time","no degree/no degree yet","1","","",""
"Other","1994","Part Time","lower secondary degree","5","","",""
"Other","1994","Part Time","secondary school degree","1","","",""
"Other","1994","Part Time","college entrance qualification","2","","",""
"Other","1994","Part Time","Other degree","","","",""
"Other","1994","Part Time","no degree/no degree yet","1","","",""
"Other","1994","Not Working","lower secondary degree","8","","",""
"Other","1994","Not Working","secondary school degree","7","","",""
"Other","1994","Not Working","college entrance qualification","4","","",""
"Other","1994","Not Working","Other degree","","","",""
"Other","1994","Not Working","no degree/no degree yet","2","","",""
"CDU/CSU","1995","Full Time","lower secondary degree","348","0.384051906297863","0.352329126531158","0.415774686064567"
"CDU/CSU","1995","Full Time","secondary school degree","327","0.425383479744367","0.390820101689007","0.459946857799726"
