"party","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","1998","Employed","Rural Area","406","0.385311362538064","0.356096557703886","0.414526167372242","2"
"CDU/CSU","1998","Not Employed","Urban Area","605","0.405958293486219","0.381790017194613","0.430126569777825","2"
"FDP","1998","Employed","Rural Area","21","","","","3"
"FDP","1998","Employed","Urban Area","68","0.034556848201839","0.0273123939037953","0.0418013024998828","3"
"FDP","1998","Not Employed","Urban Area","32","0.0277173686417166","0.0196381611414278","0.0357965761420053","3"
"FDP","1998","Not Employed","Rural Area","8","","","","3"
"NPD","1998","Not Employed","Urban Area","21","","","","6"
"NPD","1998","Not Employed","Rural Area","6","","","","6"
"NPD","1998","Employed","Urban Area","41","0.0188128358715395","0.0134242063806287","0.0242014653624504","6"
"NPD","1998","Employed","Rural Area","24","","","","6"
"Other","1998","Employed","Rural Area","27","","","","8"
"Other","1998","Employed","Urban Area","29","","","","8"
"Other","1998","Not Employed","Urban Area","10","","","","8"
"Other","1998","Not Employed","Rural Area","14","","","","8"
"PDS/Linke","1998","Employed","Urban Area","61","0.0178208023768325","0.0125735221968763","0.0230680825567887","5"
"PDS/Linke","1998","Not Employed","Rural Area","77","0.076105923372118","0.0562484894351268","0.0959633573091092","5"
"PDS/Linke","1998","Not Employed","Urban Area","43","0.0160284927653579","0.00984784343743171","0.022209142093284","5"
"PDS/Linke","1998","Employed","Rural Area","70","0.0423167786475959","0.0302320548771891","0.0544015024180027","5"
"SPD","1998","Employed","Rural Area","436","0.425069937660405","0.395393812552498","0.454746062768312","1"
"SPD","1998","Employed","Urban Area","1196","0.460832261132532","0.441062171069673","0.480602351195391","1"
"SPD","1998","Not Employed","Rural Area","256","0.383815135809729","0.34739686114742","0.420233410472038","1"
"SPD","1998","Not Employed","Urban Area","770","0.475712402055514","0.451134006533042","0.500290797577987","1"
"AfD","1999","Not Employed","Rural Area","","","","","7"
"AfD","1999","Employed","Urban Area","","","","","7"
"AfD","1999","Not Employed","Urban Area","","","","","7"
"AfD","1999","Employed","Rural Area","","","","","7"
"CDU/CSU","1999","Employed","Urban Area","946","0.372875037811659","0.354484570933282","0.391265504690037","2"
"CDU/CSU","1999","Not Employed","Rural Area","332","0.460367263388781","0.425024315324613","0.495710211452949","2"
"CDU/CSU","1999","Employed","Rural Area","502","0.434452514627992","0.406705992695406","0.462199036560579","2"
"CDU/CSU","1999","Not Employed","Urban Area","632","0.450287825098465","0.425382638854785","0.475193011342145","2"
"FDP","1999","Employed","Rural Area","25","","","","3"
"FDP","1999","Employed","Urban Area","73","0.0323851312773514","0.0256529135477686","0.0391173490069342","3"
"FDP","1999","Not Employed","Urban Area","26","","","","3"
"FDP","1999","Not Employed","Rural Area","11","","","","3"
"NPD","1999","Not Employed","Urban Area","11","","","","6"
"NPD","1999","Not Employed","Rural Area","3","","","","6"
"NPD","1999","Employed","Urban Area","36","0.0130430578861755","0.00872813667959457","0.0173579790927564","6"
"NPD","1999","Employed","Rural Area","29","","","","6"
"Other","1999","Employed","Urban Area","33","0.0100991650646241","0.00629663517738937","0.0139016949518589","8"
"Other","1999","Employed","Rural Area","16","","","","8"
"Other","1999","Not Employed","Urban Area","14","","","","8"
"Other","1999","Not Employed","Rural Area","9","","","","8"
"PDS/Linke","1999","Employed","Urban Area","80","0.0222360953719295","0.0166284528527089","0.02784373789115","5"
"PDS/Linke","1999","Not Employed","Urban Area","49","0.0251963107275666","0.0173511097559967","0.0330415116991364","5"
"PDS/Linke","1999","Not Employed","Rural Area","81","0.0757135115612157","0.0569553009159321","0.0944717222064993","5"
"PDS/Linke","1999","Employed","Rural Area","94","0.0565767450251558","0.043644464296339","0.0695090257539725","5"
"SPD","1999","Not Employed","Urban Area","715","0.443226075920825","0.418358748722615","0.468093403119035","1"
"SPD","1999","Employed","Rural Area","496","0.407075334052703","0.379574870864149","0.434575797241257","1"
"SPD","1999","Employed","Urban Area","1248","0.459076983259899","0.440125441537124","0.478028524982674","1"
"SPD","1999","Not Employed","Rural Area","298","0.399572198888166","0.364840227071073","0.434304170705259","1"
"AfD","2000","Not Employed","Urban Area","","","","","7"
"AfD","2000","Not Employed","Rural Area","","","","","7"
"AfD","2000","Employed","Urban Area","","","","","7"
"AfD","2000","Employed","Rural Area","","","","","7"
"CDU/CSU","2000","Employed","Urban Area","1550","0.342625499780648","0.328757738334987","0.356493261226309","2"
"CDU/CSU","2000","Employed","Rural Area","868","0.444966750416919","0.42315954967892","0.466773951154918","2"
"CDU/CSU","2000","Not Employed","Rural Area","568","0.463668983037749","0.436210264660764","0.491127701414733","2"
"CDU/CSU","2000","Not Employed","Urban Area","1196","0.438279779543649","0.41995053196095","0.456609027126349","2"
"FDP","2000","Employed","Rural Area","53","0.0297384906282903","0.0222846431199403","0.0371923381366403","3"
"FDP","2000","Not Employed","Urban Area","74","0.0329651696801819","0.0263695195910289","0.0395608197693348","3"
"FDP","2000","Employed","Urban Area","134","0.0320313491829416","0.0268860769674035","0.0371766213984797","3"
"FDP","2000","Not Employed","Rural Area","19","","","","3"
"NPD","2000","Not Employed","Urban Area","24","","","","6"
"NPD","2000","Not Employed","Rural Area","7","","","","6"
"NPD","2000","Employed","Urban Area","51","0.00971462482983531","0.00684857792474218","0.0125806717349284","6"
"NPD","2000","Employed","Rural Area","40","0.0173251941272854","0.0115995993693513","0.0230507888852195","6"
"Other","2000","Employed","Urban Area","45","0.01051049288067","0.00753055485403412","0.0134904309073059","8"
"Other","2000","Employed","Rural Area","28","","","","8"
"Other","2000","Not Employed","Urban Area","22","","","","8"
"Other","2000","Not Employed","Rural Area","15","","","","8"
"PDS/Linke","2000","Employed","Urban Area","154","0.0282617099715402","0.0234192730750151","0.0331041468680653","5"
"PDS/Linke","2000","Not Employed","Urban Area","84","0.0242092983294181","0.0185315213419354","0.0298870753169008","5"
"PDS/Linke","2000","Not Employed","Rural Area","123","0.083588232642602","0.06834848822662","0.098827977058584","5"
"PDS/Linke","2000","Employed","Rural Area","169","0.0679764463579654","0.0569313549756253","0.0790215377403055","5"
"SPD","2000","Not Employed","Urban Area","1270","0.441369414284712","0.423026329910435","0.45971249865899","1"
"SPD","2000","Employed","Rural Area","730","0.373214323547999","0.351990905718253","0.394437741377745","1"
"SPD","2000","Employed","Urban Area","2106","0.471010520937476","0.45642476589098","0.485596275983973","1"
"SPD","2000","Not Employed","Rural Area","497","0.392386567494025","0.365500298919149","0.419272836068902","1"
"AfD","2001","Not Employed","Urban Area","","","","","7"
"AfD","2001","Not Employed","Rural Area","","","","","7"
"AfD","2001","Employed","Urban Area","","","","","7"
"AfD","2001","Employed","Rural Area","","","","","7"
"CDU/CSU","2001","Not Employed","Rural Area","488","0.453450143490837","0.424449706523109","0.482450580458565","2"
"CDU/CSU","2001","Not Employed","Urban Area","1001","0.435904963216812","0.416140183016629","0.455669743416994","2"
"CDU/CSU","2001","Employed","Urban Area","1327","0.330054079501281","0.315478053910563","0.344630105091999","2"
"CDU/CSU","2001","Employed","Rural Area","717","0.434103964390917","0.410431566650126","0.457776362131707","2"
"FDP","2001","Employed","Urban Area","152","0.0414325060614616","0.0352550644929624","0.0476099476299607","3"
"FDP","2001","Not Employed","Rural Area","27","","","","3"
"FDP","2001","Not Employed","Urban Area","69","0.0336187317922991","0.0264344252018098","0.0408030383827884","3"
"FDP","2001","Employed","Rural Area","57","0.0382731449864636","0.0291098853046429","0.0474364046682843","3"
"NPD","2001","Not Employed","Urban Area","9","","","","6"
"NPD","2001","Not Employed","Rural Area","10","","","","6"
"NPD","2001","Employed","Urban Area","48","0.0105937783968826","0.00742027142591717","0.0137672853678481","6"
"NPD","2001","Employed","Rural Area","31","0.0135053253453455","0.00799246557615967","0.0190181851145313","6"
"Other","2001","Not Employed","Urban Area","11","","","","8"
"Other","2001","Not Employed","Rural Area","14","","","","8"
"Other","2001","Employed","Urban Area","46","0.0138934580934086","0.0102652365824853","0.017521679604332","8"
"Other","2001","Employed","Rural Area","19","","","","8"
"PDS/Linke","2001","Not Employed","Urban Area","66","0.0234682591127851","0.0174342833402119","0.0295022348853583","5"
"PDS/Linke","2001","Not Employed","Rural Area","126","0.0905876783718585","0.0738675403010863","0.107307816442631","5"
"PDS/Linke","2001","Employed","Urban Area","117","0.024276510254871","0.0195057981980008","0.0290472223117412","5"
"PDS/Linke","2001","Employed","Rural Area","124","0.0583844959827056","0.0471859247845766","0.0695830671808347","5"
"SPD","2001","Employed","Rural Area","638","0.383749728150479","0.360523448551666","0.406976007749291","1"
"SPD","2001","Employed","Urban Area","1879","0.473882244109749","0.458404652121475","0.489359836098023","1"
"SPD","2001","Not Employed","Rural Area","423","0.378531828862797","0.350277465598053","0.406786192127542","1"
"SPD","2001","Not Employed","Urban Area","1134","0.45067723418053","0.430845232435712","0.470509235925348","1"
"AfD","2002","Not Employed","Urban Area","","","","","7"
"AfD","2002","Not Employed","Rural Area","","","","","7"
"AfD","2002","Employed","Urban Area","","","","","7"
"AfD","2002","Employed","Rural Area","","","","","7"
"CDU/CSU","2002","Not Employed","Rural Area","488","0.446687980274148","0.417454653106692","0.475921307441605","2"
"CDU/CSU","2002","Employed","Urban Area","1682","0.34954909662552","0.335964673782385","0.363133519468656","2"
"CDU/CSU","2002","Not Employed","Urban Area","1151","0.434357048753295","0.415562820772095","0.453151276734495","2"
"CDU/CSU","2002","Employed","Rural Area","834","0.439132182931771","0.416668790271798","0.461595575591745","2"
"FDP","2002","Employed","Urban Area","274","0.0521764662002804","0.0458409659324159","0.0585119664681448","3"
"FDP","2002","Employed","Rural Area","86","0.0360023839482678","0.0275699865709704","0.0444347813255652","3"
"FDP","2002","Not Employed","Urban Area","96","0.0356258576617231","0.0285978001472943","0.042653915176152","3"
"FDP","2002","Not Employed","Rural Area","28","","","","3"
"NPD","2002","Not Employed","Urban Area","9","","","","6"
"NPD","2002","Not Employed","Rural Area","4","","","","6"
"NPD","2002","Employed","Urban Area","38","0.00930467595397835","0.00656940394101624","0.0120399479669405","6"
"NPD","2002","Employed","Rural Area","24","","","","6"
"Other","2002","Not Employed","Urban Area","19","","","","8"
"Other","2002","Not Employed","Rural Area","9","","","","8"
"Other","2002","Employed","Urban Area","48","0.0130255933903939","0.00979537754760801","0.0162558092331797","8"
"Other","2002","Employed","Rural Area","27","","","","8"
"PDS/Linke","2002","Not Employed","Urban Area","95","0.0315744335186438","0.0249441702847068","0.0382046967525808","5"
"PDS/Linke","2002","Not Employed","Rural Area","150","0.119772175928772","0.100679509825318","0.138864842032226","5"
"PDS/Linke","2002","Employed","Urban Area","150","0.0313851072422603","0.0264178435181642","0.0363523709663564","5"
"PDS/Linke","2002","Employed","Rural Area","158","0.0726433828572888","0.0608952493650007","0.0843915163495769","5"
"SPD","2002","Employed","Rural Area","635","0.363626213149416","0.341852565653389","0.385399860645443","1"
"SPD","2002","Employed","Urban Area","2059","0.446214468958359","0.432052538241776","0.460376399674942","1"
"SPD","2002","Not Employed","Rural Area","397","0.377840394482018","0.349330463901564","0.406350325062471","1"
"SPD","2002","Not Employed","Urban Area","1174","0.4432609714021","0.424425111796921","0.462096831007279","1"
"AfD","2003","Not Employed","Urban Area","","","","","7"
"AfD","2003","Not Employed","Rural Area","","","","","7"
"AfD","2003","Employed","Urban Area","","","","","7"
"AfD","2003","Employed","Rural Area","","","","","7"
"CDU/CSU","2003","Employed","Urban Area","1887","0.384918731841421","0.371012438848074","0.398825024834767","2"
"CDU/CSU","2003","Not Employed","Urban Area","1245","0.460044403250041","0.44131075391879","0.478778052581291","2"
"CDU/CSU","2003","Not Employed","Rural Area","570","0.463062244320678","0.435001489552757","0.4911229990886","2"
"CDU/CSU","2003","Employed","Rural Area","954","0.50926650553222","0.486799859541423","0.531733151523017","2"
"FDP","2003","Employed","Urban Area","232","0.0463344085870351","0.0403266777009446","0.0523421394731256","3"
"FDP","2003","Not Employed","Urban Area","90","0.0319398412290749","0.025330456432748","0.0385492260254018","3"
"FDP","2003","Employed","Rural Area","71","0.0385156082678363","0.0298672766442341","0.0471639398914384","3"
"FDP","2003","Not Employed","Rural Area","31","0.0226346971409958","0.0142645422812221","0.0310048520007696","3"
"NPD","2003","Not Employed","Urban Area","9","","","","6"
"NPD","2003","Not Employed","Rural Area","7","","","","6"
"NPD","2003","Employed","Urban Area","32","0.00703258835970862","0.00464430584991121","0.00942087086950603","6"
"NPD","2003","Employed","Rural Area","17","","","","6"
"Other","2003","Not Employed","Urban Area","20","","","","8"
"Other","2003","Not Employed","Rural Area","12","","","","8"
"Other","2003","Employed","Urban Area","36","0.00810370006347249","0.00554136797141148","0.0106660321555335","8"
"Other","2003","Employed","Rural Area","23","","","","8"
"PDS/Linke","2003","Not Employed","Rural Area","121","0.0890579492364451","0.0730292082552172","0.105086690217673","5"
"PDS/Linke","2003","Employed","Urban Area","93","0.0190759382444961","0.015166437956734","0.0229854385322582","5"
"PDS/Linke","2003","Not Employed","Urban Area","62","0.0174695824494548","0.0125451322278975","0.0223940326710121","5"
"PDS/Linke","2003","Employed","Rural Area","110","0.0440322821917647","0.0348118761662378","0.0532526882172916","5"
"SPD","2003","Employed","Rural Area","588","0.310296549661263","0.289506165833242","0.331086933489283","1"
"SPD","2003","Not Employed","Urban Area","1098","0.41616465424141","0.397636964262637","0.434692344220184","1"
"SPD","2003","Employed","Urban Area","1796","0.395293416773936","0.381320317621615","0.409266515926257","1"
"SPD","2003","Not Employed","Rural Area","432","0.378357910954817","0.351065663163875","0.40565015874576","1"
"AfD","2004","Employed","Urban Area","","","","","7"
"AfD","2004","Employed","Rural Area","","","","","7"
"AfD","2004","Not Employed","Urban Area","","","","","7"
"AfD","2004","Not Employed","Rural Area","","","","","7"
"CDU/CSU","2004","Not Employed","Urban Area","1121","0.479474120021882","0.459390719518371","0.499557520525392","2"
"CDU/CSU","2004","Employed","Urban Area","1609","0.396019527312829","0.3807909053868","0.411248149238859","2"
"CDU/CSU","2004","Not Employed","Rural Area","492","0.489187186100539","0.458434468674116","0.519939903526963","2"
"CDU/CSU","2004","Employed","Rural Area","809","0.505128082137887","0.480751401116123","0.529504763159652","2"
"FDP","2004","Employed","Urban Area","215","0.0491889989569204","0.0424550170285196","0.0559229808853212","3"
"FDP","2004","Employed","Rural Area","67","0.0416202930138157","0.0318827635643986","0.0513578224632329","3"
"FDP","2004","Not Employed","Urban Area","73","0.0275628205025405","0.0209813020072196","0.0341443389978613","3"
"FDP","2004","Not Employed","Rural Area","28","","","","3"
"NPD","2004","Employed","Urban Area","37","0.0106987249021395","0.00749525129601125","0.0139021985082678","6"
"NPD","2004","Employed","Rural Area","19","","","","6"
"NPD","2004","Not Employed","Urban Area","6","","","","6"
"NPD","2004","Not Employed","Rural Area","7","","","","6"
"Other","2004","Not Employed","Urban Area","21","","","","8"
"Other","2004","Not Employed","Rural Area","18","","","","8"
"Other","2004","Employed","Urban Area","27","","","","8"
"Other","2004","Employed","Rural Area","26","","","","8"
"PDS/Linke","2004","Not Employed","Urban Area","76","0.0271615778623321","0.0206267920855324","0.0336963636391318","5"
"PDS/Linke","2004","Not Employed","Rural Area","126","0.100835156750847","0.0823109031588049","0.119359410342889","5"
"PDS/Linke","2004","Employed","Urban Area","99","0.0250539067049941","0.0201873825309607","0.0299204308790276","5"
"PDS/Linke","2004","Employed","Rural Area","118","0.0598135634495721","0.0482515294548938","0.0713755974442505","5"
"SPD","2004","Employed","Rural Area","446","0.285579707639531","0.263557138810623","0.307602276468438","1"
"SPD","2004","Employed","Urban Area","1441","0.369440421213025","0.354411558249014","0.384469284177036","1"
"SPD","2004","Not Employed","Rural Area","306","0.328327197423743","0.299437208105158","0.357217186742328","1"
"SPD","2004","Not Employed","Urban Area","905","0.397839223324484","0.378162919001638","0.41751552764733","1"
"AfD","2005","Not Employed","Urban Area","","","","","7"
"AfD","2005","Employed","Urban Area","","","","","7"
"AfD","2005","Employed","Rural Area","","","","","7"
"AfD","2005","Not Employed","Rural Area","","","","","7"
"CDU/CSU","2005","Not Employed","Urban Area","1080","0.443271287483492","0.423684269191236","0.462858305775747","2"
"CDU/CSU","2005","Employed","Urban Area","1472","0.352022609447168","0.337073515365404","0.366971703528932","2"
"CDU/CSU","2005","Employed","Rural Area","744","0.489309237569647","0.464582377375827","0.514036097763468","2"
"CDU/CSU","2005","Not Employed","Rural Area","469","0.462148204836298","0.431818278137477","0.49247813153512","2"
"FDP","2005","Employed","Urban Area","202","0.0451625216714816","0.0386626693428184","0.0516623740001448","3"
"FDP","2005","Not Employed","Urban Area","87","0.0274069187016639","0.0209695644098706","0.0338442729934573","3"
"FDP","2005","Not Employed","Rural Area","25","","","","3"
"FDP","2005","Employed","Rural Area","71","0.0427811015352303","0.032771198320622","0.0527910047498387","3"
"NPD","2005","Employed","Urban Area","62","0.0204900447386153","0.0160557398515462","0.0249243496256843","6"
"NPD","2005","Employed","Rural Area","35","0.0362815755153035","0.0270321147454342","0.0455310362851727","6"
"NPD","2005","Not Employed","Urban Area","13","","","","6"
"NPD","2005","Not Employed","Rural Area","19","","","","6"
"Other","2005","Not Employed","Urban Area","18","","","","8"
"Other","2005","Not Employed","Rural Area","14","","","","8"
"Other","2005","Employed","Urban Area","33","0.00960420580227475","0.00655150112273939","0.0126569104818101","8"
"Other","2005","Employed","Rural Area","20","","","","8"
"PDS/Linke","2005","Not Employed","Urban Area","75","0.0249433531535404","0.018794359288949","0.0310923470181318","5"
"PDS/Linke","2005","Not Employed","Rural Area","127","0.100793190345905","0.0824787014291219","0.119107679262688","5"
"PDS/Linke","2005","Employed","Urban Area","110","0.0258989743031929","0.0209274112418445","0.0308705373645413","5"
"PDS/Linke","2005","Employed","Rural Area","125","0.0603561661964787","0.0485762901191079","0.0721360422738495","5"
"SPD","2005","Employed","Rural Area","438","0.272656195401719","0.250628157150384","0.294684233653054","1"
"SPD","2005","Employed","Urban Area","1484","0.385356119922863","0.370122869521182","0.400589370324544","1"
"SPD","2005","Not Employed","Rural Area","344","0.339056769320553","0.310258412827451","0.367855125813656","1"
"SPD","2005","Not Employed","Urban Area","1031","0.437601814476345","0.418041617191393","0.457162011761298","1"
"AfD","2006","Not Employed","Urban Area","","","","","7"
"AfD","2006","Employed","Urban Area","","","","","7"
"AfD","2006","Employed","Rural Area","","","","","7"
"AfD","2006","Not Employed","Rural Area","","","","","7"
"CDU/CSU","2006","Not Employed","Urban Area","1245","0.426540715138635","0.408402250184544","0.444679180092725","2"
"CDU/CSU","2006","Not Employed","Rural Area","579","0.462798367805161","0.435146056152934","0.490450679457389","2"
"CDU/CSU","2006","Employed","Rural Area","835","0.445562134875131","0.423076946305183","0.468047323445078","2"
"CDU/CSU","2006","Employed","Urban Area","1665","0.35658643589865","0.342478229631126","0.370694642166174","2"
"FDP","2006","Not Employed","Rural Area","34","0.0341893853707288","0.0241117531327318","0.0442670176087258","3"
"FDP","2006","Employed","Urban Area","263","0.0538056836803566","0.0471598643676245","0.0604515029930886","3"
"FDP","2006","Not Employed","Urban Area","101","0.0333305983193731","0.0267475122941123","0.039913684344634","3"
"FDP","2006","Employed","Rural Area","95","0.0548652295817208","0.0445634696400054","0.0651669895234363","3"
"NPD","2006","Employed","Urban Area","66","0.0225544715249429","0.0181811954443009","0.0269277476055849","6"
"NPD","2006","Employed","Rural Area","42","0.0317283530248633","0.0237989895361937","0.039657716513533","6"
"NPD","2006","Not Employed","Rural Area","13","","","","6"
"NPD","2006","Not Employed","Urban Area","11","","","","6"
"Other","2006","Not Employed","Urban Area","18","","","","8"
"Other","2006","Not Employed","Rural Area","16","","","","8"
"Other","2006","Employed","Urban Area","42","0.0109137292289456","0.00785354227714921","0.013973916180742","8"
"Other","2006","Employed","Rural Area","16","","","","8"
"PDS/Linke","2006","Not Employed","Urban Area","133","0.0449688906945462","0.0373685364291088","0.0525692449599835","5"
"PDS/Linke","2006","Not Employed","Rural Area","155","0.11398623210041","0.0963618740962441","0.131610590104576","5"
"PDS/Linke","2006","Employed","Urban Area","164","0.0358443978587678","0.0303688384666059","0.0413199572509297","5"
"PDS/Linke","2006","Employed","Rural Area","164","0.0805484801651076","0.0682370346517717","0.0928599256784435","5"
"SPD","2006","Employed","Rural Area","584","0.314037868907476","0.293040879171792","0.335034858643159","1"
"SPD","2006","Employed","Urban Area","1641","0.378893846008741","0.364605367799425","0.393182324218056","1"
"SPD","2006","Not Employed","Rural Area","407","0.343421322909206","0.317086895037069","0.369755750781343","1"
"SPD","2006","Not Employed","Urban Area","1179","0.436401714935267","0.418213208199861","0.454590221670674","1"
"AfD","2007","Not Employed","Urban Area","","","","","7"
"AfD","2007","Employed","Urban Area","","","","","7"
"AfD","2007","Employed","Rural Area","","","","","7"
"AfD","2007","Not Employed","Rural Area","","","","","7"
"CDU/CSU","2007","Not Employed","Urban Area","1079","0.419846627043848","0.400500464528101","0.439192789559594","2"
"CDU/CSU","2007","Not Employed","Rural Area","481","0.464631813548037","0.434450294204816","0.494813332891258","2"
"CDU/CSU","2007","Employed","Urban Area","1329","0.336422943590946","0.321194584060812","0.351651303121079","2"
"CDU/CSU","2007","Employed","Rural Area","672","0.449956383587248","0.424971236380861","0.474941530793635","2"
"FDP","2007","Employed","Urban Area","229","0.0459852971910575","0.0392345527054736","0.0527360416766413","3"
"FDP","2007","Not Employed","Rural Area","26","","","","3"
"FDP","2007","Employed","Rural Area","89","0.0572556072866768","0.0455874001276382","0.0689238144457153","3"
"FDP","2007","Not Employed","Urban Area","108","0.0379906515796556","0.0304967824582673","0.0454845207010439","3"
"NPD","2007","Employed","Rural Area","39","0.0388403472981112","0.0291366451497559","0.0485440494464664","6"
"NPD","2007","Employed","Urban Area","54","0.0177909340321034","0.0135303809406221","0.0220514871235846","6"
"NPD","2007","Not Employed","Urban Area","12","","","","6"
"NPD","2007","Not Employed","Rural Area","10","","","","6"
"Other","2007","Not Employed","Urban Area","14","","","","8"
"Other","2007","Not Employed","Rural Area","8","","","","8"
"Other","2007","Employed","Urban Area","36","0.00971460163903066","0.00655336269431368","0.0128758405837476","8"
"Other","2007","Employed","Rural Area","20","","","","8"
"PDS/Linke","2007","Not Employed","Rural Area","146","0.126222016516749","0.106125145146791","0.146318887886708","5"
"PDS/Linke","2007","Employed","Urban Area","151","0.0425199302304905","0.0360167501451592","0.0490231103158218","5"
"PDS/Linke","2007","Employed","Rural Area","136","0.085298531254664","0.071270116283702","0.099326946225626","5"
"PDS/Linke","2007","Not Employed","Urban Area","117","0.0412626621180231","0.0334660392187107","0.0490592850173354","5"
"SPD","2007","Employed","Rural Area","437","0.277385916299896","0.254900882039502","0.299870950560291","1"
"SPD","2007","Employed","Urban Area","1371","0.384129105637074","0.368452642512383","0.399805568761766","1"
"SPD","2007","Not Employed","Urban Area","1008","0.428972684974011","0.409571808618583","0.448373561329439","1"
"SPD","2007","Not Employed","Rural Area","328","0.331104574849829","0.302625750928305","0.359583398771353","1"
"AfD","2008","Not Employed","Urban Area","","","","","7"
"AfD","2008","Not Employed","Rural Area","","","","","7"
"AfD","2008","Employed","Urban Area","","","","","7"
"AfD","2008","Employed","Rural Area","","","","","7"
"CDU/CSU","2008","Employed","Rural Area","654","0.460119810133118","0.434287441220879","0.485952179045357","2"
"CDU/CSU","2008","Not Employed","Urban Area","1080","0.452503839501099","0.432332503978703","0.472675175023495","2"
"CDU/CSU","2008","Employed","Urban Area","1298","0.351364291334272","0.33553936790737","0.367189214761175","2"
"CDU/CSU","2008","Not Employed","Rural Area","468","0.480091913361037","0.449491760614788","0.510692066107286","2"
"FDP","2008","Employed","Rural Area","73","0.0488750545462543","0.037700184382724","0.0600499247097846","3"
"FDP","2008","Not Employed","Rural Area","24","","","","3"
"FDP","2008","Employed","Urban Area","233","0.0569398611088174","0.0492584629843165","0.0646212592333184","3"
"FDP","2008","Not Employed","Urban Area","109","0.0396328636394082","0.0317264532742217","0.0475392740045946","3"
"NPD","2008","Not Employed","Urban Area","9","","","","6"
"NPD","2008","Not Employed","Rural Area","11","","","","6"
"NPD","2008","Employed","Urban Area","51","0.0149784974606967","0.010952074818375","0.0190049201030185","6"
"NPD","2008","Employed","Rural Area","30","0.0248730174775514","0.0168011337627652","0.0329449011923376","6"
"Other","2008","Not Employed","Urban Area","14","","","","8"
"Other","2008","Not Employed","Rural Area","9","","","","8"
"Other","2008","Employed","Urban Area","21","","","","8"
"Other","2008","Employed","Rural Area","14","","","","8"
"PDS/Linke","2008","Not Employed","Urban Area","128","0.0429301629393314","0.0347155697049037","0.0511447561737591","5"
"PDS/Linke","2008","Not Employed","Rural Area","153","0.129449259745879","0.10888822614021","0.150010293351547","5"
"PDS/Linke","2008","Employed","Urban Area","165","0.0459326319567371","0.0389933814516503","0.0528718824618238","5"
"PDS/Linke","2008","Employed","Rural Area","152","0.104152303738192","0.0883204560461501","0.119984151430233","5"
"SPD","2008","Employed","Urban Area","1226","0.367088219598925","0.351110338224702","0.383066100973148","1"
"SPD","2008","Not Employed","Urban Area","869","0.402460259891386","0.382586598834533","0.422333920948238","1"
"SPD","2008","Not Employed","Rural Area","310","0.304559158279273","0.276371172702999","0.332747143855547","1"
"SPD","2008","Employed","Rural Area","392","0.264114652641206","0.241264905526814","0.286964399755597","1"
"AfD","2009","Not Employed","Rural Area","","","","","7"
"AfD","2009","Not Employed","Urban Area","","","","","7"
"AfD","2009","Employed","Urban Area","","","","","7"
"AfD","2009","Employed","Rural Area","","","","","7"
"CDU/CSU","2009","Not Employed","Urban Area","959","0.427963363197852","0.40720770828723","0.448719018108475","2"
"CDU/CSU","2009","Employed","Rural Area","553","0.413926474472319","0.387285299061874","0.440567649882764","2"
"CDU/CSU","2009","Employed","Urban Area","1095","0.338814875924906","0.322207020100572","0.355422731749239","2"
"CDU/CSU","2009","Not Employed","Rural Area","451","0.489158759115379","0.457909535989334","0.520407982241423","2"
"FDP","2009","Employed","Rural Area","108","0.092917759346176","0.0772145498615903","0.108620968830762","3"
"FDP","2009","Not Employed","Rural Area","44","0.0501708769575024","0.036524419708264","0.0638173342067408","3"
"FDP","2009","Employed","Urban Area","290","0.0875304364493012","0.0776139109149904","0.097446961983612","3"
"FDP","2009","Not Employed","Urban Area","169","0.0594524484337573","0.0495327955735135","0.0693721012940011","3"
"NPD","2009","Employed","Urban Area","45","0.0213375689082847","0.0162669646033551","0.0264081732132144","6"
"NPD","2009","Not Employed","Urban Area","10","","","","6"
"NPD","2009","Not Employed","Rural Area","15","","","","6"
"NPD","2009","Employed","Rural Area","31","0.0379624705725301","0.0276256026000607","0.0482993385449994","6"
"Other","2009","Not Employed","Rural Area","11","","","","8"
"Other","2009","Employed","Urban Area","41","0.0130999449886399","0.00911022775620766","0.0170896622210722","8"
"Other","2009","Not Employed","Urban Area","16","","","","8"
"Other","2009","Employed","Rural Area","8","","","","8"
"PDS/Linke","2009","Not Employed","Rural Area","147","0.121194966844258","0.100793570551984","0.141596363136532","5"
"PDS/Linke","2009","Not Employed","Urban Area","113","0.0492820135832385","0.0402018995982984","0.0583621275681785","5"
"PDS/Linke","2009","Employed","Urban Area","147","0.0408785049437676","0.0339305801634682","0.0478264297240671","5"
"PDS/Linke","2009","Employed","Rural Area","129","0.106197071465625","0.0895325485475608","0.122861594383688","5"
"SPD","2009","Employed","Rural Area","355","0.257364095220739","0.233717006623861","0.281011183817617","1"
"SPD","2009","Employed","Urban Area","989","0.315913175325403","0.299601060253949","0.332225290396856","1"
"SPD","2009","Not Employed","Urban Area","777","0.389215231887958","0.368762080345852","0.409668383430065","1"
"SPD","2009","Not Employed","Rural Area","265","0.266230341545428","0.238600399016722","0.293860284074134","1"
"AfD","2010","Not Employed","Rural Area","","","","","7"
"AfD","2010","Not Employed","Urban Area","","","","","7"
"AfD","2010","Employed","Urban Area","","","","","7"
"AfD","2010","Employed","Rural Area","","","","","7"
