"party","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","1993","16-34 y.","West Germany","6","","","","5"
"PDS/Linke","1993","66 and older","West Germany","2","","","","5"
"PDS/Linke","1993","66 and older","East Germany","27","","","","5"
"SPD","1993","16-34 y.","East Germany","80","0.298387229349121","0.243401988548081","0.353372470150162","2"
"SPD","1993","16-34 y.","West Germany","509","0.401586724083879","0.372377182299804","0.430796265867955","2"
"SPD","1993","66 and older","West Germany","221","0.395883002055402","0.355378991013163","0.43638701309764","2"
"SPD","1993","66 and older","East Germany","59","0.422535479018861","0.34241087300266","0.502660085035061","2"
"SPD","1993","35-65 y.","West Germany","1079","0.458516626831948","0.437503468994462","0.479529784669434","2"
"SPD","1993","35-65 y.","East Germany","276","0.387621132726064","0.351347145607518","0.423895119844609","2"
"AfD","1994","16-34 y.","West Germany","","","","","7"
"AfD","1994","16-34 y.","East Germany","","","","","7"
"AfD","1994","35-65 y.","West Germany","","","","","7"
"AfD","1994","35-65 y.","East Germany","","","","","7"
"AfD","1994","66 and older","West Germany","","","","","7"
"AfD","1994","66 and older","East Germany","","","","","7"
"CDU/CSU","1994","66 and older","East Germany","55","0.317346675564572","0.243835255573101","0.390858095556043","1"
"CDU/CSU","1994","66 and older","West Germany","328","0.507460971538641","0.468328617988808","0.546593325088473","1"
"CDU/CSU","1994","35-65 y.","East Germany","244","0.345299984457798","0.310027192674061","0.380572776241534","1"
"CDU/CSU","1994","16-34 y.","West Germany","276","0.277278860449363","0.251166575319985","0.30339114557874","1"
"CDU/CSU","1994","16-34 y.","East Germany","61","0.201214524673133","0.154669806586573","0.247759242759692","1"
"CDU/CSU","1994","35-65 y.","West Germany","798","0.388992281428157","0.368721527393808","0.409263035462506","1"
"FDP","1994","66 and older","West Germany","20","","","","3"
"FDP","1994","66 and older","East Germany","4","","","","3"
"FDP","1994","35-65 y.","West Germany","66","0.0349907559140143","0.0273503142724242","0.0426311975556044","3"
"FDP","1994","35-65 y.","East Germany","28","","","","3"
"FDP","1994","16-34 y.","East Germany","9","","","","3"
"FDP","1994","16-34 y.","West Germany","24","","","","3"
"NPD Combination","1994","66 and older","East Germany","","","","","6"
"NPD Combination","1994","16-34 y.","East Germany","16","","","","6"
"NPD Combination","1994","35-65 y.","East Germany","6","","","","6"
"NPD Combination","1994","66 and older","West Germany","7","","","","6"
"NPD Combination","1994","16-34 y.","West Germany","33","0.0264384864609173","0.0170800970358777","0.0357968758859569","6"
"NPD Combination","1994","35-65 y.","West Germany","31","0.0130148499415249","0.00830235436552181","0.017727345517528","6"
"Other","1994","16-34 y.","West Germany","13","","","","8"
"Other","1994","16-34 y.","East Germany","12","","","","8"
"Other","1994","66 and older","East Germany","1","","","","8"
"Other","1994","35-65 y.","West Germany","22","","","","8"
"Other","1994","35-65 y.","East Germany","13","","","","8"
"Other","1994","66 and older","West Germany","4","","","","8"
"PDS/Linke","1994","35-65 y.","East Germany","118","0.171208099816096","0.143263024635786","0.199153174996405","5"
"PDS/Linke","1994","16-34 y.","East Germany","42","0.147176364710909","0.106044887161953","0.188307842259864","5"
"PDS/Linke","1994","35-65 y.","West Germany","5","","","","5"
"PDS/Linke","1994","16-34 y.","West Germany","9","","","","5"
"PDS/Linke","1994","66 and older","West Germany","2","","","","5"
"PDS/Linke","1994","66 and older","East Germany","34","0.237322559314567","0.170128992926847","0.304516125702286","5"
"SPD","1994","16-34 y.","West Germany","597","0.474129097692358","0.445002551112217","0.5032556442725","2"
"SPD","1994","16-34 y.","East Germany","85","0.271032461470289","0.21942762450689","0.322637298433688","2"
"SPD","1994","35-65 y.","West Germany","1173","0.491084196253586","0.470297904840112","0.51187048766706","2"
"SPD","1994","66 and older","West Germany","262","0.419836117707867","0.381205685818357","0.458466549597376","2"
"SPD","1994","35-65 y.","East Germany","243","0.349169810792851","0.313804899880801","0.384534721704902","2"
"SPD","1994","66 and older","East Germany","55","0.382858603048024","0.306087235758757","0.459629970337291","2"
"AfD","1995","16-34 y.","West Germany","","","","","7"
"AfD","1995","16-34 y.","East Germany","","","","","7"
"AfD","1995","35-65 y.","West Germany","","","","","7"
"AfD","1995","35-65 y.","East Germany","","","","","7"
"AfD","1995","66 and older","West Germany","","","","","7"
"AfD","1995","66 and older","East Germany","","","","","7"
"CDU/CSU","1995","66 and older","West Germany","346","0.521977097206464","0.484321909279254","0.559632285133673","1"
"CDU/CSU","1995","66 and older","East Germany","73","0.343589263832716","0.275522528983071","0.411655998682361","1"
"CDU/CSU","1995","35-65 y.","East Germany","346","0.42341047715114","0.389529865960723","0.457291088341556","1"
"CDU/CSU","1995","16-34 y.","East Germany","106","0.25662730186497","0.211063970437826","0.302190633292115","1"
"CDU/CSU","1995","35-65 y.","West Germany","970","0.400280372354847","0.381116599545771","0.419444145163924","1"
"CDU/CSU","1995","16-34 y.","West Germany","414","0.32356397311396","0.298210488145133","0.348917458082788","1"
"FDP","1995","66 and older","West Germany","30","0.0513390815900996","0.0347028753603123","0.0679752878198868","3"
"FDP","1995","66 and older","East Germany","1","","","","3"
"FDP","1995","16-34 y.","East Germany","8","","","","3"
"FDP","1995","35-65 y.","West Germany","68","0.0280766068659702","0.0216154086755539","0.0345378050563865","3"
"FDP","1995","35-65 y.","East Germany","23","","","","3"
"FDP","1995","16-34 y.","West Germany","16","","","","3"
"NPD Combination","1995","35-65 y.","East Germany","8","","","","6"
"NPD Combination","1995","66 and older","East Germany","1","","","","6"
"NPD Combination","1995","16-34 y.","West Germany","21","","","","6"
"NPD Combination","1995","35-65 y.","West Germany","20","","","","6"
"NPD Combination","1995","66 and older","West Germany","","","","","6"
"NPD Combination","1995","16-34 y.","East Germany","6","","","","6"
"Other","1995","16-34 y.","West Germany","15","","","","8"
"Other","1995","16-34 y.","East Germany","4","","","","8"
"Other","1995","35-65 y.","West Germany","23","","","","8"
"Other","1995","35-65 y.","East Germany","7","","","","8"
"Other","1995","66 and older","West Germany","1","","","","8"
"Other","1995","66 and older","East Germany","1","","","","8"
"PDS/Linke","1995","35-65 y.","East Germany","125","0.160028639396435","0.13488847238239","0.18516880641048","5"
"PDS/Linke","1995","35-65 y.","West Germany","10","","","","5"
"PDS/Linke","1995","16-34 y.","East Germany","76","0.22006379281012","0.176845801652571","0.263281783967668","5"
"PDS/Linke","1995","16-34 y.","West Germany","13","","","","5"
"PDS/Linke","1995","66 and older","West Germany","1","","","","5"
"PDS/Linke","1995","66 and older","East Germany","43","0.282527010752363","0.217997250303295","0.347056771201431","5"
"SPD","1995","16-34 y.","East Germany","95","0.288235291025677","0.240985211833358","0.335485370217996","2"
"SPD","1995","16-34 y.","West Germany","580","0.419898454914083","0.393151868117239","0.446645041710927","2"
"SPD","1995","35-65 y.","East Germany","267","0.318103171994653","0.286167180956364","0.350039163032942","2"
"SPD","1995","35-65 y.","West Germany","1209","0.463728493727225","0.444223357551492","0.483233629902958","2"
"SPD","1995","66 and older","West Germany","288","0.409763904062541","0.372691182007807","0.446836626117275","2"
"SPD","1995","66 and older","East Germany","65","0.336566374496207","0.268839444510046","0.404293304482368","2"
"AfD","1996","16-34 y.","West Germany","","","","","7"
"AfD","1996","16-34 y.","East Germany","","","","","7"
"AfD","1996","35-65 y.","West Germany","","","","","7"
"AfD","1996","35-65 y.","East Germany","","","","","7"
"AfD","1996","66 and older","East Germany","","","","","7"
"AfD","1996","66 and older","West Germany","","","","","7"
"CDU/CSU","1996","66 and older","West Germany","356","0.541939049357588","0.503577384600721","0.580300714114456","1"
"CDU/CSU","1996","66 and older","East Germany","66","0.346800897051032","0.277270496004347","0.416331298097716","1"
"CDU/CSU","1996","35-65 y.","East Germany","331","0.435944938946237","0.400759547074199","0.471130330818274","1"
"CDU/CSU","1996","16-34 y.","East Germany","94","0.282127189628246","0.230858943670645","0.333395435585847","1"
"CDU/CSU","1996","35-65 y.","West Germany","949","0.421848298694792","0.401910952287374","0.441785645102209","1"
"CDU/CSU","1996","16-34 y.","West Germany","420","0.367689502474585","0.340543705755379","0.394835299193792","1"
"FDP","1996","66 and older","West Germany","27","","","","3"
"FDP","1996","66 and older","East Germany","","","","","3"
"FDP","1996","35-65 y.","West Germany","59","0.0268800307214696","0.0203507344946147","0.0334093269483246","3"
"FDP","1996","16-34 y.","East Germany","5","","","","3"
"FDP","1996","35-65 y.","East Germany","16","","","","3"
"FDP","1996","16-34 y.","West Germany","10","","","","3"
"NPD Combination","1996","35-65 y.","East Germany","6","","","","6"
"NPD Combination","1996","66 and older","West Germany","2","","","","6"
"NPD Combination","1996","66 and older","East Germany","","","","","6"
"NPD Combination","1996","16-34 y.","West Germany","26","","","","6"
"NPD Combination","1996","35-65 y.","West Germany","25","","","","6"
"NPD Combination","1996","16-34 y.","East Germany","17","","","","6"
"Other","1996","16-34 y.","West Germany","17","","","","8"
"Other","1996","16-34 y.","East Germany","3","","","","8"
"Other","1996","35-65 y.","West Germany","20","","","","8"
"Other","1996","35-65 y.","East Germany","7","","","","8"
"Other","1996","66 and older","West Germany","2","","","","8"
"Other","1996","66 and older","East Germany","","","","","8"
"PDS/Linke","1996","35-65 y.","East Germany","138","0.172532546438496","0.145722547390087","0.199342545486905","5"
"PDS/Linke","1996","35-65 y.","West Germany","13","","","","5"
"PDS/Linke","1996","16-34 y.","West Germany","12","","","","5"
"PDS/Linke","1996","16-34 y.","East Germany","66","0.256224175738143","0.206492474405432","0.305955877070855","5"
"PDS/Linke","1996","66 and older","East Germany","49","0.296780318461671","0.230042056038644","0.363518580884698","5"
"PDS/Linke","1996","66 and older","West Germany","2","","","","5"
"SPD","1996","16-34 y.","West Germany","495","0.356636324273821","0.329669001260766","0.383603647286875","2"
"SPD","1996","35-65 y.","East Germany","212","0.279448335693086","0.24760862238645","0.311288048999723","2"
"SPD","1996","16-34 y.","East Germany","49","0.150037800235949","0.109355791803687","0.190719808668211","2"
"SPD","1996","35-65 y.","West Germany","1070","0.425592724513039","0.405632043086082","0.445553405939996","2"
"SPD","1996","66 and older","West Germany","254","0.389313714496214","0.351771531433368","0.426855897559059","2"
"SPD","1996","66 and older","East Germany","62","0.346921890643419","0.277385802662006","0.416457978624831","2"
"AfD","1997","16-34 y.","West Germany","","","","","7"
"AfD","1997","16-34 y.","East Germany","","","","","7"
"AfD","1997","35-65 y.","East Germany","","","","","7"
"AfD","1997","35-65 y.","West Germany","","","","","7"
"AfD","1997","66 and older","West Germany","","","","","7"
"AfD","1997","66 and older","East Germany","","","","","7"
"CDU/CSU","1997","66 and older","West Germany","347","0.529138914836133","0.491172874737553","0.567104954934714","1"
"CDU/CSU","1997","66 and older","East Germany","58","0.266430386663068","0.203235533286368","0.329625240039768","1"
"CDU/CSU","1997","35-65 y.","East Germany","279","0.424982858381647","0.387936447216762","0.462029269546531","1"
"CDU/CSU","1997","16-34 y.","East Germany","75","0.275574588999175","0.220299728856956","0.330849449141394","1"
"CDU/CSU","1997","35-65 y.","West Germany","846","0.392108125927593","0.371844752415102","0.412371499440085","1"
"CDU/CSU","1997","16-34 y.","West Germany","344","0.331398850022427","0.303075184493255","0.359722515551599","1"
"FDP","1997","66 and older","West Germany","18","","","","3"
"FDP","1997","66 and older","East Germany","2","","","","3"
"FDP","1997","16-34 y.","East Germany","8","","","","3"
"FDP","1997","35-65 y.","West Germany","53","0.0237546082015377","0.017434142283641","0.0300750741194344","3"
"FDP","1997","35-65 y.","East Germany","13","","","","3"
"FDP","1997","16-34 y.","West Germany","14","","","","3"
"NPD Combination","1997","16-34 y.","West Germany","31","0.0295638129408604","0.0193719373597081","0.0397556885220127","6"
"NPD Combination","1997","35-65 y.","East Germany","12","","","","6"
"NPD Combination","1997","66 and older","West Germany","7","","","","6"
"NPD Combination","1997","66 and older","East Germany","1","","","","6"
"NPD Combination","1997","16-34 y.","East Germany","20","","","","6"
"NPD Combination","1997","35-65 y.","West Germany","28","","","","6"
"Other","1997","35-65 y.","East Germany","2","","","","8"
"Other","1997","16-34 y.","West Germany","16","","","","8"
"Other","1997","16-34 y.","East Germany","6","","","","8"
"Other","1997","35-65 y.","West Germany","18","","","","8"
"Other","1997","66 and older","West Germany","3","","","","8"
"Other","1997","66 and older","East Germany","3","","","","8"
"PDS/Linke","1997","16-34 y.","East Germany","50","0.200233747423334","0.150727340735732","0.249740154110937","5"
"PDS/Linke","1997","16-34 y.","West Germany","8","","","","5"
"PDS/Linke","1997","35-65 y.","East Germany","119","0.165756469429618","0.137888732138768","0.193624206720468","5"
"PDS/Linke","1997","35-65 y.","West Germany","11","","","","5"
"PDS/Linke","1997","66 and older","West Germany","2","","","","5"
"PDS/Linke","1997","66 and older","East Germany","51","0.278392174738317","0.214323123138966","0.342461226337668","5"
"SPD","1997","16-34 y.","East Germany","54","0.203263072269346","0.153478137049376","0.253048007489316","2"
"SPD","1997","35-65 y.","West Germany","1067","0.472528459184441","0.451807533130241","0.493249385238641","2"
"SPD","1997","35-65 y.","East Germany","220","0.316877203560489","0.282010175782982","0.351744231337996","2"
"SPD","1997","16-34 y.","West Germany","457","0.386566061420437","0.357264810585668","0.415867312255206","2"
"SPD","1997","66 and older","West Germany","275","0.397003309919695","0.359788262281039","0.43421835755835","2"
"SPD","1997","66 and older","East Germany","70","0.399419914280746","0.329408397400001","0.469431431161491","2"
"AfD","1998","16-34 y.","East Germany","","","","","7"
"AfD","1998","16-34 y.","West Germany","","","","","7"
"AfD","1998","35-65 y.","East Germany","","","","","7"
"AfD","1998","35-65 y.","West Germany","","","","","7"
"AfD","1998","66 and older","West Germany","","","","","7"
"AfD","1998","66 and older","East Germany","","","","","7"
"CDU/CSU","1998","66 and older","West Germany","407","0.505708214091225","0.471277400727471","0.540139027454978","1"
"CDU/CSU","1998","66 and older","East Germany","63","0.275696853015411","0.21568536716561","0.335708338865212","1"
"CDU/CSU","1998","35-65 y.","East Germany","238","0.344664969853532","0.310165327613234","0.379164612093829","1"
"CDU/CSU","1998","35-65 y.","West Germany","955","0.363674122506106","0.345491828237815","0.381856416774397","1"
"CDU/CSU","1998","16-34 y.","East Germany","60","0.198375184406481","0.149430306549745","0.247320062263218","1"
"CDU/CSU","1998","16-34 y.","West Germany","312","0.267763021096947","0.242204567949996","0.293321474243897","1"
"FDP","1998","66 and older","East Germany","","","","","3"
"FDP","1998","66 and older","West Germany","18","","","","3"
"FDP","1998","35-65 y.","West Germany","71","0.0291378924017421","0.0227807705924855","0.0354950142109987","3"
"FDP","1998","35-65 y.","East Germany","17","","","","3"
"FDP","1998","16-34 y.","East Germany","5","","","","3"
"FDP","1998","16-34 y.","West Germany","29","","","","3"
"NPD Combination","1998","16-34 y.","West Germany","27","","","","6"
"NPD Combination","1998","35-65 y.","East Germany","13","","","","6"
"NPD Combination","1998","66 and older","West Germany","9","","","","6"
"NPD Combination","1998","66 and older","East Germany","","","","","6"
"NPD Combination","1998","16-34 y.","East Germany","20","","","","6"
"NPD Combination","1998","35-65 y.","West Germany","28","","","","6"
"Other","1998","35-65 y.","East Germany","8","","","","8"
"Other","1998","16-34 y.","West Germany","21","","","","8"
"Other","1998","16-34 y.","East Germany","14","","","","8"
"Other","1998","35-65 y.","West Germany","27","","","","8"
"Other","1998","66 and older","West Germany","8","","","","8"
"Other","1998","66 and older","East Germany","2","","","","8"
"PDS/Linke","1998","16-34 y.","West Germany","10","","","","5"
"PDS/Linke","1998","16-34 y.","East Germany","56","0.213512583267285","0.163216330765344","0.263808835769226","5"
"PDS/Linke","1998","35-65 y.","East Germany","129","0.166655831392665","0.139603370088924","0.193708292696405","5"
"PDS/Linke","1998","35-65 y.","West Germany","18","","","","5"
"PDS/Linke","1998","66 and older","West Germany","2","","","","5"
"PDS/Linke","1998","66 and older","East Germany","55","0.253532070322212","0.195109546045567","0.311954594598858","5"
"SPD","1998","16-34 y.","East Germany","60","0.219682921492972","0.168865607677967","0.270500235307977","2"
"SPD","1998","16-34 y.","West Germany","545","0.451046185026164","0.422324372171579","0.47976799788075","2"
"SPD","1998","35-65 y.","East Germany","264","0.35392653852032","0.319214362274034","0.388638714766606","2"
"SPD","1998","35-65 y.","West Germany","1352","0.481272693935085","0.462387656249631","0.50015773162054","2"
"SPD","1998","66 and older","West Germany","351","0.420720174021313","0.386722715522228","0.454717632520397","2"
"SPD","1998","66 and older","East Germany","86","0.428153284221196","0.361702862000621","0.494603706441771","2"
"AfD","1999","35-65 y.","East Germany","","","","","7"
"AfD","1999","16-34 y.","West Germany","","","","","7"
"AfD","1999","35-65 y.","West Germany","","","","","7"
"AfD","1999","16-34 y.","East Germany","","","","","7"
"AfD","1999","66 and older","West Germany","","","","","7"
"AfD","1999","66 and older","East Germany","","","","","7"
"CDU/CSU","1999","66 and older","West Germany","453","0.568162009647733","0.533944636219229","0.602379383076238","1"
"CDU/CSU","1999","66 and older","East Germany","70","0.244176699752548","0.191756281006538","0.296597118498557","1"
"CDU/CSU","1999","35-65 y.","East Germany","301","0.366660629675173","0.334188311594271","0.399132947756074","1"
"CDU/CSU","1999","16-34 y.","East Germany","92","0.244597712557229","0.199173834096286","0.290021591018173","1"
"CDU/CSU","1999","35-65 y.","West Germany","1058","0.395551533753307","0.377259664308956","0.413843403197657","1"
"CDU/CSU","1999","16-34 y.","West Germany","438","0.358633840252404","0.332308641862037","0.384959038642771","1"
"FDP","1999","66 and older","West Germany","17","","","","3"
"FDP","1999","66 and older","East Germany","1","","","","3"
"FDP","1999","16-34 y.","West Germany","32","0.0241329584790427","0.0157094385677729","0.0325564783903126","3"
"FDP","1999","16-34 y.","East Germany","11","","","","3"
"FDP","1999","35-65 y.","West Germany","74","0.0313817744711502","0.0248596064404214","0.0379039425018789","3"
"FDP","1999","35-65 y.","East Germany","12","","","","3"
"NPD Combination","1999","16-34 y.","West Germany","27","","","","6"
"NPD Combination","1999","35-65 y.","East Germany","8","","","","6"
"NPD Combination","1999","66 and older","West Germany","3","","","","6"
"NPD Combination","1999","66 and older","East Germany","","","","","6"
"NPD Combination","1999","16-34 y.","East Germany","21","","","","6"
"NPD Combination","1999","35-65 y.","West Germany","22","","","","6"
"Other","1999","35-65 y.","East Germany","8","","","","8"
"Other","1999","66 and older","West Germany","4","","","","8"
"Other","1999","66 and older","East Germany","2","","","","8"
"Other","1999","16-34 y.","West Germany","23","","","","8"
"Other","1999","16-34 y.","East Germany","18","","","","8"
"Other","1999","35-65 y.","West Germany","17","","","","8"
"PDS/Linke","1999","16-34 y.","East Germany","64","0.190713555999798","0.14919800707418","0.232229104925416","5"
"PDS/Linke","1999","35-65 y.","East Germany","150","0.165066763132109","0.140050720871632","0.190082805392586","5"
"PDS/Linke","1999","16-34 y.","West Germany","12","","","","5"
"PDS/Linke","1999","35-65 y.","West Germany","26","","","","5"
"PDS/Linke","1999","66 and older","East Germany","66","0.25812509373263","0.204727868199426","0.311522319265833","5"
"PDS/Linke","1999","66 and older","West Germany","5","","","","5"
"SPD","1999","16-34 y.","East Germany","102","0.298041182266486","0.249706059566447","0.346376304966524","2"
"SPD","1999","16-34 y.","West Germany","565","0.426929043784835","0.399778717808792","0.454079369760877","2"
"SPD","1999","35-65 y.","West Germany","1339","0.471452955472459","0.45277893105675","0.490126979888169","2"
"SPD","1999","35-65 y.","East Germany","329","0.390860955978812","0.357980920828682","0.423740991128942","2"
"SPD","1999","66 and older","West Germany","314","0.379451950092504","0.34593100513066","0.412972895054347","2"
"SPD","1999","66 and older","East Germany","113","0.465054616151204","0.404192795496515","0.525916436805893","2"
"AfD","2000","35-65 y.","East Germany","","","","","7"
"AfD","2000","16-34 y.","West Germany","","","","","7"
"AfD","2000","16-34 y.","East Germany","","","","","7"
"AfD","2000","35-65 y.","West Germany","","","","","7"
"AfD","2000","66 and older","East Germany","","","","","7"
"AfD","2000","66 and older","West Germany","","","","","7"
"CDU/CSU","2000","66 and older","East Germany","132","0.285338853394064","0.242607171502634","0.328070535285495","1"
"CDU/CSU","2000","66 and older","West Germany","864","0.547762288142116","0.523259646420485","0.572264929863747","1"
"CDU/CSU","2000","35-65 y.","East Germany","474","0.373834023269889","0.347318697686394","0.400349348853384","1"
"CDU/CSU","2000","16-34 y.","West Germany","639","0.336140763377705","0.314632320347931","0.35764920640748","1"
"CDU/CSU","2000","16-34 y.","East Germany","129","0.281499296319056","0.239620086035575","0.323378506602537","1"
"CDU/CSU","2000","35-65 y.","West Germany","1944","0.377805411131124","0.364495107088101","0.391115715174147","1"
"FDP","2000","66 and older","East Germany","5","","","","3"
"FDP","2000","66 and older","West Germany","48","0.0370788677101137","0.0277765311478979","0.0463812042723295","3"
"FDP","2000","16-34 y.","West Germany","57","0.0367465355736485","0.0281803225250805","0.0453127486222164","3"
"FDP","2000","16-34 y.","East Germany","8","","","","3"
"FDP","2000","35-65 y.","West Germany","147","0.0311559487466594","0.0263862801674853","0.0359256173258336","3"
"FDP","2000","35-65 y.","East Germany","27","","","","3"
"NPD Combination","2000","35-65 y.","East Germany","23","","","","6"
"NPD Combination","2000","16-34 y.","West Germany","46","0.0239527071251469","0.0169908819335437","0.0309145323167501","6"
"NPD Combination","2000","66 and older","West Germany","5","","","","6"
"NPD Combination","2000","35-65 y.","West Germany","25","","","","6"
"NPD Combination","2000","66 and older","East Germany","","","","","6"
"NPD Combination","2000","16-34 y.","East Germany","25","","","","6"
"Other","2000","35-65 y.","East Germany","11","","","","8"
"Other","2000","66 and older","West Germany","13","","","","8"
"Other","2000","66 and older","East Germany","2","","","","8"
"Other","2000","16-34 y.","West Germany","24","","","","8"
"Other","2000","16-34 y.","East Germany","15","","","","8"
"Other","2000","35-65 y.","West Germany","45","0.00836182860725981","0.00586195516422869","0.0108617020502909","8"
"PDS/Linke","2000","16-34 y.","East Germany","118","0.261088293800106","0.220187079533052","0.301989508067159","5"
"PDS/Linke","2000","35-65 y.","East Germany","255","0.19401836765206","0.172346476322448","0.215690258981671","5"
"PDS/Linke","2000","16-34 y.","West Germany","23","","","","5"
"PDS/Linke","2000","35-65 y.","West Germany","43","0.00714503250098212","0.00483277719312448","0.00945728780883977","5"
"PDS/Linke","2000","66 and older","West Germany","4","","","","5"
"PDS/Linke","2000","66 and older","East Germany","115","0.282845213112317","0.240226501924152","0.325463924300481","5"
"SPD","2000","35-65 y.","West Germany","2455","0.48485896560474","0.471138730214228","0.498579200995252","2"
"SPD","2000","16-34 y.","West Germany","813","0.422929737540089","0.400436144152646","0.445423330927532","2"
"SPD","2000","16-34 y.","East Germany","105","0.254740377187704","0.214166275075384","0.295314479300025","2"
"SPD","2000","35-65 y.","East Germany","436","0.344007620908256","0.317973300368125","0.370041941448387","2"
"SPD","2000","66 and older","West Germany","629","0.387828460339451","0.363840691044252","0.41181622963465","2"
"SPD","2000","66 and older","East Germany","170","0.395336124944688","0.349070364276069","0.441601885613307","2"
"AfD","2001","35-65 y.","East Germany","","","","","7"
"AfD","2001","16-34 y.","West Germany","","","","","7"
"AfD","2001","16-34 y.","East Germany","","","","","7"
"AfD","2001","35-65 y.","West Germany","","","","","7"
"AfD","2001","66 and older","West Germany","","","","","7"
"AfD","2001","66 and older","East Germany","","","","","7"
"CDU/CSU","2001","66 and older","West Germany","753","0.519371051034304","0.493795503616376","0.544946598452233","1"
"CDU/CSU","2001","66 and older","East Germany","117","0.302238924806785","0.256485756268211","0.347992093345358","1"
"CDU/CSU","2001","35-65 y.","East Germany","388","0.355129355318268","0.326628135147123","0.383630575489412","1"
"CDU/CSU","2001","16-34 y.","West Germany","516","0.339468451417155","0.315717825203434","0.363219077630876","1"
"CDU/CSU","2001","35-65 y.","West Germany","1653","0.365325940948018","0.351274291486612","0.379377590409424","1"
"CDU/CSU","2001","16-34 y.","East Germany","106","0.300396875369638","0.251882035001389","0.348911715737886","1"
"FDP","2001","66 and older","West Germany","59","0.0442991333135918","0.0337664334077218","0.0548318332194618","3"
"FDP","2001","66 and older","East Germany","8","","","","3"
"FDP","2001","16-34 y.","West Germany","57","0.0404565610709702","0.0305743215834714","0.050338800558469","3"
"FDP","2001","35-65 y.","West Germany","154","0.0382555624789256","0.0326581306247623","0.043852994333089","3"
"FDP","2001","35-65 y.","East Germany","33","0.0317010430417365","0.0212664534896225","0.0421356325938505","3"
"FDP","2001","16-34 y.","East Germany","15","","","","3"
"NPD Combination","2001","35-65 y.","East Germany","17","","","","6"
"NPD Combination","2001","66 and older","West Germany","4","","","","6"
"NPD Combination","2001","16-34 y.","West Germany","32","0.0180794346493741","0.0113966237325457","0.0247622455662025","6"
"NPD Combination","2001","66 and older","East Germany","","","","","6"
"NPD Combination","2001","16-34 y.","East Germany","14","","","","6"
"NPD Combination","2001","35-65 y.","West Germany","33","0.00501683582668332","0.00295509301913064","0.007078578634236","6"
"Other","2001","16-34 y.","West Germany","22","","","","8"
"Other","2001","35-65 y.","East Germany","7","","","","8"
"Other","2001","66 and older","West Germany","2","","","","8"
"Other","2001","66 and older","East Germany","8","","","","8"
"Other","2001","16-34 y.","East Germany","13","","","","8"
"Other","2001","35-65 y.","West Germany","38","0.0110345641125477","0.00798610885431733","0.014083019370778","8"
"PDS/Linke","2001","16-34 y.","West Germany","23","","","","5"
"PDS/Linke","2001","16-34 y.","East Germany","71","0.227528358951986","0.183161358250027","0.271895359653945","5"
"PDS/Linke","2001","35-65 y.","East Germany","208","0.188000999046081","0.164731250584721","0.211270747507441","5"
"PDS/Linke","2001","35-65 y.","West Germany","32","0.00798379724039247","0.00538677415759422","0.0105808203231907","5"
"PDS/Linke","2001","66 and older","West Germany","4","","","","5"
"PDS/Linke","2001","66 and older","East Germany","109","0.283722275100297","0.238808449520091","0.328636100680503","5"
"SPD","2001","35-65 y.","East Germany","376","0.353253389254127","0.324786231233647","0.381720547274607","2"
"SPD","2001","16-34 y.","West Germany","650","0.412728435791963","0.38803507200091","0.437421799583015","2"
"SPD","2001","35-65 y.","West Germany","2198","0.4861148460924","0.471529586761805","0.500700105422994","2"
"SPD","2001","16-34 y.","East Germany","95","0.246814438792382","0.201185821824889","0.292443055759875","2"
"SPD","2001","66 and older","West Germany","620","0.412472713389088","0.387273166119925","0.437672260658251","2"
"SPD","2001","66 and older","East Germany","139","0.351311649842663","0.303749997552893","0.398873302132433","2"
"AfD","2002","35-65 y.","West Germany","","","","","7"
"AfD","2002","16-34 y.","West Germany","","","","","7"
"AfD","2002","16-34 y.","East Germany","","","","","7"
"AfD","2002","35-65 y.","East Germany","","","","","7"
"AfD","2002","66 and older","West Germany","","","","","7"
"AfD","2002","66 and older","East Germany","","","","","7"
"CDU/CSU","2002","66 and older","West Germany","887","0.531311099634988","0.507196396572725","0.555425802697251","1"
"CDU/CSU","2002","66 and older","East Germany","118","0.268975705011691","0.226466558763994","0.311484851259388","1"
"CDU/CSU","2002","16-34 y.","East Germany","115","0.294839165664727","0.247868092366734","0.341810238962721","1"
"CDU/CSU","2002","35-65 y.","East Germany","419","0.35906923124457","0.331258037391185","0.386880425097955","1"
"CDU/CSU","2002","16-34 y.","West Germany","551","0.329545700070656","0.30651376038488","0.352577639756432","1"
"CDU/CSU","2002","35-65 y.","West Germany","2065","0.379280571069397","0.366249639092263","0.392311503046531","1"
"FDP","2002","66 and older","East Germany","7","","","","3"
"FDP","2002","66 and older","West Germany","76","0.0417974507814667","0.0321265105700142","0.0514683909929191","3"
"FDP","2002","16-34 y.","West Germany","91","0.0547460881795112","0.0435995787528496","0.0658925976061728","3"
"FDP","2002","35-65 y.","West Germany","266","0.0413376925553715","0.0359913909969521","0.0466839941137909","3"
"FDP","2002","35-65 y.","East Germany","47","0.0325097573023253","0.0222282891077135","0.0427912254969371","3"
"FDP","2002","16-34 y.","East Germany","28","","","","3"
"NPD Combination","2002","16-34 y.","East Germany","17","","","","6"
"NPD Combination","2002","35-65 y.","East Germany","11","","","","6"
"NPD Combination","2002","66 and older","West Germany","2","","","","6"
