"party","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"NPD Combination","2000","secondary school degree","Single parent ","4","","",""
"NPD Combination","2000","secondary school degree","Couple + C. LE 16 ","12","","",""
"NPD Combination","2000","secondary school degree","Couple + C. GT 16 ","13","","",""
"NPD Combination","2000","secondary school degree","Couple + C. LE and GT 16","7","","",""
"NPD Combination","2000","college entrance qualification","1-pers.-HH","3","","",""
"NPD Combination","2000","college entrance qualification","(Married) couple without C. ","4","","",""
"NPD Combination","2000","college entrance qualification","Single parent ","1","","",""
"NPD Combination","2000","college entrance qualification","Couple + C. LE 16 ","2","","",""
"NPD Combination","2000","college entrance qualification","Couple + C. GT 16 ","2","","",""
"NPD Combination","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"NPD Combination","2000","Other degree","1-pers.-HH","1","","",""
"NPD Combination","2000","Other degree","(Married) couple without C. ","","","",""
"NPD Combination","2000","Other degree","Single parent ","","","",""
"NPD Combination","2000","Other degree","Couple + C. LE 16 ","","","",""
"NPD Combination","2000","Other degree","Couple + C. GT 16 ","","","",""
"NPD Combination","2000","Other degree","Couple + C. LE and GT 16","","","",""
"NPD Combination","2000","no degree/no degree yet","1-pers.-HH","","","",""
"NPD Combination","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"NPD Combination","2000","no degree/no degree yet","Single parent ","","","",""
"NPD Combination","2000","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"NPD Combination","2000","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"NPD Combination","2000","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"AfD","2000","lower secondary degree","1-pers.-HH","","","",""
"AfD","2000","lower secondary degree","(Married) couple without C. ","","","",""
"AfD","2000","lower secondary degree","Single parent ","","","",""
"AfD","2000","lower secondary degree","Couple + C. LE 16 ","","","",""
"AfD","2000","lower secondary degree","Couple + C. GT 16 ","","","",""
"AfD","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"AfD","2000","secondary school degree","1-pers.-HH","","","",""
"AfD","2000","secondary school degree","(Married) couple without C. ","","","",""
"AfD","2000","secondary school degree","Single parent ","","","",""
"AfD","2000","secondary school degree","Couple + C. LE 16 ","","","",""
"AfD","2000","secondary school degree","Couple + C. GT 16 ","","","",""
"AfD","2000","secondary school degree","Couple + C. LE and GT 16","","","",""
"AfD","2000","college entrance qualification","1-pers.-HH","","","",""
"AfD","2000","college entrance qualification","(Married) couple without C. ","","","",""
"AfD","2000","college entrance qualification","Single parent ","","","",""
"AfD","2000","college entrance qualification","Couple + C. LE 16 ","","","",""
"AfD","2000","college entrance qualification","Couple + C. GT 16 ","","","",""
"AfD","2000","college entrance qualification","Couple + C. LE and GT 16","","","",""
"AfD","2000","Other degree","1-pers.-HH","","","",""
"AfD","2000","Other degree","(Married) couple without C. ","","","",""
"AfD","2000","Other degree","Single parent ","","","",""
"AfD","2000","Other degree","Couple + C. LE 16 ","","","",""
"AfD","2000","Other degree","Couple + C. GT 16 ","","","",""
"AfD","2000","Other degree","Couple + C. LE and GT 16","","","",""
"AfD","2000","no degree/no degree yet","1-pers.-HH","","","",""
"AfD","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"AfD","2000","no degree/no degree yet","Single parent ","","","",""
"AfD","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"AfD","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"AfD","2000","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Other","2000","lower secondary degree","1-pers.-HH","9","","",""
"Other","2000","lower secondary degree","(Married) couple without C. ","18","","",""
"Other","2000","lower secondary degree","Single parent ","2","","",""
"Other","2000","lower secondary degree","Couple + C. LE 16 ","8","","",""
"Other","2000","lower secondary degree","Couple + C. GT 16 ","3","","",""
"Other","2000","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"Other","2000","secondary school degree","1-pers.-HH","4","","",""
"Other","2000","secondary school degree","(Married) couple without C. ","9","","",""
"Other","2000","secondary school degree","Single parent ","","","",""
"Other","2000","secondary school degree","Couple + C. LE 16 ","9","","",""
"Other","2000","secondary school degree","Couple + C. GT 16 ","9","","",""
"Other","2000","secondary school degree","Couple + C. LE and GT 16","3","","",""
"Other","2000","college entrance qualification","1-pers.-HH","1","","",""
"Other","2000","college entrance qualification","(Married) couple without C. ","6","","",""
"Other","2000","college entrance qualification","Single parent ","2","","",""
"Other","2000","college entrance qualification","Couple + C. LE 16 ","2","","",""
"Other","2000","college entrance qualification","Couple + C. GT 16 ","3","","",""
"Other","2000","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Other","2000","Other degree","1-pers.-HH","","","",""
"Other","2000","Other degree","(Married) couple without C. ","2","","",""
"Other","2000","Other degree","Single parent ","1","","",""
"Other","2000","Other degree","Couple + C. LE 16 ","","","",""
"Other","2000","Other degree","Couple + C. GT 16 ","1","","",""
"Other","2000","Other degree","Couple + C. LE and GT 16","1","","",""
"Other","2000","no degree/no degree yet","1-pers.-HH","1","","",""
"Other","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Other","2000","no degree/no degree yet","Single parent ","","","",""
"Other","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Other","2000","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Other","2000","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"CDU/CSU","2001","lower secondary degree","1-pers.-HH","245","0.418403080892958","0.378152822756621","0.458653339029295"
"CDU/CSU","2001","lower secondary degree","(Married) couple without C. ","712","0.404782419529355","0.381725706112963","0.427839132945748"
"CDU/CSU","2001","lower secondary degree","Single parent ","38","0.267016135406179","0.190375505344151","0.343656765468206"
"CDU/CSU","2001","lower secondary degree","Couple + C. LE 16 ","161","0.322080265317844","0.280749015231785","0.363411515403903"
"CDU/CSU","2001","lower secondary degree","Couple + C. GT 16 ","196","0.426492673259033","0.381443910461886","0.471541436056179"
"CDU/CSU","2001","lower secondary degree","Couple + C. LE and GT 16","59","0.40220199209302","0.327609797056967","0.476794187129073"
"CDU/CSU","2001","secondary school degree","1-pers.-HH","121","0.394887737811436","0.341076465475473","0.448699010147399"
"CDU/CSU","2001","secondary school degree","(Married) couple without C. ","358","0.452362662989926","0.418001292979669","0.486724033000183"
"CDU/CSU","2001","secondary school degree","Single parent ","40","0.379696524001598","0.290997347267324","0.468395700735871"
"CDU/CSU","2001","secondary school degree","Couple + C. LE 16 ","249","0.370042121519621","0.333510565750672","0.406573677288571"
"CDU/CSU","2001","secondary school degree","Couple + C. GT 16 ","145","0.388229693965591","0.339358271367203","0.437101116563979"
"CDU/CSU","2001","secondary school degree","Couple + C. LE and GT 16","83","0.425688174211861","0.358167906884582","0.493208441539139"
"CDU/CSU","2001","college entrance qualification","1-pers.-HH","129","0.336982466564099","0.291004344030646","0.382960589097552"
"CDU/CSU","2001","college entrance qualification","(Married) couple without C. ","267","0.395196652498767","0.360254239502797","0.430139065494737"
"CDU/CSU","2001","college entrance qualification","Single parent ","25","","",""
"CDU/CSU","2001","college entrance qualification","Couple + C. LE 16 ","178","0.268980961394151","0.234464316325946","0.303497606462356"
"CDU/CSU","2001","college entrance qualification","Couple + C. GT 16 ","129","0.35688535499261","0.307533626399017","0.406237083586204"
"CDU/CSU","2001","college entrance qualification","Couple + C. LE and GT 16","44","0.452323885058634","0.36436449756096","0.540283272556308"
"CDU/CSU","2001","Other degree","1-pers.-HH","15","","",""
"CDU/CSU","2001","Other degree","(Married) couple without C. ","53","0.485842853778519","0.3956643687275","0.576021338829537"
"CDU/CSU","2001","Other degree","Single parent ","4","","",""
"CDU/CSU","2001","Other degree","Couple + C. LE 16 ","46","0.452312991362361","0.348322769318914","0.556303213405808"
"CDU/CSU","2001","Other degree","Couple + C. GT 16 ","28","","",""
"CDU/CSU","2001","Other degree","Couple + C. LE and GT 16","19","","",""
"CDU/CSU","2001","no degree/no degree yet","1-pers.-HH","2","","",""
"CDU/CSU","2001","no degree/no degree yet","(Married) couple without C. ","8","","",""
"CDU/CSU","2001","no degree/no degree yet","Single parent ","6","","",""
"CDU/CSU","2001","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"CDU/CSU","2001","no degree/no degree yet","Couple + C. GT 16 ","20","","",""
"CDU/CSU","2001","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"SPD","2001","lower secondary degree","1-pers.-HH","268","0.470403451344975","0.42967780296716","0.511129099722791"
"SPD","2001","lower secondary degree","(Married) couple without C. ","874","0.516642954210291","0.493169446742853","0.54011646167773"
"SPD","2001","lower secondary degree","Single parent ","77","0.646068728756649","0.563228376961535","0.728909080551764"
"SPD","2001","lower secondary degree","Couple + C. LE 16 ","279","0.576061567570472","0.532350321131144","0.619772814009801"
"SPD","2001","lower secondary degree","Couple + C. GT 16 ","230","0.496702733822157","0.451160098611108","0.542245369033206"
"SPD","2001","lower secondary degree","Couple + C. LE and GT 16","88","0.498118894895336","0.422058079343712","0.57417971044696"
"SPD","2001","secondary school degree","1-pers.-HH","124","0.386972409615308","0.333355908275945","0.440588910954671"
"SPD","2001","secondary school degree","(Married) couple without C. ","304","0.381989209803888","0.348446036448268","0.415532383159508"
"SPD","2001","secondary school degree","Single parent ","51","0.423423648915539","0.333117954041636","0.513729343789441"
"SPD","2001","secondary school degree","Couple + C. LE 16 ","303","0.460583884586057","0.422869835787623","0.498297933384491"
"SPD","2001","secondary school degree","Couple + C. GT 16 ","157","0.40758506012945","0.358308709243962","0.456861411014938"
"SPD","2001","secondary school degree","Couple + C. LE and GT 16","76","0.373209348007672","0.307162515743424","0.439256180271919"
"SPD","2001","college entrance qualification","1-pers.-HH","143","0.345852250019839","0.299585573604718","0.39211892643496"
"SPD","2001","college entrance qualification","(Married) couple without C. ","262","0.331070737712337","0.297435874464148","0.364705600960527"
"SPD","2001","college entrance qualification","Single parent ","32","0.302135960511276","0.209309715363621","0.394962205658931"
"SPD","2001","college entrance qualification","Couple + C. LE 16 ","240","0.37546334787842","0.337769870769045","0.413156824987795"
"SPD","2001","college entrance qualification","Couple + C. GT 16 ","137","0.385669790856846","0.335527686910002","0.435811894803691"
"SPD","2001","college entrance qualification","Couple + C. LE and GT 16","51","0.373276266075946","0.287799359866087","0.458753172285804"
"SPD","2001","Other degree","1-pers.-HH","13","","",""
"SPD","2001","Other degree","(Married) couple without C. ","52","0.434387105460677","0.344952581287386","0.523821629633968"
"SPD","2001","Other degree","Single parent ","8","","",""
"SPD","2001","Other degree","Couple + C. LE 16 ","35","0.440717183972484","0.336987636071716","0.544446731873252"
"SPD","2001","Other degree","Couple + C. GT 16 ","41","0.583290676255852","0.469412377930728","0.697168974580976"
"SPD","2001","Other degree","Couple + C. LE and GT 16","22","","",""
"SPD","2001","no degree/no degree yet","1-pers.-HH","6","","",""
"SPD","2001","no degree/no degree yet","(Married) couple without C. ","11","","",""
"SPD","2001","no degree/no degree yet","Single parent ","8","","",""
"SPD","2001","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"SPD","2001","no degree/no degree yet","Couple + C. GT 16 ","33","0.460573890088581","0.3412228168429","0.579924963334262"
"SPD","2001","no degree/no degree yet","Couple + C. LE and GT 16","17","","",""
"FDP","2001","lower secondary degree","1-pers.-HH","17","","",""
"FDP","2001","lower secondary degree","(Married) couple without C. ","37","0.0230358243768593","0.0159890574996893","0.0300825912540293"
"FDP","2001","lower secondary degree","Single parent ","3","","",""
"FDP","2001","lower secondary degree","Couple + C. LE 16 ","10","","",""
"FDP","2001","lower secondary degree","Couple + C. GT 16 ","12","","",""
"FDP","2001","lower secondary degree","Couple + C. LE and GT 16","","","",""
"FDP","2001","secondary school degree","1-pers.-HH","17","","",""
"FDP","2001","secondary school degree","(Married) couple without C. ","34","0.0405672668524103","0.0269473106758463","0.0541872230289743"
"FDP","2001","secondary school degree","Single parent ","2","","",""
"FDP","2001","secondary school degree","Couple + C. LE 16 ","8","","",""
"FDP","2001","secondary school degree","Couple + C. GT 16 ","18","","",""
"FDP","2001","secondary school degree","Couple + C. LE and GT 16","6","","",""
"FDP","2001","college entrance qualification","1-pers.-HH","25","","",""
"FDP","2001","college entrance qualification","(Married) couple without C. ","51","0.0813088541358196","0.0617747788827682","0.100842929388871"
"FDP","2001","college entrance qualification","Single parent ","3","","",""
"FDP","2001","college entrance qualification","Couple + C. LE 16 ","33","0.0629915839950625","0.0440804978675659","0.0819026701225592"
"FDP","2001","college entrance qualification","Couple + C. GT 16 ","25","","",""
"FDP","2001","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"FDP","2001","Other degree","1-pers.-HH","1","","",""
"FDP","2001","Other degree","(Married) couple without C. ","","","",""
"FDP","2001","Other degree","Single parent ","","","",""
"FDP","2001","Other degree","Couple + C. LE 16 ","1","","",""
"FDP","2001","Other degree","Couple + C. GT 16 ","2","","",""
"FDP","2001","Other degree","Couple + C. LE and GT 16","2","","",""
"FDP","2001","no degree/no degree yet","1-pers.-HH","1","","",""
"FDP","2001","no degree/no degree yet","(Married) couple without C. ","","","",""
"FDP","2001","no degree/no degree yet","Single parent ","1","","",""
"FDP","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"FDP","2001","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"FDP","2001","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Grüne","2001","lower secondary degree","1-pers.-HH","8","","",""
"Grüne","2001","lower secondary degree","(Married) couple without C. ","20","","",""
"Grüne","2001","lower secondary degree","Single parent ","4","","",""
"Grüne","2001","lower secondary degree","Couple + C. LE 16 ","16","","",""
"Grüne","2001","lower secondary degree","Couple + C. GT 16 ","8","","",""
"Grüne","2001","lower secondary degree","Couple + C. LE and GT 16","12","","",""
"Grüne","2001","secondary school degree","1-pers.-HH","23","","",""
"Grüne","2001","secondary school degree","(Married) couple without C. ","34","0.0456594151216128","0.0312483049346934","0.0600705253085322"
"Grüne","2001","secondary school degree","Single parent ","10","","",""
"Grüne","2001","secondary school degree","Couple + C. LE 16 ","65","0.0947009034013105","0.0725465063221502","0.116855300480471"
"Grüne","2001","secondary school degree","Couple + C. GT 16 ","26","","",""
"Grüne","2001","secondary school degree","Couple + C. LE and GT 16","18","","",""
"Grüne","2001","college entrance qualification","1-pers.-HH","85","0.194042102959152","0.155575021416403","0.232509184501902"
"Grüne","2001","college entrance qualification","(Married) couple without C. ","112","0.13265709387366","0.1084133422738","0.156900845473521"
"Grüne","2001","college entrance qualification","Single parent ","23","","",""
"Grüne","2001","college entrance qualification","Couple + C. LE 16 ","149","0.247491115095821","0.213898865825906","0.281083364365736"
"Grüne","2001","college entrance qualification","Couple + C. GT 16 ","40","0.112878163768278","0.0802802048241464","0.14547612271241"
"Grüne","2001","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"Grüne","2001","Other degree","1-pers.-HH","3","","",""
"Grüne","2001","Other degree","(Married) couple without C. ","10","","",""
"Grüne","2001","Other degree","Single parent ","1","","",""
"Grüne","2001","Other degree","Couple + C. LE 16 ","4","","",""
"Grüne","2001","Other degree","Couple + C. GT 16 ","1","","",""
"Grüne","2001","Other degree","Couple + C. LE and GT 16","","","",""
"Grüne","2001","no degree/no degree yet","1-pers.-HH","1","","",""
"Grüne","2001","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Grüne","2001","no degree/no degree yet","Single parent ","3","","",""
"Grüne","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Grüne","2001","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Grüne","2001","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"PDS/Linke","2001","lower secondary degree","1-pers.-HH","25","","",""
"PDS/Linke","2001","lower secondary degree","(Married) couple without C. ","76","0.0318649132991236","0.0236145503199522","0.0401152762782951"
"PDS/Linke","2001","lower secondary degree","Single parent ","","","",""
"PDS/Linke","2001","lower secondary degree","Couple + C. LE 16 ","5","","",""
"PDS/Linke","2001","lower secondary degree","Couple + C. GT 16 ","11","","",""
"PDS/Linke","2001","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"PDS/Linke","2001","secondary school degree","1-pers.-HH","21","","",""
"PDS/Linke","2001","secondary school degree","(Married) couple without C. ","59","0.0586207643211873","0.0424030884689876","0.0748384401733869"
"PDS/Linke","2001","secondary school degree","Single parent ","6","","",""
"PDS/Linke","2001","secondary school degree","Couple + C. LE 16 ","26","","",""
"PDS/Linke","2001","secondary school degree","Couple + C. GT 16 ","21","","",""
"PDS/Linke","2001","secondary school degree","Couple + C. LE and GT 16","13","","",""
"PDS/Linke","2001","college entrance qualification","1-pers.-HH","23","","",""
"PDS/Linke","2001","college entrance qualification","(Married) couple without C. ","53","0.0528435986032663","0.0368536814849607","0.068833515721572"
"PDS/Linke","2001","college entrance qualification","Single parent ","9","","",""
"PDS/Linke","2001","college entrance qualification","Couple + C. LE 16 ","29","","",""
"PDS/Linke","2001","college entrance qualification","Couple + C. GT 16 ","26","","",""
"PDS/Linke","2001","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"PDS/Linke","2001","Other degree","1-pers.-HH","2","","",""
"PDS/Linke","2001","Other degree","(Married) couple without C. ","2","","",""
"PDS/Linke","2001","Other degree","Single parent ","","","",""
"PDS/Linke","2001","Other degree","Couple + C. LE 16 ","1","","",""
"PDS/Linke","2001","Other degree","Couple + C. GT 16 ","","","",""
"PDS/Linke","2001","Other degree","Couple + C. LE and GT 16","1","","",""
"PDS/Linke","2001","no degree/no degree yet","1-pers.-HH","","","",""
"PDS/Linke","2001","no degree/no degree yet","(Married) couple without C. ","2","","",""
"PDS/Linke","2001","no degree/no degree yet","Single parent ","2","","",""
"PDS/Linke","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"PDS/Linke","2001","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"PDS/Linke","2001","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"NPD Combination","2001","lower secondary degree","1-pers.-HH","6","","",""
"NPD Combination","2001","lower secondary degree","(Married) couple without C. ","11","","",""
"NPD Combination","2001","lower secondary degree","Single parent ","2","","",""
"NPD Combination","2001","lower secondary degree","Couple + C. LE 16 ","14","","",""
"NPD Combination","2001","lower secondary degree","Couple + C. GT 16 ","3","","",""
"NPD Combination","2001","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"NPD Combination","2001","secondary school degree","1-pers.-HH","7","","",""
"NPD Combination","2001","secondary school degree","(Married) couple without C. ","7","","",""
"NPD Combination","2001","secondary school degree","Single parent ","3","","",""
"NPD Combination","2001","secondary school degree","Couple + C. LE 16 ","13","","",""
"NPD Combination","2001","secondary school degree","Couple + C. GT 16 ","10","","",""
"NPD Combination","2001","secondary school degree","Couple + C. LE and GT 16","4","","",""
"NPD Combination","2001","college entrance qualification","1-pers.-HH","","","",""
"NPD Combination","2001","college entrance qualification","(Married) couple without C. ","5","","",""
"NPD Combination","2001","college entrance qualification","Single parent ","1","","",""
"NPD Combination","2001","college entrance qualification","Couple + C. LE 16 ","1","","",""
"NPD Combination","2001","college entrance qualification","Couple + C. GT 16 ","1","","",""
"NPD Combination","2001","college entrance qualification","Couple + C. LE and GT 16","","","",""
"NPD Combination","2001","Other degree","1-pers.-HH","1","","",""
"NPD Combination","2001","Other degree","(Married) couple without C. ","","","",""
"NPD Combination","2001","Other degree","Single parent ","","","",""
"NPD Combination","2001","Other degree","Couple + C. LE 16 ","","","",""
"NPD Combination","2001","Other degree","Couple + C. GT 16 ","","","",""
"NPD Combination","2001","Other degree","Couple + C. LE and GT 16","","","",""
"NPD Combination","2001","no degree/no degree yet","1-pers.-HH","","","",""
"NPD Combination","2001","no degree/no degree yet","(Married) couple without C. ","","","",""
"NPD Combination","2001","no degree/no degree yet","Single parent ","1","","",""
"NPD Combination","2001","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"NPD Combination","2001","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"NPD Combination","2001","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"AfD","2001","lower secondary degree","1-pers.-HH","","","",""
"AfD","2001","lower secondary degree","(Married) couple without C. ","","","",""
"AfD","2001","lower secondary degree","Single parent ","","","",""
"AfD","2001","lower secondary degree","Couple + C. LE 16 ","","","",""
"AfD","2001","lower secondary degree","Couple + C. GT 16 ","","","",""
"AfD","2001","lower secondary degree","Couple + C. LE and GT 16","","","",""
"AfD","2001","secondary school degree","1-pers.-HH","","","",""
"AfD","2001","secondary school degree","(Married) couple without C. ","","","",""
"AfD","2001","secondary school degree","Single parent ","","","",""
"AfD","2001","secondary school degree","Couple + C. LE 16 ","","","",""
"AfD","2001","secondary school degree","Couple + C. GT 16 ","","","",""
"AfD","2001","secondary school degree","Couple + C. LE and GT 16","","","",""
"AfD","2001","college entrance qualification","1-pers.-HH","","","",""
"AfD","2001","college entrance qualification","(Married) couple without C. ","","","",""
"AfD","2001","college entrance qualification","Single parent ","","","",""
"AfD","2001","college entrance qualification","Couple + C. LE 16 ","","","",""
"AfD","2001","college entrance qualification","Couple + C. GT 16 ","","","",""
"AfD","2001","college entrance qualification","Couple + C. LE and GT 16","","","",""
"AfD","2001","Other degree","1-pers.-HH","","","",""
"AfD","2001","Other degree","(Married) couple without C. ","","","",""
"AfD","2001","Other degree","Single parent ","","","",""
"AfD","2001","Other degree","Couple + C. LE 16 ","","","",""
"AfD","2001","Other degree","Couple + C. GT 16 ","","","",""
"AfD","2001","Other degree","Couple + C. LE and GT 16","","","",""
"AfD","2001","no degree/no degree yet","1-pers.-HH","","","",""
"AfD","2001","no degree/no degree yet","(Married) couple without C. ","","","",""
"AfD","2001","no degree/no degree yet","Single parent ","","","",""
"AfD","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"AfD","2001","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"AfD","2001","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Other","2001","lower secondary degree","1-pers.-HH","8","","",""
"Other","2001","lower secondary degree","(Married) couple without C. ","11","","",""
"Other","2001","lower secondary degree","Single parent ","4","","",""
"Other","2001","lower secondary degree","Couple + C. LE 16 ","6","","",""
"Other","2001","lower secondary degree","Couple + C. GT 16 ","3","","",""
"Other","2001","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Other","2001","secondary school degree","1-pers.-HH","4","","",""
"Other","2001","secondary school degree","(Married) couple without C. ","10","","",""
"Other","2001","secondary school degree","Single parent ","3","","",""
"Other","2001","secondary school degree","Couple + C. LE 16 ","7","","",""
"Other","2001","secondary school degree","Couple + C. GT 16 ","5","","",""
"Other","2001","secondary school degree","Couple + C. LE and GT 16","6","","",""
"Other","2001","college entrance qualification","1-pers.-HH","1","","",""
"Other","2001","college entrance qualification","(Married) couple without C. ","2","","",""
"Other","2001","college entrance qualification","Single parent ","1","","",""
"Other","2001","college entrance qualification","Couple + C. LE 16 ","4","","",""
"Other","2001","college entrance qualification","Couple + C. GT 16 ","4","","",""
"Other","2001","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Other","2001","Other degree","1-pers.-HH","1","","",""
"Other","2001","Other degree","(Married) couple without C. ","1","","",""
"Other","2001","Other degree","Single parent ","","","",""
"Other","2001","Other degree","Couple + C. LE 16 ","1","","",""
"Other","2001","Other degree","Couple + C. GT 16 ","","","",""
"Other","2001","Other degree","Couple + C. LE and GT 16","1","","",""
"Other","2001","no degree/no degree yet","1-pers.-HH","","","",""
"Other","2001","no degree/no degree yet","(Married) couple without C. ","","","",""
"Other","2001","no degree/no degree yet","Single parent ","","","",""
"Other","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Other","2001","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Other","2001","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"CDU/CSU","2002","lower secondary degree","1-pers.-HH","246","0.431845897951585","0.391741060943766","0.471950734959403"
"CDU/CSU","2002","lower secondary degree","(Married) couple without C. ","730","0.406886985692065","0.383704544451062","0.430069426933068"
"CDU/CSU","2002","lower secondary degree","Single parent ","36","0.355304774164306","0.262875992759575","0.447733555569038"
"CDU/CSU","2002","lower secondary degree","Couple + C. LE 16 ","164","0.347741012729829","0.304076563729267","0.391405461730392"
"CDU/CSU","2002","lower secondary degree","Couple + C. GT 16 ","211","0.421006759651547","0.375986459678319","0.466027059624775"
"CDU/CSU","2002","lower secondary degree","Couple + C. LE and GT 16","54","0.321204444343674","0.243857289855561","0.398551598831787"
"CDU/CSU","2002","secondary school degree","1-pers.-HH","127","0.399843089963011","0.348375281988002","0.45131089793802"
"CDU/CSU","2002","secondary school degree","(Married) couple without C. ","460","0.508553472989958","0.47684664090629","0.540260305073625"
"CDU/CSU","2002","secondary school degree","Single parent ","45","0.344669430123649","0.261354145698784","0.427984714548514"
"CDU/CSU","2002","secondary school degree","Couple + C. LE 16 ","275","0.411177300946691","0.373495272025307","0.448859329868075"
"CDU/CSU","2002","secondary school degree","Couple + C. GT 16 ","185","0.408535456754213","0.363663308360691","0.453407605147735"
"CDU/CSU","2002","secondary school degree","Couple + C. LE and GT 16","96","0.395104686736095","0.331924577351318","0.458284796120872"
"CDU/CSU","2002","college entrance qualification","1-pers.-HH","137","0.290151319567735","0.247985237449528","0.332317401685943"
"CDU/CSU","2002","college entrance qualification","(Married) couple without C. ","442","0.412558773978221","0.38382989592266","0.441287652033783"
"CDU/CSU","2002","college entrance qualification","Single parent ","20","","",""
"CDU/CSU","2002","college entrance qualification","Couple + C. LE 16 ","249","0.306833057509657","0.275533726074772","0.338132388944542"
"CDU/CSU","2002","college entrance qualification","Couple + C. GT 16 ","187","0.370810081314883","0.329726577569924","0.411893585059842"
"CDU/CSU","2002","college entrance qualification","Couple + C. LE and GT 16","76","0.340278125538796","0.280583137976","0.399973113101593"
"CDU/CSU","2002","Other degree","1-pers.-HH","13","","",""
"CDU/CSU","2002","Other degree","(Married) couple without C. ","71","0.60842332580187","0.523865376721813","0.692981274881926"
"CDU/CSU","2002","Other degree","Single parent ","9","","",""
"CDU/CSU","2002","Other degree","Couple + C. LE 16 ","37","0.404046470877561","0.297837054671341","0.510255887083781"
"CDU/CSU","2002","Other degree","Couple + C. GT 16 ","35","0.419399823764175","0.311936990877397","0.526862656650953"
"CDU/CSU","2002","Other degree","Couple + C. LE and GT 16","18","","",""
"CDU/CSU","2002","no degree/no degree yet","1-pers.-HH","2","","",""
"CDU/CSU","2002","no degree/no degree yet","(Married) couple without C. ","10","","",""
"CDU/CSU","2002","no degree/no degree yet","Single parent ","3","","",""
"CDU/CSU","2002","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"CDU/CSU","2002","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"CDU/CSU","2002","no degree/no degree yet","Couple + C. LE and GT 16","23","","",""
"SPD","2002","lower secondary degree","1-pers.-HH","267","0.445884851641868","0.405639970088933","0.486129733194803"
"SPD","2002","lower secondary degree","(Married) couple without C. ","836","0.508291520092203","0.484699570992001","0.531883469192405"
"SPD","2002","lower secondary degree","Single parent ","55","0.5598652316325","0.463999350982187","0.655731112282812"
"SPD","2002","lower secondary degree","Couple + C. LE 16 ","246","0.547475876615526","0.501841370710855","0.593110382520198"
"SPD","2002","lower secondary degree","Couple + C. GT 16 ","210","0.504552507674924","0.458961509054956","0.550143506294892"
"SPD","2002","lower secondary degree","Couple + C. LE and GT 16","68","0.554790346353001","0.472465523038167","0.637115169667835"
"SPD","2002","secondary school degree","1-pers.-HH","133","0.365056788173324","0.314473608522627","0.415639967824021"
"SPD","2002","secondary school degree","(Married) couple without C. ","315","0.323931738148953","0.294251428325488","0.353612047972418"
"SPD","2002","secondary school degree","Single parent ","49","0.3854419664224","0.300121340314157","0.470762592530643"
"SPD","2002","secondary school degree","Couple + C. LE 16 ","277","0.443507763971613","0.405461886116757","0.481553641826469"
