"party","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"SPD","1988","Part Time","(2b) intermediate general qualification","19","","",""
"SPD","1988","Part Time","(2a) intermediate vocational","77","0.473839119853433","0.396470859127835","0.551207380579031"
"SPD","1988","Part Time","(2c_gen) general maturity certificate","18","","",""
"SPD","1988","Part Time","(2c_voc) vocational maturity certificate","17","","",""
"SPD","1988","Part Time","(3a) lower tertiary education","15","","",""
"SPD","1988","Part Time","(3b) higher tertiary education","25","","",""
"SPD","1988","Not Working","(0) in school","20","","",""
"SPD","1988","Not Working","(1a) inadequately completed","43","0.613088117589772","0.489851449166545","0.736324786012998"
"SPD","1988","Not Working","(1b) general elementary school","295","0.550821737345778","0.508751414088443","0.592892060603114"
"SPD","1988","Not Working","(1c) basic vocational qualification","320","0.482983712430991","0.444714828547965","0.521252596314017"
"SPD","1988","Not Working","(2b) intermediate general qualification","29","","",""
"SPD","1988","Not Working","(2a) intermediate vocational","75","0.279499957691442","0.2213782684061","0.337621646976784"
"SPD","1988","Not Working","(2c_gen) general maturity certificate","42","0.389502196857399","0.291444136846804","0.487560256867994"
"SPD","1988","Not Working","(2c_voc) vocational maturity certificate","23","","",""
"SPD","1988","Not Working","(3a) lower tertiary education","9","","",""
"SPD","1988","Not Working","(3b) higher tertiary education","17","","",""
"FDP","1988","Full Time","(0) in school","","","",""
"FDP","1988","Full Time","(1a) inadequately completed","2","","",""
"FDP","1988","Full Time","(1b) general elementary school","6","","",""
"FDP","1988","Full Time","(1c) basic vocational qualification","33","0.0328109303993666","0.0220307678452178","0.0435910929535155"
"FDP","1988","Full Time","(2b) intermediate general qualification","1","","",""
"FDP","1988","Full Time","(2a) intermediate vocational","24","","",""
"FDP","1988","Full Time","(2c_gen) general maturity certificate","1","","",""
"FDP","1988","Full Time","(2c_voc) vocational maturity certificate","8","","",""
"FDP","1988","Full Time","(3a) lower tertiary education","10","","",""
"FDP","1988","Full Time","(3b) higher tertiary education","20","","",""
"FDP","1988","Part Time","(0) in school","1","","",""
"FDP","1988","Part Time","(1a) inadequately completed","","","",""
"FDP","1988","Part Time","(1b) general elementary school","6","","",""
"FDP","1988","Part Time","(1c) basic vocational qualification","8","","",""
"FDP","1988","Part Time","(2b) intermediate general qualification","1","","",""
"FDP","1988","Part Time","(2a) intermediate vocational","6","","",""
"FDP","1988","Part Time","(2c_gen) general maturity certificate","2","","",""
"FDP","1988","Part Time","(2c_voc) vocational maturity certificate","3","","",""
"FDP","1988","Part Time","(3a) lower tertiary education","4","","",""
"FDP","1988","Part Time","(3b) higher tertiary education","2","","",""
"FDP","1988","Not Working","(0) in school","1","","",""
"FDP","1988","Not Working","(1a) inadequately completed","","","",""
"FDP","1988","Not Working","(1b) general elementary school","4","","",""
"FDP","1988","Not Working","(1c) basic vocational qualification","22","","",""
"FDP","1988","Not Working","(2b) intermediate general qualification","2","","",""
"FDP","1988","Not Working","(2a) intermediate vocational","23","","",""
"FDP","1988","Not Working","(2c_gen) general maturity certificate","8","","",""
"FDP","1988","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"FDP","1988","Not Working","(3a) lower tertiary education","2","","",""
"FDP","1988","Not Working","(3b) higher tertiary education","6","","",""
"Grüne","1988","Full Time","(0) in school","","","",""
"Grüne","1988","Full Time","(1a) inadequately completed","4","","",""
"Grüne","1988","Full Time","(1b) general elementary school","16","","",""
"Grüne","1988","Full Time","(1c) basic vocational qualification","37","0.0324354672848003","0.0217150819339385","0.0431558526356621"
"Grüne","1988","Full Time","(2b) intermediate general qualification","5","","",""
"Grüne","1988","Full Time","(2a) intermediate vocational","26","","",""
"Grüne","1988","Full Time","(2c_gen) general maturity certificate","4","","",""
"Grüne","1988","Full Time","(2c_voc) vocational maturity certificate","19","","",""
"Grüne","1988","Full Time","(3a) lower tertiary education","7","","",""
"Grüne","1988","Full Time","(3b) higher tertiary education","27","","",""
"Grüne","1988","Part Time","(0) in school","","","",""
"Grüne","1988","Part Time","(1a) inadequately completed","","","",""
"Grüne","1988","Part Time","(1b) general elementary school","8","","",""
"Grüne","1988","Part Time","(1c) basic vocational qualification","12","","",""
"Grüne","1988","Part Time","(2b) intermediate general qualification","2","","",""
"Grüne","1988","Part Time","(2a) intermediate vocational","16","","",""
"Grüne","1988","Part Time","(2c_gen) general maturity certificate","18","","",""
"Grüne","1988","Part Time","(2c_voc) vocational maturity certificate","9","","",""
"Grüne","1988","Part Time","(3a) lower tertiary education","8","","",""
"Grüne","1988","Part Time","(3b) higher tertiary education","14","","",""
"Grüne","1988","Not Working","(0) in school","10","","",""
"Grüne","1988","Not Working","(1a) inadequately completed","6","","",""
"Grüne","1988","Not Working","(1b) general elementary school","8","","",""
"Grüne","1988","Not Working","(1c) basic vocational qualification","20","","",""
"Grüne","1988","Not Working","(2b) intermediate general qualification","2","","",""
"Grüne","1988","Not Working","(2a) intermediate vocational","6","","",""
"Grüne","1988","Not Working","(2c_gen) general maturity certificate","21","","",""
"Grüne","1988","Not Working","(2c_voc) vocational maturity certificate","11","","",""
"Grüne","1988","Not Working","(3a) lower tertiary education","3","","",""
"Grüne","1988","Not Working","(3b) higher tertiary education","8","","",""
"PDS/Linke","1988","Full Time","(0) in school","","","",""
"PDS/Linke","1988","Full Time","(1a) inadequately completed","","","",""
"PDS/Linke","1988","Full Time","(1b) general elementary school","","","",""
"PDS/Linke","1988","Full Time","(1c) basic vocational qualification","","","",""
"PDS/Linke","1988","Full Time","(2b) intermediate general qualification","","","",""
"PDS/Linke","1988","Full Time","(2a) intermediate vocational","","","",""
"PDS/Linke","1988","Full Time","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1988","Full Time","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1988","Full Time","(3a) lower tertiary education","","","",""
"PDS/Linke","1988","Full Time","(3b) higher tertiary education","","","",""
"PDS/Linke","1988","Part Time","(0) in school","","","",""
"PDS/Linke","1988","Part Time","(1a) inadequately completed","","","",""
"PDS/Linke","1988","Part Time","(1b) general elementary school","","","",""
"PDS/Linke","1988","Part Time","(1c) basic vocational qualification","","","",""
"PDS/Linke","1988","Part Time","(2b) intermediate general qualification","","","",""
"PDS/Linke","1988","Part Time","(2a) intermediate vocational","","","",""
"PDS/Linke","1988","Part Time","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1988","Part Time","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1988","Part Time","(3a) lower tertiary education","","","",""
"PDS/Linke","1988","Part Time","(3b) higher tertiary education","","","",""
"PDS/Linke","1988","Not Working","(0) in school","","","",""
"PDS/Linke","1988","Not Working","(1a) inadequately completed","","","",""
"PDS/Linke","1988","Not Working","(1b) general elementary school","","","",""
"PDS/Linke","1988","Not Working","(1c) basic vocational qualification","","","",""
"PDS/Linke","1988","Not Working","(2b) intermediate general qualification","","","",""
"PDS/Linke","1988","Not Working","(2a) intermediate vocational","","","",""
"PDS/Linke","1988","Not Working","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1988","Not Working","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1988","Not Working","(3a) lower tertiary education","","","",""
"PDS/Linke","1988","Not Working","(3b) higher tertiary education","","","",""
"NPD Combination","1988","Full Time","(0) in school","","","",""
"NPD Combination","1988","Full Time","(1a) inadequately completed","","","",""
"NPD Combination","1988","Full Time","(1b) general elementary school","","","",""
"NPD Combination","1988","Full Time","(1c) basic vocational qualification","","","",""
"NPD Combination","1988","Full Time","(2b) intermediate general qualification","","","",""
"NPD Combination","1988","Full Time","(2a) intermediate vocational","","","",""
"NPD Combination","1988","Full Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1988","Full Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1988","Full Time","(3a) lower tertiary education","","","",""
"NPD Combination","1988","Full Time","(3b) higher tertiary education","","","",""
"NPD Combination","1988","Part Time","(0) in school","","","",""
"NPD Combination","1988","Part Time","(1a) inadequately completed","","","",""
"NPD Combination","1988","Part Time","(1b) general elementary school","","","",""
"NPD Combination","1988","Part Time","(1c) basic vocational qualification","","","",""
"NPD Combination","1988","Part Time","(2b) intermediate general qualification","","","",""
"NPD Combination","1988","Part Time","(2a) intermediate vocational","","","",""
"NPD Combination","1988","Part Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1988","Part Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1988","Part Time","(3a) lower tertiary education","","","",""
"NPD Combination","1988","Part Time","(3b) higher tertiary education","","","",""
"NPD Combination","1988","Not Working","(0) in school","","","",""
"NPD Combination","1988","Not Working","(1a) inadequately completed","","","",""
"NPD Combination","1988","Not Working","(1b) general elementary school","","","",""
"NPD Combination","1988","Not Working","(1c) basic vocational qualification","","","",""
"NPD Combination","1988","Not Working","(2b) intermediate general qualification","","","",""
"NPD Combination","1988","Not Working","(2a) intermediate vocational","","","",""
"NPD Combination","1988","Not Working","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1988","Not Working","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1988","Not Working","(3a) lower tertiary education","","","",""
"NPD Combination","1988","Not Working","(3b) higher tertiary education","","","",""
"AfD","1988","Full Time","(0) in school","","","",""
"AfD","1988","Full Time","(1a) inadequately completed","","","",""
"AfD","1988","Full Time","(1b) general elementary school","","","",""
"AfD","1988","Full Time","(1c) basic vocational qualification","","","",""
"AfD","1988","Full Time","(2b) intermediate general qualification","","","",""
"AfD","1988","Full Time","(2a) intermediate vocational","","","",""
"AfD","1988","Full Time","(2c_gen) general maturity certificate","","","",""
"AfD","1988","Full Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","1988","Full Time","(3a) lower tertiary education","","","",""
"AfD","1988","Full Time","(3b) higher tertiary education","","","",""
"AfD","1988","Part Time","(0) in school","","","",""
"AfD","1988","Part Time","(1a) inadequately completed","","","",""
"AfD","1988","Part Time","(1b) general elementary school","","","",""
"AfD","1988","Part Time","(1c) basic vocational qualification","","","",""
"AfD","1988","Part Time","(2b) intermediate general qualification","","","",""
"AfD","1988","Part Time","(2a) intermediate vocational","","","",""
"AfD","1988","Part Time","(2c_gen) general maturity certificate","","","",""
"AfD","1988","Part Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","1988","Part Time","(3a) lower tertiary education","","","",""
"AfD","1988","Part Time","(3b) higher tertiary education","","","",""
"AfD","1988","Not Working","(0) in school","","","",""
"AfD","1988","Not Working","(1a) inadequately completed","","","",""
"AfD","1988","Not Working","(1b) general elementary school","","","",""
"AfD","1988","Not Working","(1c) basic vocational qualification","","","",""
"AfD","1988","Not Working","(2b) intermediate general qualification","","","",""
"AfD","1988","Not Working","(2a) intermediate vocational","","","",""
"AfD","1988","Not Working","(2c_gen) general maturity certificate","","","",""
"AfD","1988","Not Working","(2c_voc) vocational maturity certificate","","","",""
"AfD","1988","Not Working","(3a) lower tertiary education","","","",""
"AfD","1988","Not Working","(3b) higher tertiary education","","","",""
"Other","1988","Full Time","(0) in school","","","",""
"Other","1988","Full Time","(1a) inadequately completed","2","","",""
"Other","1988","Full Time","(1b) general elementary school","5","","",""
"Other","1988","Full Time","(1c) basic vocational qualification","6","","",""
"Other","1988","Full Time","(2b) intermediate general qualification","1","","",""
"Other","1988","Full Time","(2a) intermediate vocational","3","","",""
"Other","1988","Full Time","(2c_gen) general maturity certificate","","","",""
"Other","1988","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Other","1988","Full Time","(3a) lower tertiary education","","","",""
"Other","1988","Full Time","(3b) higher tertiary education","6","","",""
"Other","1988","Part Time","(0) in school","","","",""
"Other","1988","Part Time","(1a) inadequately completed","","","",""
"Other","1988","Part Time","(1b) general elementary school","3","","",""
"Other","1988","Part Time","(1c) basic vocational qualification","2","","",""
"Other","1988","Part Time","(2b) intermediate general qualification","","","",""
"Other","1988","Part Time","(2a) intermediate vocational","2","","",""
"Other","1988","Part Time","(2c_gen) general maturity certificate","","","",""
"Other","1988","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Other","1988","Part Time","(3a) lower tertiary education","","","",""
"Other","1988","Part Time","(3b) higher tertiary education","","","",""
"Other","1988","Not Working","(0) in school","3","","",""
"Other","1988","Not Working","(1a) inadequately completed","","","",""
"Other","1988","Not Working","(1b) general elementary school","2","","",""
"Other","1988","Not Working","(1c) basic vocational qualification","7","","",""
"Other","1988","Not Working","(2b) intermediate general qualification","","","",""
"Other","1988","Not Working","(2a) intermediate vocational","3","","",""
"Other","1988","Not Working","(2c_gen) general maturity certificate","1","","",""
"Other","1988","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Other","1988","Not Working","(3a) lower tertiary education","","","",""
"Other","1988","Not Working","(3b) higher tertiary education","1","","",""
"CDU/CSU","1989","Full Time","(0) in school","","","",""
"CDU/CSU","1989","Full Time","(1a) inadequately completed","9","","",""
"CDU/CSU","1989","Full Time","(1b) general elementary school","85","0.335404355298665","0.285145645421279","0.38566306517605"
"CDU/CSU","1989","Full Time","(1c) basic vocational qualification","344","0.379333487893861","0.34901620397888","0.409650771808841"
"CDU/CSU","1989","Full Time","(2b) intermediate general qualification","23","","",""
"CDU/CSU","1989","Full Time","(2a) intermediate vocational","148","0.39127446395369","0.342269833766518","0.440279094140862"
"CDU/CSU","1989","Full Time","(2c_gen) general maturity certificate","12","","",""
"CDU/CSU","1989","Full Time","(2c_voc) vocational maturity certificate","41","0.354425492202719","0.270903954697751","0.437947029707686"
"CDU/CSU","1989","Full Time","(3a) lower tertiary education","35","0.391366087499489","0.292174170030236","0.490558004968742"
"CDU/CSU","1989","Full Time","(3b) higher tertiary education","67","0.336016239013457","0.271825069866899","0.400207408160015"
"CDU/CSU","1989","Part Time","(0) in school","2","","",""
"CDU/CSU","1989","Part Time","(1a) inadequately completed","2","","",""
"CDU/CSU","1989","Part Time","(1b) general elementary school","52","0.359397199325377","0.287689526496692","0.431104872154062"
"CDU/CSU","1989","Part Time","(1c) basic vocational qualification","100","0.377966506709751","0.320658502065572","0.435274511353929"
"CDU/CSU","1989","Part Time","(2b) intermediate general qualification","10","","",""
"CDU/CSU","1989","Part Time","(2a) intermediate vocational","57","0.424718291368432","0.342838856106502","0.506597726630363"
"CDU/CSU","1989","Part Time","(2c_gen) general maturity certificate","9","","",""
"CDU/CSU","1989","Part Time","(2c_voc) vocational maturity certificate","13","","",""
"CDU/CSU","1989","Part Time","(3a) lower tertiary education","7","","",""
"CDU/CSU","1989","Part Time","(3b) higher tertiary education","20","","",""
"CDU/CSU","1989","Not Working","(0) in school","8","","",""
"CDU/CSU","1989","Not Working","(1a) inadequately completed","7","","",""
"CDU/CSU","1989","Not Working","(1b) general elementary school","192","0.415469395866523","0.371429255018901","0.459509536714144"
"CDU/CSU","1989","Not Working","(1c) basic vocational qualification","245","0.391538338370379","0.352962596284263","0.430114080456495"
"CDU/CSU","1989","Not Working","(2b) intermediate general qualification","24","","",""
"CDU/CSU","1989","Not Working","(2a) intermediate vocational","103","0.538487004018984","0.469740283258334","0.607233724779634"
"CDU/CSU","1989","Not Working","(2c_gen) general maturity certificate","25","","",""
"CDU/CSU","1989","Not Working","(2c_voc) vocational maturity certificate","24","","",""
"CDU/CSU","1989","Not Working","(3a) lower tertiary education","21","","",""
"CDU/CSU","1989","Not Working","(3b) higher tertiary education","23","","",""
"SPD","1989","Full Time","(0) in school","","","",""
"SPD","1989","Full Time","(1a) inadequately completed","86","0.877540861278045","0.814232838069061","0.940848884487028"
"SPD","1989","Full Time","(1b) general elementary school","204","0.517088610252443","0.463894389392206","0.570282831112679"
"SPD","1989","Full Time","(1c) basic vocational qualification","555","0.531641506534165","0.500463439820937","0.562819573247394"
"SPD","1989","Full Time","(2b) intermediate general qualification","32","0.456760108151157","0.330718952520363","0.582801263781951"
"SPD","1989","Full Time","(2a) intermediate vocational","178","0.463042716247731","0.412974052531303","0.513111379964159"
"SPD","1989","Full Time","(2c_gen) general maturity certificate","27","","",""
"SPD","1989","Full Time","(2c_voc) vocational maturity certificate","57","0.407971822468773","0.322159611568662","0.493784033368884"
"SPD","1989","Full Time","(3a) lower tertiary education","40","0.416016888917948","0.315841222235687","0.51619255560021"
"SPD","1989","Full Time","(3b) higher tertiary education","85","0.385737937254675","0.319586475187985","0.451889399321364"
"SPD","1989","Part Time","(0) in school","4","","",""
"SPD","1989","Part Time","(1a) inadequately completed","27","","",""
"SPD","1989","Part Time","(1b) general elementary school","98","0.540713911898117","0.466239122339303","0.61518870145693"
"SPD","1989","Part Time","(1c) basic vocational qualification","152","0.534298748142044","0.475342813991674","0.593254682292414"
"SPD","1989","Part Time","(2b) intermediate general qualification","18","","",""
"SPD","1989","Part Time","(2a) intermediate vocational","61","0.440883045169271","0.358640393749048","0.523125696589494"
"SPD","1989","Part Time","(2c_gen) general maturity certificate","22","","",""
"SPD","1989","Part Time","(2c_voc) vocational maturity certificate","20","","",""
"SPD","1989","Part Time","(3a) lower tertiary education","9","","",""
"SPD","1989","Part Time","(3b) higher tertiary education","25","","",""
"SPD","1989","Not Working","(0) in school","26","","",""
"SPD","1989","Not Working","(1a) inadequately completed","62","0.695226529574393","0.591050162656406","0.799402896492379"
"SPD","1989","Not Working","(1b) general elementary school","253","0.527227518217806","0.482610485615731","0.57184455081988"
"SPD","1989","Not Working","(1c) basic vocational qualification","313","0.515125858862053","0.475627257227047","0.554624460497059"
"SPD","1989","Not Working","(2b) intermediate general qualification","30","0.359581398499885","0.246353323689665","0.472809473310106"
"SPD","1989","Not Working","(2a) intermediate vocational","74","0.334646723865839","0.269575069995373","0.399718377736306"
"SPD","1989","Not Working","(2c_gen) general maturity certificate","37","0.345975622070926","0.248773914363093","0.443177329778759"
"SPD","1989","Not Working","(2c_voc) vocational maturity certificate","31","0.355224946620014","0.243112220516305","0.467337672723723"
"SPD","1989","Not Working","(3a) lower tertiary education","9","","",""
"SPD","1989","Not Working","(3b) higher tertiary education","14","","",""
"FDP","1989","Full Time","(0) in school","","","",""
"FDP","1989","Full Time","(1a) inadequately completed","1","","",""
"FDP","1989","Full Time","(1b) general elementary school","4","","",""
"FDP","1989","Full Time","(1c) basic vocational qualification","15","","",""
"FDP","1989","Full Time","(2b) intermediate general qualification","1","","",""
"FDP","1989","Full Time","(2a) intermediate vocational","17","","",""
"FDP","1989","Full Time","(2c_gen) general maturity certificate","1","","",""
"FDP","1989","Full Time","(2c_voc) vocational maturity certificate","8","","",""
"FDP","1989","Full Time","(3a) lower tertiary education","6","","",""
"FDP","1989","Full Time","(3b) higher tertiary education","17","","",""
"FDP","1989","Part Time","(0) in school","","","",""
"FDP","1989","Part Time","(1a) inadequately completed","","","",""
"FDP","1989","Part Time","(1b) general elementary school","2","","",""
"FDP","1989","Part Time","(1c) basic vocational qualification","5","","",""
"FDP","1989","Part Time","(2b) intermediate general qualification","","","",""
"FDP","1989","Part Time","(2a) intermediate vocational","5","","",""
"FDP","1989","Part Time","(2c_gen) general maturity certificate","3","","",""
"FDP","1989","Part Time","(2c_voc) vocational maturity certificate","1","","",""
"FDP","1989","Part Time","(3a) lower tertiary education","2","","",""
"FDP","1989","Part Time","(3b) higher tertiary education","5","","",""
"FDP","1989","Not Working","(0) in school","2","","",""
"FDP","1989","Not Working","(1a) inadequately completed","","","",""
"FDP","1989","Not Working","(1b) general elementary school","2","","",""
"FDP","1989","Not Working","(1c) basic vocational qualification","17","","",""
"FDP","1989","Not Working","(2b) intermediate general qualification","2","","",""
"FDP","1989","Not Working","(2a) intermediate vocational","9","","",""
"FDP","1989","Not Working","(2c_gen) general maturity certificate","4","","",""
"FDP","1989","Not Working","(2c_voc) vocational maturity certificate","4","","",""
"FDP","1989","Not Working","(3a) lower tertiary education","","","",""
"FDP","1989","Not Working","(3b) higher tertiary education","5","","",""
"Grüne","1989","Full Time","(0) in school","","","",""
"Grüne","1989","Full Time","(1a) inadequately completed","4","","",""
"Grüne","1989","Full Time","(1b) general elementary school","22","","",""
"Grüne","1989","Full Time","(1c) basic vocational qualification","30","0.025293965530806","0.0154833596238628","0.0351045714377493"
"Grüne","1989","Full Time","(2b) intermediate general qualification","2","","",""
"Grüne","1989","Full Time","(2a) intermediate vocational","23","","",""
"Grüne","1989","Full Time","(2c_gen) general maturity certificate","8","","",""
"Grüne","1989","Full Time","(2c_voc) vocational maturity certificate","16","","",""
"Grüne","1989","Full Time","(3a) lower tertiary education","11","","",""
"Grüne","1989","Full Time","(3b) higher tertiary education","34","0.162256160834437","0.11215213267088","0.212360188997994"
"Grüne","1989","Part Time","(0) in school","","","",""
"Grüne","1989","Part Time","(1a) inadequately completed","3","","",""
"Grüne","1989","Part Time","(1b) general elementary school","13","","",""
"Grüne","1989","Part Time","(1c) basic vocational qualification","10","","",""
"Grüne","1989","Part Time","(2b) intermediate general qualification","7","","",""
"Grüne","1989","Part Time","(2a) intermediate vocational","15","","",""
"Grüne","1989","Part Time","(2c_gen) general maturity certificate","11","","",""
"Grüne","1989","Part Time","(2c_voc) vocational maturity certificate","11","","",""
"Grüne","1989","Part Time","(3a) lower tertiary education","8","","",""
"Grüne","1989","Part Time","(3b) higher tertiary education","8","","",""
"Grüne","1989","Not Working","(0) in school","8","","",""
"Grüne","1989","Not Working","(1a) inadequately completed","6","","",""
"Grüne","1989","Not Working","(1b) general elementary school","17","","",""
"Grüne","1989","Not Working","(1c) basic vocational qualification","16","","",""
"Grüne","1989","Not Working","(2b) intermediate general qualification","8","","",""
"Grüne","1989","Not Working","(2a) intermediate vocational","9","","",""
"Grüne","1989","Not Working","(2c_gen) general maturity certificate","26","","",""
"Grüne","1989","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"Grüne","1989","Not Working","(3a) lower tertiary education","4","","",""
"Grüne","1989","Not Working","(3b) higher tertiary education","11","","",""
"PDS/Linke","1989","Full Time","(0) in school","","","",""
"PDS/Linke","1989","Full Time","(1a) inadequately completed","","","",""
"PDS/Linke","1989","Full Time","(1b) general elementary school","","","",""
"PDS/Linke","1989","Full Time","(1c) basic vocational qualification","","","",""
"PDS/Linke","1989","Full Time","(2b) intermediate general qualification","","","",""
"PDS/Linke","1989","Full Time","(2a) intermediate vocational","","","",""
"PDS/Linke","1989","Full Time","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1989","Full Time","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1989","Full Time","(3a) lower tertiary education","","","",""
"PDS/Linke","1989","Full Time","(3b) higher tertiary education","","","",""
"PDS/Linke","1989","Part Time","(0) in school","","","",""
"PDS/Linke","1989","Part Time","(1a) inadequately completed","","","",""
"PDS/Linke","1989","Part Time","(1b) general elementary school","","","",""
"PDS/Linke","1989","Part Time","(1c) basic vocational qualification","","","",""
"PDS/Linke","1989","Part Time","(2b) intermediate general qualification","","","",""
"PDS/Linke","1989","Part Time","(2a) intermediate vocational","","","",""
"PDS/Linke","1989","Part Time","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1989","Part Time","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1989","Part Time","(3a) lower tertiary education","","","",""
"PDS/Linke","1989","Part Time","(3b) higher tertiary education","","","",""
"PDS/Linke","1989","Not Working","(0) in school","","","",""
"PDS/Linke","1989","Not Working","(1a) inadequately completed","","","",""
"PDS/Linke","1989","Not Working","(1b) general elementary school","","","",""
"PDS/Linke","1989","Not Working","(1c) basic vocational qualification","","","",""
"PDS/Linke","1989","Not Working","(2b) intermediate general qualification","","","",""
"PDS/Linke","1989","Not Working","(2a) intermediate vocational","","","",""
"PDS/Linke","1989","Not Working","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1989","Not Working","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1989","Not Working","(3a) lower tertiary education","","","",""
"PDS/Linke","1989","Not Working","(3b) higher tertiary education","","","",""
"NPD Combination","1989","Full Time","(0) in school","","","",""
"NPD Combination","1989","Full Time","(1a) inadequately completed","","","",""
"NPD Combination","1989","Full Time","(1b) general elementary school","","","",""
"NPD Combination","1989","Full Time","(1c) basic vocational qualification","","","",""
"NPD Combination","1989","Full Time","(2b) intermediate general qualification","","","",""
"NPD Combination","1989","Full Time","(2a) intermediate vocational","","","",""
"NPD Combination","1989","Full Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1989","Full Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1989","Full Time","(3a) lower tertiary education","","","",""
"NPD Combination","1989","Full Time","(3b) higher tertiary education","","","",""
"NPD Combination","1989","Part Time","(0) in school","","","",""
"NPD Combination","1989","Part Time","(1a) inadequately completed","","","",""
"NPD Combination","1989","Part Time","(1b) general elementary school","","","",""
"NPD Combination","1989","Part Time","(1c) basic vocational qualification","","","",""
"NPD Combination","1989","Part Time","(2b) intermediate general qualification","","","",""
"NPD Combination","1989","Part Time","(2a) intermediate vocational","","","",""
"NPD Combination","1989","Part Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1989","Part Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1989","Part Time","(3a) lower tertiary education","","","",""
"NPD Combination","1989","Part Time","(3b) higher tertiary education","","","",""
"NPD Combination","1989","Not Working","(0) in school","","","",""
"NPD Combination","1989","Not Working","(1a) inadequately completed","","","",""
"NPD Combination","1989","Not Working","(1b) general elementary school","","","",""
"NPD Combination","1989","Not Working","(1c) basic vocational qualification","","","",""
"NPD Combination","1989","Not Working","(2b) intermediate general qualification","","","",""
"NPD Combination","1989","Not Working","(2a) intermediate vocational","","","",""
"NPD Combination","1989","Not Working","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1989","Not Working","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1989","Not Working","(3a) lower tertiary education","","","",""
"NPD Combination","1989","Not Working","(3b) higher tertiary education","","","",""
"AfD","1989","Full Time","(0) in school","","","",""
"AfD","1989","Full Time","(1a) inadequately completed","","","",""
"AfD","1989","Full Time","(1b) general elementary school","","","",""
"AfD","1989","Full Time","(1c) basic vocational qualification","","","",""
"AfD","1989","Full Time","(2b) intermediate general qualification","","","",""
"AfD","1989","Full Time","(2a) intermediate vocational","","","",""
"AfD","1989","Full Time","(2c_gen) general maturity certificate","","","",""
"AfD","1989","Full Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","1989","Full Time","(3a) lower tertiary education","","","",""
"AfD","1989","Full Time","(3b) higher tertiary education","","","",""
"AfD","1989","Part Time","(0) in school","","","",""
"AfD","1989","Part Time","(1a) inadequately completed","","","",""
"AfD","1989","Part Time","(1b) general elementary school","","","",""
"AfD","1989","Part Time","(1c) basic vocational qualification","","","",""
"AfD","1989","Part Time","(2b) intermediate general qualification","","","",""
"AfD","1989","Part Time","(2a) intermediate vocational","","","",""
"AfD","1989","Part Time","(2c_gen) general maturity certificate","","","",""
"AfD","1989","Part Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","1989","Part Time","(3a) lower tertiary education","","","",""
"AfD","1989","Part Time","(3b) higher tertiary education","","","",""
"AfD","1989","Not Working","(0) in school","","","",""
"AfD","1989","Not Working","(1a) inadequately completed","","","",""
"AfD","1989","Not Working","(1b) general elementary school","","","",""
"AfD","1989","Not Working","(1c) basic vocational qualification","","","",""
"AfD","1989","Not Working","(2b) intermediate general qualification","","","",""
"AfD","1989","Not Working","(2a) intermediate vocational","","","",""
"AfD","1989","Not Working","(2c_gen) general maturity certificate","","","",""
"AfD","1989","Not Working","(2c_voc) vocational maturity certificate","","","",""
"AfD","1989","Not Working","(3a) lower tertiary education","","","",""
"AfD","1989","Not Working","(3b) higher tertiary education","","","",""
"Other","1989","Full Time","(0) in school","","","",""
"Other","1989","Full Time","(1a) inadequately completed","3","","",""
"Other","1989","Full Time","(1b) general elementary school","24","","",""
