"party","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","2003","Full Time","Female","506","0.392803980304206","0.365986635563204","0.419621325045207","1"
"CDU/CSU","2003","Part Time","Male","293","0.364644161453211","0.329893946784386","0.399394376122036","1"
"CDU/CSU","2003","Full Time","Male","1419","0.441740463321155","0.424279060513001","0.45920186612931","1"
"CDU/CSU","2003","Part Time","Female","623","0.383263465957712","0.359478139207401","0.407048792708023","1"
"FDP","2003","Not Working","Female","71","0.0314248324937717","0.0242112715433101","0.0386383934442333","3"
"FDP","2003","Not Working","Male","56","0.0281020598238404","0.0202713254219163","0.0359327942257645","3"
"FDP","2003","Full Time","Male","188","0.0574652020812793","0.0492818991159885","0.06564850504657","3"
"FDP","2003","Full Time","Female","45","0.0310470068197864","0.0215228924959811","0.0405711211435917","3"
"FDP","2003","Part Time","Male","47","0.0614427994209689","0.0441055491952581","0.0787800496466798","3"
"FDP","2003","Part Time","Female","46","0.0241121234911903","0.0166075111423202","0.0316167358400604","3"
"NPD Combination","2003","Full Time","Male","28","","","","6"
"NPD Combination","2003","Part Time","Male","16","","","","6"
"NPD Combination","2003","Not Working","Female","8","","","","6"
"NPD Combination","2003","Full Time","Female","4","","","","6"
"NPD Combination","2003","Part Time","Female","4","","","","6"
"NPD Combination","2003","Not Working","Male","8","","","","6"
"Other","2003","Full Time","Male","31","0.00854392850383704","0.0053076714841038","0.0117801855235703","8"
"Other","2003","Full Time","Female","7","","","","8"
"Other","2003","Part Time","Male","9","","","","8"
"Other","2003","Part Time","Female","12","","","","8"
"Other","2003","Not Working","Male","14","","","","8"
"Other","2003","Not Working","Female","18","","","","8"
"PDS/Linke","2003","Full Time","Male","89","0.0241676225922963","0.0187677682977155","0.0295674768868772","5"
"PDS/Linke","2003","Full Time","Female","57","0.0345002930680132","0.0244783751301918","0.0445222110058345","5"
"PDS/Linke","2003","Part Time","Male","32","0.0460579008300776","0.0309248174495781","0.061190984210577","5"
"PDS/Linke","2003","Part Time","Female","41","0.0258356585718644","0.0180743231069574","0.0335969940367714","5"
"PDS/Linke","2003","Not Working","Male","94","0.0430917160481295","0.0334699423518906","0.0527134897443685","5"
"PDS/Linke","2003","Not Working","Female","95","0.034797434155041","0.0272198738811644","0.0423749944289175","5"
"SPD","2003","Part Time","Female","590","0.377156668094546","0.353445067143468","0.400868269045623","2"
"SPD","2003","Part Time","Male","248","0.348728293875298","0.31432190883891","0.383134678911686","2"
"SPD","2003","Not Working","Male","701","0.427270347951678","0.403830796441652","0.450709899461704","2"
"SPD","2003","Not Working","Female","830","0.38474870425042","0.364631788075114","0.404865620425726","2"
"SPD","2003","Full Time","Male","1067","0.355905791701078","0.339070537083069","0.372741046319087","2"
"SPD","2003","Full Time","Female","481","0.385707203144908","0.35897837226121","0.412436034028606","2"
"AfD","2004","Full Time","Male","","","","","7"
"AfD","2004","Full Time","Female","","","","","7"
"AfD","2004","Part Time","Male","","","","","7"
"AfD","2004","Part Time","Female","","","","","7"
"AfD","2004","Not Working","Male","","","","","7"
"AfD","2004","Not Working","Female","","","","","7"
"CDU/CSU","2004","Not Working","Male","693","0.455593813094043","0.430348664597856","0.48083896159023","1"
"CDU/CSU","2004","Part Time","Male","258","0.349453570510857","0.312939409108917","0.385967731912796","1"
"CDU/CSU","2004","Not Working","Female","920","0.497650271025793","0.47527976478292","0.520020777268665","1"
"CDU/CSU","2004","Part Time","Female","522","0.40343071074751","0.377005465753143","0.429855955741877","1"
"CDU/CSU","2004","Full Time","Female","421","0.38801961183737","0.358417798408355","0.417621425266384","1"
"CDU/CSU","2004","Full Time","Male","1217","0.459787092056419","0.440721763098084","0.478852421014755","1"
"FDP","2004","Not Working","Female","62","0.032489118142966","0.0245566653814323","0.0404215709044997","3"
"FDP","2004","Not Working","Male","42","0.0262053236641337","0.0181077304371733","0.0343029168910941","3"
"FDP","2004","Full Time","Female","48","0.0407088504333161","0.0287043977423447","0.0527133031242875","3"
"FDP","2004","Part Time","Female","36","0.0204163857170638","0.012798853749084","0.0280339176850436","3"
"FDP","2004","Full Time","Male","158","0.0574440511829383","0.0485426261874144","0.0663454761784622","3"
"FDP","2004","Part Time","Male","49","0.0694474783499167","0.0499792636671124","0.088915693032721","3"
"NPD Combination","2004","Full Time","Male","33","0.0139227342406113","0.00944043159406716","0.0184050368871554","6"
"NPD Combination","2004","Not Working","Female","4","","","","6"
"NPD Combination","2004","Full Time","Female","3","","","","6"
"NPD Combination","2004","Part Time","Male","11","","","","6"
"NPD Combination","2004","Part Time","Female","9","","","","6"
"NPD Combination","2004","Not Working","Male","9","","","","6"
"Other","2004","Full Time","Male","25","","","","8"
"Other","2004","Part Time","Female","12","","","","8"
"Other","2004","Not Working","Male","25","","","","8"
"Other","2004","Full Time","Female","6","","","","8"
"Other","2004","Part Time","Male","10","","","","8"
"Other","2004","Not Working","Female","14","","","","8"
"PDS/Linke","2004","Full Time","Male","87","0.0295409983958051","0.0230638385026574","0.0360181582889528","5"
"PDS/Linke","2004","Full Time","Female","60","0.0365035403499393","0.0251111388723993","0.0478959418274792","5"
"PDS/Linke","2004","Part Time","Male","36","0.051817870640533","0.034842740786697","0.0687930004943689","5"
"PDS/Linke","2004","Part Time","Female","43","0.0386047042880203","0.0282276232121512","0.0489817853638894","5"
"PDS/Linke","2004","Not Working","Female","104","0.0421704037676958","0.0331783559144174","0.0511624516209743","5"
"PDS/Linke","2004","Not Working","Male","102","0.0552455646452684","0.0436648416729786","0.0668262876175582","5"
"SPD","2004","Part Time","Female","470","0.359588978286945","0.333740398690955","0.385437557882936","2"
"SPD","2004","Full Time","Male","863","0.329610250024737","0.311627857463598","0.347592642585877","2"
"SPD","2004","Full Time","Female","354","0.3646630960917","0.335423546738625","0.393902645444775","2"
"SPD","2004","Part Time","Male","203","0.333808007040166","0.297694013149805","0.369922000930528","2"
"SPD","2004","Not Working","Male","552","0.40487697847509","0.379994570207645","0.429759386742535","2"
"SPD","2004","Not Working","Female","659","0.354615881235535","0.333211689559159","0.376020072911911","2"
"AfD","2005","Full Time","Female","","","","","7"
"AfD","2005","Full Time","Male","","","","","7"
"AfD","2005","Part Time","Male","","","","","7"
"AfD","2005","Part Time","Female","","","","","7"
"AfD","2005","Not Working","Male","","","","","7"
"AfD","2005","Not Working","Female","","","","","7"
"CDU/CSU","2005","Not Working","Male","680","0.431200106247957","0.406671583396675","0.455728629099239","1"
"CDU/CSU","2005","Not Working","Female","869","0.457803444495615","0.435752499837559","0.47985438915367","1"
"CDU/CSU","2005","Full Time","Female","388","0.36089205758002","0.331576745094204","0.390207370065837","1"
"CDU/CSU","2005","Part Time","Male","228","0.317736293893781","0.281720737844489","0.353751849943074","1"
"CDU/CSU","2005","Full Time","Male","1125","0.430530851797109","0.411428302539785","0.449633401054434","1"
"CDU/CSU","2005","Part Time","Female","475","0.337184013536808","0.311690678273385","0.362677348800231","1"
"FDP","2005","Part Time","Female","44","0.0325572417566964","0.0229867749030677","0.0421277086103251","3"
"FDP","2005","Not Working","Female","59","0.0236515286556384","0.0169257692561687","0.030377288055108","3"
"FDP","2005","Not Working","Male","53","0.0292699647635367","0.0209213860616651","0.0376185434654084","3"
"FDP","2005","Full Time","Male","151","0.0479596515038206","0.0397159971245825","0.0562033058830586","3"
"FDP","2005","Full Time","Female","44","0.0417457154460397","0.02953713701706","0.0539542938750194","3"
"FDP","2005","Part Time","Male","48","0.0677392434967962","0.0483004435812215","0.0871780434123709","3"
"NPD Combination","2005","Full Time","Female","5","","","","6"
"NPD Combination","2005","Part Time","Female","15","","","","6"
"NPD Combination","2005","Not Working","Male","22","","","","6"
"NPD Combination","2005","Full Time","Male","54","0.0249768562759062","0.0189563856972284","0.0309973268545841","6"
"NPD Combination","2005","Part Time","Male","27","","","","6"
"NPD Combination","2005","Not Working","Female","10","","","","6"
"Other","2005","Full Time","Male","25","","","","8"
"Other","2005","Part Time","Female","11","","","","8"
"Other","2005","Not Working","Male","15","","","","8"
"Other","2005","Not Working","Female","17","","","","8"
"Other","2005","Full Time","Female","5","","","","8"
"Other","2005","Part Time","Male","12","","","","8"
"PDS/Linke","2005","Part Time","Male","40","0.052131656636523","0.0349365311491579","0.0693267821238882","5"
"PDS/Linke","2005","Not Working","Female","104","0.0408641261618367","0.0321017787171839","0.0496264736064896","5"
"PDS/Linke","2005","Full Time","Male","97","0.0302262982550302","0.0236211621387178","0.0368314343713427","5"
"PDS/Linke","2005","Full Time","Female","61","0.0403873940780687","0.0283705715688702","0.0524042165872671","5"
"PDS/Linke","2005","Part Time","Female","50","0.0384844259702846","0.0281111161241802","0.0488577358163891","5"
"PDS/Linke","2005","Not Working","Male","103","0.0551723930718735","0.0438642990655097","0.0664804870782374","5"
"SPD","2005","Full Time","Female","355","0.372362679520801","0.342853562704936","0.401871796336667","2"
"SPD","2005","Part Time","Female","468","0.351965939719306","0.326211866998404","0.377720012440207","2"
"SPD","2005","Full Time","Male","882","0.344265418984507","0.325935319049989","0.362595518919025","2"
"SPD","2005","Part Time","Male","217","0.341245866058074","0.304570373665211","0.377921358450937","2"
"SPD","2005","Not Working","Male","632","0.427021647822601","0.402522765858852","0.45152052978635","2"
"SPD","2005","Not Working","Female","743","0.393777370918498","0.372152638436053","0.415402103400943","2"
"AfD","2006","Full Time","Female","","","","","7"
"AfD","2006","Full Time","Male","","","","","7"
"AfD","2006","Part Time","Male","","","","","7"
"AfD","2006","Part Time","Female","","","","","7"
"AfD","2006","Not Working","Male","","","","","7"
"AfD","2006","Not Working","Female","","","","","7"
"CDU/CSU","2006","Not Working","Male","769","0.39763161277857","0.375214717807588","0.420048507749551","1"
"CDU/CSU","2006","Full Time","Female","454","0.336855415720947","0.310570101459417","0.363140729982478","1"
"CDU/CSU","2006","Not Working","Female","1055","0.462903353634628","0.442490102981531","0.483316604287725","1"
"CDU/CSU","2006","Full Time","Male","1201","0.410861336840173","0.392804996571634","0.428917677108712","1"
"CDU/CSU","2006","Part Time","Female","602","0.378972770279143","0.355029053378872","0.402916487179413","1"
"CDU/CSU","2006","Part Time","Male","243","0.303713577498538","0.269720029493095","0.33770712550398","1"
"FDP","2006","Full Time","Male","208","0.0752991955973291","0.0656148759300292","0.084983515264629","3"
"FDP","2006","Part Time","Female","57","0.0280710469284376","0.0199187721530975","0.0362233217037778","3"
"FDP","2006","Not Working","Female","63","0.0270086296966838","0.0203720157735785","0.0336452436197891","3"
"FDP","2006","Not Working","Male","76","0.0454659068776178","0.0359238374910545","0.055007976264181","3"
"FDP","2006","Part Time","Male","46","0.0489824336857385","0.0330278719969043","0.0649369953745726","3"
"FDP","2006","Full Time","Female","56","0.0405699919580734","0.0295977240595262","0.0515422598566206","3"
"NPD Combination","2006","Full Time","Female","10","","","","6"
"NPD Combination","2006","Full Time","Male","66","0.0296071771218194","0.0233863859980109","0.0358279682456279","6"
"NPD Combination","2006","Part Time","Male","23","","","","6"
"NPD Combination","2006","Not Working","Male","19","","","","6"
"NPD Combination","2006","Part Time","Female","13","","","","6"
"NPD Combination","2006","Not Working","Female","5","","","","6"
"Other","2006","Full Time","Male","31","0.0104739978436909","0.00673768548951112","0.0142103101978707","8"
"Other","2006","Part Time","Female","15","","","","8"
"Other","2006","Full Time","Female","7","","","","8"
"Other","2006","Not Working","Male","17","","","","8"
"Other","2006","Not Working","Female","17","","","","8"
"Other","2006","Part Time","Male","5","","","","8"
"PDS/Linke","2006","Full Time","Male","141","0.0430372215183784","0.0355891649546923","0.0504852780820645","5"
"PDS/Linke","2006","Not Working","Female","140","0.053493691038717","0.0442816932838603","0.0627056887935738","5"
"PDS/Linke","2006","Full Time","Female","86","0.0609117661747892","0.0476105580533073","0.0742129742962711","5"
"PDS/Linke","2006","Part Time","Male","51","0.0694388887754234","0.0506481325172631","0.0882296450335837","5"
"PDS/Linke","2006","Part Time","Female","64","0.0415238258562639","0.0316775593692279","0.0513700923433","5"
"PDS/Linke","2006","Not Working","Male","153","0.0790039830908949","0.0666485694775488","0.0913593967042409","5"
"SPD","2006","Full Time","Female","461","0.377161129069285","0.350206174073664","0.404116084064907","2"
"SPD","2006","Part Time","Female","570","0.370010715183487","0.346181706458924","0.393839723908049","2"
"SPD","2006","Part Time","Male","243","0.370862362678231","0.335155668621684","0.406569056734779","2"
"SPD","2006","Full Time","Male","952","0.335868071108477","0.318534626759169","0.353201515457785","2"
"SPD","2006","Not Working","Male","732","0.429560342011866","0.406886721998804","0.452233962024928","2"
"SPD","2006","Not Working","Female","854","0.391917402625004","0.37193170346552","0.411903101784488","2"
"AfD","2007","Part Time","Female","","","","","7"
"AfD","2007","Not Working","Male","","","","","7"
"AfD","2007","Not Working","Female","","","","","7"
"AfD","2007","Full Time","Female","","","","","7"
"AfD","2007","Part Time","Male","","","","","7"
"AfD","2007","Full Time","Male","","","","","7"
"CDU/CSU","2007","Not Working","Male","674","0.408225178277008","0.384164411406537","0.43228594514748","1"
"CDU/CSU","2007","Not Working","Female","886","0.445945758697709","0.423962376522083","0.467929140873335","1"
"CDU/CSU","2007","Full Time","Female","341","0.324592985886604","0.295572783309309","0.353613188463898","1"
"CDU/CSU","2007","Part Time","Female","443","0.334314491818856","0.3084404190616","0.360188564576111","1"
"CDU/CSU","2007","Full Time","Male","1026","0.404217098892243","0.384769265625584","0.423664932158901","1"
"CDU/CSU","2007","Part Time","Male","191","0.303703920326002","0.265514535075047","0.341893305576957","1"
"FDP","2007","Full Time","Female","41","0.0259112019268554","0.0160644919850024","0.0357579118687084","3"
"FDP","2007","Full Time","Male","201","0.0729108326480257","0.0626075254925968","0.0832141398034546","3"
"FDP","2007","Part Time","Male","37","0.0474102829248416","0.0297617052172461","0.0650588606324372","3"
"FDP","2007","Part Time","Female","49","0.0258872021616079","0.0171775697799826","0.0345968345432332","3"
"FDP","2007","Not Working","Male","72","0.0451436976815116","0.0349800663412961","0.0553073290217271","3"
"FDP","2007","Not Working","Female","68","0.0327088793675035","0.0248422483093097","0.0405755104256974","3"
"NPD Combination","2007","Full Time","Male","56","0.0275549693780224","0.0210678429545255","0.0340420958015193","6"
"NPD Combination","2007","Part Time","Female","14","","","","6"
"NPD Combination","2007","Not Working","Male","17","","","","6"
"NPD Combination","2007","Not Working","Female","5","","","","6"
"NPD Combination","2007","Full Time","Female","8","","","","6"
"NPD Combination","2007","Part Time","Male","16","","","","6"
"Other","2007","Not Working","Female","10","","","","8"
"Other","2007","Full Time","Male","27","","","","8"
"Other","2007","Not Working","Male","12","","","","8"
"Other","2007","Part Time","Female","10","","","","8"
"Other","2007","Full Time","Female","10","","","","8"
"Other","2007","Part Time","Male","9","","","","8"
"PDS/Linke","2007","Part Time","Female","57","0.0534765799079386","0.041137006764282","0.0658161530515951","5"
"PDS/Linke","2007","Part Time","Male","39","0.0715244399631195","0.0501234942856853","0.0929253856405537","5"
"PDS/Linke","2007","Full Time","Male","127","0.0501614980359104","0.0415112213578519","0.058811774713969","5"
"PDS/Linke","2007","Full Time","Female","76","0.0624276528879215","0.0474329111754716","0.0774223946003713","5"
"PDS/Linke","2007","Not Working","Male","139","0.0782697943586723","0.0651211694583655","0.0914184192589791","5"
"PDS/Linke","2007","Not Working","Female","125","0.0541448288758334","0.0441363480084129","0.0641533097432538","5"
"SPD","2007","Full Time","Female","361","0.371459140247862","0.341510964487777","0.401407316007947","2"
"SPD","2007","Part Time","Female","461","0.37034783452677","0.343862351494088","0.396833317559452","2"
"SPD","2007","Not Working","Female","726","0.392625141633014","0.371028073034543","0.414222210231485","2"
"SPD","2007","Full Time","Male","787","0.322662785398568","0.304136140702816","0.34118943009432","2"
"SPD","2007","Part Time","Male","202","0.389851450816901","0.34934838830333","0.430354513330472","2"
"SPD","2007","Not Working","Male","610","0.407647384601422","0.383591916345325","0.43170285285752","2"
"AfD","2008","Part Time","Female","","","","","7"
"AfD","2008","Not Working","Male","","","","","7"
"AfD","2008","Not Working","Female","","","","","7"
"AfD","2008","Full Time","Female","","","","","7"
"AfD","2008","Part Time","Male","","","","","7"
"AfD","2008","Full Time","Male","","","","","7"
"CDU/CSU","2008","Not Working","Female","867","0.473513283821158","0.450810190793104","0.496216376849212","1"
"CDU/CSU","2008","Not Working","Male","681","0.435262931318605","0.410387546204476","0.460138316432734","1"
"CDU/CSU","2008","Part Time","Female","433","0.33502563171234","0.308441805471746","0.361609457952934","1"
"CDU/CSU","2008","Full Time","Female","349","0.355872049268777","0.325474774249601","0.386269324287954","1"
"CDU/CSU","2008","Full Time","Male","976","0.409661987212338","0.389546740786378","0.429777233638298","1"
"CDU/CSU","2008","Part Time","Male","194","0.341486950467463","0.301341628518019","0.381632272416906","1"
"FDP","2008","Full Time","Female","46","0.0411585752736182","0.0285459584619234","0.0537711920853129","3"
"FDP","2008","Full Time","Male","170","0.0690361779568182","0.0586664605539359","0.0794058953597005","3"
"FDP","2008","Part Time","Male","53","0.0964932015395336","0.0714966691121176","0.121489733966949","3"
"FDP","2008","Not Working","Female","72","0.0343421322557","0.0260617477118551","0.042622516799545","3"
"FDP","2008","Part Time","Female","54","0.033453174560016","0.0233255839560638","0.0435807651639683","3"
"FDP","2008","Not Working","Male","70","0.0445192066101375","0.0341712282228081","0.0548671849974669","3"
"NPD Combination","2008","Part Time","Female","7","","","","6"
"NPD Combination","2008","Not Working","Male","12","","","","6"
"NPD Combination","2008","Full Time","Male","59","0.024710566062431","0.0183606167902649","0.0310605153345972","6"
"NPD Combination","2008","Not Working","Female","8","","","","6"
"NPD Combination","2008","Full Time","Female","8","","","","6"
"NPD Combination","2008","Part Time","Male","11","","","","6"
"Other","2008","Not Working","Female","8","","","","8"
"Other","2008","Full Time","Male","13","","","","8"
"Other","2008","Not Working","Male","15","","","","8"
"Other","2008","Part Time","Female","10","","","","8"
"Other","2008","Full Time","Female","6","","","","8"
"Other","2008","Part Time","Male","6","","","","8"
"PDS/Linke","2008","Part Time","Female","69","0.0423286261499234","0.0309889315354888","0.0536683207643579","5"
"PDS/Linke","2008","Full Time","Male","140","0.0628791639670657","0.0529499852983156","0.0728083426358157","5"
"PDS/Linke","2008","Full Time","Female","75","0.0756380095574783","0.0588502505532511","0.0924257685617056","5"
"PDS/Linke","2008","Part Time","Male","40","0.0762239443979312","0.0537595478891477","0.0986883409067147","5"
"PDS/Linke","2008","Not Working","Female","127","0.0557347589612518","0.0453035342418376","0.066165983680666","5"
"PDS/Linke","2008","Not Working","Male","159","0.08470202742642","0.0707319447197748","0.0986721101330651","5"
"SPD","2008","Not Working","Female","651","0.374193566249878","0.35218998323662","0.396197149263136","2"
"SPD","2008","Full Time","Female","314","0.34234154073002","0.312216222277699","0.372466859182342","2"
"SPD","2008","Part Time","Female","422","0.38400653599443","0.356613928178867","0.411399143809992","2"
"SPD","2008","Not Working","Male","529","0.367508291368829","0.343318517227772","0.391698065509886","2"
"SPD","2008","Full Time","Male","712","0.308307708126593","0.28941862801295","0.327196788240236","2"
"SPD","2008","Part Time","Male","172","0.326294714540161","0.28660246683815","0.365986962242171","2"
"AfD","2009","Part Time","Female","","","","","7"
"AfD","2009","Part Time","Male","","","","","7"
"AfD","2009","Not Working","Male","","","","","7"
"AfD","2009","Not Working","Female","","","","","7"
"AfD","2009","Full Time","Male","","","","","7"
"AfD","2009","Full Time","Female","","","","","7"
"CDU/CSU","2009","Not Working","Male","604","0.404308105334954","0.378987038773842","0.429629171896066","1"
"CDU/CSU","2009","Not Working","Female","806","0.47086248908352","0.447388899671486","0.494336078495555","1"
"CDU/CSU","2009","Part Time","Female","343","0.333827083861189","0.305248775423323","0.362405392299056","1"
"CDU/CSU","2009","Full Time","Female","308","0.315977989630957","0.28529644269448","0.346659536567433","1"
"CDU/CSU","2009","Part Time","Male","181","0.332773072096546","0.292769814652241","0.372776329540851","1"
"CDU/CSU","2009","Full Time","Male","816","0.381798356930938","0.360664333863927","0.40293237999795","1"
"FDP","2009","Full Time","Female","61","0.072597589171027","0.0554734397730203","0.0897217385690337","3"
"FDP","2009","Full Time","Male","239","0.11487808507652","0.101006687716375","0.128749482436666","3"
"FDP","2009","Part Time","Female","72","0.0737466596145092","0.0579080038818715","0.089585315347147","3"
"FDP","2009","Not Working","Male","109","0.0726920395979888","0.0592961874135965","0.0860878917823812","3"
"FDP","2009","Not Working","Female","112","0.054687619703172","0.0439950924682521","0.0653801469380918","3"
"FDP","2009","Part Time","Male","51","0.0993229827469791","0.0739311584876658","0.124714807006292","3"
"NPD Combination","2009","Part Time","Female","9","","","","6"
"NPD Combination","2009","Not Working","Male","17","","","","6"
"NPD Combination","2009","Full Time","Male","55","0.0383308838798979","0.0299789446922901","0.0466828230675056","6"
"NPD Combination","2009","Part Time","Male","6","","","","6"
"NPD Combination","2009","Not Working","Female","8","","","","6"
"NPD Combination","2009","Full Time","Female","7","","","","6"
"Other","2009","Full Time","Male","23","","","","8"
"Other","2009","Full Time","Female","9","","","","8"
"Other","2009","Not Working","Female","13","","","","8"
"Other","2009","Part Time","Male","10","","","","8"
"Other","2009","Part Time","Female","7","","","","8"
"Other","2009","Not Working","Male","14","","","","8"
"PDS/Linke","2009","Part Time","Female","60","0.0605628443101984","0.0461078060019234","0.0750178826184733","5"
"PDS/Linke","2009","Full Time","Female","57","0.0596751100702057","0.0440418562637968","0.0753083638766147","5"
"PDS/Linke","2009","Part Time","Male","43","0.0787648630772273","0.055896451771172","0.101633274383283","5"
"PDS/Linke","2009","Full Time","Male","118","0.0509247584076295","0.0413613019952562","0.0604882148200027","5"
"PDS/Linke","2009","Not Working","Female","119","0.0583248191016635","0.0473037063843787","0.0693459318189483","5"
"PDS/Linke","2009","Not Working","Male","141","0.0830736120405052","0.0688334901034913","0.0973137339775191","5"
"SPD","2009","Not Working","Female","548","0.340419639747904","0.318135835052448","0.362703444443359","2"
"SPD","2009","Not Working","Male","494","0.365518202239045","0.340670913103075","0.390365491375014","2"
"SPD","2009","Full Time","Female","275","0.310351322364703","0.279819371664567","0.340883273064838","2"
"SPD","2009","Part Time","Female","329","0.313596319076469","0.285480060492366","0.341712577660573","2"
"SPD","2009","Full Time","Male","569","0.283161799090833","0.263563067095395","0.302760531086272","2"
"SPD","2009","Part Time","Male","173","0.293969164267268","0.25529266035675","0.332645668177785","2"
"AfD","2010","Part Time","Female","","","","","7"
"AfD","2010","Full Time","Female","","","","","7"
"AfD","2010","Not Working","Male","","","","","7"
"AfD","2010","Not Working","Female","","","","","7"
"AfD","2010","Full Time","Male","","","","","7"
"AfD","2010","Part Time","Male","","","","","7"
"CDU/CSU","2010","Not Working","Male","656","0.392854674613143","0.369239476152735","0.416469873073552","1"
"CDU/CSU","2010","Not Working","Female","993","0.449828738835986","0.42958565619265","0.470071821479321","1"
"CDU/CSU","2010","Part Time","Male","233","0.331952841734431","0.298182959509469","0.365722723959393","1"
"CDU/CSU","2010","Part Time","Female","656","0.330345148552992","0.309829303617899","0.350860993488084","1"
"CDU/CSU","2010","Full Time","Female","425","0.320282457498886","0.294509394144492","0.34605552085328","1"
"CDU/CSU","2010","Full Time","Male","1213","0.372804490888413","0.355612555169291","0.389996426607534","1"
"FDP","2010","Part Time","Female","122","0.05835069928102","0.048126070291243","0.0685753282707971","3"
"FDP","2010","Full Time","Female","90","0.0826192796476539","0.067412028009278","0.0978265312860298","3"
"FDP","2010","Part Time","Male","44","0.0649021772353931","0.0472358632046043","0.0825684912661819","3"
"FDP","2010","Not Working","Male","97","0.0552685115526882","0.0442195264229961","0.0663174966823804","3"
"FDP","2010","Not Working","Female","122","0.0473896942569531","0.0387439240226507","0.0560354644912555","3"
"FDP","2010","Full Time","Male","280","0.0802678178078835","0.0706076613446263","0.0899279742711408","3"
"NPD Combination","2010","Not Working","Female","22","","","","6"
"NPD Combination","2010","Part Time","Female","17","","","","6"
"NPD Combination","2010","Not Working","Male","19","","","","6"
"NPD Combination","2010","Full Time","Male","72","0.0319223151659621","0.0256722429391009","0.0381723873928233","6"
"NPD Combination","2010","Part Time","Male","22","","","","6"
"NPD Combination","2010","Full Time","Female","12","","","","6"
"Other","2010","Full Time","Male","40","0.0146092497161507","0.0103434453157034","0.0188750541165979","8"
"Other","2010","Full Time","Female","7","","","","8"
"Other","2010","Not Working","Female","17","","","","8"
"Other","2010","Part Time","Male","13","","","","8"
"Other","2010","Part Time","Female","22","","","","8"
"Other","2010","Not Working","Male","15","","","","8"
"PDS/Linke","2010","Part Time","Female","149","0.0958808065620092","0.0830380392090128","0.108723573915006","5"
"PDS/Linke","2010","Full Time","Female","120","0.0814539773255381","0.0663447646556995","0.0965631899953768","5"
"PDS/Linke","2010","Part Time","Male","77","0.112089159267712","0.0894659467504132","0.134712371785011","5"
"PDS/Linke","2010","Full Time","Male","200","0.0787411837269668","0.0691653953620062","0.0883169720919273","5"
"PDS/Linke","2010","Not Working","Female","183","0.0656671475385605","0.0555878797406827","0.0757464153364383","5"
"PDS/Linke","2010","Not Working","Male","178","0.0931873279527032","0.0791311732293843","0.107243482676022","5"
"SPD","2010","Full Time","Female","344","0.282452027821371","0.257584475223226","0.307319580419517","2"
"SPD","2010","Part Time","Female","577","0.296987262395397","0.277056200398917","0.316918324391878","2"
"SPD","2010","Not Working","Female","708","0.341596257481695","0.322298502145642","0.360894012817747","2"
"SPD","2010","Full Time","Male","814","0.28586675763786","0.269802739208408","0.301930776067313","2"
"SPD","2010","Part Time","Male","232","0.289231207202022","0.256716897291969","0.321745517112076","2"
"SPD","2010","Not Working","Male","567","0.377354089360833","0.353915881052763","0.400792297668903","2"
"AfD","2011","Full Time","Female","","","","","7"
"AfD","2011","Part Time","Female","","","","","7"
"AfD","2011","Not Working","Male","","","","","7"
"AfD","2011","Full Time","Male","","","","","7"
"AfD","2011","Not Working","Female","","","","","7"
"AfD","2011","Part Time","Male","","","","","7"
"CDU/CSU","2011","Not Working","Male","786","0.409242434385725","0.386621801470074","0.431863067301376","1"
"CDU/CSU","2011","Part Time","Male","215","0.313944748304475","0.277733827445202","0.350155669163748","1"
"CDU/CSU","2011","Not Working","Female","914","0.449691020137535","0.428198575671715","0.471183464603355","1"
"CDU/CSU","2011","Part Time","Female","403","0.298311234885173","0.273611206500189","0.323011263270158","1"
"CDU/CSU","2011","Full Time","Female","345","0.315518471305562","0.287233745449267","0.343803197161856","1"
"CDU/CSU","2011","Full Time","Male","895","0.380934657544232","0.360944518268551","0.400924796819914","1"
"FDP","2011","Part Time","Female","35","0.0265481859057712","0.0178692787915178","0.0352270930200246","3"
"FDP","2011","Full Time","Female","38","0.0284205098773891","0.0183067226081887","0.0385342971465896","3"
"FDP","2011","Part Time","Male","27","","","","3"
"FDP","2011","Not Working","Male","58","0.0303593627025935","0.0224660100578775","0.0382527153473095","3"
"FDP","2011","Not Working","Female","51","0.0196102031611092","0.0136196649362701","0.0256007413859482","3"
"FDP","2011","Full Time","Male","117","0.0354581671378229","0.0278454269815756","0.0430709072940701","3"
"NPD Combination","2011","Not Working","Female","5","","","","6"
"NPD Combination","2011","Full Time","Male","46","0.0232137361586001","0.0170151217018204","0.0294123506153797","6"
"NPD Combination","2011","Part Time","Female","10","","","","6"
"NPD Combination","2011","Not Working","Male","15","","","","6"
"NPD Combination","2011","Full Time","Female","13","","","","6"
"NPD Combination","2011","Part Time","Male","22","","","","6"
"Other","2011","Full Time","Male","38","0.0283285292295286","0.0214989480693748","0.0351581103896824","8"
"Other","2011","Full Time","Female","10","","","","8"
"Other","2011","Part Time","Male","11","","","","8"
"Other","2011","Part Time","Female","16","","","","8"
"Other","2011","Not Working","Male","16","","","","8"
"Other","2011","Not Working","Female","17","","","","8"
"PDS/Linke","2011","Part Time","Female","69","0.0750081224103073","0.0607876673997759","0.0892285774208388","5"
"PDS/Linke","2011","Part Time","Male","54","0.094162308392742","0.0713747836332315","0.116949833152253","5"
