"party","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","1992","66 and older","higher education","14","","","","5"
"SPD","1992","16-34 y.","middle vocational","401","0.473074890516422","0.439510557287353","0.50663922374549","1"
"SPD","1992","16-34 y.","vocational + Abi","56","0.516616953601193","0.420109798603358","0.613124108599029","1"
"SPD","1992","16-34 y.","higher vocational","34","0.376676190544335","0.273666146926718","0.479686234161952","1"
"SPD","1992","35-65 y.","higher vocational","94","0.344788059820226","0.287014593225503","0.402561526414948","1"
"SPD","1992","35-65 y.","higher education","197","0.329014492720617","0.290442262749431","0.367586722691803","1"
"SPD","1992","66 and older","in school","","","","","1"
"SPD","1992","66 and older","inadequately","3","","","","1"
"SPD","1992","16-34 y.","in school","24","","","","1"
"SPD","1992","16-34 y.","inadequately","22","","","","1"
"SPD","1992","16-34 y.","general elemantary","141","0.443747838875626","0.384920826751454","0.502574850999797","1"
"SPD","1992","16-34 y.","higher education","71","0.320107137103078","0.254460097538917","0.385754176667239","1"
"SPD","1992","35-65 y.","in school","","","","","1"
"SPD","1992","35-65 y.","inadequately","56","0.817573638177158","0.725100003487393","0.910047272866923","1"
"SPD","1992","35-65 y.","general elemantary","263","0.539553846193339","0.495010547700862","0.584097144685816","1"
"SPD","1992","35-65 y.","middle vocational","833","0.48347592806279","0.459650678984836","0.507301177140745","1"
"SPD","1992","35-65 y.","vocational + Abi","28","","","","1"
"SPD","1992","66 and older","general elemantary","97","0.45531564878529","0.390389056540968","0.520242241029612","1"
"SPD","1992","66 and older","middle vocational","162","0.407534929481691","0.358194900804399","0.456874958158983","1"
"SPD","1992","66 and older","vocational + Abi","10","","","","1"
"SPD","1992","66 and older","higher vocational","13","","","","1"
"SPD","1992","66 and older","higher education","16","","","","1"
"AfD","1993","16-34 y.","inadequately","","","","","7"
"AfD","1993","16-34 y.","general elemantary","","","","","7"
"AfD","1993","16-34 y.","middle vocational","","","","","7"
"AfD","1993","16-34 y.","vocational + Abi","","","","","7"
"AfD","1993","16-34 y.","higher vocational","","","","","7"
"AfD","1993","35-65 y.","inadequately","","","","","7"
"AfD","1993","35-65 y.","general elemantary","","","","","7"
"AfD","1993","35-65 y.","middle vocational","","","","","7"
"AfD","1993","35-65 y.","vocational + Abi","","","","","7"
"AfD","1993","16-34 y.","in school","","","","","7"
"AfD","1993","16-34 y.","higher education","","","","","7"
"AfD","1993","35-65 y.","in school","","","","","7"
"AfD","1993","35-65 y.","higher vocational","","","","","7"
"AfD","1993","35-65 y.","higher education","","","","","7"
"AfD","1993","66 and older","in school","","","","","7"
"AfD","1993","66 and older","inadequately","","","","","7"
"AfD","1993","66 and older","general elemantary","","","","","7"
"AfD","1993","66 and older","middle vocational","","","","","7"
"AfD","1993","66 and older","vocational + Abi","","","","","7"
"AfD","1993","66 and older","higher vocational","","","","","7"
"AfD","1993","66 and older","higher education","","","","","7"
"CDU/CSU","1993","16-34 y.","general elemantary","47","0.294389910608601","0.235359717802441","0.35342010341476","2"
"CDU/CSU","1993","16-34 y.","inadequately","3","","","","2"
"CDU/CSU","1993","16-34 y.","in school","8","","","","2"
"CDU/CSU","1993","16-34 y.","middle vocational","217","0.349117881307513","0.313394113567993","0.384841649047033","2"
"CDU/CSU","1993","16-34 y.","vocational + Abi","23","","","","2"
"CDU/CSU","1993","16-34 y.","higher vocational","24","","","","2"
"CDU/CSU","1993","16-34 y.","higher education","30","0.223387788794901","0.15924875610088","0.287526821488921","2"
"CDU/CSU","1993","35-65 y.","in school","","","","","2"
"CDU/CSU","1993","35-65 y.","inadequately","2","","","","2"
"CDU/CSU","1993","35-65 y.","higher vocational","111","0.494149409875815","0.430497096971426","0.557801722780203","2"
"CDU/CSU","1993","35-65 y.","higher education","156","0.327384635420361","0.288238302000589","0.366530968840133","2"
"CDU/CSU","1993","66 and older","in school","","","","","2"
"CDU/CSU","1993","66 and older","inadequately","1","","","","2"
"CDU/CSU","1993","66 and older","general elemantary","106","0.497539730646303","0.429095647964187","0.56598381332842","2"
"CDU/CSU","1993","66 and older","middle vocational","166","0.454358834206678","0.402853297257301","0.505864371156056","2"
"CDU/CSU","1993","66 and older","vocational + Abi","5","","","","2"
"CDU/CSU","1993","66 and older","higher vocational","34","0.674983282611943","0.546436159611104","0.803530405612781","2"
"CDU/CSU","1993","66 and older","higher education","28","","","","2"
"CDU/CSU","1993","35-65 y.","general elemantary","155","0.389921866461235","0.343221250956207","0.436622481966264","2"
"CDU/CSU","1993","35-65 y.","middle vocational","566","0.392734710327502","0.36799605651753","0.417473364137474","2"
"CDU/CSU","1993","35-65 y.","vocational + Abi","20","","","","2"
"FDP","1993","16-34 y.","in school","2","","","","3"
"FDP","1993","16-34 y.","inadequately","","","","","3"
"FDP","1993","16-34 y.","higher vocational","4","","","","3"
"FDP","1993","35-65 y.","vocational + Abi","8","","","","3"
"FDP","1993","16-34 y.","general elemantary","3","","","","3"
"FDP","1993","16-34 y.","middle vocational","23","","","","3"
"FDP","1993","16-34 y.","vocational + Abi","6","","","","3"
"FDP","1993","35-65 y.","higher vocational","9","","","","3"
"FDP","1993","35-65 y.","higher education","49","0.109805763171489","0.083724206495577","0.135887319847401","3"
"FDP","1993","16-34 y.","higher education","11","","","","3"
"FDP","1993","35-65 y.","in school","","","","","3"
"FDP","1993","35-65 y.","inadequately","","","","","3"
"FDP","1993","35-65 y.","general elemantary","7","","","","3"
"FDP","1993","35-65 y.","middle vocational","49","0.0318644883968093","0.022967178015807","0.0407617987778117","3"
"FDP","1993","66 and older","in school","","","","","3"
"FDP","1993","66 and older","inadequately","","","","","3"
"FDP","1993","66 and older","general elemantary","2","","","","3"
"FDP","1993","66 and older","middle vocational","21","","","","3"
"FDP","1993","66 and older","vocational + Abi","2","","","","3"
"FDP","1993","66 and older","higher vocational","1","","","","3"
"FDP","1993","66 and older","higher education","4","","","","3"
"Grüne","1993","16-34 y.","in school","10","","","","4"
"Grüne","1993","35-65 y.","higher vocational","18","","","","4"
"Grüne","1993","35-65 y.","vocational + Abi","8","","","","4"
"Grüne","1993","35-65 y.","middle vocational","55","0.0356689410454096","0.0262739715099483","0.0450639105808709","4"
"Grüne","1993","35-65 y.","higher education","90","0.17012642127681","0.138781267535589","0.20147157501803","4"
"Grüne","1993","16-34 y.","inadequately","2","","","","4"
"Grüne","1993","16-34 y.","general elemantary","33","0.143951031629799","0.0984850005189606","0.189417062740637","4"
"Grüne","1993","16-34 y.","middle vocational","100","0.152653530457556","0.125700724870254","0.179606336044858","4"
"Grüne","1993","16-34 y.","vocational + Abi","27","","","","4"
"Grüne","1993","66 and older","middle vocational","3","","","","4"
"Grüne","1993","66 and older","in school","","","","","4"
"Grüne","1993","66 and older","inadequately","","","","","4"
"Grüne","1993","66 and older","general elemantary","","","","","4"
"Grüne","1993","16-34 y.","higher vocational","10","","","","4"
"Grüne","1993","16-34 y.","higher education","52","0.357204600551854","0.28341664363967","0.430992557464038","4"
"Grüne","1993","35-65 y.","in school","","","","","4"
"Grüne","1993","35-65 y.","inadequately","3","","","","4"
"Grüne","1993","35-65 y.","general elemantary","18","","","","4"
"Grüne","1993","66 and older","vocational + Abi","","","","","4"
"Grüne","1993","66 and older","higher vocational","1","","","","4"
"Grüne","1993","66 and older","higher education","3","","","","4"
"NPD","1993","16-34 y.","general elemantary","16","","","","6"
"NPD","1993","16-34 y.","middle vocational","39","0.0514103750520102","0.0348608851820047","0.0679598649220156","6"
"NPD","1993","16-34 y.","inadequately","1","","","","6"
"NPD","1993","16-34 y.","in school","2","","","","6"
"NPD","1993","16-34 y.","higher education","1","","","","6"
"NPD","1993","16-34 y.","vocational + Abi","3","","","","6"
"NPD","1993","16-34 y.","higher vocational","2","","","","6"
"NPD","1993","35-65 y.","in school","","","","","6"
"NPD","1993","35-65 y.","inadequately","","","","","6"
"NPD","1993","35-65 y.","general elemantary","8","","","","6"
"NPD","1993","35-65 y.","vocational + Abi","1","","","","6"
"NPD","1993","35-65 y.","higher vocational","7","","","","6"
"NPD","1993","35-65 y.","higher education","5","","","","6"
"NPD","1993","66 and older","in school","","","","","6"
"NPD","1993","35-65 y.","middle vocational","39","0.0320478150465499","0.0231257916888946","0.0409698384042053","6"
"NPD","1993","66 and older","inadequately","","","","","6"
"NPD","1993","66 and older","general elemantary","","","","","6"
"NPD","1993","66 and older","middle vocational","7","","","","6"
"NPD","1993","66 and older","vocational + Abi","1","","","","6"
"NPD","1993","66 and older","higher vocational","2","","","","6"
"NPD","1993","66 and older","higher education","3","","","","6"
"Other","1993","16-34 y.","inadequately","","","","","8"
"Other","1993","35-65 y.","middle vocational","9","","","","8"
"Other","1993","16-34 y.","in school","1","","","","8"
"Other","1993","35-65 y.","general elemantary","2","","","","8"
"Other","1993","35-65 y.","vocational + Abi","1","","","","8"
"Other","1993","16-34 y.","general elemantary","4","","","","8"
"Other","1993","16-34 y.","middle vocational","8","","","","8"
"Other","1993","16-34 y.","vocational + Abi","","","","","8"
"Other","1993","16-34 y.","higher vocational","3","","","","8"
"Other","1993","35-65 y.","higher vocational","4","","","","8"
"Other","1993","35-65 y.","higher education","4","","","","8"
"Other","1993","66 and older","in school","","","","","8"
"Other","1993","66 and older","inadequately","","","","","8"
"Other","1993","16-34 y.","higher education","2","","","","8"
"Other","1993","35-65 y.","in school","","","","","8"
"Other","1993","35-65 y.","inadequately","1","","","","8"
"Other","1993","66 and older","general elemantary","1","","","","8"
"Other","1993","66 and older","middle vocational","2","","","","8"
"Other","1993","66 and older","vocational + Abi","1","","","","8"
"Other","1993","66 and older","higher vocational","","","","","8"
"Other","1993","66 and older","higher education","2","","","","8"
"PDS/Linke","1993","16-34 y.","in school","2","","","","5"
"PDS/Linke","1993","35-65 y.","vocational + Abi","","","","","5"
"PDS/Linke","1993","35-65 y.","higher vocational","3","","","","5"
"PDS/Linke","1993","16-34 y.","general elemantary","4","","","","5"
"PDS/Linke","1993","16-34 y.","middle vocational","14","","","","5"
"PDS/Linke","1993","16-34 y.","vocational + Abi","3","","","","5"
"PDS/Linke","1993","16-34 y.","higher vocational","1","","","","5"
"PDS/Linke","1993","16-34 y.","higher education","7","","","","5"
"PDS/Linke","1993","35-65 y.","higher education","55","0.0693995542257806","0.0481994243891012","0.09059968406246","5"
"PDS/Linke","1993","66 and older","in school","","","","","5"
"PDS/Linke","1993","66 and older","inadequately","","","","","5"
"PDS/Linke","1993","66 and older","general elemantary","4","","","","5"
"PDS/Linke","1993","16-34 y.","inadequately","","","","","5"
"PDS/Linke","1993","35-65 y.","in school","","","","","5"
"PDS/Linke","1993","35-65 y.","inadequately","","","","","5"
"PDS/Linke","1993","35-65 y.","general elemantary","2","","","","5"
"PDS/Linke","1993","35-65 y.","middle vocational","23","","","","5"
"PDS/Linke","1993","66 and older","middle vocational","10","","","","5"
"PDS/Linke","1993","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","1993","66 and older","higher vocational","2","","","","5"
"PDS/Linke","1993","66 and older","higher education","13","","","","5"
"SPD","1993","16-34 y.","in school","18","","","","1"
"SPD","1993","16-34 y.","inadequately","12","","","","1"
"SPD","1993","16-34 y.","general elemantary","122","0.422667500102828","0.358687714495699","0.486647285709957","1"
"SPD","1993","16-34 y.","middle vocational","283","0.390934582053549","0.35436634229046","0.427502821816637","1"
"SPD","1993","16-34 y.","vocational + Abi","40","0.356746361181512","0.263781482482353","0.449711239880671","1"
"SPD","1993","16-34 y.","higher vocational","31","0.402831411474101","0.291830230067377","0.513832592880825","1"
"SPD","1993","16-34 y.","higher education","59","0.303350568426155","0.232560858321007","0.374140278531303","1"
"SPD","1993","35-65 y.","in school","","","","","1"
"SPD","1993","35-65 y.","inadequately","62","0.903661222047854","0.833532322464196","0.973790121631512","1"
"SPD","1993","35-65 y.","general elemantary","227","0.531619374552616","0.483839947157253","0.579398801947979","1"
"SPD","1993","35-65 y.","middle vocational","756","0.492112374580268","0.466787159084828","0.517437590075708","1"
"SPD","1993","35-65 y.","vocational + Abi","24","","","","1"
"SPD","1993","35-65 y.","higher vocational","85","0.336724972856825","0.276557966379399","0.39689197933425","1"
"SPD","1993","35-65 y.","higher education","193","0.305393580252789","0.266971763152571","0.343815397353008","1"
"SPD","1993","66 and older","in school","","","","","1"
"SPD","1993","66 and older","inadequately","1","","","","1"
"SPD","1993","66 and older","general elemantary","92","0.469726772725498","0.40140743182295","0.538046113628046","1"
"SPD","1993","66 and older","middle vocational","150","0.399644784504962","0.348975813401881","0.450313755608042","1"
"SPD","1993","66 and older","vocational + Abi","8","","","","1"
"SPD","1993","66 and older","higher vocational","11","","","","1"
"SPD","1993","66 and older","higher education","18","","","","1"
"AfD","1994","16-34 y.","in school","","","","","7"
"AfD","1994","16-34 y.","inadequately","","","","","7"
"AfD","1994","16-34 y.","general elemantary","","","","","7"
"AfD","1994","16-34 y.","middle vocational","","","","","7"
"AfD","1994","16-34 y.","vocational + Abi","","","","","7"
"AfD","1994","16-34 y.","higher vocational","","","","","7"
"AfD","1994","16-34 y.","higher education","","","","","7"
"AfD","1994","35-65 y.","in school","","","","","7"
"AfD","1994","35-65 y.","inadequately","","","","","7"
"AfD","1994","35-65 y.","general elemantary","","","","","7"
"AfD","1994","35-65 y.","middle vocational","","","","","7"
"AfD","1994","35-65 y.","vocational + Abi","","","","","7"
"AfD","1994","35-65 y.","higher vocational","","","","","7"
"AfD","1994","35-65 y.","higher education","","","","","7"
"AfD","1994","66 and older","in school","","","","","7"
"AfD","1994","66 and older","inadequately","","","","","7"
"AfD","1994","66 and older","general elemantary","","","","","7"
"AfD","1994","66 and older","middle vocational","","","","","7"
"AfD","1994","66 and older","vocational + Abi","","","","","7"
"AfD","1994","66 and older","higher vocational","","","","","7"
"AfD","1994","66 and older","higher education","","","","","7"
"CDU/CSU","1994","16-34 y.","in school","13","","","","2"
"CDU/CSU","1994","16-34 y.","inadequately","4","","","","2"
"CDU/CSU","1994","16-34 y.","general elemantary","37","0.257746570965883","0.200339126562153","0.315154015369614","2"
"CDU/CSU","1994","16-34 y.","middle vocational","183","0.271772434844819","0.238863350814266","0.304681518875371","2"
"CDU/CSU","1994","16-34 y.","vocational + Abi","24","","","","2"
"CDU/CSU","1994","16-34 y.","higher vocational","27","","","","2"
"CDU/CSU","1994","16-34 y.","higher education","43","0.258901195243732","0.196119596357248","0.321682794130216","2"
"CDU/CSU","1994","35-65 y.","in school","","","","","2"
"CDU/CSU","1994","35-65 y.","inadequately","7","","","","2"
"CDU/CSU","1994","35-65 y.","higher vocational","109","0.507430427139576","0.4426785455281","0.572182308751053","2"
"CDU/CSU","1994","35-65 y.","general elemantary","140","0.335716527449912","0.290977216476226","0.380455838423598","2"
"CDU/CSU","1994","35-65 y.","middle vocational","603","0.402229829240296","0.377920506524178","0.426539151956413","2"
"CDU/CSU","1994","35-65 y.","vocational + Abi","14","","","","2"
"CDU/CSU","1994","35-65 y.","higher education","162","0.32136340559391","0.282684789627753","0.360042021560066","2"
"CDU/CSU","1994","66 and older","in school","","","","","2"
"CDU/CSU","1994","66 and older","inadequately","1","","","","2"
"CDU/CSU","1994","66 and older","general elemantary","113","0.467418688098842","0.403216460597769","0.531620915599915","2"
"CDU/CSU","1994","66 and older","middle vocational","188","0.472093938797624","0.422611368670613","0.521576508924634","2"
"CDU/CSU","1994","66 and older","vocational + Abi","6","","","","2"
"CDU/CSU","1994","66 and older","higher vocational","37","0.722473766592869","0.599581072569206","0.845366460616531","2"
"CDU/CSU","1994","66 and older","higher education","36","0.457657873238473","0.350477273267829","0.564838473209116","2"
"FDP","1994","35-65 y.","middle vocational","27","","","","3"
"FDP","1994","16-34 y.","in school","1","","","","3"
"FDP","1994","16-34 y.","inadequately","","","","","3"
"FDP","1994","16-34 y.","general elemantary","1","","","","3"
"FDP","1994","16-34 y.","middle vocational","16","","","","3"
"FDP","1994","16-34 y.","vocational + Abi","3","","","","3"
"FDP","1994","16-34 y.","higher vocational","2","","","","3"
"FDP","1994","16-34 y.","higher education","8","","","","3"
"FDP","1994","35-65 y.","in school","","","","","3"
"FDP","1994","35-65 y.","inadequately","","","","","3"
"FDP","1994","35-65 y.","general elemantary","8","","","","3"
"FDP","1994","35-65 y.","vocational + Abi","5","","","","3"
"FDP","1994","35-65 y.","higher vocational","8","","","","3"
"FDP","1994","35-65 y.","higher education","44","0.0977598225361959","0.0731620737889649","0.122357571283427","3"
"FDP","1994","66 and older","in school","","","","","3"
"FDP","1994","66 and older","inadequately","","","","","3"
"FDP","1994","66 and older","general elemantary","5","","","","3"
"FDP","1994","66 and older","middle vocational","14","","","","3"
"FDP","1994","66 and older","vocational + Abi","1","","","","3"
"FDP","1994","66 and older","higher vocational","1","","","","3"
"FDP","1994","66 and older","higher education","3","","","","3"
"Grüne","1994","16-34 y.","in school","13","","","","4"
"Grüne","1994","16-34 y.","inadequately","3","","","","4"
"Grüne","1994","16-34 y.","general elemantary","34","0.140254423857722","0.094678139229992","0.185830708485453","4"
"Grüne","1994","35-65 y.","middle vocational","58","0.0353739728072716","0.0262161969707664","0.0445317486437768","4"
"Grüne","1994","35-65 y.","vocational + Abi","6","","","","4"
"Grüne","1994","35-65 y.","higher vocational","11","","","","4"
"Grüne","1994","35-65 y.","higher education","81","0.170498176946596","0.139350718166549","0.201645635726644","4"
"Grüne","1994","16-34 y.","middle vocational","93","0.139964268722794","0.114298967123466","0.165629570322122","4"
"Grüne","1994","16-34 y.","vocational + Abi","31","0.292231000800049","0.208746745751522","0.375715255848577","4"
"Grüne","1994","16-34 y.","higher vocational","14","","","","4"
"Grüne","1994","16-34 y.","higher education","43","0.261075755790116","0.198123612948385","0.324027898631847","4"
"Grüne","1994","66 and older","in school","","","","","4"
"Grüne","1994","66 and older","inadequately","","","","","4"
"Grüne","1994","66 and older","general elemantary","","","","","4"
"Grüne","1994","66 and older","middle vocational","4","","","","4"
"Grüne","1994","35-65 y.","in school","","","","","4"
"Grüne","1994","35-65 y.","inadequately","2","","","","4"
"Grüne","1994","35-65 y.","general elemantary","14","","","","4"
"Grüne","1994","66 and older","vocational + Abi","","","","","4"
"Grüne","1994","66 and older","higher vocational","1","","","","4"
"Grüne","1994","66 and older","higher education","4","","","","4"
"NPD","1994","16-34 y.","in school","2","","","","6"
"NPD","1994","16-34 y.","inadequately","1","","","","6"
"NPD","1994","16-34 y.","general elemantary","15","","","","6"
"NPD","1994","16-34 y.","middle vocational","26","","","","6"
"NPD","1994","16-34 y.","vocational + Abi","","","","","6"
"NPD","1994","16-34 y.","higher vocational","1","","","","6"
"NPD","1994","16-34 y.","higher education","2","","","","6"
"NPD","1994","35-65 y.","in school","","","","","6"
"NPD","1994","35-65 y.","inadequately","","","","","6"
"NPD","1994","35-65 y.","general elemantary","4","","","","6"
"NPD","1994","35-65 y.","vocational + Abi","","","","","6"
"NPD","1994","35-65 y.","higher vocational","5","","","","6"
"NPD","1994","66 and older","inadequately","","","","","6"
"NPD","1994","35-65 y.","higher education","2","","","","6"
"NPD","1994","66 and older","in school","","","","","6"
"NPD","1994","66 and older","general elemantary","","","","","6"
"NPD","1994","66 and older","middle vocational","3","","","","6"
"NPD","1994","66 and older","vocational + Abi","2","","","","6"
"NPD","1994","35-65 y.","middle vocational","25","","","","6"
"NPD","1994","66 and older","higher vocational","","","","","6"
"NPD","1994","66 and older","higher education","2","","","","6"
"Other","1994","16-34 y.","in school","1","","","","8"
"Other","1994","16-34 y.","inadequately","","","","","8"
"Other","1994","16-34 y.","general elemantary","5","","","","8"
"Other","1994","16-34 y.","middle vocational","15","","","","8"
"Other","1994","16-34 y.","vocational + Abi","1","","","","8"
"Other","1994","35-65 y.","inadequately","4","","","","8"
"Other","1994","35-65 y.","general elemantary","1","","","","8"
"Other","1994","35-65 y.","middle vocational","15","","","","8"
"Other","1994","35-65 y.","vocational + Abi","1","","","","8"
"Other","1994","16-34 y.","higher vocational","1","","","","8"
"Other","1994","16-34 y.","higher education","1","","","","8"
"Other","1994","35-65 y.","in school","","","","","8"
"Other","1994","35-65 y.","higher vocational","5","","","","8"
"Other","1994","35-65 y.","higher education","8","","","","8"
"Other","1994","66 and older","in school","","","","","8"
"Other","1994","66 and older","inadequately","","","","","8"
"Other","1994","66 and older","general elemantary","2","","","","8"
"Other","1994","66 and older","middle vocational","3","","","","8"
"Other","1994","66 and older","vocational + Abi","","","","","8"
"Other","1994","66 and older","higher vocational","","","","","8"
"Other","1994","66 and older","higher education","","","","","8"
"PDS/Linke","1994","16-34 y.","in school","2","","","","5"
"PDS/Linke","1994","35-65 y.","vocational + Abi","1","","","","5"
"PDS/Linke","1994","35-65 y.","higher vocational","6","","","","5"
"PDS/Linke","1994","16-34 y.","general elemantary","5","","","","5"
"PDS/Linke","1994","16-34 y.","middle vocational","21","","","","5"
"PDS/Linke","1994","16-34 y.","vocational + Abi","6","","","","5"
"PDS/Linke","1994","16-34 y.","higher vocational","2","","","","5"
"PDS/Linke","1994","16-34 y.","higher education","13","","","","5"
"PDS/Linke","1994","35-65 y.","higher education","75","0.0826828264476255","0.0598730254279685","0.105492627467282","5"
"PDS/Linke","1994","66 and older","in school","","","","","5"
"PDS/Linke","1994","66 and older","inadequately","","","","","5"
"PDS/Linke","1994","66 and older","general elemantary","5","","","","5"
"PDS/Linke","1994","16-34 y.","inadequately","1","","","","5"
"PDS/Linke","1994","35-65 y.","in school","","","","","5"
"PDS/Linke","1994","35-65 y.","inadequately","","","","","5"
"PDS/Linke","1994","35-65 y.","general elemantary","3","","","","5"
"PDS/Linke","1994","35-65 y.","middle vocational","38","0.0138432633796624","0.00805083309085219","0.0196356936684726","5"
"PDS/Linke","1994","66 and older","middle vocational","14","","","","5"
"PDS/Linke","1994","66 and older","vocational + Abi","","","","","5"
"PDS/Linke","1994","66 and older","higher vocational","2","","","","5"
"PDS/Linke","1994","66 and older","higher education","15","","","","5"
"SPD","1994","16-34 y.","general elemantary","126","0.469561349015362","0.404058617428869","0.535064080601856","1"
"SPD","1994","16-34 y.","middle vocational","348","0.485229954613056","0.448259059102216","0.522200850123897","1"
"SPD","1994","16-34 y.","vocational + Abi","49","0.389657209233367","0.300136413727349","0.479178004739384","1"
"SPD","1994","16-34 y.","higher vocational","32","0.361264368708852","0.25533712254459","0.467191614873114","1"
"SPD","1994","16-34 y.","in school","13","","","","1"
"SPD","1994","16-34 y.","inadequately","16","","","","1"
"SPD","1994","16-34 y.","higher education","77","0.381851223145618","0.312217296140165","0.451485150151072","1"
"SPD","1994","35-65 y.","in school","","","","","1"
"SPD","1994","35-65 y.","inadequately","59","0.836262426957715","0.750789749320436","0.921735104594993","1"
"SPD","1994","35-65 y.","general elemantary","258","0.601628249009183","0.55524783897366","0.648008659044706","1"
"SPD","1994","35-65 y.","middle vocational","797","0.505289163398611","0.480502714773451","0.530075612023771","1"
"SPD","1994","35-65 y.","vocational + Abi","22","","","","1"
"SPD","1994","35-65 y.","higher vocational","85","0.362071902370436","0.299825590068774","0.424318214672098","1"
"SPD","1994","35-65 y.","higher education","188","0.312126308361213","0.273749079210612","0.350503537511814","1"
"SPD","1994","66 and older","in school","","","","","1"
"SPD","1994","66 and older","inadequately","3","","","","1"
"SPD","1994","66 and older","general elemantary","107","0.476363571019073","0.4120965312827","0.540630610755447","1"
"SPD","1994","66 and older","middle vocational","165","0.419930539780365","0.371010315101323","0.468850764459408","1"
"SPD","1994","66 and older","vocational + Abi","8","","","","1"
"SPD","1994","66 and older","higher vocational","10","","","","1"
"SPD","1994","66 and older","higher education","23","","","","1"
"AfD","1995","16-34 y.","in school","","","","","7"
"AfD","1995","16-34 y.","inadequately","","","","","7"
"AfD","1995","16-34 y.","general elemantary","","","","","7"
"AfD","1995","16-34 y.","middle vocational","","","","","7"
"AfD","1995","16-34 y.","vocational + Abi","","","","","7"
"AfD","1995","16-34 y.","higher vocational","","","","","7"
"AfD","1995","16-34 y.","higher education","","","","","7"
"AfD","1995","35-65 y.","inadequately","","","","","7"
"AfD","1995","35-65 y.","general elemantary","","","","","7"
"AfD","1995","35-65 y.","middle vocational","","","","","7"
"AfD","1995","35-65 y.","in school","","","","","7"
"AfD","1995","35-65 y.","vocational + Abi","","","","","7"
"AfD","1995","35-65 y.","higher vocational","","","","","7"
"AfD","1995","35-65 y.","higher education","","","","","7"
"AfD","1995","66 and older","in school","","","","","7"
"AfD","1995","66 and older","inadequately","","","","","7"
"AfD","1995","66 and older","general elemantary","","","","","7"
"AfD","1995","66 and older","middle vocational","","","","","7"
"AfD","1995","66 and older","vocational + Abi","","","","","7"
"AfD","1995","66 and older","higher vocational","","","","","7"
"AfD","1995","66 and older","higher education","","","","","7"
"CDU/CSU","1995","16-34 y.","general elemantary","65","0.329229820715779","0.265821928099567","0.392637713331991","2"
"CDU/CSU","1995","16-34 y.","inadequately","7","","","","2"
"CDU/CSU","1995","16-34 y.","in school","17","","","","2"
"CDU/CSU","1995","16-34 y.","middle vocational","286","0.331001724631671","0.299329556639619","0.362673892623722","2"
"CDU/CSU","1995","16-34 y.","vocational + Abi","39","0.254388958474069","0.181987721718069","0.326790195230069","2"
"CDU/CSU","1995","16-34 y.","higher vocational","35","0.439141382212961","0.340379102798068","0.537903661627854","2"
"CDU/CSU","1995","16-34 y.","higher education","62","0.283682020592861","0.223842421389713","0.34352161979601","2"
"CDU/CSU","1995","35-65 y.","in school","","","","","2"
"CDU/CSU","1995","35-65 y.","inadequately","10","","","","2"
"CDU/CSU","1995","35-65 y.","general elemantary","169","0.392679651699802","0.347306786981163","0.438052516418441","2"
"CDU/CSU","1995","35-65 y.","middle vocational","751","0.42255627035265","0.39958941753093","0.44552312317437","2"
"CDU/CSU","1995","35-65 y.","vocational + Abi","41","0.424012983346835","0.323573946073725","0.524452020619945","2"
"CDU/CSU","1995","35-65 y.","higher vocational","115","0.442289044046537","0.381449522896197","0.503128565196877","2"
"CDU/CSU","1995","35-65 y.","higher education","218","0.341497001415194","0.305373368358402","0.377620634471986","2"
"CDU/CSU","1995","66 and older","in school","","","","","2"
"CDU/CSU","1995","66 and older","inadequately","1","","","","2"
"CDU/CSU","1995","66 and older","general elemantary","130","0.496273001336435","0.435263682397839","0.557282320275031","2"
"CDU/CSU","1995","66 and older","middle vocational","206","0.494337046827515","0.447136002920644","0.541538090734387","2"
"CDU/CSU","1995","66 and older","vocational + Abi","7","","","","2"
"CDU/CSU","1995","66 and older","higher vocational","30","0.591741687214751","0.456846453777357","0.726636920652144","2"
"CDU/CSU","1995","66 and older","higher education","42","0.455857528822374","0.357250940849995","0.554464116794753","2"
"FDP","1995","16-34 y.","in school","1","","","","3"
"FDP","1995","16-34 y.","inadequately","","","","","3"
"FDP","1995","16-34 y.","general elemantary","3","","","","3"
"FDP","1995","16-34 y.","middle vocational","8","","","","3"
"FDP","1995","16-34 y.","vocational + Abi","3","","","","3"
"FDP","1995","16-34 y.","higher vocational","2","","","","3"
"FDP","1995","16-34 y.","higher education","6","","","","3"
"FDP","1995","35-65 y.","vocational + Abi","3","","","","3"
"FDP","1995","35-65 y.","higher vocational","7","","","","3"
"FDP","1995","35-65 y.","middle vocational","37","0.0205434911510971","0.0139481983639608","0.0271387839382333","3"
"FDP","1995","35-65 y.","in school","","","","","3"
"FDP","1995","35-65 y.","inadequately","1","","","","3"
"FDP","1995","35-65 y.","general elemantary","7","","","","3"
"FDP","1995","35-65 y.","higher education","35","0.0677483349571643","0.0486042332370362","0.0868924366772924","3"
"FDP","1995","66 and older","in school","","","","","3"
"FDP","1995","66 and older","inadequately","","","","","3"
"FDP","1995","66 and older","general elemantary","2","","","","3"
"FDP","1995","66 and older","middle vocational","20","","","","3"
"FDP","1995","66 and older","vocational + Abi","1","","","","3"
"FDP","1995","66 and older","higher vocational","4","","","","3"
"FDP","1995","66 and older","higher education","4","","","","3"
